capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Belgrade,2006,12.252054794520548,8.755684332412708,581.9,99,40.74,7,44019.605506849315,31084.32273972603,2,Serbia,44.817777777,20.456944444
Belmopan,2006,25.284794520547948,2.281803984120444,1445.0,216,0.0,0,43700.581917808224,34145.5941369863,3,Belize,17.25,-88.7675
Berlin,2006,10.302191780821918,8.8451697637712,457.8,102,33.46,13,44222.63276712329,27816.7937260274,2,Germany,52.516666666,13.383333333
Bishkek,2006,9.865479452054794,10.162455147177543,467.5,69,80.15,26,43981.42109589041,36092.16915068493,2,Kyrgyzstan,42.866666666,74.566666666
Bissau,2006,27.681917808219175,1.2340138848291902,1029.7,124,0.0,0,43668.84550684931,36883.91868493151,1,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,2006,15.069315068493152,1.0934763205693767,2181.0,218,0.0,0,43634.796027397264,32201.234575342463,3,Colombia,4.60971,-74.08175
Brasília,2006,21.5913698630137,1.6528449624717938,1695.4,178,0.0,0,43579.387178082194,34887.55684931507,1,Brazil,-15.793888888,-47.882777777
Bratislava,2006,10.64013698630137,9.086987208070932,619.4,92,50.12,15,44094.162328767125,29733.423534246576,2,Slovakia,48.144722222,17.112777777
Brazzaville,2006,25.91958904109589,0.9611512075816284,975.8,143,0.0,0,43603.956301369864,33268.669534246575,1,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2006,26.721369863013695,0.82010002584195,1033.8,166,0.0,0,43675.738328767125,39460.819041095885,1,Barbados,13.0975,-59.616666666
Bucharest,2006,11.971232876712328,9.15934683614777,512.0,83,45.99,10,44011.07394520548,32061.798109589043,2,Romania,44.413361111,26.097777777
Budapest,2006,11.300684931506849,8.877800181804137,472.4,83,38.57,9,44078.71676712329,29473.52980821918,2,Hungary,47.498333333,19.040833333
Buenos Aires,2006,17.636849315068492,5.193859137310201,845.6,77,0.0,0,43580.88610958904,33870.44109589041,1,Argentina,-34.599722222,-58.381944444
Cairo,2006,21.567671232876712,5.910090672717906,10.4,4,0.0,0,43805.20457534247,39325.565726027395,4,Egypt,30.044444444,31.235833333
Canberra,2006,13.710958904109589,6.281572160156369,346.8,48,0.0,0,43582.285506849315,36617.17002739726,4,Australia,-35.293055555,149.126944444
Castries,2006,27.012328767123286,0.9279238324711698,807.9,176,0.0,0,43680.90873972602,39383.06306849315,1,Saint Lucia,14.016666666,-60.983333333
Cetinje,2006,10.394383561643835,7.947996496854709,1933.8,140,105.35,22,43972.48695890411,31931.013369863016,2,Montenegro,42.389444444,18.924722222
Chișinău,2006,10.206301369863015,10.079175641500816,363.0,67,71.05,15,44067.1138630137,29376.68906849315,2,Moldova,47.022777777,28.835277777
City of Brussels,2006,11.36013698630137,6.976360691482826,719.6,144,14.28,3,44168.94115068493,27393.027561643838,2,Belgium,50.846666666,4.351666666
Commune of Monaco,2006,15.328493150684931,5.957674354324698,599.9,84,15.82,4,43998.64293150685,36210.48698630137,2,Monaco,43.730555555,7.425277777
Conakry,2006,26.733972602739726,0.904618400098507,2263.3,170,0.0,0,43656.972,34943.58312328767,3,Guinea,9.509166666,-13.712222222
Copenhagen,2006,9.505753424657534,7.496112164075199,636.2,121,50.89,13,44341.97753424658,26372.896794520548,0,Denmark,55.676111111,12.568888888
Dakar,2006,25.26794520547945,2.6935948440332464,277.8,26,0.0,0,43684.58542465753,39014.904904109586,4,Senegal,14.672555555,-17.432
Dhaka,2006,26.10794520547945,3.392826125498983,1659.7,165,0.0,0,43747.33871232877,33800.64528767123,1,Bangladesh,23.728888888,90.394444444
Djibouti City,2006,29.130000000000003,4.013407817266067,330.1,71,0.0,0,43667.35454794521,38334.09736986301,4,Djibouti,11.595,43.148055555
Doha,2006,27.37054794520548,6.873046353870145,105.0,15,0.0,0,43760.233424657534,38934.83961643836,4,Qatar,25.286205555,51.529436111
Dublin,2006,10.867123287671232,4.4856044098395005,745.3,136,0.07,0,44249.644493150685,26520.010054794522,2,Ireland,53.349722222,-6.260277777
Freetown,2006,26.356164383561644,0.9487464693023637,2811.9,228,0.0,0,43651.88624657534,34178.41884931507,3,Sierra Leone,8.487222222,-13.235555555
Gaborone,2006,19.773698630136984,4.980863794533632,662.6,77,0.0,0,43572.64115068493,36639.18665753425,1,Botswana,-24.656944444,25.908611111
Georgetown,2006,26.258767123287672,0.8454336705051669,2354.3,268,0.0,0,43644.135315068495,36526.825397260276,3,Guyana,6.805833333,-58.150833333
Gibraltar,2006,17.65684931506849,4.9191897943387115,681.8,78,0.0,0,43876.90183561644,37575.27547945206,4,Gibraltar,36.14,-5.35
Gitega,2006,19.12986301369863,1.3202142403882278,797.9,151,0.0,0,43606.42989041096,37120.209287671234,1,Burundi,-3.428333333,29.925
Guatemala City,2006,19.182054794520546,1.254409758867955,2135.1,201,0.0,0,43684.58542465753,36528.687150684935,3,Guatemala,14.641666666,-90.513333333
Havana,2006,26.15821917808219,2.604824529781208,722.0,119,0.0,0,43742.828465753424,37547.70857534247,1,Cuba,23.136666666,-82.358888888
Helsinki,2006,6.044383561643835,9.828498592244447,440.09999999999997,80,82.74,29,44596.80372602739,26963.842794520544,0,Finland,60.170833333,24.9375
Honiara,2006,26.604794520547944,0.625497844773303,3252.3,333,0.0,0,43590.74956164383,31666.422958904113,3,Solomon Islands,-9.433333,159.95
Islamabad,2006,21.283561643835615,7.500830790957011,790.8,98,0.0,0,43845.82301369863,36185.76221917808,4,Pakistan,33.698888888,73.036944444
Jakarta,2006,26.77712328767123,0.8209256358486838,1638.9,207,0.0,0,43598.73197260274,36541.77306849315,3,Indonesia,-6.175277777,106.826944444
Jerusalem,2006,17.31684931506849,6.7826122793233035,146.1,29,0.0,0,43823.974684931505,39077.56895890411,4,Israel,31.778888888,35.225555555
Kabul,2006,12.987123287671233,11.437235492582131,293.0,44,63.98,16,43856.10769863014,37693.12838356164,2,Afghanistan,34.532777777,69.165833333
Kathmandu,2006,17.52794520547945,3.8178297582426852,2295.9,195,0.0,0,43782.34854794521,33691.120575342466,3,Nepal,27.71,85.32
Kigali,2006,19.286712328767123,1.036209882101675,1043.2,179,0.0,0,43610.98608219178,36263.48657534247,1,Rwanda,-1.953611111,30.060555555
Kingston,2006,26.64945205479452,1.4068951967135293,782.1,135,0.0,0,43705.16106849315,38790.80969863013,1,Jamaica,17.971388888,-76.793055555
Kingstown,2006,27.008767123287672,0.8218879786598684,1008.3000000000001,174,0.0,0,43676.13,39551.55120547945,1,Saint Vincent and the Grenadines,13.15527,-61.22742
Kinshasa,2006,26.11958904109589,0.9611512075816285,975.8,143,0.0,0,43603.754383561645,33266.624465753426,1,Democratic Republic of the Congo,-4.321944444,15.311944444
Kuala Lumpur,2006,26.080000000000002,0.5974625833150894,2688.6,284,0.0,0,43628.88205479452,33664.54101369863,3,Malaysia,3.147777777,101.695277777
Kuwait City,2006,26.740273972602743,9.784588966503101,85.60000000000001,18,0.0,0,43798.05797260274,38231.82298630137,4,Kuwait,29.375,47.98
La Paz,2006,9.263424657534246,1.7170598586483659,2736.7,324,6.65,3,43578.44750684931,34717.92276712329,3,Bolivia,-16.495833333,-68.133333333
Libreville,2006,26.02041095890411,0.8903642271691006,2504.2,269,0.0,0,43618.74216438356,32711.649643835615,3,Gabon,0.3901,9.4544
Lilongwe,2006,20.68178082191781,2.6337602868393897,807.7,106,0.0,0,43582.13528767123,36948.5058630137,1,Malawi,-13.983333333,33.783333333
Lima,2006,19.397260273972602,1.9374151950770164,89.0,21,0.0,0,43585.451095890414,38475.71134246576,4,Peru,-12.06,-77.0375
Lisbon,2006,17.388219178082192,5.1490568704497415,669.1,79,0.14,0,43912.6322739726,36515.826383561645,4,Portugal,38.708042,-9.139016
Ljubljana,2006,10.11013698630137,8.595966421377348,851.8,101,86.38,16,44046.45457534247,29278.015369863013,2,Slovenia,46.051388888,14.506111111
Lobamba,2006,18.288630136986303,3.8755309154439463,1033.9,127,0.0,0,43572.737972602736,32990.965589041094,1,Eswatini,-26.44648,31.206411
Luanda,2006,26.266575342465753,2.0749931942017796,567.3,85,0.0,0,43592.169534246575,32279.181205479454,1,Angola,-8.838333333,13.234444444
Luxembourg,2006,9.96041095890411,7.391666386783564,733.7,126,25.2,5,44132.720273972605,27387.77205479452,2,Luxembourg,49.610555555,6.132777777
Majuro,2006,26.946849315068494,0.44493139584872254,3012.8,293,0.0,0,43645.39465753425,35323.06504109589,3,Marshall Islands,7.0918,171.3802
Malabo,2006,26.682328767123284,0.9435925045760772,4881.8,362,0.0,0,43631.37635616438,33388.10704109589,3,Equatorial Guinea,3.752063888,8.7737
Malé,2006,27.014657534246577,0.7582224770492484,2253.5,199,0.0,0,43633.07284931507,35183.405780821915,3,Maldives,4.175,73.508333333
Managua,2006,28.356849315068494,1.1458991343625218,664.7,111,0.0,0,43670.35120547945,38507.54794520548,1,Nicaragua,12.156383333,-86.272986111
Manama,2006,25.952876712328766,6.537223189662543,103.1,14,0.0,0,43768.83367123288,38778.42221917808,4,Bahrain,26.225,50.5775
Manila,2006,26.910684931506847,1.1415399864082831,1608.9,159,0.0,0,43684.17326027397,33895.00120547945,1,Philippines,14.595833333,120.977222222
Maputo,2006,22.7013698630137,2.9413354385850083,731.8,92,0.0,0,43572.64887671233,35434.71745205479,1,Mozambique,-25.915277777,32.576388888
Maseru,2006,13.605068493150686,5.541664893265548,1164.1,113,17.15,2,43574.029287671234,36244.26030136986,1,Lesotho,-29.31,27.48
Mexico City,2006,15.666575342465753,2.045899959942719,1993.6,206,0.0,0,43714.6641369863,37177.92312328767,3,Mexico,19.353773,-99.13589
Minsk,2006,6.314246575342465,10.396916269070676,528.4,77,62.160000000000004,19,44270.37263013698,24900.635424657532,0,Belarus,53.902246,27.561837
Monrovia,2006,26.18575342465753,0.9385968569693235,3294.0,335,0.0,0,43641.96128767123,34069.94668493151,3,Liberia,6.310555555,-10.804722222
Moroni,2006,26.68383561643836,1.2752285187767731,1776.8,222,0.0,0,43586.116356164384,38871.12038356164,3,Comoros,-11.703611111,43.253611111
Moscow,2006,4.564520547945206,11.909302168258172,463.0,86,77.49,21,44348.21284931507,23415.274438356166,0,Russia,55.750555555,37.6175
Muscat,2006,27.523561643835617,4.725358981032415,172.5,11,0.0,0,43746.202219178085,39256.43194520548,4,Oman,23.613888888,58.592222222
N'Djamena,2006,29.58917808219178,3.4170125251922143,254.0,46,0.0,0,43670.35120547945,39373.16898630137,4,Chad,12.11,15.05
Nairobi,2006,19.113424657534246,1.4577655066804314,694.4,132,0.0,0,43613.02805479452,36384.703068493145,1,Kenya,-1.286388888,36.817222222
Naypyidaw,2006,25.51424657534247,2.6505058183070878,1726.0,167,0.0,0,43717.11452054795,32593.84936986301,1,Myanmar,19.7475,96.115
New Delhi,2006,25.62917808219178,6.1517891959661775,549.0,59,0.0,0,43791.10632876713,37339.22753424658,4,India,28.613888888,77.208888888
Ngerulmud,2006,26.604246575342465,0.5518473416481396,2988.1,287,0.0,0,43647.30819178082,34008.11783561644,3,Palau,7.500556,134.624167
Niamey,2006,29.266027397260274,3.3925009169895253,212.2,27,0.0,0,43678.10435616438,39109.60564383562,4,Niger,13.515,2.1175
Nicosia,2006,19.896027397260273,7.363451423577071,334.7,57,0.0,0,43864.07008219178,39123.144821917806,4,Cyprus,35.1725,33.365
Nouakchott,2006,26.5586301369863,3.8522739520751252,27.1,5,0.0,0,43706.09008219178,39498.5608219178,4,Mauritania,18.08581,-15.9785
Nuuk,2006,-3.228767123287671,10.313548374310653,392.6,66,239.12,54,45043.684,22674.209232876714,0,Greenland,64.175,-51.733333333
Oranjestad,2006,27.20465753424658,0.9679863008063972,473.4,105,0.0,0,43672.6374520548,39572.312328767126,1,Aruba,12.518611111,-70.035833333
Oslo,2006,7.104794520547945,8.985715787468278,787.6,107,144.97,28,44581.43750684931,25689.497506849315,0,Norway,59.913333333,10.738888888
Ottawa,2006,7.9497260273972605,10.447937381566197,1069.0,120,115.85,30,44032.78665753425,26293.0041369863,0,Canada,45.424722222,-75.695
Ouagadougou,2006,28.912054794520547,2.718469066022892,471.7,77,0.0,0,43671.489972602736,38600.58717808219,1,Burkina Faso,12.368611111,-1.5275
Palikir,2006,24.25,0.447980817878191,2992.6,295,0.0,0,43644.76339726028,35144.26424657534,3,Federated States of Micronesia,6.917777777,158.185
Panama City,2006,26.41013698630137,0.7509471915387319,2145.2,260,0.0,0,43654.23602739726,32744.550410958906,3,Panama,8.971111111,-79.534722222
Paris,2006,11.957260273972603,7.1201083575132955,634.2,122,8.61,3,44112.062739726025,26516.37334246575,2,France,48.856666666,2.352222222
Philipsburg,2006,26.23013698630137,1.0728396298110405,759.8,144,0.0,0,43705.62506849315,39233.072602739725,1,Sint Maarten,18.024166666,-63.043333333
Phnom Penh,2006,28.40945205479452,1.1733357285526742,1293.6,193,0.0,0,43667.35454794521,35757.01021917808,1,Cambodia,11.569583333,104.921027777
Port Louis,2006,25.006849315068493,2.0095704236655245,1060.7,173,0.0,0,43574.652794520545,38753.60690410959,1,Mauritius,-20.161944444,57.498888888
Port Moresby,2006,26.21753424657534,1.2765668898401017,2251.2,215,0.0,0,43590.74956164383,34400.87252054795,3,Papua New Guinea,-9.478888888,147.149444444
Port-au-Prince,2006,27.847123287671234,1.51802311389479,947.0,173,0.0,0,43708.90580821918,39447.59767123288,1,Haiti,18.546944444,-72.340277777
Porto-Novo,2006,27.02260273972603,1.447602249607742,1342.3,227,0.0,0,43642.88816438356,32887.683287671236,3,Benin,6.483333333,2.616666666
Prague,2006,10.138767123287671,8.772618950807052,486.9,95,44.52,14,44146.43290410959,28835.360821917806,2,Czech Republic,50.0875,14.421388888
Praia,2006,24.854246575342465,1.9824407186016515,194.3,23,0.0,0,43686.24602739726,38481.6418630137,4,Cape Verde,14.917719444,-23.509155555
Prishtina,2006,10.69849315068493,8.940332840258007,593.3,102,125.37,29,43977.564191780824,31755.28493150685,0,Kosovo,42.666666666,21.166666666
Pyongyang,2006,11.21178082191781,10.546620642878743,840.9,81,23.1,5,43917.93473972603,31059.669369863015,2,North Korea,39.016666666,125.7475
Quito,2006,12.790273972602739,0.9599578925671868,2874.7,330,0.0,0,43616.553342465755,30116.082712328767,3,Ecuador,-0.22,-78.5125
Rabat,2006,19.105205479452053,5.339190093124552,364.3,57,0.0,0,43850.06339726027,37807.32131506849,4,Morocco,34.025277777,-6.836111111
Reykjavík,2006,4.918356164383562,5.26008242051402,1227.7,176,105.84,30,45043.684,24518.500958904107,0,Iceland,64.1475,-21.935
Riga,2006,7.701232876712329,9.931782697067696,471.8,95,63.07,20,44404.803561643836,27948.930410958903,0,Latvia,56.9475,24.106944444
Riyadh,2006,25.43054794520548,8.664268687935149,80.7,15,0.0,0,43754.869232876714,38893.34912328767,4,Saudi Arabia,24.65,46.71
Rome,2006,15.618767123287672,6.854806796919369,548.0,82,0.0,0,43963.77802739726,35523.205315068495,4,Italy,41.893055555,12.482777777
Roseau,2006,26.285753424657532,0.9984409795190802,732.6,145,0.0,0,43688.3442739726,39481.078602739726,1,Dominica,15.3,-61.383333333
San José,2006,20.975342465753425,0.9507271395797343,2421.0,218,0.0,0,43659.05967123288,32287.14326027397,3,Costa Rica,9.932738888,-84.079613888
San Marino,2006,11.737123287671233,7.248020661875775,717.3,102,35.49,9,44001.36849315069,33758.79139726027,2,San Marino,43.932011111,12.44845
San Salvador,2006,24.30095890410959,1.0888258172887,936.8,150,0.0,0,43678.90098630137,36894.70501369863,1,El Salvador,13.697597222,-89.191155555
Santiago,2006,16.90095890410959,4.718423722984735,536.9,52,3.64,1,43578.792794520545,36032.016575342466,4,Chile,-33.4375,-70.65
Santo Domingo,2006,25.424657534246574,1.2033470745572734,898.2,187,0.0,0,43708.433369863014,38706.946438356164,1,Dominican Republic,18.4625,-69.936111111
Sarajevo,2006,9.638219178082192,8.615205753295113,787.9,121,164.01,35,44000.003479452054,28927.915397260273,0,Bosnia and Herzegovina,43.856388888,18.413055555
Singapore,2006,26.868219178082192,0.7244481462907884,2676.8,279,0.0,0,43622.00287671233,34597.71783561644,3,Singapore,1.3,103.8
Skopje,2006,12.99068493150685,8.74155453157395,497.9,80,30.73,8,43966.243643835616,33176.02934246576,2,North Macedonia,41.996111111,21.431666666
Sofia,2006,10.125753424657535,9.067245410522315,596.8,93,98.91,24,43978.84490410959,32451.987232876712,2,Bulgaria,42.697886,23.321726
South Tarawa,2006,27.168356164383564,0.5038914873662753,1772.5,228,0.0,0,43622.00287671233,37856.555643835614,3,Kiribati,1.333333333,172.966666666
St. George's,2006,26.774383561643834,0.7688617001872012,1129.0,187,0.0,0,43669.97328767123,39338.39520547945,1,Grenada,12.0525,-61.753055555
St. John's,2006,26.554109589041097,1.1102282158430115,887.8,165,0.0,0,43699.68019178082,39299.257479452055,1,Antigua and Barbuda,17.121111111,-61.844722222
Suva,2006,24.51493150684932,1.8102320014688529,2099.0,256,0.0,0,43576.54183561644,34237.63410958904,3,Fiji,-18.133333333,178.433333333
Tallinn,2006,6.791095890410959,9.7982861197067,396.4,78,61.88,24,44547.30391780822,26879.10408219178,0,Estonia,59.437222222,24.745
Tbilisi,2006,13.006712328767122,9.56768485879044,305.5,67,29.400000000000002,5,43961.33043835616,32217.809835616437,2,Georgia,41.7225,44.7925
Tegucigalpa,2006,22.77219178082192,2.009090088845468,926.8,122,0.0,0,43681.31336986302,38398.29342465753,1,Honduras,14.105783333,-87.204705555
Tehran,2006,15.436027397260274,11.663863460424388,225.7,46,22.47,8,43870.41630136986,37881.94216438357,2,Iran,35.688888888,51.389722222
Thimphu,2006,11.054657534246575,5.0038850516790445,3726.6,299,1.4,0,43779.71531506849,29379.278383561643,3,Bhutan,27.47135,89.63367
Tirana,2006,14.872602739726027,6.929777486278559,750.6,106,4.13,1,43954.08997260274,35373.542,2,Albania,41.328888888,19.817777777
Tokyo,2006,14.974383561643835,7.813719440882682,1672.5,136,10.360000000000001,3,43870.41630136986,26313.907315068493,2,Japan,35.689444444,139.691666666
Tripoli,2006,20.531232876712327,5.910869328879803,199.2,39,0.0,0,43835.89915068493,38135.78709589041,4,Libya,32.87519,13.18746
Tórshavn,2006,7.642602739726028,3.2887483120303664,924.4,176,42.42,9,44761.13756164384,21438.017534246577,0,Faroe Islands,62.00981,-6.77135
Ulaanbaatar,2006,1.0312328767123287,12.411872744042324,268.1,47,64.54,22,44088.946027397265,35384.40698630137,2,Mongolia,47.921357,106.905515
Vaduz,2006,9.645616438356164,8.20781137361136,1137.3,142,146.23,32,44070.393589041094,30526.347342465753,0,Liechtenstein,47.140555555,9.522222222
Valletta,2006,18.87904109589041,5.110911932451338,461.0,58,0.0,0,43873.17865753425,37844.26610958904,4,Malta,35.897777777,14.5125
Victoria,2006,26.24013698630137,0.9214693431764118,1808.3,214,0.0,0,43602.95378082192,37189.725890410955,3,Seychelles,-4.623611111,55.454444444
Vienna,2006,10.308356164383563,9.076234214152972,599.8,99,61.95,17,44095.91660273973,29785.833452054798,2,Austria,48.208333333,16.3725
Vientiane,2006,26.050273972602742,2.587764411612374,1731.4,156,0.0,0,43705.16106849315,33090.31580821918,1,Laos,17.98,102.63
Vilnius,2006,7.282739726027397,10.07860742553828,536.8,91,63.63,24,44300.51709589041,25111.722493150686,0,Lithuania,54.687222222,25.28
Warsaw,2006,8.687260273972603,10.063054402210673,511.5,94,49.35,16,44210.88276712329,27155.879150684934,0,Poland,52.23,21.011111111
Wellington,2006,13.058219178082192,2.8317641680544927,1090.3,132,0.07,0,43600.125342465755,33935.58816438356,1,New Zealand,-41.288888888,174.777222222
Windhoek,2006,17.82849315068493,4.335682409256528,1011.2,105,0.0,0,43573.17128767123,38577.019671232876,1,Namibia,-22.57,17.083611111
Yamoussoukro,2006,27.146438356164385,1.3557623963836158,887.4,164,0.0,0,43644.135315068495,32700.425506849315,1,Ivory Coast,6.816111111,-5.274166666
Yaoundé,2006,24.164109589041097,0.9783295300030243,1512.2,241,0.0,0,43631.65731506849,31364.214328767124,3,Cameroon,3.857777777,11.518055555
Yaren District,2006,27.146849315068494,0.5280559325403086,1938.6,226,0.0,0,43615.59846575342,37965.94630136986,3,Nauru,-0.5477,166.920867
Yerevan,2006,11.016027397260274,10.262347660488892,544.0,98,58.31,14,43935.51493150685,37123.06147945205,2,Armenia,40.181388888,44.514444444
Zagreb,2006,11.631643835616439,8.364263170733096,775.7,99,43.75,11,44040.318520547946,30294.834,2,Croatia,45.813055555,15.977222222
