capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Bogotá,2005,15.131917808219177,1.0782256200496485,2244.3,228,0.0,0,43634.811616438354,33057.03945205479,4,Colombia,4.60971,-74.08175
Brasília,2005,22.124794520547944,2.0509667444361623,1491.4,145,0.0,0,43579.3318630137,35519.21682191781,4,Brazil,-15.793888888,-47.882777777
Bratislava,2005,9.875753424657535,8.96764527967685,639.4,95,89.18,25,44094.38967123288,29845.25123287671,1,Slovakia,48.144722222,17.112777777
Brazzaville,2005,25.79904109589041,1.024362793604818,957.1,167,0.0,0,43603.94194520548,33085.32931506849,4,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2005,26.906164383561645,0.799121478712072,1409.0,197,0.0,0,43675.78421917808,38181.89408219178,4,Barbados,13.0975,-59.616666666
Bucharest,2005,11.102054794520548,9.033291746490267,987.3,108,66.43,12,44011.27090410959,30269.479397260275,1,Romania,44.413361111,26.097777777
Budapest,2005,10.299726027397261,8.875473980935963,676.5,95,67.83,18,44078.93928767123,29594.35301369863,1,Hungary,47.498333333,19.040833333
Buenos Aires,2005,17.289863013698632,5.255352450291767,1023.8,87,0.0,0,43580.74989041096,33122.67589041096,0,Argentina,-34.599722222,-58.381944444
Cairo,2005,21.5286301369863,5.936908053793589,17.2,3,0.0,0,43805.3182739726,39273.212520547946,2,Egypt,30.044444444,31.235833333
Canberra,2005,13.47068493150685,5.599420184064768,673.1,83,0.14,0,43582.14493150685,34982.094328767125,0,Australia,-35.293055555,149.126944444
Castries,2005,27.081917808219178,1.0022305583682076,1221.5,200,0.0,0,43680.957315068496,38020.89364383562,4,Saint Lucia,14.016666666,-60.983333333
Cetinje,2005,9.841369863013698,7.913862388147762,2325.8,151,315.07,38,43972.669863013696,31423.879369863014,1,Montenegro,42.389444444,18.924722222
Chișinău,2005,10.58027397260274,9.197947987321957,548.8,84,51.03,15,44067.33150684932,28470.33295890411,1,Moldova,47.022777777,28.835277777
City of Brussels,2005,11.006712328767122,6.521728487006083,612.4,127,27.3,5,44169.19583561644,27146.100356164385,1,Belgium,50.846666666,4.351666666
Commune of Monaco,2005,14.419315068493152,6.492571056614198,576.7,100,36.33,9,43998.8361369863,36268.23736986302,1,Monaco,43.730555555,7.425277777
Conakry,2005,26.83205479452055,1.125003002320911,3013.1,190,0.0,0,43657.00435616438,34221.69539726027,4,Guinea,9.509166666,-13.712222222
Copenhagen,2005,8.756986301369864,6.890432665750418,485.2,101,58.45,16,44342.29035616438,27844.93720547945,1,Denmark,55.676111111,12.568888888
Dakar,2005,25.695616438356165,2.6731432840967386,260.3,32,0.0,0,43684.63646575343,38509.20687671233,2,Senegal,14.672555555,-17.432
Dhaka,2005,25.77890410958904,3.690378625577661,1824.6,175,0.0,0,43747.42465753425,33152.74158904109,4,Bangladesh,23.728888888,90.394444444
Djibouti City,2005,29.355479452054794,3.93765250571428,190.6,50,0.0,0,43667.3941369863,38778.69008219178,2,Djibouti,11.595,43.148055555
Doha,2005,27.163561643835617,6.544650187065184,39.3,11,0.0,0,43760.32591780822,39068.62526027398,2,Qatar,25.286205555,51.529436111
Dublin,2005,10.622465753424658,4.240634730125424,658.3,133,4.27,1,44249.92687671233,26154.975808219177,1,Ireland,53.349722222,-6.260277777
Freetown,2005,26.320273972602738,0.9811898089647615,2994.2,258,0.0,0,43651.91506849315,33812.6765479452,4,Sierra Leone,8.487222222,-13.235555555
Gaborone,2005,21.97986301369863,4.376483890627215,413.4,63,0.0,0,43572.5517260274,37974.56536986301,0,Botswana,-24.656944444,25.908611111
Georgetown,2005,26.604657534246577,0.89640932410983,1995.0,280,0.0,0,43644.15838356165,37091.59589041096,4,Guyana,6.805833333,-58.150833333
Gibraltar,2005,17.039863013698632,4.847545967214767,451.90000000000003,56,0.0,0,43877.046794520546,38042.17197260274,0,Gibraltar,36.14,-5.35
Gitega,2005,19.712876712328768,1.3476673777798498,645.9,117,0.0,0,43606.4182739726,37565.23715068493,0,Burundi,-3.428333333,29.925
Guatemala City,2005,19.33164383561644,1.3684052779299607,2057.4,193,0.0,0,43684.63646575343,35990.438904109586,4,Guatemala,14.641666666,-90.513333333
Havana,2005,25.8,2.760730811829471,1034.3,130,0.0,0,43742.912246575346,36881.606383561644,0,Cuba,23.136666666,-82.358888888
Helsinki,2005,5.8153424657534245,8.898211649285034,469.5,80,123.69,29,44597.1982739726,27131.468383561645,3,Finland,60.170833333,24.9375
Honiara,2005,26.976027397260275,0.6243628394541776,2492.1,300,0.0,0,43590.71712328767,35081.373780821916,4,Solomon Islands,-9.433333,159.95
Islamabad,2005,19.937945205479455,7.710858612790139,974.4,102,0.0,0,43845.95479452055,36234.99156164384,0,Pakistan,33.698888888,73.036944444
Jakarta,2005,26.682191780821917,0.6798598889577026,1616.9,240,0.0,0,43598.71147945205,36240.92457534247,4,Indonesia,-6.175277777,106.826944444
Jerusalem,2005,17.5686301369863,6.7142210718620605,132.7,31,0.0,0,43824.0961369863,39144.98838356164,2,Israel,31.778888888,35.225555555
Kabul,2005,11.801780821917808,10.98818938159945,182.3,36,72.94,17,43856.24405479452,37798.1702739726,1,Afghanistan,34.532777777,69.165833333
Kathmandu,2005,17.26095890410959,4.414809046056425,2180.5,174,0.14,0,43782.45189041096,34216.65208219178,4,Nepal,27.71,85.32
Kigali,2005,19.653698630136986,1.0708070629527733,824.2,158,0.0,0,43610.9795890411,36793.30597260274,4,Rwanda,-1.953611111,30.060555555
Kingston,2005,26.44698630136986,1.4449007389493018,1421.1,159,0.0,0,43705.22389041096,37249.93378082192,4,Jamaica,17.971388888,-76.793055555
Kingstown,2005,27.2013698630137,0.8142857638036065,1465.3,204,0.0,0,43676.176,38003.4718630137,4,Saint Vincent and the Grenadines,13.15527,-61.22742
Kinshasa,2005,25.99904109589041,1.0243627936048174,957.1,167,0.0,0,43603.73980821918,33084.508383561646,4,Democratic Republic of the Congo,-4.321944444,15.311944444
Kuala Lumpur,2005,26.963287671232877,1.0541689279031,1526.1,206,0.0,0,43628.892520547946,35829.4861369863,4,Malaysia,3.147777777,101.695277777
Kuwait City,2005,26.386301369863013,9.332415224362647,185.1,14,0.0,0,43798.16857534246,38388.1584109589,2,Kuwait,29.375,47.98
La Paz,2005,9.15082191780822,1.6300321521677732,2900.2,324,14.28,4,43578.390410958906,35888.94750684931,4,Bolivia,-16.495833333,-68.133333333
Libreville,2005,26.132465753424658,0.9802483157342192,1957.9,235,0.0,0,43618.74378082192,33402.69583561644,4,Gabon,0.3901,9.4544
Lilongwe,2005,21.234520547945205,2.549054468686255,449.5,69,0.0,0,43582.08704109589,38011.79219178082,0,Malawi,-13.983333333,33.783333333
Lima,2005,18.89904109589041,2.3222302208988586,51.1,13,0.0,0,43585.40961643836,39232.34506849315,2,Peru,-12.06,-77.0375
Lisbon,2005,16.82849315068493,5.245870608150088,400.0,51,0.0,0,43912.791479452055,37305.62802739726,0,Portugal,38.708042,-9.139016
Ljubljana,2005,9.35095890410959,8.260395908277843,871.4,94,135.59,24,44046.66479452055,28131.44282191781,1,Slovenia,46.051388888,14.506111111
Lobamba,2005,19.08082191780822,3.280173019351404,823.4,133,0.0,0,43572.64032876713,32824.04610958904,0,Eswatini,-26.44648,31.206411
Luanda,2005,25.842602739726026,2.1342317423870005,756.7,95,0.0,0,43592.139506849315,29131.634000000002,0,Angola,-8.838333333,13.234444444
Luxembourg,2005,9.390273972602738,7.377656528925612,567.2,105,43.12,12,44132.96232876712,27463.556794520548,1,Luxembourg,49.610555555,6.132777777
Majuro,2005,27.034794520547948,0.4078828666871485,3250.9,290,0.0,0,43645.41906849315,34858.330383561646,4,Marshall Islands,7.0918,171.3802
Malabo,2005,26.71260273972603,1.1151639944904377,4493.4,348,0.0,0,43631.38953424658,34550.28589041096,4,Equatorial Guinea,3.752063888,8.7737
Malé,2005,27.15013698630137,0.7319954158842173,1406.4,175,0.0,0,43633.086904109594,37833.86375342466,4,Maldives,4.175,73.508333333
Managua,2005,27.985205479452055,1.6946871648723485,1163.6,149,0.0,0,43670.3925479452,36162.362821917806,4,Nicaragua,12.156383333,-86.272986111
Manama,2005,25.60027397260274,6.257867569559096,38.7,12,0.0,0,43768.93019178082,39117.58216438356,2,Bahrain,26.225,50.5775
Manila,2005,26.94808219178082,1.5038719783584913,1647.1,167,0.0,0,43684.22402739726,34645.6978630137,4,Philippines,14.595833333,120.977222222
Maputo,2005,23.48904109589041,2.4929549990778734,487.1,73,0.0,0,43572.55339726027,35542.403150684935,0,Mozambique,-25.915277777,32.576388888
Maseru,2005,14.909041095890412,4.702398898079382,897.6,113,0.0,0,43573.91923287671,37749.56402739726,0,Lesotho,-29.31,27.48
Mexico City,2005,16.14232876712329,2.222390753410837,1737.7,173,0.0,0,43714.732547945205,38198.70994520548,4,Mexico,19.353773,-99.13589
Minsk,2005,6.034109589041095,9.826212118784227,497.5,77,128.45,37,44270.66117808219,24972.941424657532,3,Belarus,53.902246,27.561837
Monrovia,2005,26.18013698630137,1.0285865864372208,3437.9,316,0.0,0,43641.98271232877,33434.452547945206,4,Liberia,6.310555555,-10.804722222
Moroni,2005,26.80986301369863,1.3904249618694948,1019.4,181,0.0,0,43586.07632876712,39482.92049315068,4,Comoros,-11.703611111,43.253611111
Moscow,2005,5.141917808219178,10.627392898937664,383.6,69,151.55,50,44348.5275890411,23698.12805479452,3,Russia,55.750555555,37.6175
Muscat,2005,27.376438356164382,4.529528384913112,69.3,9,0.0,0,43746.28734246576,39325.48761643836,2,Oman,23.613888888,58.592222222
N'Djamena,2005,29.47780821917808,3.511899022372205,518.4,76,0.0,0,43670.3925479452,38730.166410958904,0,Chad,12.11,15.05
Nairobi,2005,19.23315068493151,1.7232363788353484,484.2,81,0.0,0,43613.02391780822,36413.80339726027,0,Kenya,-1.286388888,36.817222222
Naypyidaw,2005,26.162328767123288,3.1309907502942886,1413.6,157,0.0,0,43717.184575342464,32864.950547945205,4,Myanmar,19.7475,96.115
New Delhi,2005,24.593698630136988,6.790896764417106,719.2,74,0.0,0,43791.213726027396,36987.122356164386,0,India,28.613888888,77.208888888
Ngerulmud,2005,26.53150684931507,0.498562965792238,3409.7,296,0.0,0,43647.333589041096,33361.2521369863,4,Palau,7.500556,134.624167
Niamey,2005,29.61191780821918,3.51385822261095,244.6,32,0.0,0,43678.15109589041,39267.63797260274,2,Niger,13.515,2.1175
Nicosia,2005,19.96835616438356,6.95051128914202,234.1,42,0.0,0,43864.20953424658,38988.43210958904,2,Cyprus,35.1725,33.365
Nouakchott,2005,26.881780821917808,3.9267857778640733,77.9,12,0.0,0,43706.1537260274,38823.57632876712,2,Mauritania,18.08581,-15.9785
Nuuk,2005,-2.1613698630136984,8.693517117747097,542.7,81,462.7,93,45044.21076712329,20275.336575342466,3,Greenland,64.175,-51.733333333
Oranjestad,2005,27.351506849315065,1.0172504840711873,789.3,141,0.0,0,43672.68063013699,38830.39441095891,4,Aruba,12.518611111,-70.035833333
Oslo,2005,7.179863013698631,7.579207113919548,617.1,96,76.3,21,44581.8277260274,26959.695397260275,3,Norway,59.913333333,10.738888888
Ottawa,2005,7.4845205479452055,12.386481247526202,741.2,91,133.35,32,44032.99293150685,28800.432465753423,1,Canada,45.424722222,-75.695
Ouagadougou,2005,29.177671232876712,2.8770623374916764,401.9,68,0.0,0,43671.532739726026,38252.469479452055,0,Burkina Faso,12.368611111,-1.5275
Palikir,2005,24.31616438356164,0.4485772078085866,3286.5,302,0.0,0,43644.78706849315,34505.5681369863,4,Federated States of Micronesia,6.917777777,158.185
Panama City,2005,26.357123287671232,0.8477450364622051,2311.7,249,0.0,0,43654.26690410959,32710.967506849316,4,Panama,8.971111111,-79.534722222
Paris,2005,11.658219178082192,7.031692452250582,503.9,107,24.29,7,44112.296684931505,27791.84591780822,1,France,48.856666666,2.352222222
Philipsburg,2005,26.38054794520548,1.215091560800667,1021.8,165,0.0,0,43705.68832876712,38344.50745205479,4,Sint Maarten,18.024166666,-63.043333333
Phnom Penh,2005,28.51904109589041,1.995351854443664,1274.1,189,0.0,0,43667.3941369863,35983.73117808219,4,Cambodia,11.569583333,104.921027777
Port Louis,2005,24.876027397260273,2.02723742878182,1087.9,172,0.0,0,43574.58112328767,38459.318712328764,4,Mauritius,-20.161944444,57.498888888
Port Moresby,2005,26.53698630136986,0.9480035194495607,1907.7,219,0.0,0,43590.71712328767,34352.055232876715,4,Papua New Guinea,-9.478888888,147.149444444
Port-au-Prince,2005,27.802465753424656,2.0272476203823544,1373.0,166,0.0,0,43708.97123287671,37596.832,4,Haiti,18.546944444,-72.340277777
Porto-Novo,2005,26.965890410958902,1.4943693179020139,1147.9,193,0.0,0,43642.91049315069,35148.59224657534,4,Benin,6.483333333,2.616666666
Prague,2005,9.388082191780823,8.396485178029815,528.1,100,57.61,18,44146.67953424657,28271.472876712327,1,Czech Republic,50.0875,14.421388888
Praia,2005,25.076712328767123,1.998397060114695,183.7,30,0.0,0,43686.29805479452,38230.34605479452,2,Cape Verde,14.917719444,-23.509155555
Prishtina,2005,10.225753424657535,8.852750382487804,651.5,101,122.36,28,43977.748712328765,30562.904712328767,1,Kosovo,42.666666666,21.166666666
Pyongyang,2005,10.161780821917809,11.613622205025433,1106.6,82,26.810000000000002,6,43918.096000000005,31493.14736986301,1,North Korea,39.016666666,125.7475
Quito,2005,12.873013698630135,1.0698884158356439,2662.9,321,0.0,0,43616.55263013699,30920.288465753423,4,Ecuador,-0.22,-78.5125
Rabat,2005,18.541095890410958,5.261012406654974,235.9,38,0.0,0,43850.19673972603,38154.19298630137,2,Morocco,34.025277777,-6.836111111
Reykjavík,2005,4.6627397260273975,5.285117571824246,944.2,144,122.57000000000001,36,45044.21076712329,25902.82920547945,3,Iceland,64.1475,-21.935
Riga,2005,6.707671232876713,9.174653558232773,509.5,82,65.66,25,44405.13649315068,27981.219397260273,3,Latvia,56.9475,24.106944444
Riyadh,2005,25.72958904109589,7.949159441076758,52.2,11,0.0,0,43754.95898630137,39036.718931506846,2,Saudi Arabia,24.65,46.71
Rome,2005,14.948767123287672,7.200129147423365,978.1,106,7.49,2,43963.957397260274,34945.97367123288,0,Italy,41.893055555,12.482777777
Roseau,2005,26.533972602739723,1.0198695506515605,1116.0,185,0.0,0,43688.397589041095,38272.947534246574,4,Dominica,15.3,-61.383333333
San José,2005,20.89904109589041,1.0248454243986653,2572.0,231,0.0,0,43659.093342465756,30414.88487671233,4,Costa Rica,9.932738888,-84.079613888
San Marino,2005,10.505890410958905,8.00560497944149,1002.3,118,156.24,30,44001.56238356164,33161.32895890411,1,San Marino,43.932011111,12.44845
San Salvador,2005,24.185890410958905,1.231745651745768,1329.6,148,0.0,0,43678.948328767125,35868.35098630137,4,El Salvador,13.697597222,-89.191155555
Santiago,2005,16.154931506849316,5.133391314000763,711.2,72,0.0,0,43578.66257534247,35280.05805479452,0,Chile,-33.4375,-70.65
Santo Domingo,2005,25.397534246575344,1.421569304667314,1263.5,192,0.0,0,43708.498410958906,36921.040602739726,4,Dominican Republic,18.4625,-69.936111111
Sarajevo,2005,8.827671232876712,8.806838239784192,749.0,112,283.01,52,44000.196547945205,27948.93608219178,3,Bosnia and Herzegovina,43.856388888,18.413055555
Singapore,2005,27.09876712328767,0.761147819619656,2103.0,266,0.0,0,43622.00715068493,35472.818602739724,4,Singapore,1.3,103.8
Skopje,2005,12.69986301369863,9.119305764067017,478.0,67,66.42999999999999,15,43966.424191780825,32955.84219178082,1,North Macedonia,41.996111111,21.431666666
Sofia,2005,9.614931506849315,8.921777148167262,882.3,113,108.15,25,43979.03019178082,30789.823780821916,1,Bulgaria,42.697886,23.321726
South Tarawa,2005,27.49013698630137,0.535907090599321,1762.2,233,0.0,0,43622.00715068493,37527.02052054794,4,Kiribati,1.333333333,172.966666666
St. George's,2005,27.028082191780822,0.7736644954162722,1641.4,216,0.0,0,43670.01452054795,38105.14523287671,4,Grenada,12.0525,-61.753055555
St. John's,2005,26.706849315068492,1.1868995031292173,1150.5,178,0.0,0,43699.73967123288,38466.38936986301,4,Antigua and Barbuda,17.121111111,-61.844722222
Suva,2005,24.59013698630137,1.7545502015487118,2270.9,231,0.0,0,43576.477561643835,34337.088876712325,4,Fiji,-18.133333333,178.433333333
Tallinn,2005,6.0676712328767115,8.991411274366332,425.7,80,71.05,24,44547.68309589041,27520.733479452058,3,Estonia,59.437222222,24.745
Tbilisi,2005,12.433424657534246,8.486904459544379,378.2,71,26.81,11,43961.508684931505,31269.64789041096,1,Georgia,41.7225,44.7925
Tegucigalpa,2005,22.877945205479453,2.256629402610355,1339.2,170,0.0,0,43681.36232876712,36981.17605479452,4,Honduras,14.105783333,-87.204705555
Tehran,2005,15.192876712328767,11.54387907829594,204.0,41,46.269999999999996,13,43870.558630136984,38152.750273972604,1,Iran,35.688888888,51.389722222
Thimphu,2005,10.607671232876713,5.464316944672499,4348.3,303,39.97,12,43779.817315068496,28833.121315068493,1,Bhutan,27.47135,89.63367
Tirana,2005,14.54986301369863,6.849783924792671,1117.7,114,2.8000000000000003,1,43954.265780821916,35030.37043835616,0,Albania,41.328888888,19.817777777
Tokyo,2005,14.717671232876711,8.381425453875256,1205.2,111,23.52,5,43870.558630136984,29763.636246575345,1,Japan,35.689444444,139.691666666
Tripoli,2005,20.4086301369863,6.143575290422449,173.8,35,0.0,0,43836.0262739726,37715.242630136985,2,Libya,32.87519,13.18746
Tórshavn,2005,7.117671232876712,3.1494782057569966,834.1,165,53.13,18,44761.58230136986,21690.45098630137,3,Faroe Islands,62.00981,-6.77135
Ulaanbaatar,2005,-0.05068493150684926,14.378992262520478,289.1,48,61.74,12,44089.17183561644,34742.03175342466,1,Mongolia,47.921357,106.905515
Vaduz,2005,8.788356164383561,8.41631853128499,1062.3,124,179.83,50,44070.61235616438,29072.090383561645,3,Liechtenstein,47.140555555,9.522222222
Valletta,2005,18.38109589041096,5.134871774093698,412.4,58,0.0,0,43873.32219178082,37701.337123287674,0,Malta,35.897777777,14.5125
Victoria,2005,26.223287671232878,0.9282531964330882,1310.1,180,0.0,0,43602.93816438356,38777.00950684932,4,Seychelles,-4.623611111,55.454444444
Vienna,2005,9.554794520547945,8.879365372702484,605.4,97,93.73,29,44096.144712328765,29724.288575342467,1,Austria,48.208333333,16.3725
Vientiane,2005,26.14438356164384,3.178060948272994,2088.8,160,0.0,0,43705.22389041096,32349.993123287673,4,Laos,17.98,102.63
Vilnius,2005,6.744657534246576,9.174365127927212,596.6,84,116.55000000000001,36,44300.81610958905,25153.954328767122,3,Lithuania,54.687222222,25.28
Warsaw,2005,8.545753424657534,8.9027485134019,361.8,79,104.72,32,44211.151917808216,27538.536273972604,3,Poland,52.23,21.011111111
Wellington,2005,13.490958904109588,2.7891888834260383,671.7,103,0.0,0,43599.94906849315,34594.357616438356,0,New Zealand,-41.288888888,174.777222222
Windhoek,2005,20.017945205479453,3.691023399174415,445.3,59,0.0,0,43573.09008219178,39497.529616438354,0,Namibia,-22.57,17.083611111
Yamoussoukro,2005,26.973561643835616,1.474664582707472,894.6,179,0.0,0,43644.15838356165,31966.722410958904,4,Ivory Coast,6.816111111,-5.274166666
Yaoundé,2005,24.34835616438356,1.2983548483981044,1379.1,216,0.0,0,43631.67005479452,31403.357972602742,4,Cameroon,3.857777777,11.518055555
Yaren District,2005,27.43849315068493,0.5975721742074539,2068.4,244,0.0,0,43615.59657534247,37624.397041095894,4,Nauru,-0.5477,166.920867
Yerevan,2005,10.344657534246576,9.705566840650219,618.4,119,59.64,18,43935.68342465753,37151.256465753424,1,Armenia,40.181388888,44.514444444
Zagreb,2005,10.511232876712329,8.87080870621235,790.5,108,102.34,28,44040.52654794521,29106.40120547945,1,Croatia,45.813055555,15.977222222
