capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,2004,26.882923497267758,2.1484086317378774,1385.9,164,0.0,0,43649.46237704918,33965.71032786885,3,Nigeria,9.055555555,7.491388888
Accra,2004,26.808060109289617,1.4674306337507452,396.9,92,0.0,0,43635.79398907104,36910.2556010929,1,Ghana,5.55602,-0.1969
Addis Ababa,2004,15.632240437158469,1.1130847705431814,1994.6,175,0.0,0,43649.46237704918,37862.82142076503,3,Ethiopia,9.027222222,38.736944444
Algiers,2004,17.965846994535518,6.0339128556126775,603.4,80,0.0,0,43860.84546448087,37124.01598360656,1,Algeria,36.776388888,3.058611111
Alofi,2004,25.394672131147544,1.356851826290871,2038.9,175,0.0,0,43586.883142076505,35793.2718852459,3,Niue,-19.056,-169.921
Amman,2004,17.615027322404373,7.179889599205944,144.2,27,3.08,1,43805.133278688525,38832.43857923497,4,Jordan,31.95,35.933333333
Amsterdam,2004,10.450546448087431,5.675880208296554,760.7,142,14.0,3,44171.28710382514,27013.681147540985,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,2004,9.85601092896175,7.491014119387742,507.4,79,38.78,9,43944.610081967214,36482.28166666667,2,Andorra,42.507222222,1.522222222
Antananarivo,2004,18.123360655737702,2.624357855648227,1160.0,103,0.0,0,43586.94786885246,32916.19027322405,1,Madagascar,-18.91,47.525
Apia,2004,26.62636612021858,0.7222549675782657,2688.4,281,0.0,0,43590.41068306011,36661.59237704918,3,Samoa,-13.833333333,-171.833333333
Asmara,2004,17.287841530054646,1.7635723356408306,969.5,122,0.0,0,43679.88674863388,38608.86226775956,1,Eritrea,15.333333333,38.916666666
Astana,2004,4.406010928961749,13.335738036390138,273.8,52,101.64,29,44135.247295081965,28892.02281420765,0,Kazakhstan,51.133333333,71.433333333
Asunción,2004,23.039890710382515,5.0745193700820685,1347.3,92,0.0,0,43588.103770491805,33219.53677595629,1,Paraguay,-25.28,-57.634444444
Athens,2004,17.35587431693989,7.347722575172171,312.1,50,21.0,4,43876.55161202186,36419.72144808743,2,Greece,37.984166666,23.728055555
Avarua,2004,24.45505464480874,1.7941023236400693,1360.9,151,0.0,0,43586.609972677594,35199.014316939894,3,Cook Islands,-21.207,-159.771
Baghdad,2004,25.199180327868852,10.040633167026371,84.7,19,0.0,0,43819.3118579235,38137.78759562841,4,Iraq,33.315277777,44.366111111
Baku,2004,15.48606557377049,7.440479608644,272.0,50,19.53,9,43910.793442622955,33797.242185792355,2,Azerbaijan,40.366655555,49.835183333
Bamako,2004,28.69071038251366,2.635689411151529,619.1,87,0.0,0,43665.79778688525,38083.190846994534,1,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,2004,27.12459016393443,0.8785241181064811,1656.0,231,0.0,0,43633.23322404372,36791.27918032787,3,Brunei,4.916666666,114.916666666
Bangui,2004,27.569125683060108,1.8339538245920584,1024.8,162,0.0,0,43631.48551912568,36353.487978142075,3,Central African Republic,4.37325,18.562833333
Basseterre,2004,25.80464480874317,1.017177270450403,1201.2,168,0.0,0,43690.9356557377,38297.0324863388,3,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,2004,13.208060109289617,10.841151144796486,536.0,55,8.68,2,43903.4118852459,33285.88663934426,2,People's Republic of China,39.90403,116.407526
Beirut,2004,18.867213114754097,6.112325646980176,625.0,57,2.38,2,43826.31773224044,38488.59270491803,1,Lebanon,33.886944444,35.513055555
Belgrade,2004,11.963934426229509,8.477322518379243,710.1,111,35.98,8,43986.47024590164,29727.27543715847,2,Serbia,44.817777777,20.456944444
Belmopan,2004,25.740846994535517,2.1861781485215563,989.9,208,0.0,0,43690.52693989071,36440.49931693989,3,Belize,17.25,-88.7675
Berlin,2004,9.66311475409836,7.241603933660063,494.7,114,39.83,13,44177.99453551912,26749.51180327869,2,Germany,52.516666666,13.383333333
Bishkek,2004,9.586475409836066,8.979634576767044,534.2,78,86.45,19,43950.61713114754,34766.026530054645,2,Kyrgyzstan,42.866666666,74.566666666
Bissau,2004,27.5775956284153,1.1560813406385462,1171.5,124,0.0,0,43662.08150273224,36066.921994535514,3,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,2004,15.074726775956286,1.0683731361377489,2018.1,207,0.0,0,43632.23008196722,33875.251530054644,3,Colombia,4.60971,-74.08175
Brasília,2004,21.82295081967213,2.0274906638737513,1520.1,153,0.0,0,43588.63478142076,35358.989644808746,3,Brazil,-15.793888888,-47.882777777
Bratislava,2004,10.099590163934426,8.366269923586847,541.1,94,70.07,18,44056.645846994536,28177.01407103825,2,Slovakia,48.144722222,17.112777777
Brazzaville,2004,25.74193989071038,0.9804649759066946,1026.6,151,0.0,0,43606.417950819676,33545.34612021858,3,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2004,26.59959016393443,0.7105514711954771,1129.7,182,0.0,0,43668.22040983607,38901.35382513661,3,Barbados,13.0975,-59.616666666
Bucharest,2004,11.626639344262296,8.81266488490744,677.8,95,32.55,11,43978.45426229508,31726.464153005465,2,Romania,44.413361111,26.097777777
Budapest,2004,10.582513661202185,8.403276120335889,595.1,100,44.52,14,44042.091448087434,29013.12147540984,2,Hungary,47.498333333,19.040833333
Buenos Aires,2004,17.516120218579236,5.329193285145452,879.6,84,0.0,0,43603.72005464481,33886.97920765028,1,Argentina,-34.599722222,-58.381944444
Cairo,2004,21.6724043715847,5.797929787398021,16.6,6,0.0,0,43786.31161202186,39161.38120218579,4,Egypt,30.044444444,31.235833333
Canberra,2004,13.310928961748635,6.014282381076177,511.7,76,0.07,0,43605.74322404371,34989.56008196721,1,Australia,-35.293055555,149.126944444
Castries,2004,26.794262295081968,0.8068761864919987,958.7,210,0.0,0,43672.8406557377,38837.763469945356,3,Saint Lucia,14.016666666,-60.983333333
Cetinje,2004,10.615300546448086,7.322855816324983,2940.6,153,154.42,25,43942.23827868853,30881.471174863385,2,Montenegro,42.389444444,18.924722222
Chișinău,2004,10.338934426229509,9.022835973153231,477.7,70,69.09,17,44031.162650273225,28523.204972677595,2,Moldova,47.022777777,28.835277777
City of Brussels,2004,10.685792349726777,6.258600902827468,641.8,131,18.27,5,44127.2206010929,27131.259535519126,2,Belgium,50.846666666,4.351666666
Commune of Monaco,2004,14.816666666666666,5.9100363518649575,651.2,86,20.44,5,43966.77983606557,35221.11549180328,2,Monaco,43.730555555,7.425277777
Conakry,2004,26.640573770491805,1.0510073178690207,2299.0,201,0.0,0,43651.5718852459,34299.90423497267,3,Guinea,9.509166666,-13.712222222
Copenhagen,2004,8.569535519125683,6.297552866982027,685.4,130,49.63,16,44291.123715846996,26200.00330601093,0,Denmark,55.676111111,12.568888888
Dakar,2004,25.090983606557376,2.421258727271427,121.2,26,0.0,0,43676.13420765027,38887.62284153006,4,Senegal,14.672555555,-17.432
Dhaka,2004,25.393852459016394,3.6858759179171567,2378.9,170,0.0,0,43733.05598360656,31614.519945355194,3,Bangladesh,23.728888888,90.394444444
Djibouti City,2004,29.168306010928962,3.895634138586065,238.0,64,0.0,0,43660.75729508197,38442.540081967214,1,Djibouti,11.595,43.148055555
Doha,2004,27.445491803278685,6.076859332460144,39.699999999999996,7,0.0,0,43744.87543715847,39330.50612021858,4,Qatar,25.286205555,51.529436111
Dublin,2004,10.600819672131149,4.0467439148775215,709.8,135,2.66,0,44203.56841530054,27243.007158469944,2,Ireland,53.349722222,-6.260277777
Freetown,2004,26.087704918032788,0.901824136382503,2774.8,259,0.0,0,43647.099644808746,34527.693224043716,3,Sierra Leone,8.487222222,-13.235555555
Gaborone,2004,20.57882513661202,5.19031590212576,557.3,82,0.0,0,43587.68724043715,37410.42994535519,1,Botswana,-24.656944444,25.908611111
Georgetown,2004,26.34262295081967,0.849915518714226,1984.1,289,0.0,0,43640.32215846994,36729.11784153006,3,Guyana,6.805833333,-58.150833333
Gibraltar,2004,17.23292349726776,4.711969826826763,586.1,64,0.0,0,43852.87655737705,37870.99532786885,1,Gibraltar,36.14,-5.35
Gitega,2004,19.364617486338798,1.1073283860952403,636.0,124,0.0,0,43608.41136612022,37042.853278688526,1,Burundi,-3.428333333,29.925
Guatemala City,2004,19.17950819672131,1.1417258163231045,1513.2,180,0.0,0,43676.13420765027,37855.1125409836,3,Guatemala,14.641666666,-90.513333333
Havana,2004,26.186475409836067,2.650192835206001,589.6,90,0.0,0,43728.93,38575.3062295082,1,Cuba,23.136666666,-82.358888888
Helsinki,2004,5.336338797814207,8.456179825654468,642.0,100,112.63,34,44533.828524590164,26204.030109289615,0,Finland,60.170833333,24.9375
Honiara,2004,26.682240437158473,0.645085876924097,3251.0,319,0.0,0,43596.20789617486,33096.73172131148,3,Solomon Islands,-9.433333,159.95
Islamabad,2004,21.101912568306012,7.510589539854401,845.3000000000001,80,0.0,0,43823.960901639344,36975.713415300546,1,Pakistan,33.698888888,73.036944444
Jakarta,2004,26.678005464480872,0.8630710442178581,1645.6,222,0.0,0,43602.279316939894,36018.22316939891,3,Indonesia,-6.175277777,106.826944444
Jerusalem,2004,17.508196721311474,6.811748595702704,181.9,35,0.0,0,43803.686967213114,38710.48693989071,4,Israel,31.778888888,35.225555555
Kabul,2004,14.233333333333333,9.221016544759118,148.7,31,47.88,10,43833.52040983607,38149.068333333336,2,Afghanistan,34.532777777,69.165833333
Kathmandu,2004,16.987295081967215,4.417633849444355,2755.7,204,0.0,0,43765.21448087432,33081.0412295082,3,Nepal,27.71,85.32
Kigali,2004,19.637295081967213,0.9174837867719751,797.1999999999999,153,0.0,0,43612.128797814206,35824.65822404371,3,Rwanda,-1.953611111,30.060555555
Kingston,2004,26.72377049180328,1.4107835156407216,791.9,105,0.0,0,43694.663961748636,39318.813907103824,1,Jamaica,17.971388888,-76.793055555
Kingstown,2004,26.853551912568307,0.7469855081275018,1335.3,185,0.0,0,43668.570163934426,38593.55016393442,3,Saint Vincent and the Grenadines,13.15527,-61.22742
Kinshasa,2004,25.941939890710383,0.9804649759066951,1026.6,151,0.0,0,43606.25628415301,33543.30584699453,3,Democratic Republic of the Congo,-4.321944444,15.311944444
Kuala Lumpur,2004,26.599726775956285,0.7845074760246856,2093.1,227,0.0,0,43627.15573770492,37045.25590163934,3,Malaysia,3.147777777,101.695277777
Kuwait City,2004,26.55710382513661,9.222357665166726,173.0,24,0.0,0,43779.70745901639,38377.7600273224,4,Kuwait,29.375,47.98
La Paz,2004,8.902868852459015,1.9856260789028124,2952.4,327,18.27,4,43588.13136612022,35529.195901639345,3,Bolivia,-16.495833333,-68.133333333
Libreville,2004,25.946311475409836,0.9230941424729987,2419.2,276,0.0,0,43618.571038251364,32407.855846994535,3,Gabon,0.3901,9.4544
Lilongwe,2004,20.608743169398906,2.5278677038915403,631.6,108,0.0,0,43590.26642076502,35839.39696721311,1,Malawi,-13.983333333,33.783333333
Lima,2004,19.19603825136612,2.212948665422027,68.0,19,0.0,0,43592.44281420765,38990.07158469945,4,Peru,-12.06,-77.0375
Lisbon,2004,16.946311475409836,4.7809933399259075,389.1,59,0.0,0,43886.213715847,36564.3818852459,1,Portugal,38.708042,-9.139016
Ljubljana,2004,9.676092896174863,7.530420191088962,1060.8,113,128.45,24,44011.71770491803,27059.327568306013,2,Slovenia,46.051388888,14.506111111
