capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Mexico City,2016,16.145081967213116,2.278533623345292,2347.3,200,0.0,0,43703.31450819672,36796.38210382513,3,Mexico,19.353773,-99.13589
Minsk,2016,6.952322404371585,9.618130072862936,536.6,100,131.95,39,44223.36377049181,25444.45713114754,0,Belarus,53.902246,27.561837
Monrovia,2016,26.515437158469943,1.1483940902194991,3751.6,302,0.0,0,43638.437677595626,32936.921284153,3,Liberia,6.310555555,-10.804722222
Moroni,2016,26.918442622950817,1.5927945737706113,1716.1,188,0.0,0,43592.8556284153,38776.08390710383,1,Comoros,-11.703611111,43.253611111
Moscow,2016,5.567213114754098,10.923750868356056,494.40000000000003,73,148.26,46,44297.20502732241,23393.93357923497,0,Russia,55.750555555,37.6175
Muscat,2016,27.656967213114758,4.4458753344344935,106.4,17,0.0,0,43732.070273224046,39287.96674863388,4,Oman,23.613888888,58.592222222
N'Djamena,2016,29.58346994535519,3.8931191471126056,402.4,64,0.0,0,43663.44232240437,38855.895983606555,4,Chad,12.11,15.05
Nairobi,2016,19.605464480874318,1.7110951960565517,477.5,95,0.0,0,43613.79907103825,36555.31456284153,1,Kenya,-1.286388888,36.817222222
Naypyidaw,2016,26.228825136612024,3.281385188133306,1475.0,161,0.0,0,43705.53967213115,32640.463825136612,1,Myanmar,19.7475,96.115
New Delhi,2016,25.262295081967213,6.1055711527857195,794.4,87,0.0,0,43773.359207650275,36645.455573770494,1,India,28.613888888,77.208888888
Ngerulmud,2016,27.0094262295082,0.5035897969420159,2908.0,277,0.0,0,43643.10049180328,34724.87704918033,3,Palau,7.500556,134.624167
Niamey,2016,29.46065573770492,3.5492401049033955,316.2,49,0.0,0,43670.35904371585,38812.68316939891,4,Niger,13.515,2.1175
Nicosia,2016,21.035655737704918,7.179676833384891,235.9,45,0.0,0,43841.018907103826,39127.23322404372,4,Cyprus,35.1725,33.365
Nouakchott,2016,26.916120218579234,3.284202491008474,50.4,5,0.0,0,43695.543196721315,39543.104043715844,4,Mauritania,18.08581,-15.9785
Nuuk,2016,-2.5807377049180324,10.0294793840246,309.8,42,251.85999999999999,74,44963.30961748634,23938.029098360657,0,Greenland,64.175,-51.733333333
Oranjestad,2016,27.419398907103826,0.8697854683685556,701.4,99,0.0,0,43665.479043715844,39023.91841530055,1,Aruba,12.518611111,-70.035833333
Oslo,2016,6.767349726775956,8.437458445029684,605.4,106,114.24,28,44519.28554644809,26316.80409836066,0,Norway,59.913333333,10.738888888
Ottawa,2016,8.023770491803278,11.604722491322507,765.8,93,193.06,42,43998.99128415301,28808.51207650273,0,Canada,45.424722222,-75.695
Ouagadougou,2016,28.87636612021858,2.9045892204512045,708.2,78,0.0,0,43664.456639344266,38177.97923497268,1,Burkina Faso,12.368611111,-1.5275
Palikir,2016,24.776092896174863,0.4777467456618557,2410.1,244,0.0,0,43640.877978142074,36720.997622950825,3,Federated States of Micronesia,6.917777777,158.185
Panama City,2016,26.83428961748634,0.9010605095770808,2066.2,245,0.0,0,43649.1774863388,32458.857459016395,3,Panama,8.971111111,-79.534722222
Paris,2016,11.656284153005464,6.53168159900777,701.8,129,4.13,1,44073.66633879782,26433.747540983604,2,France,48.856666666,2.352222222
Philipsburg,2016,26.351775956284154,1.0267735683322794,761.0,152,0.0,0,43695.12232240437,38790.80743169399,1,Sint Maarten,18.024166666,-63.043333333
Phnom Penh,2016,28.84330601092896,2.0040651150980118,1554.2,189,0.0,0,43660.777622950816,34028.818333333336,1,Cambodia,11.569583333,104.921027777
Port Louis,2016,25.16571038251366,2.210660451304184,900.1,185,0.0,0,43586.59172131147,39074.77005464481,1,Mauritius,-20.161944444,57.498888888
Port Moresby,2016,27.280464480874315,1.0331595654960686,2111.1,225,0.0,0,43596.17155737705,35396.46762295082,3,Papua New Guinea,-9.478888888,147.149444444
Port-au-Prince,2016,28.164890710382515,1.762475178590136,1233.5,171,0.0,0,43698.09259562842,38743.64409836066,1,Haiti,18.546944444,-72.340277777
Porto-Novo,2016,27.250136612021855,1.396632440217122,1298.5,219,0.0,0,43639.24382513661,34627.48658469945,3,Benin,6.483333333,2.616666666
Prague,2016,10.45191256830601,7.783543169872335,514.4,109,26.46,9,44106.10672131148,27397.61775956284,2,Czech Republic,50.0875,14.421388888
Praia,2016,24.67691256830601,1.7904406828795218,272.7,23,0.0,0,43677.65265027322,37873.85423497268,4,Cape Verde,14.917719444,-23.509155555
Prishtina,2016,11.667622950819673,8.131234186926967,763.0,114,55.86,9,43947.11737704918,31159.53953551913,2,Kosovo,42.666666666,21.166666666
Pyongyang,2016,11.386065573770493,10.903378756766026,1042.4,73,8.4,3,43891.27281420765,30842.491147540983,2,North Korea,39.016666666,125.7475
Quito,2016,13.4448087431694,0.9802503686499793,2943.9,336,0.0,0,43616.72923497268,31570.852486338797,3,Ecuador,-0.22,-78.5125
Rabat,2016,19.462295081967213,4.9926602764433845,398.6,54,0.0,0,43827.98849726776,37746.97519125683,4,Morocco,34.025277777,-6.836111111
Reykjavík,2016,5.372677595628415,5.556655093177705,1131.0,170,139.85999999999999,44,44963.30961748634,23924.18450819672,0,Iceland,64.1475,-21.935
Riga,2016,7.6232240437158465,8.697824101326269,672.0,124,91.91,35,44350.97732240437,26316.538087431694,0,Latvia,56.9475,24.106944444
Riyadh,2016,25.94535519125683,8.105142474443486,67.4,14,0.0,0,43740.01180327869,38914.93581967213,4,Saudi Arabia,24.65,46.71
Rome,2016,16.219398907103827,6.283257219112795,810.4,107,0.0,0,43934.18945355191,35071.835655737705,4,Italy,41.893055555,12.482777777
Roseau,2016,26.490846994535517,0.979441883892279,876.4,159,0.0,0,43679.5374863388,39036.644535519124,1,Dominica,15.3,-61.383333333
San José,2016,21.68879781420765,1.1983825526811294,2733.1,215,0.0,0,43653.42989071038,30373.17106557377,3,Costa Rica,9.932738888,-84.079613888
San Marino,2016,12.093032786885246,6.367385806583501,1077.6,140,28.21,6,43969.46215846995,33196.82639344263,2,San Marino,43.932011111,12.44845
San Salvador,2016,24.85027322404372,1.06248606460173,577.0,121,0.0,0,43671.071010928965,37554.560273224044,1,El Salvador,13.697597222,-89.191155555
Santiago,2016,17.159562841530054,5.260602218261696,618.5,48,0.0,0,43600.46942622951,36031.63672131147,4,Chile,-33.4375,-70.65
Santo Domingo,2016,25.661748633879782,1.10070896315669,1178.2,209,0.0,0,43697.66480874317,37709.04978142077,1,Dominican Republic,18.4625,-69.936111111
Sarajevo,2016,10.627185792349728,7.421106885162285,822.3,132,112.98,23,43968.1793715847,28534.804480874314,2,Bosnia and Herzegovina,43.856388888,18.413055555
Singapore,2016,27.407513661202184,0.7048692435464836,2637.9,303,0.0,0,43621.30693989071,33548.829726775955,3,Singapore,1.3,103.8
Skopje,2016,13.93155737704918,8.368363944175607,458.0,78,24.5,6,43936.50120218579,33135.86024590164,2,North Macedonia,41.996111111,21.431666666
Sofia,2016,11.233743169398908,8.526171758439146,660.4,114,82.67,13,43948.31928961749,32756.209781420763,2,Bulgaria,42.697886,23.321726
South Tarawa,2016,27.71448087431694,0.5074061121497312,2296.9,150,0.0,0,43621.30693989071,36859.70101092896,1,Kiribati,1.333333333,172.966666666
St. George's,2016,27.06844262295082,0.7396278447662982,1071.7,163,0.0,0,43663.10620218579,38528.7481420765,1,Grenada,12.0525,-61.753055555
St. John's,2016,26.699043715846994,1.0301179149163588,879.3,159,0.0,0,43689.74822404372,38847.69524590164,1,Antigua and Barbuda,17.121111111,-61.844722222
Suva,2016,24.992896174863386,1.718394862730711,2669.9,245,0.0,0,43587.17702185792,34678.37273224044,3,Fiji,-18.133333333,178.433333333
Tallinn,2016,6.406693989071038,8.654417052569128,538.4,91,98.35,35,44486.70494535519,25753.76112021858,0,Estonia,59.437222222,24.745
Tbilisi,2016,12.804234972677596,9.04945785643104,376.8,78,23.03,7,43931.89459016393,32524.05431693989,2,Georgia,41.7225,44.7925
Tegucigalpa,2016,23.254644808743173,2.136010302053767,913.0,129,0.0,0,43673.230218579236,38247.39505464481,1,Honduras,14.105783333,-87.204705555
Tehran,2016,15.777185792349727,10.567259076378534,220.2,48,11.41,5,43846.92833333333,38226.57882513661,4,Iran,35.688888888,51.389722222
Thimphu,2016,11.367213114754097,5.2078132968914685,5558.7,285,17.080000000000002,8,43762.854016393445,26887.83155737705,3,Bhutan,27.47135,89.63367
Tirana,2016,15.798497267759563,6.524789751191437,1136.1,104,0.0,0,43925.11013661202,35016.13786885246,1,Albania,41.328888888,19.817777777
Tokyo,2016,15.6301912568306,7.977353027990148,1524.9,133,18.830000000000002,4,43846.92833333333,28127.08819672131,2,Japan,35.689444444,139.691666666
Tripoli,2016,21.582786885245902,5.405853387036032,75.2,20,0.0,0,43814.82956284153,38415.72024590164,4,Libya,32.87519,13.18746
Tórshavn,2016,7.272404371584699,3.441018200758818,756.8,147,40.25,10,44691.25920765027,23345.83038251366,0,Faroe Islands,62.00981,-6.77135
Ulaanbaatar,2016,-0.11775956284153004,14.816172167817681,250.0,49,79.87,21,44051.86822404371,33613.344207650276,2,Mongolia,47.921357,106.905515
Vaduz,2016,10.190437158469944,6.870787183481793,1312.9,161,112.91,34,44034.387540983604,28558.2637704918,0,Liechtenstein,47.140555555,9.522222222
Valletta,2016,19.332377049180327,4.384091362401425,349.1,55,0.0,0,43849.50172131148,37606.721420765025,4,Malta,35.897777777,14.5125
Victoria,2016,26.49439890710383,1.2750998002945189,1425.4,168,0.0,0,43605.592923497265,38160.46516393442,1,Seychelles,-4.623611111,55.454444444
Vienna,2016,11.245628415300546,7.907194228227631,681.5,116,18.2,4,44058.439480874316,29063.906721311472,2,Austria,48.208333333,16.3725
Vientiane,2016,26.264344262295083,3.666560178346015,1770.2,151,0.0,0,43694.70234972678,33046.47366120218,1,Laos,17.98,102.63
Vilnius,2016,7.560519125683061,9.064861709478086,660.2,112,108.78,35,44251.94224043716,24227.949672131148,0,Lithuania,54.687222222,25.28
Warsaw,2016,9.470901639344262,8.328978559364495,660.6,127,51.31,15,44167.03035519126,26595.23942622951,2,Poland,52.23,21.011111111
Wellington,2016,14.062704918032786,3.121618574776026,947.9,129,0.0,0,43629.30442622951,33160.29448087431,1,New Zealand,-41.288888888,174.777222222
Windhoek,2016,21.016256830601094,4.528807569889697,207.0,33,0.0,0,43586.73527322404,39652.652267759564,4,Namibia,-22.57,17.083611111
Yamoussoukro,2016,27.627868852459013,1.698884192804621,849.4,170,0.0,0,43640.33038251366,32778.82912568306,1,Ivory Coast,6.816111111,-5.274166666
Yaoundé,2016,24.668169398907104,1.2984623925720755,1683.8,242,0.0,0,43629.532103825135,29558.251857923497,3,Cameroon,3.857777777,11.518055555
Yaren District,2016,27.70382513661202,0.48891729644560594,1668.3,152,0.0,0,43615.93300546448,38006.16387978142,1,Nauru,-0.5477,166.920867
Yerevan,2016,10.579234972677595,10.331911224459684,562.5,119,75.95,18,43907.71650273224,37175.80497267759,2,Armenia,40.181388888,44.514444444
Zagreb,2016,12.213524590163933,8.09791374338379,871.4,120,34.72,8,44006.07551912568,29060.32606557377,2,Croatia,45.813055555,15.977222222
