capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,2022,26.26931506849315,2.1041666727526285,1113.9,134,0.0,0,43654.4962739726,32150.61358904109,0,Nigeria,9.055555555,7.491388888
Accra,2022,26.534109589041098,1.4315401638460898,1035.0,162,0.0,0,43638.87183561644,35023.8435890411,0,Ghana,5.55602,-0.1969
Addis Ababa,2022,15.413561643835616,1.509889896523469,1120.9,134,0.0,0,43654.4962739726,36263.220465753424,0,Ethiopia,9.027222222,38.736944444
Algiers,2022,19.373150684931506,5.487706509847325,521.1,76,0.0,0,43885.08216438356,35117.29676712329,0,Algeria,36.776388888,3.058611111
Alofi,2022,25.624383561643835,1.0541883841038993,2209.5,186,0.0,0,43575.71624657534,35555.32698630137,4,Niue,-19.056,-169.921
Amman,2022,18.243013698630136,7.367930525821226,333.4,52,6.93,2,43825.228684931506,37809.50156164384,2,Jordan,31.95,35.933333333
Amsterdam,2022,11.273835616438356,5.715101363867263,779.0,126,20.02,5,44214.85909589041,28707.49120547945,1,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,2022,12.617123287671232,7.3125025555461045,411.40000000000003,77,155.96,33,43974.55690410959,34781.86021917808,1,Andorra,42.507222222,1.522222222
Antananarivo,2022,18.08109589041096,2.849573209630438,1082.9,110,0.0,0,43575.91419178082,35014.28326027397,0,Madagascar,-18.91,47.525
Apia,2022,24.843972602739726,0.71871898351811,1774.1,261,0.0,0,43582.47687671233,37017.03,4,Samoa,-13.833333333,-171.833333333
Asmara,2022,16.656575342465754,2.1568503307810554,571.6,106,0.0,0,43688.63284931507,37640.934164383565,0,Eritrea,15.333333333,38.916666666
Astana,2022,4.161506849315068,14.045353018151093,233.9,49,83.16,24,44176.784383561644,29010.02920547945,1,Kazakhstan,51.133333333,71.433333333
Asunción,2022,23.41191780821918,5.567882944866166,1377.9,106,0.0,0,43572.83128767123,34026.61065753425,0,Paraguay,-25.28,-57.634444444
Athens,2022,18.042465753424658,7.685050741040549,344.8,52,6.0200000000000005,2,43901.8998630137,35998.91991780822,2,Greece,37.984166666,23.728055555
Avarua,2022,24.603424657534248,1.433549367462017,1792.6,178,0.0,0,43574.08769863014,35102.87353424657,4,Cook Islands,-21.207,-159.771
Baghdad,2022,25.456164383561642,9.918326309720337,164.2,21,0.0,0,43840.49465753425,36760.80920547945,2,Iraq,33.315277777,44.366111111
Baku,2022,15.854931506849315,8.34653002903096,259.1,58,6.859999999999999,2,43938.49556164384,31311.30087671233,1,Azerbaijan,40.366655555,49.835183333
Bamako,2022,28.20835616438356,2.879306146242085,886.0,93,0.0,0,43672.91202739726,34933.80260273972,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,2022,26.544657534246575,0.8162617183444069,3962.2,312,0.0,0,43635.915424657534,30457.694876712332,4,Brunei,4.916666666,114.916666666
Bangui,2022,26.80164383561644,1.5952617113638436,1121.7,150,0.0,0,43633.89079452055,33101.133753424656,0,Central African Republic,4.37325,18.562833333
Basseterre,2022,26.234383561643835,1.135244547287775,928.6,206,0.0,0,43700.88265753425,38589.00583561644,4,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,2022,12.90931506849315,11.385665309044532,598.1,44,7.7700000000000005,3,43930.61350684932,30379.74884931507,1,People's Republic of China,39.90403,116.407526
Beirut,2022,20.753150684931505,5.170597579741361,883.1,81,0.9099999999999999,0,43848.02901369863,37256.78621917808,0,Lebanon,33.886944444,35.513055555
Belgrade,2022,13.27945205479452,8.397790605961102,582.1,82,33.32,7,44019.10243835617,32190.941589041096,1,Serbia,44.817777777,20.456944444
Belmopan,2022,25.51123287671233,1.986689184396912,2145.5,261,0.0,0,43700.43054794521,33977.03498630137,4,Belize,17.25,-88.7675
Berlin,2022,10.953972602739725,7.610180020492438,472.1,90,11.9,3,44221.94049315068,28348.129780821917,1,Germany,52.516666666,13.383333333
Bishkek,2022,12.694931506849315,9.937974969406419,651.8,85,114.17,30,43980.95534246575,31324.430465753423,1,Kyrgyzstan,42.866666666,74.566666666
Bissau,2022,27.176301369863015,1.351746435323654,1515.6,127,0.0,0,43668.7422739726,34474.01663013699,0,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,2022,12.220958904109589,0.9054128503755451,1502.0,275,0.0,0,43634.75394520548,35126.02589041096,4,Colombia,4.60971,-74.08175
Brasília,2022,21.853972602739727,1.7169458730884504,1062.7,130,0.0,0,43579.51671232877,35812.47509589041,0,Brazil,-15.793888888,-47.882777777
Bratislava,2022,12.104931506849315,8.133065079750049,503.1,92,17.15,6,44093.58915068493,29955.171452054794,1,Slovakia,48.144722222,17.112777777
Brazzaville,2022,25.833013698630136,1.0308559402710205,1303.0,160,0.0,0,43603.98805479452,32578.676575342462,4,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2022,26.904383561643836,0.9015904541319101,852.9,186,0.0,0,43675.624136986306,37972.23106849315,0,Barbados,13.0975,-59.616666666
Bucharest,2022,13.291232876712328,8.849875355365722,374.0,64,18.06,9,44010.579479452055,32301.777726027394,1,Romania,44.413361111,26.097777777
Budapest,2022,12.682191780821919,8.598985572450216,563.9,86,10.57,5,44078.158328767124,30984.810575342464,1,Hungary,47.498333333,19.040833333
Buenos Aires,2022,17.31821917808219,5.8210968488127355,718.0,74,0.0,0,43581.21106849315,34658.45380821918,0,Argentina,-34.599722222,-58.381944444
Cairo,2022,22.777671232876713,6.660781048595545,58.6,12,0.0,0,43804.92136986302,38301.45112328767,2,Egypt,30.044444444,31.235833333
Canberra,2022,13.257671232876714,5.191556839627959,1069.9,118,0.63,0,43582.61926027397,31522.982136986302,0,Australia,-35.293055555,149.126944444
Castries,2022,26.776301369863013,1.031718808656444,979.4,225,0.0,0,43680.78663013699,38658.82909589041,4,Saint Lucia,14.016666666,-60.983333333
Cetinje,2022,13.287945205479453,7.5935433748679095,2241.9,140,52.92,13,43972.02983561644,33464.619452054794,1,Montenegro,42.389444444,18.924722222
Chișinău,2022,11.816027397260275,8.843698280977343,447.2,71,19.18,5,44066.566191780825,30309.819452054795,1,Moldova,47.022777777,28.835277777
City of Brussels,2022,12.002465753424657,6.439058737101287,618.1,111,3.43,1,44168.29871232877,28265.65706849315,1,Belgium,50.846666666,4.351666666
Commune of Monaco,2022,17.31041095890411,6.640040554613548,449.5,63,0.7,0,43998.160547945205,35622.97405479452,2,Monaco,43.730555555,7.425277777
Conakry,2022,26.347808219178084,0.8355153153832379,3341.4,171,0.0,0,43656.88871232877,31979.878219178085,4,Guinea,9.509166666,-13.712222222
Copenhagen,2022,9.782328767123289,6.073883138086519,527.8,105,20.23,7,44341.1738630137,27654.90528767123,1,Denmark,55.676111111,12.568888888
Dakar,2022,24.446164383561644,3.1358305199463334,494.4,51,0.0,0,43684.457726027395,36495.09063013698,0,Senegal,14.672555555,-17.432
Dhaka,2022,25.65232876712329,4.267053864532769,1649.1,166,0.0,0,43747.12449315068,33121.098958904106,4,Bangladesh,23.728888888,90.394444444
Djibouti City,2022,29.88712328767123,3.868879242351881,255.7,52,0.0,0,43667.25353424658,37979.15,2,Djibouti,11.595,43.148055555
Doha,2022,28.067397260273975,6.40326196649261,53.6,12,0.0,0,43760.00334246575,37562.39887671233,2,Qatar,25.286205555,51.529436111
Dublin,2022,11.013561643835615,4.718621157869297,893.3,148,5.95,1,44248.92756164384,24723.29890410959,1,Ireland,53.349722222,-6.260277777
Freetown,2022,26.373972602739727,1.2283484620832448,3488.2,205,0.0,0,43651.812082191784,30251.57336986301,4,Sierra Leone,8.487222222,-13.235555555
Gaborone,2022,20.613424657534246,4.66802580196938,463.9,55,0.0,0,43572.85446575343,36982.33361643836,0,Botswana,-24.656944444,25.908611111
Georgetown,2022,26.32849315068493,0.8951006316329224,3337.6,313,0.0,0,43644.07506849315,34634.02635616438,4,Guyana,6.805833333,-58.150833333
Gibraltar,2022,18.545479452054796,4.800768322521634,937.0,78,0.0,0,43876.54093150685,34981.91084931507,0,Gibraltar,36.14,-5.35
Gitega,2022,18.785342465753423,1.254030953523476,1123.5,162,0.0,0,43606.45389041096,35817.646602739725,0,Burundi,-3.428333333,29.925
Guatemala City,2022,19.27986301369863,1.4982356777284243,1916.8,218,0.0,0,43684.457726027395,36102.676849315074,4,Guatemala,14.641666666,-90.513333333
Havana,2022,26.137945205479454,2.084958533137149,948.9,174,0.0,0,43742.61975342466,37887.42169863014,0,Cuba,23.136666666,-82.358888888
Helsinki,2022,6.457671232876713,7.261307688162285,407.9,77,190.26,50,44595.752821917806,26565.73016438356,3,Finland,60.170833333,24.9375
Honiara,2022,26.597534246575343,0.7638515419125577,2590.0,249,0.0,0,43590.8241369863,33923.58969863014,4,Solomon Islands,-9.433333,159.95
Islamabad,2022,22.25123287671233,7.504267457203657,963.8,81,0.0,0,43845.49487671233,34297.22298630137,0,Pakistan,33.698888888,73.036944444
Jakarta,2022,27.00849315068493,0.7032668495164427,2360.5,294,0.0,0,43598.77956164383,33104.668739726025,4,Indonesia,-6.175277777,106.826944444
Jerusalem,2022,17.004931506849317,6.675970959402858,395.4,61,4.4799999999999995,2,43823.670410958905,37191.73624657535,2,Israel,31.778888888,35.225555555
Kabul,2022,12.777534246575343,9.3372416599039,332.5,39,100.52,19,43855.76887671233,36325.41783561644,1,Afghanistan,34.532777777,69.165833333
Kathmandu,2022,17.9013698630137,4.93485704477708,2361.9,205,3.71,2,43782.09183561644,33103.915424657534,4,Nepal,27.71,85.32
Kigali,2022,19.854109589041094,0.9817970118984022,953.5,144,0.0,0,43610.997808219174,34981.64380821918,0,Rwanda,-1.953611111,30.060555555
Kingston,2022,26.266575342465753,1.2719849280092244,578.7,123,0.0,0,43705.002794520544,38619.023315068494,0,Jamaica,17.971388888,-76.793055555
Kingstown,2022,26.695616438356165,0.925935799731031,1067.7,229,0.0,0,43676.01564383561,38289.558,4,Saint Vincent and the Grenadines,13.15527,-61.22742
Kinshasa,2022,26.341917808219176,1.0283463968465443,1194.7,153,0.0,0,43603.786493150685,32512.68317808219,4,Democratic Republic of the Congo,-4.321944444,15.311944444
Kuala Lumpur,2022,27.143835616438356,0.8743107648674767,2644.6,271,0.0,0,43628.85205479452,31561.292246575344,4,Malaysia,3.147777777,101.695277777
Kuwait City,2022,27.319999999999997,8.934109227690678,140.4,20,0.0,0,43797.78304109589,36540.32356164383,2,Kuwait,29.375,47.98
