capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,2015,27.032328767123285,2.195595941872478,1192.5,150,0.0,0,43654.52668493151,32571.43435616438,1,Nigeria,9.055555555,7.491388888
Accra,2015,26.718356164383565,1.3833358845565085,670.4,109,0.0,0,43638.888630136986,36115.894712328765,1,Ghana,5.55602,-0.1969
Addis Ababa,2015,16.556575342465752,1.2748025263775082,1550.9,138,0.0,0,43654.52668493151,38326.99704109589,1,Ethiopia,9.027222222,38.736944444
Algiers,2015,18.627397260273973,6.247084161016849,460.9,66,0.0,0,43885.24249315068,37924.28290410959,4,Algeria,36.776388888,3.058611111
Alofi,2015,24.734246575342464,1.739968830881794,1241.8,130,0.0,0,43575.631424657535,34990.760273972606,1,Niue,-19.056,-169.921
Amman,2015,18.04986301369863,7.5159879943114385,155.8,37,18.06,4,43825.36219178082,39053.0818630137,4,Jordan,31.95,35.933333333
Amsterdam,2015,10.82,5.0913290866071375,758.1,140,7.700000000000001,4,44215.12991780822,27887.58605479452,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,2015,11.141917808219178,7.44615260517803,595.5,77,31.29,9,43974.752712328765,36487.44504109589,2,Andorra,42.507222222,1.522222222
Antananarivo,2015,18.627671232876715,2.5600644526076595,1626.7,108,0.0,0,43575.830273972606,33099.771753424655,1,Madagascar,-18.91,47.525
Apia,2015,26.44013698630137,0.8613407851809625,2784.8,255,0.0,0,43582.41583561643,35068.67526027397,3,Samoa,-13.833333333,-171.833333333
Asmara,2015,17.86972602739726,1.8437099577344778,909.5,115,0.0,0,43688.689260273975,38767.46895890411,1,Eritrea,15.333333333,38.916666666
Astana,2015,4.220821917808219,12.94160880005203,266.6,61,92.89,37,44177.04528767123,29027.445205479453,0,Kazakhstan,51.133333333,71.433333333
Asunción,2015,24.03945205479452,4.361078128878677,1890.6,147,0.0,0,43572.716712328765,31331.099479452056,1,Paraguay,-25.28,-57.634444444
Athens,2015,17.674109589041095,7.353093808689356,398.3,58,2.45,1,43902.067068493154,36783.034,4,Greece,37.984166666,23.728055555
Avarua,2015,23.726575342465754,1.9549895443764194,1568.8,124,0.0,0,43573.993506849314,34584.057452054796,1,Cook Islands,-21.207,-159.771
Baghdad,2015,25.462465753424656,10.527931945363914,217.8,30,0.0,0,43840.63490410959,38484.09638356164,4,Iraq,33.315277777,44.366111111
Baku,2015,15.775616438356165,8.425648145137744,232.0,56,18.2,6,43938.677698630134,32951.86843835616,2,Azerbaijan,40.366655555,49.835183333
Bamako,2015,28.223424657534245,3.089650491977552,768.4,96,0.0,0,43672.95682191781,37708.30372602739,1,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,2015,27.103287671232877,0.921501484371692,2141.9,259,0.0,0,43635.92964383562,34041.29928767123,3,Brunei,4.916666666,114.916666666
Bangui,2015,27.655753424657536,1.3179685060689534,1041.9,148,0.0,0,43633.90304109589,36576.218164383565,1,Central African Republic,4.37325,18.562833333
Basseterre,2015,26.19835616438356,1.0672368730174675,522.8,115,0.0,0,43700.94750684931,39456.76630136986,1,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,2015,13.288356164383561,10.977924653957293,479.4,58,30.520000000000003,7,43930.79290410959,32821.376767123285,2,People's Republic of China,39.90403,116.407526
Beirut,2015,19.19767123287671,6.2740330283690575,579.4,78,1.47,0,43848.172931506844,38734.25950684932,4,Lebanon,33.886944444,35.513055555
Belgrade,2015,13.36972602739726,8.84235218889324,578.7,101,24.009999999999998,5,44019.31460273972,29782.78224657534,2,Serbia,44.817777777,20.456944444
Belmopan,2015,25.96260273972603,2.1253358024249716,1306.6,203,0.0,0,43700.49479452055,35507.496493150684,3,Belize,17.25,-88.7675
Berlin,2015,10.735890410958904,7.005025636197306,551.8,117,18.9,6,44222.21312328767,27524.35893150685,2,Germany,52.516666666,13.383333333
Bishkek,2015,9.714794520547946,10.037364276529475,532.8,77,104.44,31,43981.153589041096,35025.518219178084,2,Kyrgyzstan,42.866666666,74.566666666
Bissau,2015,27.45931506849315,1.2407109012856372,1851.7,132,0.0,0,43668.78421917808,34982.808,1,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,2015,15.855342465753424,1.203231777056305,1339.7,152,0.0,0,43634.767342465755,32000.739205479455,1,Colombia,4.60971,-74.08175
Brasília,2015,22.832328767123286,2.3120762282030887,1212.1,147,0.0,0,43579.446876712325,36904.99194520548,1,Brazil,-15.793888888,-47.882777777
Bratislava,2015,11.876849315068494,8.332536992910427,506.6,90,28.0,8,44093.82556164383,29238.523780821917,2,Slovakia,48.144722222,17.112777777
Brazzaville,2015,26.031232876712327,1.1091266552462318,867.2,140,0.0,0,43603.965616438356,31833.678739726027,1,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2015,26.72780821917808,0.8808637846313827,643.4,134,0.0,0,43675.671424657536,39655.38471232877,1,Barbados,13.0975,-59.616666666
Bucharest,2015,12.774794520547946,9.21913816703205,580.4,84,16.03,3,44010.78830136987,30564.703342465757,2,Romania,44.413361111,26.097777777
Budapest,2015,12.27780821917808,8.417546144511903,525.5,90,21.84,8,44078.390301369865,28933.889260273972,2,Hungary,47.498333333,19.040833333
Buenos Aires,2015,18.083561643835615,5.205959014232195,697.7,80,0.0,0,43581.042794520545,33647.92424657534,1,Argentina,-34.599722222,-58.381944444
Cairo,2015,22.385342465753425,6.408069063836666,24.1,5,0.0,0,43805.04482191781,38939.1575890411,4,Egypt,30.044444444,31.235833333
Canberra,2015,13.12082191780822,5.989195114020246,601.2,80,0.0,0,43582.44660273973,34311.46202739726,4,Australia,-35.293055555,149.126944444
Castries,2015,27.19068493150685,0.9847648918484914,490.7,135,0.0,0,43680.837561643835,39625.15517808219,1,Saint Lucia,14.016666666,-60.983333333
Cetinje,2015,11.84945205479452,7.775389974745362,1492.5,120,112.07000000000001,15,43972.22479452055,33781.57906849315,2,Montenegro,42.389444444,18.924722222
Chișinău,2015,11.923287671232877,9.400526355206393,451.1,75,18.55,7,44066.79378082192,28816.419835616438,2,Moldova,47.022777777,28.835277777
City of Brussels,2015,11.252328767123288,5.815377379623737,671.8,133,14.35,6,44168.557232876716,26814.15293150685,2,Belgium,50.846666666,4.351666666
Commune of Monaco,2015,15.821643835616438,5.849874144813808,611.5,77,22.12,10,43998.36515068493,36065.895260273974,2,Monaco,43.730555555,7.425277777
Conakry,2015,26.495479452054795,0.8046739171246947,2581.2,177,0.0,0,43656.921205479455,33816.10101369863,3,Guinea,9.509166666,-13.712222222
Copenhagen,2015,9.40876712328767,5.461759403665774,699.2,138,35.49,11,44341.472273972606,25565.88189041096,2,Denmark,55.676111111,12.568888888
