capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,2000,26.705601092896174,2.21254890372982,1410.4,151,0.0,0,43649.48467213115,34139.74153005465,0,Nigeria,9.055555555,7.491388888
Accra,2000,26.641803278688524,1.4650357981844053,439.4,101,0.0,0,43635.80658469946,36206.53792349727,0,Ghana,5.55602,-0.1969
Addis Ababa,2000,15.501912568306011,1.4963871204513026,1804.0,149,0.0,0,43649.48467213115,37947.01418032787,0,Ethiopia,9.027222222,38.736944444
Algiers,2000,18.374043715846994,5.956237300649238,289.9,57,0.0,0,43860.966693989074,38761.52704918033,2,Algeria,36.776388888,3.058611111
Alofi,2000,25.258196721311474,1.2884634682985394,1800.5,201,0.0,0,43586.8174863388,35331.80606557377,4,Niue,-19.056,-169.921
Amman,2000,17.328551912568305,7.482277532635362,186.4,33,1.6099999999999999,0,43805.23453551913,39119.878934426226,2,Jordan,31.95,35.933333333
Amsterdam,2000,10.721994535519126,5.158663531922439,859.7,171,11.83,5,44171.48781420765,25906.664344262295,1,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,2000,10.423224043715848,6.782870769698775,608.6,84,26.11,7,43944.75734972677,35893.749699453554,1,Andorra,42.507222222,1.522222222
Antananarivo,2000,17.91639344262295,2.6228430874181456,831.7,86,0.0,0,43586.8824863388,33993.95707650273,0,Madagascar,-18.91,47.525
Apia,2000,26.1431693989071,0.6538147772926305,2582.4,306,0.0,0,43590.36243169399,37520.72448087432,4,Samoa,-13.833333333,-171.833333333
Asmara,2000,17.155464480874315,1.80618349697984,982.6,116,0.0,0,43679.92928961748,38271.86923497268,0,Eritrea,15.333333333,38.916666666
Astana,2000,3.157103825136612,13.508217339781732,264.6,57,119.91,40,44135.44128415301,27717.540273224044,3,Kazakhstan,51.133333333,71.433333333
Asunción,2000,23.16748633879781,5.712287425961617,1615.4,124,0.0,0,43588.01521857923,32940.097377049184,0,Paraguay,-25.28,-57.634444444
Athens,2000,17.577185792349727,7.529546731134984,159.9,39,0.0,0,43876.67797814208,37578.56978142076,2,Greece,37.984166666,23.728055555
Avarua,2000,24.38469945355191,1.7762314400444612,1538.5,153,0.0,0,43586.53666666667,36061.69521857923,0,Cook Islands,-21.207,-159.771
Baghdad,2000,25.282240437158467,10.567148571837716,100.3,17,0.0,0,43819.417950819676,38799.29229508197,2,Iraq,33.315277777,44.366111111
Baku,2000,15.516120218579234,7.868400455491169,236.9,49,6.93,1,43910.931038251365,33223.07163934426,1,Azerbaijan,40.366655555,49.835183333
Bamako,2000,27.724453551912568,2.8805434422161085,752.4,100,0.0,0,43665.83183060109,37739.42633879781,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,2000,26.738524590163934,0.7890636088717594,2262.1,272,0.0,0,43633.24346994535,35149.291912568304,4,Brunei,4.916666666,114.916666666
Bangui,2000,26.881147540983605,1.4985243134157196,1325.2,185,0.0,0,43631.49409836066,35337.40849726776,4,Central African Republic,4.37325,18.562833333
Basseterre,2000,25.672540983606556,1.305013028733837,540.2,125,0.0,0,43690.985081967214,39725.87450819672,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,2000,12.57486338797814,12.382153390425508,636.6,60,15.68,8,43903.547076502735,32769.555546448086,1,People's Republic of China,39.90403,116.407526
Beirut,2000,18.689207650273225,6.433332477629473,591.3,68,0.98,0,43826.42683060109,38731.46158469945,0,Lebanon,33.886944444,35.513055555
Belgrade,2000,13.81775956284153,9.052350722150914,314.5,68,16.73,5,43986.629535519125,33404.53849726776,1,Serbia,44.817777777,20.456944444
Belmopan,2000,24.83907103825137,2.037112033255811,1203.9,207,0.0,0,43690.57573770492,35298.169535519126,4,Belize,17.25,-88.7675
Berlin,2000,10.53551912568306,6.712022182961311,525.4,119,26.81,8,44178.19636612022,25108.438251366122,1,Germany,52.516666666,13.383333333
Bishkek,2000,8.905191256830602,10.137508696226126,434.2,70,103.81,28,43950.76666666666,35047.248852459015,1,Kyrgyzstan,42.866666666,74.566666666
