capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,1996,26.62363387978142,2.149573431362982,1480.5,171,0.0,0,43649.53256830601,33317.83650273224,1,Nigeria,9.055555555,7.491388888
Accra,1996,26.616803278688526,1.4069340608591594,687.9,134,0.0,0,43635.8362021858,35895.4481420765,1,Ghana,5.55602,-0.1969
Addis Ababa,1996,15.408333333333333,1.072651411330034,2171.2,201,0.0,0,43649.53256830601,37113.9025136612,1,Ethiopia,9.027222222,38.736944444
Algiers,1996,17.759699453551914,4.978029281338415,699.6,94,0.0,0,43861.19994535519,36797.06795081967,1,Algeria,36.776388888,3.058611111
Alofi,1996,25.222677595628415,1.194750820534514,1990.7,199,0.0,0,43586.70784153006,35418.81866120219,1,Niue,-19.056,-169.921
Amman,1996,17.93169398907104,6.848706977198352,157.2,42,0.0,0,43805.42819672131,38930.01743169399,4,Jordan,31.95,35.933333333
Amsterdam,1996,8.538661202185793,6.73311799456516,588.8,117,16.03,6,44171.89948087432,25992.70573770492,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,1996,9.053551912568306,6.832867863478952,1005.1,131,66.01,19,43945.044754098366,34690.5587431694,2,Andorra,42.507222222,1.522222222
Antananarivo,1996,18.023360655737704,2.810332094836782,1065.7,102,0.0,0,43586.7743715847,34631.47355191257,1,Madagascar,-18.91,47.525
Apia,1996,26.230737704918035,0.688579440646678,2854.3,310,0.0,0,43590.284644808744,36186.81598360656,3,Samoa,-13.833333333,-171.833333333
Asmara,1996,16.921448087431695,1.6269554157059658,1150.8,137,0.0,0,43680.01377049181,37633.60918032787,1,Eritrea,15.333333333,38.916666666
Astana,1996,1.251775956284153,14.532809017296985,264.9,56,81.48,30,44135.83519125683,28787.999344262294,0,Kazakhstan,51.133333333,71.433333333
Asunción,1996,22.66775956284153,4.978436945341769,2391.5,152,0.0,0,43587.86510928962,31510.318114754096,1,Paraguay,-25.28,-57.634444444
Athens,1996,16.908879781420765,7.25558521580886,382.5,60,1.8900000000000001,1,43876.92191256831,35019.732896174864,4,Greece,37.984166666,23.728055555
Avarua,1996,24.41584699453552,1.4853191045289298,1476.3,183,0.0,0,43586.41352459016,35220.40336065574,1,Cook Islands,-21.207,-159.771
Baghdad,1996,25.419672131147543,9.9302841577596,171.0,37,0.0,0,43819.6224863388,37795.284262295085,4,Iraq,33.315277777,44.366111111
Baku,1996,14.711612021857922,7.92946354987439,304.3,55,5.46,1,43911.197240437155,32253.39344262295,2,Azerbaijan,40.366655555,49.835183333
Bamako,1996,28.210245901639347,2.6455307766215146,754.9,109,0.0,0,43665.90051912568,37492.08133879781,1,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,1996,26.61775956284153,0.9611488029871582,2655.1,284,0.0,0,43633.26909836066,33704.247021857926,3,Brunei,4.916666666,114.916666666
Bangui,1996,26.93606557377049,1.3447604404739293,1332.0,189,0.0,0,43631.51680327869,35050.17409836066,1,Central African Republic,4.37325,18.562833333
Basseterre,1996,25.637841530054647,0.9479803980528476,949.2,178,0.0,0,43691.081174863386,39104.09920765027,1,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,1996,11.863524590163935,10.938484976020517,691.6999999999999,68,7.77,2,43903.808579234974,32364.135901639344,2,People's Republic of China,39.90403,116.407526
Beirut,1996,18.69726775956284,5.677209247788644,564.1,85,0.0,0,43826.636284153006,38536.31057377049,4,Lebanon,33.886944444,35.513055555
Belgrade,1996,11.101229508196722,8.970738878064312,706.9,114,76.78999999999999,21,43986.94183060109,28678.059836065575,2,Serbia,44.817777777,20.456944444
Belmopan,1996,25.046448087431695,2.3830424794664338,1367.5,247,0.0,0,43690.67144808743,34631.29737704918,3,Belize,17.25,-88.7675
Berlin,1996,7.542622950819672,8.239445732450232,494.2,101,33.81,14,44178.611530054644,24966.677841530054,0,Germany,52.516666666,13.383333333
Bishkek,1996,7.837704918032786,9.946548196210454,455.7,80,107.94,35,43951.057595628416,35464.54530054645,0,Kyrgyzstan,42.866666666,74.566666666
Bissau,1996,27.66898907103825,1.3430496129681608,1257.8,125,0.0,0,43662.177158469945,36300.42106557377,1,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,1996,14.500273224043717,0.7840533471464132,2394.0,260,0.0,0,43632.26338797814,31876.16418032787,3,Colombia,4.60971,-74.08175
Brasília,1996,21.796994535519126,1.7475397140050524,1433.7,167,0.0,0,43588.49081967213,36244.934071038246,1,Brazil,-15.793888888,-47.882777777
Bratislava,1996,8.51120218579235,9.4952099057119,590.0,101,95.41,19,44057.17483606558,27204.242240437157,0,Slovakia,48.144722222,17.112777777
Brazzaville,1996,25.40286885245902,1.0183716356186707,1082.7,193,0.0,0,43606.37609289618,34902.2193715847,1,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,1996,26.467759562841533,0.6912457740295972,1119.6,200,0.0,0,43668.3274863388,38866.693360655736,1,Barbados,13.0975,-59.616666666
Bucharest,1996,10.453005464480874,10.015421901944155,578.4,94,87.78,20,43978.91909836066,28917.552267759565,2,Romania,44.413361111,26.097777777
Budapest,1996,9.293852459016394,9.406695905450759,661.4,98,75.11,21,44042.608961748636,27935.870027322402,0,Hungary,47.498333333,19.040833333
Buenos Aires,1996,17.612568306010928,5.758154952259064,1007.8,94,0.0,0,43603.37019125683,33906.476475409836,1,Argentina,-34.599722222,-58.381944444
Cairo,1996,21.52035519125683,5.889640511350886,29.0,6,0.0,0,43786.58524590164,39078.602213114755,4,Egypt,30.044444444,31.235833333
Canberra,1996,12.039344262295081,5.005127081611078,822.2,91,0.21,0,43605.383907103824,33966.486775956284,1,Australia,-35.293055555,149.126944444
Castries,1996,26.69808743169399,0.8171008911434098,912.0,217,0.0,0,43672.95584699453,39242.065956284154,1,Saint Lucia,14.016666666,-60.983333333
Cetinje,1996,9.902732240437158,7.111787873733655,2916.2,155,162.61,34,43942.67106557377,29434.46166666667,0,Montenegro,42.389444444,18.924722222
Chișinău,1996,8.82158469945355,10.740116129174247,502.7,85,118.3,29,44031.67218579235,25882.732267759562,0,Moldova,47.022777777,28.835277777
City of Brussels,1996,9.145628415300546,6.536130983552062,642.5,112,19.74,6,44127.8024863388,24984.818770491802,2,Belgium,50.846666666,4.351666666
Commune of Monaco,1996,14.061338797814207,5.622416105220607,1125.1,150,46.13,15,43967.23456284153,33452.678989071035,2,Monaco,43.730555555,7.425277777
Conakry,1996,26.437431693989073,0.9376627687629765,2481.9,184,0.0,0,43651.64745901639,34021.06297814208,1,Guinea,9.509166666,-13.712222222
Copenhagen,1996,7.088661202185792,7.521677429496344,437.7,93,41.09,14,44291.80898907104,24664.76150273224,0,Denmark,55.676111111,12.568888888
Dakar,1996,25.32691256830601,2.436945882897356,225.5,35,0.0,0,43676.25489071038,38747.34538251366,4,Senegal,14.672555555,-17.432
Dhaka,1996,25.577322404371582,3.8386665692681863,2144.3,172,0.0,0,43733.262513661204,32664.43073770492,1,Bangladesh,23.728888888,90.394444444
Djibouti City,1996,28.9896174863388,3.7834591501632047,298.8,84,0.0,0,43660.85054644809,38470.36767759563,4,Djibouti,11.595,43.148055555
Doha,1996,27.083060109289615,6.598715103793654,80.6,14,0.0,0,43745.0974863388,38875.382540983606,4,Qatar,25.286205555,51.529436111
Dublin,1996,9.805054644808743,4.320163983730343,791.3000000000001,145,20.23,5,44204.20174863388,25461.545355191254,2,Ireland,53.349722222,-6.260277777
Freetown,1996,26.052868852459017,0.8774644163333836,2747.1,240,0.0,0,43647.16595628415,34404.32642076503,3,Sierra Leone,8.487222222,-13.235555555
Gaborone,1996,19.97117486338798,4.867153930485207,526.3,82,0.0,0,43587.455573770494,35879.82568306011,4,Botswana,-24.656944444,25.908611111
Georgetown,1996,26.120081967213117,0.855273564408078,2263.4,315,0.0,0,43640.37401639344,36589.41765027322,3,Guyana,6.805833333,-58.150833333
Gibraltar,1996,16.981284153005465,4.2370703552983615,1505.5,109,0.0,0,43853.223114754095,36323.17836065574,1,Gibraltar,36.14,-5.35
Gitega,1996,18.896994535519127,0.9106022303332384,660.9,145,0.0,0,43608.37644808743,37363.241229508196,1,Burundi,-3.428333333,29.925
Guatemala City,1996,18.81106557377049,1.2347954014165805,2013.5,206,0.0,0,43676.25489071038,36197.21213114754,1,Guatemala,14.641666666,-90.513333333
Havana,1996,25.64795081967213,2.913678634752939,829.9,129,0.0,0,43729.131092896176,37718.312677595626,1,Cuba,23.136666666,-82.358888888
Helsinki,1996,4.188934426229508,9.247428029609722,527.4,99,88.2,24,44534.61226775956,26006.717978142075,0,Finland,60.170833333,24.9375
Honiara,1996,26.733879781420764,0.5223495148316741,2801.1,332,0.0,0,43596.121202185794,34724.12855191257,3,Solomon Islands,-9.433333,159.95
Islamabad,1996,19.149180327868855,7.117852291534653,1214.1,119,0.0,0,43824.2768579235,36458.976967213115,1,Pakistan,33.698888888,73.036944444
