capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,2010,27.165068493150685,2.524488373412242,1336.6,168,0.0,0,43654.535972602745,32703.323835616437,0,Nigeria,9.055555555,7.491388888
Accra,2010,27.13972602739726,1.5378815282922331,620.8,128,0.0,0,43638.89621917808,36193.67336986301,0,Ghana,5.55602,-0.1969
Addis Ababa,2010,15.787260273972604,1.0854472672513589,2142.2,195,0.0,0,43654.535972602745,37357.41,0,Ethiopia,9.027222222,38.736944444
Algiers,2010,17.986164383561643,5.53019872020814,702.7,113,0.0,0,43885.27490410959,36521.25380821918,0,Algeria,36.776388888,3.058611111
Alofi,2010,25.62835616438356,1.0210410192094728,1721.3,186,0.0,0,43575.629534246575,36284.35,0,Niue,-19.056,-169.921
Amman,2010,19.604794520547944,6.589189262438409,122.5,22,0.07,0,43825.387506849314,39307.514684931506,2,Jordan,31.95,35.933333333
Amsterdam,2010,8.95,7.01762009218522,699.8,125,39.48,9,44215.21652054795,26222.24701369863,1,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,2010,8.963287671232877,7.9308105288829065,774.7,113,100.45,21,43974.796356164385,34413.11687671233,1,Andorra,42.507222222,1.522222222
Antananarivo,2010,18.75041095890411,2.7736482889236034,987.9,92,0.0,0,43575.828575342464,34568.289369863014,0,Madagascar,-18.91,47.525
Apia,2010,26.604657534246577,0.807387052271215,2765.7,310,0.0,0,43582.4157260274,36732.37495890411,4,Samoa,-13.833333333,-171.833333333
Asmara,2010,17.383287671232875,1.9540624454311288,1191.9,129,0.0,0,43688.70178082192,37858.05219178082,0,Eritrea,15.333333333,38.916666666
Astana,2010,3.4876712328767123,15.171918602056875,163.5,44,73.5,21,44177.123753424654,31869.034301369862,1,Kazakhstan,51.133333333,71.433333333
Asunción,2010,22.710684931506847,5.3677553601578225,1412.3,120,0.0,0,43572.71205479452,33477.28553424658,0,Paraguay,-25.28,-57.634444444
Athens,2010,18.53972602739726,7.016057714899355,312.8,51,2.0300000000000002,0,43902.101178082194,36200.49547945205,2,Greece,37.984166666,23.728055555
Avarua,2010,24.765342465753427,1.1730713446537513,1549.7,143,0.0,0,43573.99087671233,35261.20528767123,0,Cook Islands,-21.207,-159.771
Baghdad,2010,27.1186301369863,9.495796975832627,92.6,18,0.0,0,43840.662109589044,38827.31747945206,2,Iraq,33.315277777,44.366111111
Baku,2010,16.851780821917806,8.271577068768462,215.5,39,23.03,4,43938.716493150685,33240.27545205479,1,Azerbaijan,40.366655555,49.835183333
Bamako,2010,28.45931506849315,2.846507561699204,896.2,112,0.0,0,43672.967808219175,37121.11961643836,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,2010,27.176301369863015,0.8992174663471735,2513.2,276,0.0,0,43635.93693150685,33536.10690410959,4,Brunei,4.916666666,114.916666666
Bangui,2010,27.55054794520548,1.6873233651234893,1127.6,163,0.0,0,43633.91049315069,35280.05726027397,0,Central African Republic,4.37325,18.562833333
Basseterre,2010,26.489178082191778,0.9589940835404254,1238.1,157,0.0,0,43700.961178082194,38032.973479452055,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,2010,11.913561643835616,11.972471901561914,484.3,51,23.03,6,43930.8304109589,32955.2971780822,1,People's Republic of China,39.90403,116.407526
Beirut,2010,20.616301369863013,5.475340700636591,422.0,43,0.0,0,43848.20093150685,38643.825397260276,2,Lebanon,33.886944444,35.513055555
Belgrade,2010,12.133698630136987,8.764428528797483,725.6,112,70.56,16,44019.36476712329,29208.643616438356,1,Serbia,44.817777777,20.456944444
Belmopan,2010,25.755616438356164,2.731861251314263,1259.7,177,0.0,0,43700.50890410959,34566.277643835616,0,Belize,17.25,-88.7675
Berlin,2010,8.017671232876712,9.447137993341771,644.1,96,98.56,32,44222.30147945205,24836.609315068494,3,Germany,52.516666666,13.383333333
Bishkek,2010,9.803013698630137,9.541549780373746,543.8,89,89.39,25,43981.19819178082,34294.651808219176,1,Kyrgyzstan,42.866666666,74.566666666
Bissau,2010,27.893561643835614,1.4272729798340362,1493.8,129,0.0,0,43668.79484931507,35260.459287671234,0,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,2010,14.828219178082191,1.1379557322375498,2289.7,237,0.0,0,43634.774328767126,30640.730575342466,4,Colombia,4.60971,-74.08175
Brasília,2010,22.315068493150687,1.6801091697323927,1290.5,141,0.0,0,43579.44608219178,36690.108931506846,0,Brazil,-15.793888888,-47.882777777
Bratislava,2010,9.583561643835617,9.252856162826333,751.8,103,71.26,19,44093.88802739726,27527.37460273973,1,Slovakia,48.144722222,17.112777777
Brazzaville,2010,26.326164383561643,1.1710362534822525,844.4,146,0.0,0,43603.96923287671,34725.430602739725,0,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2010,27.19958904109589,0.7512945573924288,1305.7,170,0.0,0,43675.68230136986,38992.95002739726,0,Barbados,13.0975,-59.616666666
Bucharest,2010,11.76027397260274,10.193857767718217,597.0,105,98.21,23,44010.837342465755,29622.717589041094,1,Romania,44.413361111,26.097777777
Budapest,2010,10.313424657534247,9.033667829198249,884.7,116,87.57,28,44078.44980821918,28011.843424657534,1,Hungary,47.498333333,19.040833333
Buenos Aires,2010,17.325479452054797,5.671024298697487,1012.3,82,0.0,0,43581.034712328765,33447.073178082195,0,Argentina,-34.599722222,-58.381944444
Cairo,2010,23.28698630136986,5.570841396028243,9.4,2,0.0,0,43805.06876712329,39610.23934246575,2,Egypt,30.044444444,31.235833333
Canberra,2010,13.068767123287673,5.901586196073512,928.1,96,0.07,0,43582.437917808216,34336.71712328767,0,Australia,-35.293055555,149.126944444
Castries,2010,27.398630136986302,0.8480817318009755,1189.1,200,0.0,0,43680.84901369863,38527.55408219178,0,Saint Lucia,14.016666666,-60.983333333
Cetinje,2010,10.935205479452055,7.287115135934489,3388.6,174,204.82,32,43972.268328767124,29793.166520547944,1,Montenegro,42.389444444,18.924722222
Chișinău,2010,10.766164383561645,10.499414508811853,593.4,101,90.79,22,44066.851972602744,28537.85090410959,1,Moldova,47.022777777,28.835277777
City of Brussels,2010,9.427808219178083,7.393671233141113,751.8,113,48.23,17,44168.634301369864,25762.91104109589,1,Belgium,50.846666666,4.351666666
Commune of Monaco,2010,13.95068493150685,6.587252993631525,1021.1,129,52.78,12,43998.41208219178,33603.13783561644,1,Monaco,43.730555555,7.425277777
Conakry,2010,26.79301369863014,1.0182195796826905,2627.0,179,0.0,0,43656.93098630137,33239.55320547945,0,Guinea,9.509166666,-13.712222222
Copenhagen,2010,6.990273972602739,8.362415585835667,601.6,101,89.81,23,44341.592328767125,25082.347835616434,3,Denmark,55.676111111,12.568888888
Dakar,2010,25.924246575342465,1.975612241873985,328.5,47,0.0,0,43684.52339726027,38592.043150684935,2,Senegal,14.672555555,-17.432
