capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Bamako,2001,28.235205479452055,2.8169717732697395,727.7,91,0.0,0,43672.99378082192,37511.83860273973,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,2001,26.822876712328767,0.8473317516744909,2076.3,266,0.0,0,43635.94679452055,34294.13643835617,4,Brunei,4.916666666,114.916666666
Bangui,2001,27.062328767123287,1.2305291461510863,1022.2,172,0.0,0,43633.91898630137,36899.93019178082,0,Central African Republic,4.37325,18.562833333
Basseterre,2001,26.030958904109585,1.1482788893152827,547.8,116,0.0,0,43700.9974520548,39524.722465753424,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,2001,12.714931506849315,12.045464597584829,502.90000000000003,56,24.22,5,43930.930164383564,33673.11273972603,1,People's Republic of China,39.90403,116.407526
Beirut,2001,19.50191780821918,5.787921692688879,473.5,69,0.0,0,43848.27991780822,38571.2204109589,0,Lebanon,33.886944444,35.513055555
Belgrade,2001,12.245205479452055,8.619770131172617,820.3,120,38.85,10,44019.48383561644,30116.77164383562,1,Serbia,44.817777777,20.456944444
Belmopan,2001,25.259999999999998,2.1902826100957635,1086.8,202,0.0,0,43700.54421917808,35353.44531506849,4,Belize,17.25,-88.7675
Berlin,2001,9.287808219178082,7.536648234558296,606.2,130,51.31,15,44222.463616438356,23732.05649315068,1,Germany,52.516666666,13.383333333
Bishkek,2001,9.208082191780822,9.968955749199097,519.7,72,92.19,23,43981.30849315068,35012.80471232877,1,Kyrgyzstan,42.866666666,74.566666666
Bissau,2001,27.567808219178083,1.2392385629354543,1494.6,137,0.0,0,43668.818739726026,35699.73849315069,0,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,2001,14.979041095890413,1.0725562107552062,1701.6,192,0.0,0,43634.783616438355,33858.05597260274,4,Colombia,4.60971,-74.08175
Brasília,2001,21.854657534246574,1.4875879161310703,1262.1,151,0.0,0,43579.412876712326,36780.7677260274,0,Brazil,-15.793888888,-47.882777777
Bratislava,2001,10.369041095890411,8.644747685127385,528.0,104,37.31,10,44094.023534246575,27805.823780821916,1,Slovakia,48.144722222,17.112777777
Brazzaville,2001,25.580547945205478,0.9128010423346677,803.8,164,0.0,0,43603.96057534246,34956.65901369863,0,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2001,26.45698630136986,0.8759840383968834,854.8,146,0.0,0,43675.70964383562,39601.47621917808,0,Barbados,13.0975,-59.616666666
Bucharest,2001,12.350273972602741,9.353093449099603,487.0,88,56.0,13,44010.95487671233,31634.996493150687,1,Romania,44.413361111,26.097777777
Budapest,2001,10.699315068493151,9.097521448592579,628.4,103,42.35,12,44078.58183561644,28939.42712328767,1,Hungary,47.498333333,19.040833333
Buenos Aires,2001,17.594794520547946,5.463977969037188,1478.1,111,0.0,0,43580.95328767123,30743.607479452057,0,Argentina,-34.599722222,-58.381944444
Cairo,2001,21.888904109589042,5.755460274517491,5.3,1,0.0,0,43805.135972602744,39336.07789041096,2,Egypt,30.044444444,31.235833333
Canberra,2001,12.925479452054795,5.879139421095661,485.4,68,1.4700000000000002,1,43582.35397260274,34941.570602739725,0,Australia,-35.293055555,149.126944444
Castries,2001,26.859726027397258,0.974690670292259,613.1,150,0.0,0,43680.87772602739,39906.770547945205,0,Saint Lucia,14.016666666,-60.983333333
Cetinje,2001,10.94890410958904,7.324306508379604,2243.4,145,151.97,22,43972.37673972602,31600.241890410958,1,Montenegro,42.389444444,18.924722222
Chișinău,2001,10.223835616438356,9.793490301245827,491.2,74,80.99,15,44066.98115068493,29503.066602739727,1,Moldova,47.022777777,28.835277777
City of Brussels,2001,10.631780821917808,6.415755063026649,930.0,165,16.66,5,44168.7845479452,25863.905561643835,1,Belgium,50.846666666,4.351666666
Commune of Monaco,2001,15.036986301369863,5.886879078788128,547.8,87,23.52,5,43998.52687671233,35933.92128767123,1,Monaco,43.730555555,7.425277777
Conakry,2001,26.277260273972605,0.9531559208985058,2431.6,176,0.0,0,43656.95019178082,33877.163643835614,4,Guinea,9.509166666,-13.712222222
Copenhagen,2001,8.373013698630137,6.907154414189695,590.6,119,57.89,16,44341.77838356164,25359.066136986305,1,Denmark,55.676111111,12.568888888
Dakar,2001,25.624246575342468,2.308654237772089,345.0,33,0.0,0,43684.5535890411,38652.706986301375,0,Senegal,14.672555555,-17.432
Dhaka,2001,25.26164383561644,3.7758588331323333,2062.5,180,0.0,0,43747.28657534246,32210.10117808219,4,Bangladesh,23.728888888,90.394444444
Djibouti City,2001,29.061095890410957,3.812338111008509,173.2,48,0.0,0,43667.3285479452,39044.9437260274,2,Djibouti,11.595,43.148055555
Doha,2001,27.450821917808216,6.395087347311064,4.6,2,0.0,0,43760.177616438355,39740.48580821918,2,Qatar,25.286205555,51.529436111
Dublin,2001,10.064794520547945,4.54006586992596,651.4,131,15.54,3,44249.46865753425,26981.006301369864,1,Ireland,53.349722222,-6.260277777
Freetown,2001,25.954246575342463,0.9511212553246134,2925.8,231,0.0,0,43651.86641095891,33481.22561643836,4,Sierra Leone,8.487222222,-13.235555555
Gaborone,2001,19.846027397260276,4.885724815958152,746.7,89,0.0,0,43572.68498630137,35431.95832876712,0,Botswana,-24.656944444,25.908611111
Georgetown,2001,26.025479452054793,0.8142245705960562,1557.1,260,0.0,0,43644.11873972603,38252.477452054794,4,Guyana,6.805833333,-58.150833333
Gibraltar,2001,17.59260273972603,4.449887338800212,695.1,69,0.0,0,43876.81509589041,37494.61602739726,0,Gibraltar,36.14,-5.35
Gitega,2001,18.76013698630137,1.123197570946897,670.6,128,0.0,0,43606.43232876713,37089.05945205479,0,Burundi,-3.428333333,29.925
Guatemala City,2001,19.180410958904112,1.1617737461494868,1379.1,155,0.0,0,43684.5535890411,37856.643287671235,0,Guatemala,14.641666666,-90.513333333
Havana,2001,25.968356164383565,2.7653204679351076,681.4,114,0.0,0,43742.77717808219,37447.666767123286,0,Cuba,23.136666666,-82.358888888
Helsinki,2001,5.205479452054795,9.643730389594396,486.8,103,125.16,34,44596.530931506844,25966.087397260275,3,Finland,60.170833333,24.9375
Honiara,2001,26.773150684931508,0.6384581287576557,2708.1,312,0.0,0,43590.76350684931,33869.449890410964,4,Solomon Islands,-9.433333,159.95
Islamabad,2001,20.89917808219178,7.2139687742907075,748.8,82,0.0,0,43845.744,37367.67235616438,0,Pakistan,33.698888888,73.036944444
Jakarta,2001,26.31657534246575,0.670066872130387,1977.4,250,0.0,0,43598.7398630137,35161.26482191781,4,Indonesia,-6.175277777,106.826944444
Jerusalem,2001,17.952876712328766,6.46803626113968,141.5,31,0.0,0,43823.90065753425,39046.09802739726,2,Israel,31.778888888,35.225555555
Kabul,2001,13.692602739726027,10.292537041788384,121.3,25,39.76,4,43856.02624657534,38898.83794520548,2,Afghanistan,34.532777777,69.165833333
Kathmandu,2001,17.032602739726027,4.176092022544726,2336.6,194,0.0,0,43782.28665753425,33007.401945205485,4,Nepal,27.71,85.32
Kigali,2001,18.88027397260274,0.7322214667579429,919.6,160,0.0,0,43610.9861369863,37007.045452054794,0,Rwanda,-1.953611111,30.060555555
Kingston,2001,26.712191780821918,1.5628616034986875,632.9,109,0.0,0,43705.12128767123,39379.57435616438,0,Jamaica,17.971388888,-76.793055555
Kingstown,2001,26.722602739726028,0.8858100337694024,904.2,146,0.0,0,43676.10101369863,39670.63816438356,0,Saint Vincent and the Grenadines,13.15527,-61.22742
Kinshasa,2001,25.780547945205477,0.9128010423346672,803.8,164,0.0,0,43603.75890410959,34955.359917808215,0,Democratic Republic of the Congo,-4.321944444,15.311944444
Kuala Lumpur,2001,26.139589041095892,0.6577213377421522,2290.5,277,0.0,0,43628.87208219178,33715.157232876714,4,Malaysia,3.147777777,101.695277777
Kuwait City,2001,26.852876712328765,8.955669896506794,111.6,17,0.0,0,43797.99147945206,38484.597753424656,2,Kuwait,29.375,47.98
La Paz,2001,8.551232876712328,1.827992763052768,3057.4,319,39.62,9,43578.47512328767,35663.3355890411,4,Bolivia,-16.495833333,-68.133333333
Libreville,2001,25.77821917808219,0.9259452290570995,2318.0,263,0.0,0,43618.73808219178,34387.921068493146,4,Gabon,0.3901,9.4544
Lilongwe,2001,20.77,2.702658947151003,670.9,101,0.0,0,43582.157780821915,36714.73791780822,0,Malawi,-13.983333333,33.783333333
Lima,2001,18.955616438356166,2.3510933780384993,74.5,24,0.0,0,43585.4701369863,38385.97284931507,2,Peru,-12.06,-77.0375
Lisbon,2001,16.780547945205477,4.2852038722100145,631.4,91,0.0,0,43912.536493150685,35627.4458630137,0,Portugal,38.708042,-9.139016
Ljubljana,2001,10.443561643835617,8.057350641976281,923.1,109,58.03,11,44046.326794520544,29019.231452054795,1,Slovenia,46.051388888,14.506111111
Lobamba,2001,18.351095890410956,3.515458234415908,1015.2,130,0.0,0,43572.78616438356,32501.167643835615,0,Eswatini,-26.44648,31.206411
Luanda,2001,26.224109589041095,2.0293233834336646,508.5,72,0.0,0,43592.182602739726,35660.28553424658,0,Angola,-8.838333333,13.234444444
Luxembourg,2001,9.296986301369863,6.626735038183989,802.8,149,52.64,18,44132.57287671233,25572.613506849313,1,Luxembourg,49.610555555,6.132777777
Majuro,2001,26.884931506849316,0.45767905667855824,3079.2,281,0.0,0,43645.37761643836,35375.526438356166,4,Marshall Islands,7.0918,171.3802
Malabo,2001,26.304794520547944,0.9753755399465082,4553.2,354,0.0,0,43631.36550684932,32971.38293150685,4,Equatorial Guinea,3.752063888,8.7737
Malé,2001,26.91041095890411,0.6946527283948352,1542.8,211,0.0,0,43633.06147945205,37924.528219178086,4,Maldives,4.175,73.508333333
Managua,2001,28.28972602739726,1.187774228142912,546.2,85,0.0,0,43670.32394520548,38924.612931506854,0,Nicaragua,12.156383333,-86.272986111
Manama,2001,26.166164383561643,6.12930934525472,30.8,2,0.0,0,43768.77567123288,39478.736191780816,2,Bahrain,26.225,50.5775
Manila,2001,26.713287671232877,1.223586934263039,1482.5,170,0.0,0,43684.14123287671,35514.229452054795,4,Philippines,14.595833333,120.977222222
Maputo,2001,22.67684931506849,2.5984552029075645,894.9,106,0.0,0,43572.69520547945,34963.465726027396,0,Mozambique,-25.915277777,32.576388888
Maseru,2001,13.748904109589041,4.998566981910707,1207.1,128,1.4,1,43574.08331506849,36043.62619178082,0,Lesotho,-29.31,27.48
Mexico City,2001,15.463835616438356,2.202890602338401,1824.4,196,0.0,0,43714.62183561644,37679.576794520544,4,Mexico,19.353773,-99.13589
Minsk,2001,6.220821917808219,10.215545382135176,530.5,103,113.75,34,44270.19150684932,25276.230602739724,3,Belarus,53.902246,27.561837
Monrovia,2001,25.920136986301372,0.9869192452109816,3595.3,320,0.0,0,43641.945753424654,33852.25717808219,4,Liberia,6.310555555,-10.804722222
Moroni,2001,26.672328767123286,1.3552457306762944,1001.7,176,0.0,0,43586.13457534246,39555.57816438356,0,Comoros,-11.703611111,43.253611111
Moscow,2001,4.866301369863014,11.231626694545628,474.5,85,153.16,50,44348.01175342465,23626.794383561642,3,Russia,55.750555555,37.6175
Muscat,2001,27.395342465753423,4.467828246115853,17.4,2,0.0,0,43746.1502739726,39608.85024657534,2,Oman,23.613888888,58.592222222
N'Djamena,2001,28.817808219178083,3.590074935156948,358.09999999999997,57,0.0,0,43670.32394520548,38826.42487671233,0,Chad,12.11,15.05
Nairobi,2001,18.772328767123287,1.3205898205093078,630.8,110,0.0,0,43613.02679452055,37534.813863013704,0,Kenya,-1.286388888,36.817222222
Naypyidaw,2001,25.61849315068493,2.5846029044548993,1585.6,174,0.0,0,43717.07167123288,33498.318383561644,4,Myanmar,19.7475,96.115
New Delhi,2001,24.616027397260275,6.539656865793817,598.6,81,0.0,0,43791.042,37749.05890410959,0,India,28.613888888,77.208888888
Ngerulmud,2001,26.57753424657534,0.5353975128477061,3484.2,299,0.0,0,43647.2898630137,32789.69893150685,4,Palau,7.500556,134.624167
Niamey,2001,28.991232876712328,3.7943067332161386,265.7,39,0.0,0,43678.074493150685,39426.43706849315,2,Niger,13.515,2.1175
Nicosia,2001,20.71958904109589,6.951019262431426,393.9,59,0.0,0,43863.9864109589,38863.001479452054,2,Cyprus,35.1725,33.365
Nouakchott,2001,26.94232876712329,3.3237029695923095,44.3,7,0.0,0,43706.05071232877,39532.89224657534,2,Mauritania,18.08581,-15.9785
Nuuk,2001,-2.6635616438356164,9.329203582173866,531.6,80,344.19,78,45043.19054794521,21523.533917808218,3,Greenland,64.175,-51.733333333
Oranjestad,2001,26.837260273972603,0.871398806444875,323.6,81,0.0,0,43672.60915068493,39855.66846575343,0,Aruba,12.518611111,-70.035833333
Oslo,2001,5.502328767123287,9.23927140230556,610.3,99,143.5,32,44581.16934246576,25392.381561643833,3,Norway,59.913333333,10.738888888
Ottawa,2001,8.1213698630137,11.134245548868405,699.6,87,123.41,32,44032.662657534245,28552.665506849316,1,Canada,45.424722222,-75.695
Ouagadougou,2001,28.475205479452057,2.922120123361549,597.8,76,0.0,0,43671.46265753424,38238.651698630136,0,Burkina Faso,12.368611111,-1.5275
Palikir,2001,24.15835616438356,0.47399985422932717,3447.6,296,0.0,0,43644.746520547946,34105.85106849315,4,Federated States of Micronesia,6.917777777,158.185
Panama City,2001,26.28246575342466,0.7010349116220649,1764.2,238,0.0,0,43654.21498630137,33557.50301369863,4,Panama,8.971111111,-79.534722222
Paris,2001,11.356027397260274,6.3479493400170695,872.0,145,3.2199999999999998,1,44111.919616438354,26025.20684931507,1,France,48.856666666,2.352222222
Philipsburg,2001,26.05835616438356,1.1389724664766157,525.0,119,0.0,0,43705.5858630137,39510.924739726026,0,Sint Maarten,18.024166666,-63.043333333
Phnom Penh,2001,28.094520547945205,1.5054836040726505,1409.6,206,0.0,0,43667.3285479452,35497.55498630137,4,Cambodia,11.569583333,104.921027777
Port Louis,2001,24.92547945205479,2.0792856187473117,872.4,187,0.0,0,43574.687698630136,39824.87750684931,0,Mauritius,-20.161944444,57.498888888
Port Moresby,2001,26.60767123287671,1.082983415583277,2227.5,208,0.0,0,43590.76350684931,34646.81698630137,4,Papua New Guinea,-9.478888888,147.149444444
Port-au-Prince,2001,27.88739726027397,1.9105239395565916,877.9,159,0.0,0,43708.86523287671,39581.41915068493,0,Haiti,18.546944444,-72.340277777
Porto-Novo,2001,26.728356164383563,1.4325149000036608,1272.0,227,0.0,0,43642.87224657534,34646.36375342466,4,Benin,6.483333333,2.616666666
Prague,2001,9.35958904109589,7.680419917255444,667.4,125,48.58,17,44146.281863013704,24021.270328767125,1,Czech Republic,50.0875,14.421388888
Praia,2001,24.835205479452057,1.8719298010848675,121.4,20,0.0,0,43686.21306849315,39058.29046575342,2,Cape Verde,14.917719444,-23.509155555
Prishtina,2001,10.8613698630137,8.835318783633669,553.0,79,120.05,31,43977.452547945206,31586.470383561642,1,Kosovo,42.666666666,21.166666666
Pyongyang,2001,9.878493150684932,12.867225986641378,1008.4,72,47.88,13,43917.8377260274,30411.269534246578,1,North Korea,39.016666666,125.7475
Quito,2001,12.747534246575343,0.9768583034991116,2492.3,325,0.0,0,43616.550109589036,32337.550356164385,4,Ecuador,-0.22,-78.5125
Rabat,2001,19.01698630136986,4.234056936959653,262.3,42,0.0,0,43849.983561643836,38712.6657260274,2,Morocco,34.025277777,-6.836111111
Reykjavík,2001,4.482465753424657,5.867573112712547,1033.8,157,85.47,27,45043.19054794521,24364.743041095888,3,Iceland,64.1475,-21.935
Riga,2001,7.036438356164384,9.068873430687047,636.6,118,95.83,29,44404.587342465755,25612.200164383565,3,Latvia,56.9475,24.106944444
Riyadh,2001,25.57315068493151,7.964720781912258,31.2,3,0.0,0,43754.81487671233,39385.17745205479,2,Saudi Arabia,24.65,46.71
Rome,2001,15.827534246575343,6.41449696982424,580.5,83,0.56,0,43963.670000000006,35047.3278630137,0,Italy,41.893055555,12.482777777
Roseau,2001,26.13191780821918,1.0731496438340378,537.9,123,0.0,0,43688.31090410959,40055.189698630136,0,Dominica,15.3,-61.383333333
San José,2001,20.895205479452056,1.133789364497134,2231.8,210,0.0,0,43659.03654794521,30708.297534246576,4,Costa Rica,9.932738888,-84.079613888
San Marino,2001,11.68041095890411,7.324278916305388,841.0,104,91.0,19,44001.25142465753,33456.535068493155,1,San Marino,43.932011111,12.44845
San Salvador,2001,24.276712328767122,1.055092380199089,681.9,113,0.0,0,43678.87071232877,37935.52624657534,0,El Salvador,13.697597222,-89.191155555
Santiago,2001,16.295342465753425,5.436358085776782,636.3,64,0.0,0,43578.85717808219,36402.392273972604,0,Chile,-33.4375,-70.65
Santo Domingo,2001,25.270684931506846,1.270617147756716,822.7,213,0.0,0,43708.3933150685,39016.157863013694,0,Dominican Republic,18.4625,-69.936111111
Sarajevo,2001,9.684109589041096,8.27951560595642,905.1,125,184.66,51,43999.88649315068,28003.099534246576,3,Bosnia and Herzegovina,43.856388888,18.413055555
Singapore,2001,26.734109589041097,0.678674037735133,2695.6,320,0.0,0,43621.99646575343,33524.19726027397,4,Singapore,1.3,103.8
Skopje,2001,13.232054794520547,9.286598218966178,331.8,63,88.62,19,43966.13520547945,33406.11024657534,1,North Macedonia,41.996111111,21.431666666
Sofia,2001,10.479178082191781,9.201069239320562,539.2,84,128.17,25,43978.73304109589,32253.66487671233,1,Bulgaria,42.697886,23.321726
South Tarawa,2001,27.11876712328767,0.683275372072621,1725.1,212,0.0,0,43621.99646575343,37808.87306849315,4,Kiribati,1.333333333,172.966666666
St. George's,2001,26.47958904109589,0.8217935329926739,1141.6,184,0.0,0,43669.94652054795,39177.095972602736,0,Grenada,12.0525,-61.753055555
St. John's,2001,26.494794520547945,1.1346685985525995,550.2,120,0.0,0,43699.642383561644,39851.47052054795,0,Antigua and Barbuda,17.121111111,-61.844722222
Suva,2001,24.70917808219178,1.5427932010015954,2081.0,254,0.0,0,43576.5718630137,34360.81594520548,4,Fiji,-18.133333333,178.433333333
Tallinn,2001,5.914246575342466,9.331564347996098,490.3,98,120.53999999999999,42,44547.04663013698,25994.598410958904,3,Estonia,59.437222222,24.745
Tbilisi,2001,12.550547945205478,9.344794915171947,256.1,55,13.790000000000001,5,43961.2224109589,33337.52890410959,1,Georgia,41.7225,44.7925
Tegucigalpa,2001,22.661643835616438,1.8632050355949963,636.6,116,0.0,0,43681.28235616438,38781.16849315068,0,Honduras,14.105783333,-87.204705555
Tehran,2001,15.779041095890411,10.544437907317466,186.9,36,16.31,4,43870.33134246575,37874.61043835617,2,Iran,35.688888888,51.389722222
Thimphu,2001,10.634109589041095,5.4720463043717045,4168.9,325,17.29,6,43779.65378082192,28838.07684931507,4,Bhutan,27.47135,89.63367
Tirana,2001,15.434246575342465,6.670511191386919,796.7,98,5.74,2,43953.9844109589,35979.13504109589,0,Albania,41.328888888,19.817777777
Tokyo,2001,14.726712328767123,8.674925507928979,1225.8,117,38.57,9,43870.33134246575,29948.111479452054,1,Japan,35.689444444,139.691666666
Tripoli,2001,20.857123287671232,5.608685493547269,150.1,36,0.0,0,43835.82221917808,38347.992410958905,2,Libya,32.87519,13.18746
Tórshavn,2001,6.886438356164384,3.4651048419287003,670.0,148,34.23,6,44760.80304109589,21829.819671232875,1,Faroe Islands,62.00981,-6.77135
Ulaanbaatar,2001,-0.006849315068493063,15.052457529695138,272.9,42,58.870000000000005,13,44088.80838356164,34058.34882191781,1,Mongolia,47.921357,106.905515
Vaduz,2001,9.353424657534246,7.412294549749593,1508.0,163,157.07999999999998,40,44070.260273972606,27580.18698630137,3,Liechtenstein,47.140555555,9.522222222
Valletta,2001,19.04027397260274,4.727239562448335,258.9,53,0.0,0,43873.09263013699,38334.16109589041,2,Malta,35.897777777,14.5125
Victoria,2001,26.18246575342466,0.8817483581460106,1151.2,155,0.0,0,43602.958301369865,38665.07167123288,0,Seychelles,-4.623611111,55.454444444
Vienna,2001,10.318904109589042,8.263739734534266,564.0,112,30.45,6,44095.77736986301,27485.040410958904,1,Austria,48.208333333,16.3725
Vientiane,2001,25.75904109589041,2.813605174500646,2156.4,174,0.0,0,43705.12128767123,32332.080931506847,4,Laos,17.98,102.63
Vilnius,2001,6.975890410958904,9.573619149220994,522.8,103,109.76,33,44300.3284109589,23743.798082191784,3,Lithuania,54.687222222,25.28
Warsaw,2001,8.34027397260274,8.571713956059952,656.2,116,70.77,23,44210.71621917808,23037.07082191781,1,Poland,52.23,21.011111111
Wellington,2001,13.523287671232877,2.930318052157159,744.5,112,0.0,0,43600.20975342466,33354.30906849315,0,New Zealand,-41.288888888,174.777222222
Windhoek,2001,18.495342465753424,4.624875134100528,514.1,62,0.0,0,43573.210712328764,39209.4938630137,0,Namibia,-22.57,17.083611111
Yamoussoukro,2001,26.82753424657534,1.4832265289981656,727.8,138,0.0,0,43644.11873972603,31907.76980821918,0,Ivory Coast,6.816111111,-5.274166666
Yaoundé,2001,23.877397260273973,1.2068326852601627,1529.5,241,0.0,0,43631.646493150685,30419.437726027398,4,Cameroon,3.857777777,11.518055555
Yaren District,2001,27.226575342465754,0.6926264298800318,1750.2,191,0.0,0,43615.59572602739,38188.86654794521,4,Nauru,-0.5477,166.920867
Yerevan,2001,11.463561643835616,9.418026228943843,508.3,95,31.919999999999998,10,43935.41383561644,37150.336876712325,1,Armenia,40.181388888,44.514444444
Zagreb,2001,11.98904109589041,8.248498225681795,726.6,112,52.36,13,44040.191917808224,30219.184767123286,1,Croatia,45.813055555,15.977222222
