capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Bamako,2024,28.92021857923497,3.228006884323966,919.7,86,0.0,0,43665.72945355191,35286.10986338798,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,2024,27.33360655737705,0.8677662069845105,3437.6,284,0.0,0,43633.20450819672,31847.743387978142,4,Brunei,4.916666666,114.916666666
Bangui,2024,27.58360655737705,1.6065078602524137,1324.3,155,0.0,0,43631.45901639344,33399.036284153,4,Central African Republic,4.37325,18.562833333
Basseterre,2024,27.389754098360655,1.2760320323510266,1009.4,207,0.0,0,43690.842404371586,38437.73147540984,4,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,2024,13.890027322404372,11.092894319464742,720.7,68,4.0600000000000005,1,43903.16486338798,30160.321202185794,1,People's Republic of China,39.90403,116.407526
Beirut,2024,21.642349726775958,4.9546611731146415,1114.9,94,0.0,0,43826.11953551912,37402.76180327869,0,Lebanon,33.886944444,35.513055555
Belgrade,2024,14.811748633879782,8.656854039742676,590.2,99,39.69,8,43986.17554644809,32212.87101092896,1,Serbia,44.817777777,20.456944444
Belmopan,2024,26.759972677595627,2.569212394493413,1996.8,202,0.0,0,43690.43379781421,33815.0618579235,4,Belize,17.25,-88.7675
Berlin,2024,11.723633879781422,7.374957267940263,628.8,121,13.02,3,44177.60150273224,26688.91360655738,1,Germany,52.516666666,13.383333333
Bishkek,2024,11.517349726775958,10.718733738497667,479.1,78,131.6,33,43950.342404371586,30876.258989071037,3,Kyrgyzstan,42.866666666,74.566666666
Bissau,2024,27.808743169398905,1.5627662704477336,1716.6,115,0.0,0,43662.01707650273,33949.48284153006,0,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,2024,13.437841530054644,0.9890820357526496,1365.7,267,0.0,0,43632.20270491803,35854.07387978142,4,Colombia,4.60971,-74.08175
Brasília,2024,22.539480874316943,1.834197223800536,1091.4,138,0.0,0,43588.709562841526,35654.3468579235,0,Brazil,-15.793888888,-47.882777777
Bratislava,2024,13.048633879781422,8.212691367539964,711.3,97,7.14,3,44056.31338797814,29578.659726775957,1,Slovakia,48.144722222,17.112777777
Brazzaville,2024,26.650546448087432,1.0835758796123895,1554.9,148,0.0,0,43606.4343715847,33663.56732240437,4,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2024,28.200000000000003,0.9301053114626092,977.0,205,0.0,0,43668.14950819672,38553.61724043716,4,Barbados,13.0975,-59.616666666
Bucharest,2024,14.402732240437157,9.289510547549847,552.6,74,18.34,4,43978.164207650276,30975.24032786885,1,Romania,44.413361111,26.097777777
Budapest,2024,13.439754098360655,8.528840528541064,587.5,88,20.16,6,44041.76693989071,31018.500710382512,1,Hungary,47.498333333,19.040833333
Buenos Aires,2024,17.872814207650272,6.166156415081413,1096.8,83,0.0,0,43603.905874316944,32701.519426229508,0,Argentina,-34.599722222,-58.381944444
Cairo,2024,24.23989071038251,6.65809685170268,14.8,3,0.0,0,43786.14043715847,38750.200983606555,2,Egypt,30.044444444,31.235833333
Canberra,2024,14.357513661202187,5.979159430874285,596.8,75,0.07,0,43605.93385245901,34098.83808743169,0,Australia,-35.293055555,149.126944444
Castries,2024,27.968852459016393,1.1063328514384867,912.1,216,0.0,0,43672.76508196721,39064.0487431694,4,Saint Lucia,14.016666666,-60.983333333
Cetinje,2024,13.86707650273224,7.468613003555014,2207.4,151,22.049999999999997,3,43941.968415300544,34179.79543715847,1,Montenegro,42.389444444,18.924722222
Chișinău,2024,13.064754098360655,9.121562640680592,560.0,70,43.4,5,44030.843743169404,29615.64213114754,1,Moldova,47.022777777,28.835277777
City of Brussels,2024,11.861612021857924,5.750015639980423,1006.5,165,14.7,3,44126.85199453552,24240.637213114755,1,Belgium,50.846666666,4.351666666
Commune of Monaco,2024,16.215846994535518,5.929582924978483,1221.1,91,0.14,0,43966.496065573774,34240.81543715847,0,Monaco,43.730555555,7.425277777
Conakry,2024,26.899863387978144,0.9309333851503011,3787.9,161,0.0,0,43651.519781420764,31771.206721311475,4,Guinea,9.509166666,-13.712222222
Copenhagen,2024,9.954781420765027,6.134453371839279,654.2,125,32.27,8,44290.677677595624,25607.428360655736,1,Denmark,55.676111111,12.568888888
Dakar,2024,25.65396174863388,2.26405609801771,318.2,36,0.0,0,43676.05521857924,35836.1393989071,2,Senegal,14.672555555,-17.432
Dhaka,2024,26.134972677595627,4.51975037185783,1866.1,163,0.0,0,43732.925327868856,32564.234672131148,0,Bangladesh,23.728888888,90.394444444
Djibouti City,2024,30.783743169398907,4.1132031886163345,303.0,63,0.0,0,43660.69439890711,37112.78472677596,2,Djibouti,11.595,43.148055555
Doha,2024,28.543306010928962,6.8375917213004636,110.3,13,0.0,0,43744.73546448087,37295.45636612022,2,Qatar,25.286205555,51.529436111
Dublin,2024,10.835382513661202,4.121064929681682,874.2,157,11.34,3,44203.162759562845,20687.53349726776,1,Ireland,53.349722222,-6.260277777
Freetown,2024,27.18005464480874,1.5636096269526227,3557.7000000000003,201,0.0,0,43647.0524863388,30330.89193989071,4,Sierra Leone,8.487222222,-13.235555555
Gaborone,2024,22.26775956284153,5.2464141864709966,222.2,38,0.0,0,43587.810273224044,38227.53568306011,2,Botswana,-24.656944444,25.908611111
Georgetown,2024,27.57568306010929,0.8962151454562302,2060.1,259,0.0,0,43640.28385245902,37950.004289617485,4,Guyana,6.805833333,-58.150833333
Gibraltar,2024,18.438251366120216,4.63187866287545,871.6,92,0.0,0,43852.66043715847,35290.75300546448,0,Gibraltar,36.14,-5.35
Gitega,2024,19.64275956284153,1.0830111660861135,1215.1,172,0.0,0,43608.42346994536,37151.74792349727,0,Burundi,-3.428333333,29.925
Guatemala City,2024,20.847267759562843,1.9603552010821326,1386.6,171,0.0,0,43676.05521857924,37225.47051912569,0,Guatemala,14.641666666,-90.513333333
Havana,2024,26.65327868852459,2.555105587488665,1034.8,159,0.0,0,43728.8024863388,37274.11844262295,0,Cuba,23.136666666,-82.358888888
Helsinki,2024,6.935792349726776,8.522898426570618,632.0,103,118.16,38,44533.27606557377,25669.085027322402,3,Finland,60.170833333,24.9375
Honiara,2024,27.30013661202186,0.8371224246720211,2433.7,238,0.0,0,43596.25032786885,32970.90762295082,4,Solomon Islands,-9.433333,159.95
Islamabad,2024,21.786748633879782,7.591753498400587,1149.1,96,0.0,0,43823.76423497268,34229.34806010929,0,Pakistan,33.698888888,73.036944444
Jakarta,2024,27.788251366120218,0.8116522652316485,2340.1,255,0.0,0,43602.30494535519,34486.00674863388,4,Indonesia,-6.175277777,106.826944444
Jerusalem,2024,18.037158469945357,6.435466719950125,285.4,64,0.0,0,43803.50398907104,37786.300464480875,2,Israel,31.778888888,35.225555555
Kabul,2024,13.010245901639344,9.388063548977533,459.4,54,88.2,11,43833.317513661204,35814.23775956284,1,Afghanistan,34.532777777,69.165833333
Kathmandu,2024,18.8422131147541,5.0246311954558465,2445.2,173,0.0,0,43765.05879781421,34148.4037704918,0,Nepal,27.71,85.32
Kigali,2024,20.78743169398907,1.0436463813448038,892.5,137,0.0,0,43612.13371584699,37047.9212568306,0,Rwanda,-1.953611111,30.060555555
Kingston,2024,27.137704918032785,1.4001464425670893,938.1,121,0.0,0,43694.566639344266,37348.7381420765,0,Jamaica,17.971388888,-76.793055555
Kingstown,2024,27.602185792349726,0.9666964666002049,1037.6,234,0.0,0,43668.498715846996,39056.367076502735,4,Saint Vincent and the Grenadines,13.15527,-61.22742
Kinshasa,2024,27.040163934426232,1.1005472986716711,1517.0,143,0.0,0,43606.27295081967,33665.74469945356,4,Democratic Republic of the Congo,-4.321944444,15.311944444
Kuala Lumpur,2024,27.496994535519125,0.9570383739877558,4194.5,301,0.0,0,43627.13576502732,28714.817732240434,4,Malaysia,3.147777777,101.695277777
Kuwait City,2024,27.666256830601093,9.179974598087327,101.0,23,0.0,0,43779.54144808743,36609.099562841526,2,Kuwait,29.375,47.98
La Paz,2024,11.102459016393443,1.1563023101950098,941.8,160,32.83,11,43588.20964480875,38047.39289617487,0,Bolivia,-16.495833333,-68.133333333
Libreville,2024,26.538387978142076,0.9314712900186727,2921.9,284,0.0,0,43618.56459016394,29596.436912568308,4,Gabon,0.3901,9.4544
Lilongwe,2024,21.962704918032788,2.750174799989322,520.8,79,0.0,0,43590.33133879781,37264.469480874315,0,Malawi,-13.983333333,33.783333333
Lima,2024,18.928551912568306,3.1525371962928634,40.5,8,0.0,0,43592.49800546448,35559.85893442623,2,Peru,-12.06,-77.0375
Lisbon,2024,17.93087431693989,4.305427005446609,595.9,79,0.0,0,43885.976612021856,34953.696147540984,0,Portugal,38.708042,-9.139016
Ljubljana,2024,12.003961748633879,8.165892439289147,1231.4,119,49.839999999999996,8,44011.40896174863,28806.888551912572,1,Slovenia,46.051388888,14.506111111
Lobamba,2024,19.912158469945357,3.718092895598217,943.0,130,0.0,0,43589.22098360656,33751.61557377049,0,Eswatini,-26.44648,31.206411
Luanda,2024,25.534153005464482,2.3232759626103396,1273.9,127,0.0,0,43597.298415300545,33451.381338797815,0,Angola,-8.838333333,13.234444444
Luxembourg,2024,10.564207650273223,6.332495260146423,1068.3,157,19.6,5,44092.66344262295,24427.24087431694,1,Luxembourg,49.610555555,6.132777777
Majuro,2024,27.691939890710383,0.5640453753183956,4795.3,291,0.0,0,43641.38024590164,31703.14592896175,4,Marshall Islands,7.0918,171.3802
Malabo,2024,27.026639344262296,1.1892357006762142,1211.7,129,0.0,0,43629.26767759563,31436.174289617484,0,Equatorial Guinea,3.752063888,8.7737
Malé,2024,28.02827868852459,0.7824265304452411,2220.3,194,0.0,0,43630.722049180324,35127.970081967214,4,Maldives,4.175,73.508333333
Managua,2024,28.746721311475408,1.5755938785312447,2273.4,202,0.0,0,43663.35469945355,35688.27956284153,4,Nicaragua,12.156383333,-86.272986111
Manama,2024,27.003415300546447,6.207853671590114,85.1,10,0.0,0,43752.629535519125,37248.032076502735,2,Bahrain,26.225,50.5775
Manila,2024,28.513114754098357,1.5456940181531178,2308.9,213,0.0,0,43675.6856557377,34883.13229508197,4,Philippines,14.595833333,120.977222222
Maputo,2024,23.572677595628416,3.2483786370654575,638.9,79,0.0,0,43588.72207650273,35792.819562841534,0,Mozambique,-25.915277777,32.576388888
Maseru,2024,15.721857923497268,5.436255796649776,490.5,56,9.17,3,43592.628306010934,38628.08084699453,2,Lesotho,-29.31,27.48
Mexico City,2024,18.15532786885246,2.7808996822777416,1153.2,120,0.0,0,43703.16754098361,37080.98743169399,0,Mexico,19.353773,-99.13589
Minsk,2024,9.010519125683059,9.21511741893931,637.8,108,84.35,26,44222.78991803279,25502.256256830602,3,Belarus,53.902246,27.561837
Monrovia,2024,26.57841530054645,1.3314627663910799,3388.0,299,0.0,0,43638.39483606557,30319.530218579235,4,Liberia,6.310555555,-10.804722222
Moroni,2024,26.3698087431694,1.5199214891512058,2924.9,284,0.0,0,43592.95256830601,36450.93704918033,4,Comoros,-11.703611111,43.253611111
Moscow,2024,6.589890710382514,11.589858887368688,418.8,73,127.75,36,44296.595,26586.585683060108,3,Russia,55.750555555,37.6175
Muscat,2024,29.257513661202186,5.297231594739465,158.5,18,0.0,0,43731.88655737705,37643.431885245904,2,Oman,23.613888888,58.592222222
N'Djamena,2024,29.356967213114753,4.440382784192708,1156.5,84,0.0,0,43663.35469945355,34329.43387978142,0,Chad,12.11,15.05
Nairobi,2024,19.92704918032787,1.4986726667148615,754.9,146,0.0,0,43613.81431693989,36480.56710382514,0,Kenya,-1.286388888,36.817222222
Naypyidaw,2024,27.089617486338796,2.97161021174425,2963.2,171,0.0,0,43705.38956284153,32598.28926229508,4,Myanmar,19.7475,96.115
New Delhi,2024,25.016393442622952,7.539554443313135,1026.3,77,0.0,0,43773.128333333334,33893.36704918033,0,India,28.613888888,77.208888888
Ngerulmud,2024,26.883743169398908,0.8165761662130401,6128.8,321,0.0,0,43643.048661202185,30096.429043715845,4,Palau,7.500556,134.624167
Niamey,2024,29.757513661202186,3.8380063451344526,473.40000000000003,48,0.0,0,43670.259726775956,35671.38191256831,2,Niger,13.515,2.1175
Nicosia,2024,21.548360655737703,7.562180416232693,318.8,61,0.0,0,43840.72,37479.137513661204,2,Cyprus,35.1725,33.365
Nouakchott,2024,26.929918032786887,3.1115911876868347,62.699999999999996,10,0.0,0,43695.40677595629,36753.5124590164,2,Mauritania,18.08581,-15.9785
Nuuk,2024,-2.0672131147540984,6.562869101401378,511.6,69,334.25,79,44962.76103825137,19180.13325136612,3,Greenland,64.175,-51.733333333
Oranjestad,2024,29.11174863387978,1.1850258431657628,431.7,99,0.0,0,43665.38756830601,39402.93781420765,0,Aruba,12.518611111,-70.035833333
Oslo,2024,6.874590163934426,8.559046914122481,1051.5,123,144.2,34,44518.603415300546,23874.11767759563,3,Norway,59.913333333,10.738888888
Ottawa,2024,9.027185792349727,10.735119934297089,1021.3,114,126.42,25,43998.560136612025,27047.123278688523,3,Canada,45.424722222,-75.695
Ouagadougou,2024,28.79658469945355,3.2489126656844336,916.9,84,0.0,0,43664.3668852459,35401.27554644809,0,Burkina Faso,12.368611111,-1.5275
Palikir,2024,24.759836065573772,0.7440440960638653,5116.2,338,0.0,0,43640.83051912569,31591.982568306008,4,Federated States of Micronesia,6.917777777,158.185
Panama City,2024,27.42431693989071,1.1866305229109977,2837.0,277,0.0,0,43649.11464480874,32273.07193989071,4,Panama,8.971111111,-79.534722222
Paris,2024,12.428551912568308,5.83731481065289,1130.8,165,14.209999999999999,4,44073.182486338796,24122.357841530058,1,France,48.856666666,2.352222222
Philipsburg,2024,27.27745901639344,1.234450170862784,1100.6,161,0.0,0,43694.98606557377,38206.98945355191,0,Sint Maarten,18.024166666,-63.043333333
Phnom Penh,2024,28.717349726775954,1.750129020085419,1909.4,184,0.0,0,43660.69439890711,33816.89795081967,4,Cambodia,11.569583333,104.921027777
Port Louis,2024,25.19603825136612,1.9140015856225705,872.1,138,0.0,0,43586.75980874317,37822.207868852456,0,Mauritius,-20.161944444,57.498888888
Port Moresby,2024,27.452049180327872,0.9172934624234526,1484.9,194,0.0,0,43596.25032786885,34516.431639344264,4,Papua New Guinea,-9.478888888,147.149444444
Port-au-Prince,2024,28.84549180327869,1.6519561351728973,992.9,149,0.0,0,43697.95295081967,38101.901393442626,0,Haiti,18.546944444,-72.340277777
Porto-Novo,2024,27.819535519125687,1.535080936725026,1297.0,220,0.0,0,43639.1999726776,32377.98713114754,4,Benin,6.483333333,2.616666666
Prague,2024,12.225956284153005,7.900305770968361,696.3,119,11.97,4,44105.60183060109,27626.79382513661,1,Czech Republic,50.0875,14.421388888
Praia,2024,25.78483606557377,1.4253414300545488,323.1,42,0.0,0,43677.542622950816,36829.59816939891,2,Cape Verde,14.917719444,-23.509155555
Prishtina,2024,13.080874316939891,8.78377335215161,476.8,70,46.34,14,43946.72666666667,33884.94401639344,1,Kosovo,42.666666666,21.166666666
Pyongyang,2024,12.574180327868852,11.0439189867805,1238.6,87,24.5,10,43890.92836065574,29491.12543715847,1,North Korea,39.016666666,125.7475
Quito,2024,13.903961748633881,0.9398874247140256,2007.5,169,0.0,0,43616.73710382514,36529.97775956284,0,Ecuador,-0.22,-78.5125
Rabat,2024,19.14002732240437,3.4678172439746056,498.5,60,0.0,0,43827.70153005464,35317.287896174865,0,Morocco,34.025277777,-6.836111111
Reykjavík,2024,3.8752732240437155,5.6415396039757,1291.8,163,248.85,65,44962.76103825137,18684.585136612022,3,Iceland,64.1475,-21.935
Riga,2024,9.111202185792349,8.428267679958694,687.9,127,78.82,26,44350.34480874317,26187.384672131146,3,Latvia,56.9475,24.106944444
Riyadh,2024,27.43524590163934,8.007999481318127,54.1,12,0.0,0,43739.81841530054,37484.418469945354,2,Saudi Arabia,24.65,46.71
Rome,2024,17.58756830601093,7.076764204416494,875.6,105,0.0,0,43933.80912568306,34956.62658469945,0,Italy,41.893055555,12.482777777
Roseau,2024,27.1353825136612,1.0766059001516441,1041.4,232,0.0,0,43679.42453551913,38418.89849726776,4,Dominica,15.3,-61.383333333
San José,2024,21.4422131147541,1.177814678746771,3723.4,241,0.0,0,43653.35912568306,30982.141092896178,4,Costa Rica,9.932738888,-84.079613888
San Marino,2024,13.382103825136612,7.157254252749857,1091.0,134,12.25,3,43969.05366120219,31771.947978142078,1,San Marino,43.932011111,12.44845
San Salvador,2024,25.223360655737704,1.437142109248006,2004.9,213,0.0,0,43670.971174863385,35924.593415300544,4,El Salvador,13.697597222,-89.191155555
Santiago,2024,16.89426229508197,5.504065235063508,442.7,32,2.38,1,43600.77051912568,34451.25915300546,2,Chile,-33.4375,-70.65
Santo Domingo,2024,26.261612021857925,1.1675089379929495,1735.3,229,0.0,0,43697.52560109289,37098.882814207645,4,Dominican Republic,18.4625,-69.936111111
Sarajevo,2024,13.201092896174865,8.041280406945623,834.3,126,123.48,22,43967.77237704918,32284.35699453552,1,Bosnia and Herzegovina,43.856388888,18.413055555
Singapore,2024,27.461338797814207,0.9268010145214561,3062.6,302,0.0,0,43621.30281420765,32893.40860655738,4,Singapore,1.3,103.8
Skopje,2024,15.309289617486339,9.149818235383123,493.2,78,13.37,4,43936.119016393444,33710.68546448088,1,North Macedonia,41.996111111,21.431666666
Sofia,2024,13.079781420765027,8.500193451870107,448.4,80,37.59,10,43947.927677595624,33607.402841530056,1,Bulgaria,42.697886,23.321726
South Tarawa,2024,28.322540983606554,0.7238813512202877,2135.8,167,0.0,0,43621.30281420765,37262.1706010929,4,Kiribati,1.333333333,172.966666666
St. George's,2024,27.8931693989071,0.9597701258702858,907.4,214,0.0,0,43663.019180327865,39238.00521857924,4,Grenada,12.0525,-61.753055555
St. John's,2024,27.942622950819672,1.2985029124375471,953.3,202,0.0,0,43689.61994535519,38469.727103825135,4,Antigua and Barbuda,17.121111111,-61.844722222
Suva,2024,25.278551912568307,1.6167819657254232,3057.2,281,0.0,0,43587.32650273224,29494.46770491803,4,Fiji,-18.133333333,178.433333333
Tallinn,2024,7.856010928961749,8.862927525241782,659.8,113,95.83,31,44486.029781420766,25926.582677595627,3,Estonia,59.437222222,24.745
Tbilisi,2024,14.213661202185792,8.46572892814916,675.4,103,30.24,8,43931.51631147541,31502.156639344263,1,Georgia,41.7225,44.7925
Tegucigalpa,2024,23.54877049180328,2.0812219452854737,1491.5,206,0.0,0,43673.126748633884,35787.71879781421,4,Honduras,14.105783333,-87.204705555
Tehran,2024,17.737158469945356,10.261667551849529,263.7,42,20.23,5,43846.62390710382,36372.098333333335,2,Iran,35.688888888,51.389722222
Thimphu,2024,13.51051912568306,5.255795757526987,1779.3,169,51.94,14,43762.63464480874,33649.524617486335,1,Bhutan,27.47135,89.63367
Tirana,2024,17.422131147540984,7.603099717140408,1267.9,116,0.0,0,43924.737131147536,35045.24202185792,0,Albania,41.328888888,19.817777777
Tokyo,2024,16.967349726775957,8.882278389870718,1681.6,132,27.79,4,43846.62390710382,28352.939781420762,1,Japan,35.689444444,139.691666666
Tripoli,2024,22.185109289617486,5.9158612767337075,339.2,46,0.0,0,43814.55568306011,37197.26355191257,2,Libya,32.87519,13.18746
Tórshavn,2024,7.11707650273224,3.0225140455877355,1268.5,192,85.54,24,44690.571857923496,18260.000355191256,3,Faroe Islands,62.00981,-6.77135
Ulaanbaatar,2024,0.6792349726775957,14.713816746471535,326.4,48,58.73,14,44051.39969945355,33753.84185792349,1,Mongolia,47.921357,106.905515
Vaduz,2024,11.609562841530055,7.443048891057363,1391.8,160,357.07,56,44033.93095628415,27371.232076502733,3,Liechtenstein,47.140555555,9.522222222
Valletta,2024,20.681967213114756,5.399088198922481,242.0,53,0.0,0,43849.194699453554,37316.85819672131,2,Malta,35.897777777,14.5125
Victoria,2024,26.706830601092896,0.8821408012008054,2850.6,240,0.0,0,43605.633633879785,34735.028961748634,4,Seychelles,-4.623611111,55.454444444
Vienna,2024,12.89084699453552,8.063329275594675,732.9,97,6.37,1,44057.966366120214,29870.958989071038,1,Austria,48.208333333,16.3725
Vientiane,2024,26.846448087431693,2.9087093510831483,2235.6,172,0.0,0,43694.566639344266,33129.68920765027,4,Laos,17.98,102.63
Vilnius,2024,9.6948087431694,8.653274008097227,634.4,115,80.01,26,44251.35418032787,25039.64797814208,3,Lithuania,54.687222222,25.28
Warsaw,2024,11.258196721311476,8.155128718206093,574.8,117,24.85,11,44166.488469945354,26302.655081967212,1,Poland,52.23,21.011111111
Wellington,2024,13.929781420765028,3.086730496426875,872.2,114,0.14,0,43629.70928961749,31912.66713114754,0,New Zealand,-41.288888888,174.777222222
Windhoek,2024,21.298224043715845,4.418687385095387,140.8,24,0.0,0,43586.925218579236,39259.36918032786,2,Namibia,-22.57,17.083611111
Yamoussoukro,2024,27.55013661202186,1.648891278113703,1235.0,168,0.0,0,43640.28385245902,30378.835,4,Ivory Coast,6.816111111,-5.274166666
Yaoundé,2024,24.79398907103825,1.3167537666823006,1359.4,193,0.0,0,43629.50849726776,31144.50644808743,4,Cameroon,3.857777777,11.518055555
Yaren District,2024,28.453551912568305,0.6515216804047486,1142.8,124,0.0,0,43615.94270491803,38684.450027322404,0,Nauru,-0.5477,166.920867
Yerevan,2024,13.512978142076502,10.05546002487453,507.6,79,38.85,12,43907.35825136612,35356.47415300546,1,Armenia,40.181388888,44.514444444
Zagreb,2024,13.645218579234971,8.047045596292131,979.9,111,24.57,6,44005.6393989071,30661.44286885246,1,Croatia,45.813055555,15.977222222
