capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,2023,26.867534246575342,1.8124021616806203,858.5,124,0.0,0,43654.49090410959,33433.353095890416,1,Nigeria,9.055555555,7.491388888
Accra,2023,27.021643835616437,1.2076553135373165,1097.6,191,0.0,0,43638.86882191781,34370.477452054794,1,Ghana,5.55602,-0.1969
Addis Ababa,2023,15.208082191780822,0.8067089183467833,1619.5,179,0.0,0,43654.49090410959,36787.06068493151,1,Ethiopia,9.027222222,38.736944444
Algiers,2023,19.277671232876713,5.775142241849392,722.3,78,2.24,1,43885.05695890411,35758.43008219178,4,Algeria,36.776388888,3.058611111
Alofi,2023,25.224109589041095,1.3571572945031776,2377.3,184,0.0,0,43575.7297260274,33294.55715068493,3,Niue,-19.056,-169.921
Amman,2023,18.87164383561644,6.892810399428434,393.90000000000003,50,2.24,1,43825.20709589041,37515.23263013699,4,Jordan,31.95,35.933333333
Amsterdam,2023,11.527260273972603,5.8476259060422455,1197.5,179,31.08,11,44214.81978082192,25953.883397260273,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,2023,12.316712328767125,7.243620356204494,640.6,95,105.0,29,43974.52649315068,35102.97991780822,2,Andorra,42.507222222,1.522222222
Antananarivo,2023,18.856986301369865,2.4335564379370833,1422.7,140,0.0,0,43575.92723287671,35191.94498630137,1,Madagascar,-18.91,47.525
Apia,2023,25.564109589041095,0.712669558803488,2327.4,253,0.0,0,43582.48657534247,35711.63312328767,3,Samoa,-13.833333333,-171.833333333
Asmara,2023,17.192739726027398,2.1988872437309714,552.2,111,0.0,0,43688.62328767123,38296.63501369863,1,Eritrea,15.333333333,38.916666666
Astana,2023,5.4815068493150685,13.471981778967702,272.5,65,96.67,28,44176.746493150684,30055.21479452055,2,Kazakhstan,51.133333333,71.433333333
Asunción,2023,24.6527397260274,4.500620305315793,1862.5,121,0.0,0,43572.84912328767,33074.67843835617,1,Paraguay,-25.28,-57.634444444
Athens,2023,18.85082191780822,7.205983234614157,536.7,77,17.29,1,43901.87276712329,36230.865698630136,4,Greece,37.984166666,23.728055555
Avarua,2023,24.210410958904106,1.548807976906784,1550.2,146,0.0,0,43574.10293150685,33317.802767123285,1,Cook Islands,-21.207,-159.771
Baghdad,2023,25.538219178082194,9.9899130916241,180.2,27,0.0,0,43840.471917808216,36165.587095890405,4,Iraq,33.315277777,44.366111111
Baku,2023,16.432602739726025,8.057539815443983,241.2,56,8.96,5,43938.467287671236,31178.604712328768,2,Azerbaijan,40.366655555,49.835183333
Bamako,2023,28.82849315068493,2.446315726813518,711.2,79,0.0,0,43672.90416438356,35098.5477260274,1,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,2023,27.05767123287671,0.8185747472833211,3376.4,302,0.0,0,43635.912876712326,32669.854301369865,3,Brunei,4.916666666,114.916666666
Bangui,2023,27.038630136986303,1.3222580119583935,1464.0,167,0.0,0,43633.88876712329,32061.275479452055,3,Central African Republic,4.37325,18.562833333
Basseterre,2023,26.888904109589042,1.7163063790983308,845.0,196,0.0,0,43700.87202739726,38887.22315068493,1,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,2023,13.637671232876713,11.867984280433902,619.3,50,14.91,4,43930.58583561644,30623.014465753422,2,People's Republic of China,39.90403,116.407526
Beirut,2023,21.51013698630137,4.782792385538105,1107.9,81,0.0,0,43848.00567123288,36910.50619178082,1,Lebanon,33.886944444,35.513055555
Belgrade,2023,13.915068493150685,7.901904090204484,810.6999999999999,126,50.33,11,44019.07032876712,30720.236821917806,2,Serbia,44.817777777,20.456944444
Belmopan,2023,26.596438356164384,2.491339598314359,1707.9,226,0.0,0,43700.41980821918,35332.39484931507,3,Belize,17.25,-88.7675
Berlin,2023,11.074109589041097,7.499414415897006,777.8,133,37.24,12,44221.90142465753,26354.743589041096,2,Germany,52.516666666,13.383333333
Bishkek,2023,12.641917808219178,10.35762163733726,505.3,81,71.96,18,43980.9245479452,32679.19120547945,2,Kyrgyzstan,42.866666666,74.566666666
Bissau,2023,27.565205479452054,1.3927925833338124,1206.4,119,0.0,0,43668.734739726024,34453.69928767123,1,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,2023,12.813972602739726,0.9132401254433892,1343.4,262,0.0,0,43634.751479452054,35386.75109589041,3,Colombia,4.60971,-74.08175
Brasília,2023,22.66123287671233,2.1876143268118002,872.4,123,0.0,0,43579.527534246576,37064.1781369863,1,Brazil,-15.793888888,-47.882777777
Bratislava,2023,12.35945205479452,8.005816891144567,681.8,112,37.59,11,44093.553534246574,28463.15715068493,2,Slovakia,48.144722222,17.112777777
Brazzaville,2023,26.05698630136986,1.0963158646514966,1714.4,154,0.0,0,43603.99106849315,31953.271287671232,3,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2023,27.526986301369863,1.2198356997674773,840.5,173,0.0,0,43675.61619178082,37816.25435616438,1,Barbados,13.0975,-59.616666666
Bucharest,2023,14.106986301369863,8.632631149481526,539.2,87,43.89,8,44010.54704109589,30898.935671232877,2,Romania,44.413361111,26.097777777
Budapest,2023,12.8786301369863,8.206892592839754,882.6,122,49.21,9,44078.12326027398,29272.092356164387,2,Hungary,47.498333333,19.040833333
Buenos Aires,2023,18.287260273972603,5.9814372331722305,916.3,89,0.0,0,43581.23649315069,33027.98849315069,1,Argentina,-34.599722222,-58.381944444
Cairo,2023,23.791780821917808,6.259252567126661,23.6,5,0.0,0,43804.90153424658,37780.17610958904,4,Egypt,30.044444444,31.235833333
Canberra,2023,13.949452054794522,5.523442769559718,636.4,85,0.35,0,43582.64531506849,34133.15219178082,1,Australia,-35.293055555,149.126944444
Castries,2023,27.41260273972603,1.4435314483239292,881.0,198,0.0,0,43680.77805479452,38720.264438356164,1,Saint Lucia,14.016666666,-60.983333333
Cetinje,2023,13.150684931506849,7.144920067526175,2493.1,164,57.53999999999999,8,43971.99953424658,33241.38854794521,2,Montenegro,42.389444444,18.924722222
Chișinău,2023,12.968493150684932,8.951274185072986,447.9,73,35.56,7,44066.531424657536,29849.219506849313,2,Moldova,47.022777777,28.835277777
City of Brussels,2023,11.96041095890411,6.244857321229759,977.1,158,16.66,5,44168.26084931507,25856.828273972602,2,Belgium,50.846666666,4.351666666
Commune of Monaco,2023,16.783424657534248,6.224205500995377,599.5,70,3.2199999999999998,1,43998.12917808219,35365.0541369863,4,Monaco,43.730555555,7.425277777
Conakry,2023,26.655205479452054,0.7325161919019036,3192.1,178,0.0,0,43656.88293150685,32392.695917808218,3,Guinea,9.509166666,-13.712222222
Copenhagen,2023,9.673835616438355,6.256195309700903,800.9,132,21.77,6,44341.133315068495,27102.613726027397,2,Denmark,55.676111111,12.568888888
Dakar,2023,25.093013698630138,3.315514514681628,539.4,40,0.0,0,43684.44882191781,36446.913095890406,4,Senegal,14.672555555,-17.432
Dhaka,2023,26.18123287671233,4.222847636033994,1774.9,153,0.0,0,43747.10901369863,32700.08816438356,1,Bangladesh,23.728888888,90.394444444
Djibouti City,2023,30.646164383561644,4.742205759708163,241.2,61,0.0,0,43667.246821917804,37530.33679452055,4,Djibouti,11.595,43.148055555
Doha,2023,28.415342465753426,6.756100028007204,160.5,18,0.0,0,43759.98701369863,36711.007479452055,4,Qatar,25.286205555,51.529436111
Dublin,2023,11.359041095890412,4.556786137416658,1039.9,166,18.41,3,44248.887534246576,22751.874630136987,2,Ireland,53.349722222,-6.260277777
