capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Kabul,2009,11.556164383561644,10.631313073426607,324.6,55,79.8,18,43856.087999999996,37337.81079452055,2,Afghanistan,34.532777777,69.165833333
Kathmandu,2009,17.835616438356166,4.061889679024306,2358.5,164,0.0,0,43782.333561643834,33663.76819178082,1,Nepal,27.71,85.32
Kigali,2009,19.265479452054795,1.0524435735649484,953.5,180,0.0,0,43610.98419178082,36249.24698630137,1,Rwanda,-1.953611111,30.060555555
Kingston,2009,26.69698630136986,1.5842647312942342,682.9,112,0.0,0,43705.15041095891,39396.08142465754,1,Jamaica,17.971388888,-76.793055555
Kingstown,2009,26.956027397260275,0.9258671903639228,842.6,149,0.0,0,43676.12219178082,39593.68602739726,1,Saint Vincent and the Grenadines,13.15527,-61.22742
Kinshasa,2009,25.783013698630135,0.9731486860682945,1095.3,166,0.0,0,43603.75361643836,32911.26808219178,1,Democratic Republic of the Congo,-4.321944444,15.311944444
Kuala Lumpur,2009,26.468082191780823,0.900412996715686,2665.3,255,0.0,0,43628.87772602739,34355.061726027394,3,Malaysia,3.147777777,101.695277777
Kuwait City,2009,26.58808219178082,9.072488248281388,124.9,17,0.0,0,43798.04161643836,38320.962958904114,4,Kuwait,29.375,47.98
La Paz,2009,9.450547945205479,1.7146627599180806,2837.6,322,13.65,5,43578.45139726027,35339.47208219178,3,Bolivia,-16.495833333,-68.133333333
Libreville,2009,26.064794520547945,0.78007485832148,2549.3,256,0.0,0,43618.73939726027,32290.955506849314,3,Gabon,0.3901,9.4544
Lilongwe,2009,20.513424657534244,2.63889400907816,696.6,104,0.0,0,43582.13778082192,36613.965479452054,1,Malawi,-13.983333333,33.783333333
Lima,2009,19.382602739726025,1.9784880364642252,147.5,38,0.0,0,43585.453123287676,37793.76098630137,4,Peru,-12.06,-77.0375
Lisbon,2009,17.362328767123287,4.680901258829537,590.8,78,0.0,0,43912.60915068493,36153.006602739726,4,Portugal,38.708042,-9.139016
Ljubljana,2009,10.67027397260274,8.006243266564796,981.2,123,91.14,16,44046.42438356164,28928.824493150685,2,Slovenia,46.051388888,14.506111111
Lobamba,2009,18.404931506849316,3.790756949580163,946.4,130,0.0,0,43572.74501369863,32084.185561643837,1,Eswatini,-26.44648,31.206411
Luanda,2009,26.530958904109585,2.040247617744738,615.6,83,0.0,0,43592.17016438356,32767.608767123285,1,Angola,-8.838333333,13.234444444
Luxembourg,2009,9.494383561643835,6.861093524939795,685.5,120,27.93,8,44132.68632876712,26503.135287671234,2,Luxembourg,49.610555555,6.132777777
Majuro,2009,26.952465753424658,0.4908861151857866,3137.9,301,0.0,0,43645.388520547946,35174.10709589041,3,Marshall Islands,7.0918,171.3802
Malabo,2009,26.579863013698628,0.9154196376806266,5862.2,360,0.0,0,43631.372356164386,31557.630082191783,3,Equatorial Guinea,3.752063888,8.7737
Malé,2009,27.164109589041097,0.6343094272480174,1599.7,167,0.0,0,43633.06835616438,37250.4705479452,1,Maldives,4.175,73.508333333
Managua,2009,28.333835616438357,1.0212974270222535,624.2,110,0.0,0,43670.343342465756,38186.72509589041,1,Nicaragua,12.156383333,-86.272986111
Manama,2009,25.78835616438356,6.322061062785581,46.1,12,0.0,0,43768.819178082194,39269.34947945206,4,Bahrain,26.225,50.5775
Manila,2009,26.627260273972606,1.1906645345015117,2032.7,179,0.0,0,43684.16430136986,33616.728904109594,3,Philippines,14.595833333,120.977222222
Maputo,2009,22.716575342465752,2.953581928190446,549.0,76,0.0,0,43572.65509589041,34862.8002739726,1,Mozambique,-25.915277777,32.576388888
Maseru,2009,14.546301369863013,5.575353560673005,869.7,105,0.14,0,43574.036821917805,37100.65693150685,1,Lesotho,-29.31,27.48
Mexico City,2009,16.354383561643836,2.3824380267653122,1932.3,180,0.0,0,43714.65276712329,38181.687479452055,1,Mexico,19.353773,-99.13589
Minsk,2009,6.208356164383562,9.175442321538261,720.6,104,100.38,29,44270.330904109585,23473.857452054795,0,Belarus,53.902246,27.561837
Monrovia,2009,26.162328767123288,0.9562468423390317,2359.1,282,0.0,0,43641.956109589046,34311.70821917808,3,Liberia,6.310555555,-10.804722222
Moroni,2009,26.934657534246575,1.3963542426105697,1143.7,185,0.0,0,43586.1182739726,39539.96575342466,1,Comoros,-11.703611111,43.253611111
Moscow,2009,5.27068493150685,10.41649570495463,495.9,88,100.24,37,44348.16720547945,23591.344,0,Russia,55.750555555,37.6175
Muscat,2009,27.80054794520548,4.87365644782833,171.7,16,0.0,0,43746.18906849315,39436.452767123286,4,Oman,23.613888888,58.592222222
N'Djamena,2009,29.897534246575344,3.0628592100714576,323.5,61,0.0,0,43670.343342465756,38760.366684931505,4,Chad,12.11,15.05
Nairobi,2009,19.650547945205478,1.5117124145173664,294.2,66,0.0,0,43613.02610958904,38032.16605479452,4,Kenya,-1.286388888,36.817222222
Naypyidaw,2009,26.035342465753423,2.598622882440284,1326.0,157,0.0,0,43717.10326027397,33785.93632876712,1,Myanmar,19.7475,96.115
New Delhi,2009,25.737945205479452,6.519058483667158,427.0,55,0.0,0,43791.090438356165,37613.582356164385,4,India,28.613888888,77.208888888
Ngerulmud,2009,26.732191780821918,0.5320219738896985,3314.5,291,0.0,0,43647.30219178082,33323.98808219178,3,Palau,7.500556,134.624167
Niamey,2009,29.744246575342466,3.41062815176076,190.0,34,0.0,0,43678.0961369863,39300.759260273975,4,Niger,13.515,2.1175
Nicosia,2009,20.40068493150685,6.9492711153814195,424.7,68,0.0,0,43864.04986301369,38713.11432876712,4,Cyprus,35.1725,33.365
Nouakchott,2009,26.370684931506847,4.439681619353845,45.6,6,0.0,0,43706.07950684932,39407.211397260275,4,Mauritania,18.08581,-15.9785
Nuuk,2009,-4.107808219178082,9.547892616942105,220.3,37,211.05,56,45043.544493150686,25601.776410958904,0,Greenland,64.175,-51.733333333
Oranjestad,2009,27.053150684931506,0.973740207122998,374.8,84,0.0,0,43672.629424657534,39548.5797260274,1,Aruba,12.518611111,-70.035833333
Oslo,2009,6.054246575342466,8.753437459456482,673.7,91,205.31,33,44581.375863013694,25691.790657534246,0,Norway,59.913333333,10.738888888
Ottawa,2009,6.571506849315068,11.245759722408987,794.5,93,112.7,25,44032.75767123288,28056.30323287671,2,Canada,45.424722222,-75.695
Ouagadougou,2009,28.89205479452055,2.679055905807092,456.7,65,0.0,0,43671.482136986306,38431.31394520548,1,Burkina Faso,12.368611111,-1.5275
Palikir,2009,24.304109589041097,0.4637663406571009,3211.6,298,0.0,0,43644.75805479452,35211.649041095894,3,Federated States of Micronesia,6.917777777,158.185
Panama City,2009,26.569589041095888,0.7287322243627113,1848.3,235,0.0,0,43654.22994520548,33184.842136986306,3,Panama,8.971111111,-79.534722222
Paris,2009,11.488630136986302,6.728997711861117,589.8,108,16.59,7,44112.02936986301,27301.099643835616,2,France,48.856666666,2.352222222
Philipsburg,2009,25.98068493150685,1.2492979663398618,654.6,133,0.0,0,43705.614493150686,39255.862575342464,1,Sint Maarten,18.024166666,-63.043333333
Phnom Penh,2009,27.908767123287674,1.548321445958513,1460.2,202,0.0,0,43667.34712328767,34510.1002739726,3,Cambodia,11.569583333,104.921027777
Port Louis,2009,25.189589041095893,2.076547111811298,1119.7,195,0.0,0,43574.65736986301,38621.82304109589,1,Mauritius,-20.161944444,57.498888888
Port Moresby,2009,26.370410958904113,0.9996502662554662,1874.0,224,0.0,0,43590.750410958906,33824.3494520548,3,Papua New Guinea,-9.478888888,147.149444444
Port-au-Prince,2009,27.662054794520547,1.8597914030673848,862.4,166,0.0,0,43708.89487671233,39396.24345205479,1,Haiti,18.546944444,-72.340277777
Porto-Novo,2009,27.007808219178084,1.373028303190004,1157.6,184,0.0,0,43642.882986301374,35113.940684931506,1,Benin,6.483333333,2.616666666
Prague,2009,10.106849315068493,8.143848868107286,599.8,126,41.86,13,44146.39794520548,26731.420383561643,2,Czech Republic,50.0875,14.421388888
Praia,2009,24.330273972602736,2.4091674571977575,305.0,38,0.0,0,43686.23715068493,38568.118465753425,4,Cape Verde,14.917719444,-23.509155555
Prishtina,2009,11.48082191780822,8.88720693608476,677.0,107,128.38,28,43977.53753424657,30632.218465753424,2,Kosovo,42.666666666,21.166666666
Pyongyang,2009,10.926712328767124,10.411536296945918,952.3,84,15.89,4,43917.91150684931,31021.249589041094,2,North Korea,39.016666666,125.7475
Quito,2009,12.992876712328766,1.0036013167041282,2832.8,340,0.0,0,43616.55101369863,29933.977452054794,3,Ecuador,-0.22,-78.5125
Rabat,2009,19.146849315068494,4.751958496389408,548.6,61,0.0,0,43850.04378082192,37867.34849315068,4,Morocco,34.025277777,-6.836111111
Reykjavík,2009,4.654246575342466,5.771824543886202,1032.6,160,134.82,41,45043.544493150686,25196.382328767126,0,Iceland,64.1475,-21.935
Riga,2009,6.98986301369863,8.523560187966437,611.9,107,114.17,32,44404.75408219178,25751.849287671233,0,Latvia,56.9475,24.106944444
Riyadh,2009,25.85041095890411,8.157736238990232,56.1,7,0.0,0,43754.855397260275,39496.675287671234,4,Saudi Arabia,24.65,46.71
Rome,2009,15.918082191780822,6.880293298424629,849.7,116,0.0,0,43963.75263013699,34529.88284931507,1,Italy,41.893055555,12.482777777
Roseau,2009,26.18054794520548,1.178023221299226,608.6,137,0.0,0,43688.335342465754,39902.121452054795,1,Dominica,15.3,-61.383333333
San José,2009,21.074246575342467,0.7667594824120092,2420.9,214,0.0,0,43659.05230136986,30419.760821917807,3,Costa Rica,9.932738888,-84.079613888
San Marino,2009,11.767671232876712,7.495458977022725,883.0,135,56.42,14,44001.340876712326,33107.73980821918,2,San Marino,43.932011111,12.44845
San Salvador,2009,24.46054794520548,0.9484688215880412,875.3,141,0.0,0,43678.892273972604,37901.444547945204,1,El Salvador,13.697597222,-89.191155555
Santiago,2009,16.90013698630137,5.504245986716263,433.40000000000003,43,0.07,0,43578.8017260274,36476.58695890411,4,Chile,-33.4375,-70.65
Santo Domingo,2009,25.274246575342467,1.3943399299067958,824.0,193,0.0,0,43708.42282191781,38824.291479452055,1,Dominican Republic,18.4625,-69.936111111
Sarajevo,2009,10.343013698630136,8.895200225206574,762.0,122,249.69,44,43999.97561643836,28510.961917808218,0,Bosnia and Herzegovina,43.856388888,18.413055555
Singapore,2009,26.945205479452056,0.748430793538817,2359.8,276,0.0,0,43621.999616438356,34463.62646575343,3,Singapore,1.3,103.8
Skopje,2009,13.593698630136986,8.644959070262223,511.7,90,79.38,14,43966.218164383565,32132.291890410957,2,North Macedonia,41.996111111,21.431666666
Sofia,2009,10.816438356164383,8.747206205453404,569.0,99,103.67,26,43978.81846575342,31592.28293150685,2,Bulgaria,42.697886,23.321726
South Tarawa,2009,27.15013698630137,0.5957092299752499,2195.5,241,0.0,0,43621.999616438356,36930.240410958904,3,Kiribati,1.333333333,172.966666666
St. George's,2009,26.73013698630137,0.8332108771485065,1008.7,165,0.0,0,43669.96526027397,39225.62852054794,1,Grenada,12.0525,-61.753055555
St. John's,2009,26.386164383561646,1.1842633799639342,733.8,145,0.0,0,43699.670082191784,39643.7965479452,1,Antigua and Barbuda,17.121111111,-61.844722222
Suva,2009,24.16219178082192,1.6723907400170874,2511.8,243,0.0,0,43576.5458630137,32730.840904109587,3,Fiji,-18.133333333,178.433333333
Tallinn,2009,5.946438356164384,8.325559805265481,494.8,93,93.73,24,44547.24495890411,26188.61805479452,0,Estonia,59.437222222,24.745
Tbilisi,2009,12.7013698630137,8.132255731539383,331.0,72,11.620000000000001,3,43961.304767123285,33379.21197260274,2,Georgia,41.7225,44.7925
Tegucigalpa,2009,22.75917808219178,1.724011704009647,851.4,125,0.0,0,43681.30463013698,38415.08904109589,1,Honduras,14.105783333,-87.204705555
Tehran,2009,15.143835616438356,10.587053262645398,225.9,49,6.79,2,43870.39597260274,37741.78408219178,4,Iran,35.688888888,51.389722222
Thimphu,2009,11.347123287671232,5.091126864039768,5569.5,317,7.49,1,43779.700219178085,27628.473726027398,3,Bhutan,27.47135,89.63367
Tirana,2009,15.61890410958904,6.625367408772087,1050.4,116,1.05,0,43954.064931506844,34662.77569863014,1,Albania,41.328888888,19.817777777
Tokyo,2009,15.225890410958904,7.451361118307834,1584.6,134,3.71,2,43870.39597260274,27094.168191780824,2,Japan,35.689444444,139.691666666
Tripoli,2009,20.65082191780822,5.574910622016673,121.9,31,0.0,0,43835.88019178082,38062.61295890411,4,Libya,32.87519,13.18746
Tórshavn,2009,7.707397260273972,3.2820587160997805,953.0,193,23.59,7,44761.056547945205,24385.939397260277,0,Faroe Islands,62.00981,-6.77135
Ulaanbaatar,2009,0.5656164383561644,13.600379861604926,282.0,42,67.76,20,44088.91402739726,34384.170082191784,2,Mongolia,47.921357,106.905515
Vaduz,2009,9.79,7.764647802347862,1106.3,156,183.47,37,44070.362465753424,28951.084547945204,0,Liechtenstein,47.140555555,9.522222222
Valletta,2009,18.863561643835617,4.996175836990641,409.8,63,0.0,0,43873.15797260274,37747.55419178082,4,Malta,35.897777777,14.5125
Victoria,2009,26.392602739726026,0.8364137656418096,1319.8,198,0.0,0,43602.95271232877,37842.8311780822,1,Seychelles,-4.623611111,55.454444444
Vienna,2009,10.731780821917807,8.188283364498536,744.8,116,52.15,14,44095.88410958904,28869.740602739726,2,Austria,48.208333333,16.3725
Vientiane,2009,25.97219178082192,3.1135560773230906,1645.4,158,0.0,0,43705.15041095891,34046.513232876714,1,Laos,17.98,102.63
Vilnius,2009,6.956301369863014,8.644510979445965,575.8,109,85.54,28,44300.4744109589,24045.920876712327,0,Lithuania,54.687222222,25.28
Warsaw,2009,8.566027397260275,8.48583722156486,575.4,118,61.39,18,44210.844328767125,25663.67284931507,2,Poland,52.23,21.011111111
Wellington,2009,12.68917808219178,3.2076058963550165,863.8,120,0.07,0,43600.13515068493,33327.47063013699,1,New Zealand,-41.288888888,174.777222222
Windhoek,2009,19.13602739726027,4.417421100039196,469.8,55,0.0,0,43573.17665753425,39187.73430136986,4,Namibia,-22.57,17.083611111
Yamoussoukro,2009,27.036027397260273,1.2969466887783192,1039.8,170,0.0,0,43644.12989041096,32079.49389041096,1,Ivory Coast,6.816111111,-5.274166666
Yaoundé,2009,24.177397260273974,0.8977169262427919,1573.6,238,0.0,0,43631.653342465754,30758.471561643833,3,Cameroon,3.857777777,11.518055555
Yaren District,2009,27.173013698630136,0.51353034977643,2409.1,233,0.0,0,43615.596,36776.64057534247,3,Nauru,-0.5477,166.920867
Yerevan,2009,10.176027397260274,8.828307016606704,705.5,143,37.03,13,43935.49101369863,36789.54882191781,2,Armenia,40.181388888,44.514444444
Zagreb,2009,12.268356164383562,8.642889476278869,758.1,120,55.37,15,44040.28876712329,30235.176410958906,2,Croatia,45.813055555,15.977222222
