capital,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Brasília,2018,22.05068493150685,1.678019116683013,1098.1,133,0.0,0,43579.43342465753,35616.247726027395,1,Brazil,-15.793888888,-47.882777777
Bratislava,2018,12.501780821917807,9.113149589814405,511.6,95,43.61,17,44093.88306849315,28917.296,2,Slovakia,48.144722222,17.112777777
Brazzaville,2018,26.00123287671233,1.0725943504766322,1468.9,160,0.0,0,43603.96254794521,31598.082712328767,3,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,2018,26.965479452054794,0.8205299163772329,672.7,156,0.0,0,43675.682712328766,38790.12983561644,1,Barbados,13.0975,-59.616666666
Bucharest,2018,12.488219178082192,9.758488041337545,558.9,86,128.31,29,44010.837890410956,29915.54115068493,2,Romania,44.413361111,26.097777777
Budapest,2018,12.768630136986301,9.26864075336957,594.7,99,68.18,19,44078.446356164386,29246.092136986303,2,Hungary,47.498333333,19.040833333
Buenos Aires,2018,17.73301369863014,5.838087731885883,1141.5,106,0.0,0,43581.0101369863,32720.529726027395,1,Argentina,-34.599722222,-58.381944444
Cairo,2018,23.486712328767123,5.791264512697457,29.8,7,0.0,0,43805.07304109589,37848.81547945205,4,Egypt,30.044444444,31.235833333
Canberra,2018,14.306164383561644,6.397452624505622,526.4,77,0.42000000000000004,0,43582.41260273972,34340.67054794521,1,Australia,-35.293055555,149.126944444
Castries,2018,26.448630136986303,0.9579472602836058,1263.9,261,0.0,0,43680.84934246575,39293.84523287671,3,Saint Lucia,14.016666666,-60.983333333
Cetinje,2018,13.342465753424657,7.148822576692423,2731.0,180,56.14,14,43972.27049315069,32891.62972602739,2,Montenegro,42.389444444,18.924722222
Chișinău,2018,11.47219178082192,10.305319794262578,354.4,66,88.13,15,44066.84879452055,29530.939753424656,2,Moldova,47.022777777,28.835277777
City of Brussels,2018,11.84041095890411,6.951685983807238,614.8,120,10.5,3,44168.62131506849,27490.706383561643,2,Belgium,50.846666666,4.351666666
Commune of Monaco,2018,16.40095890410959,6.6083285289177836,914.1,91,14.14,4,43998.413534246574,33446.052246575346,2,Monaco,43.730555555,7.425277777
Conakry,2018,26.13849315068493,0.7381605278836614,3377.1,167,0.0,0,43656.92964383562,32373.179150684933,3,Guinea,9.509166666,-13.712222222
Copenhagen,2018,10.016027397260274,7.420668111364875,411.8,92,43.12,17,44341.552109589036,27116.811643835616,2,Denmark,55.676111111,12.568888888
Dakar,2018,23.033561643835615,3.1567851090782835,208.2,20,0.0,0,43684.5241369863,36777.78616438356,4,Senegal,14.672555555,-17.432
Dhaka,2018,25.28904109589041,4.156443152789705,1607.4,176,0.0,0,43747.23890410959,32094.86090410959,3,Bangladesh,23.728888888,90.394444444
Djibouti City,2018,29.837260273972603,4.525274947713242,254.5,37,0.0,0,43667.304438356165,37686.02235616439,4,Djibouti,11.595,43.148055555
Doha,2018,28.377397260273973,6.701902515555902,63.2,8,0.0,0,43760.1262739726,37334.71775342466,4,Qatar,25.286205555,51.529436111
Dublin,2018,10.52068493150685,5.0214310842603025,846.2,149,38.01,8,44249.27816438356,22590.675369863013,2,Ireland,53.349722222,-6.260277777
Freetown,2018,26.344246575342464,1.0407598632152002,2743.1,196,0.0,0,43651.847643835616,30370.375643835614,3,Sierra Leone,8.487222222,-13.235555555
Gaborone,2018,21.666438356164385,5.062700645830642,238.3,38,0.0,0,43572.721369863015,37682.89276712329,4,Botswana,-24.656944444,25.908611111
Georgetown,2018,26.50095890410959,0.8475922011883299,2331.2,291,0.0,0,43644.10254794521,37437.26860273972,3,Guyana,6.805833333,-58.150833333
Gibraltar,2018,17.106301369863015,4.828697554596046,1090.1,101,0.0,0,43876.733863013695,35113.8444109589,1,Gibraltar,36.14,-5.35
Gitega,2018,18.64054794520548,1.1150073798737636,1087.9,180,0.0,0,43606.433369863014,34959.661671232876,3,Burundi,-3.428333333,29.925
Guatemala City,2018,18.974520547945204,1.6436257504086198,1140.9,182,0.0,0,43684.5241369863,37174.03523287671,3,Guatemala,14.641666666,-90.513333333
Havana,2018,25.904657534246578,2.227255050721948,824.6,158,0.0,0,43742.73084931507,36372.529205479455,1,Cuba,23.136666666,-82.358888888
Helsinki,2018,6.6756164383561645,8.661796882696551,445.9,85,99.75,30,44596.17857534246,26112.6181369863,0,Finland,60.170833333,24.9375
Honiara,2018,26.23643835616438,0.7869215472978779,2817.8,253,0.0,0,43590.773753424655,32903.945232876715,3,Solomon Islands,-9.433333,159.95
Islamabad,2018,21.773698630136984,7.0319067777456175,924.7,111,0.0,0,43845.67068493151,35347.25682191781,1,Pakistan,33.698888888,73.036944444
Jakarta,2018,27.111780821917804,0.7433853778228783,1429.0,215,0.0,0,43598.744849315066,35175.086246575345,3,Indonesia,-6.175277777,106.826944444
Jerusalem,2018,17.561643835616437,5.7553124082672085,504.0,72,0.63,0,43823.833452054794,36789.682164383565,1,Israel,31.778888888,35.225555555
Kabul,2018,13.505479452054795,8.532153799864902,348.8,52,33.53,8,43855.950438356165,37615.144493150685,2,Afghanistan,34.532777777,69.165833333
Kathmandu,2018,17.837260273972603,4.499630100875928,3586.5,191,0.0,0,43782.22950684931,32882.35210958904,3,Nepal,27.71,85.32
Kigali,2018,19.647397260273973,0.8861418216146072,908.7,165,0.0,0,43610.98394520548,35403.816520547945,1,Rwanda,-1.953611111,30.060555555
Kingston,2018,26.15794520547945,1.3065525467538168,394.3,74,0.0,0,43705.08594520548,38817.67934246576,1,Jamaica,17.971388888,-76.793055555
Kingstown,2018,26.483287671232876,0.9225696536950578,1161.1,255,0.0,0,43676.07441095891,39133.86476712329,3,Saint Vincent and the Grenadines,13.15527,-61.22742
Kinshasa,2018,26.46821917808219,1.0841722705679904,1338.3,153,0.0,0,43603.76052054794,31706.383260273975,3,Democratic Republic of the Congo,-4.321944444,15.311944444
Kuala Lumpur,2018,26.82821917808219,0.7769858330729249,2910.7,305,0.0,0,43628.862383561645,30697.284767123285,3,Malaysia,3.147777777,101.695277777
Kuwait City,2018,27.450136986301366,8.688228188020693,209.4,27,0.0,0,43797.930493150685,36369.45112328767,4,Kuwait,29.375,47.98
La Paz,2018,9.787808219178082,1.7418162228914567,939.2,173,65.38,24,43578.49709589041,35867.77424657534,2,Bolivia,-16.495833333,-68.133333333
Libreville,2018,26.185342465753422,0.7145929491286974,2720.2,293,0.0,0,43618.73260273973,29629.454684931505,3,Gabon,0.3901,9.4544
Lilongwe,2018,20.926986301369865,2.430148711663723,755.1,97,0.0,0,43582.17545205479,36802.28257534247,1,Malawi,-13.983333333,33.783333333
Lima,2018,18.813424657534245,2.3077355696180684,73.6,20,0.0,0,43585.48416438356,37960.120547945204,4,Peru,-12.06,-77.0375
Lisbon,2018,16.901780821917807,5.060091196694181,634.1,76,0.0,0,43912.44616438356,35317.169945205475,1,Portugal,38.708042,-9.139016
Ljubljana,2018,11.471643835616437,8.40671892682018,968.0,110,101.57000000000001,20,44046.20046575343,28619.795452054794,2,Slovenia,46.051388888,14.506111111
Lobamba,2018,19.11068493150685,3.648830660488462,856.8,120,0.0,0,43572.82542465753,33377.554657534245,1,Eswatini,-26.44648,31.206411
Luanda,2018,25.345753424657538,2.1506170324705067,557.1999999999999,78,0.0,0,43592.19167123288,36226.96479452055,1,Angola,-8.838333333,13.234444444
Luxembourg,2018,10.680547945205479,7.458273466796764,765.8,120,37.1,12,44132.42065753425,27910.456958904106,2,Luxembourg,49.610555555,6.132777777
Majuro,2018,27.26958904109589,0.5020081605772607,4187.1,335,0.0,0,43645.36189041096,32900.481561643835,3,Marshall Islands,7.0918,171.3802
Malabo,2018,26.126712328767123,1.015602261090531,2933.5,237,0.0,0,43631.35468493151,27670.10504109589,3,Equatorial Guinea,3.752063888,8.7737
Malé,2018,27.353972602739727,0.5903103572940656,1789.9,209,0.0,0,43633.049342465754,35944.08082191781,3,Maldives,4.175,73.508333333
Managua,2018,28.187260273972605,1.044686003977519,1328.2,167,0.0,0,43670.29904109589,37667.767561643836,3,Nicaragua,12.156383333,-86.272986111
Manama,2018,27.015890410958903,5.948076112366645,74.0,15,0.0,0,43768.721917808216,37288.63819178082,4,Bahrain,26.225,50.5775
Manila,2018,27.471917808219178,1.475062540613259,2681.2,191,0.0,0,43684.11183561644,33923.29597260274,3,Philippines,14.595833333,120.977222222
Maputo,2018,22.922739726027395,2.922448290687396,674.0,83,0.0,0,43572.733452054796,35561.0201369863,1,Mozambique,-25.915277777,32.576388888
Maseru,2018,15.260684931506848,5.783521097724272,501.1,77,0.49,0,43574.12901369863,37626.100301369865,1,Lesotho,-29.31,27.48
Mexico City,2018,16.8213698630137,2.3972989121851285,1122.8,174,0.0,0,43714.583561643834,36767.291260273974,1,Mexico,19.353773,-99.13589
Minsk,2018,7.441369863013699,10.332592107345649,461.3,90,98.49,37,44269.99347945205,24949.28504109589,0,Belarus,53.902246,27.561837
Monrovia,2018,25.976712328767125,0.8748187485657152,3787.2,315,0.0,0,43641.93052054795,30139.199506849316,3,Liberia,6.310555555,-10.804722222
Moroni,2018,26.044109589041096,1.4342310759309425,1837.4,237,0.0,0,43586.14810958904,37977.21145205479,3,Comoros,-11.703611111,43.253611111
Moscow,2018,5.5532876712328765,11.609519239129636,343.8,64,122.85,33,44347.78397260274,26234.063397260277,0,Russia,55.750555555,37.6175
Muscat,2018,29.200410958904108,5.621454300892476,15.0,5,0.0,0,43746.103287671234,38851.568301369865,4,Oman,23.613888888,58.592222222
N'Djamena,2018,29.09054794520548,3.9135278520002545,552.3,58,0.0,0,43670.29904109589,36839.42605479452,1,Chad,12.11,15.05
Nairobi,2018,18.826986301369864,1.6319666260353332,1051.8,196,0.0,0,43613.02424657534,33104.52638356165,3,Kenya,-1.286388888,36.817222222
Naypyidaw,2018,26.193835616438356,2.495098838655907,2640.1,195,0.0,0,43717.032410958906,31039.752438356165,3,Myanmar,19.7475,96.115
New Delhi,2018,24.88123287671233,6.671348642261804,702.3,96,0.0,0,43790.98208219178,34806.774082191776,1,India,28.613888888,77.208888888
Ngerulmud,2018,26.731643835616435,0.6763001595190322,4142.2,325,0.0,0,43647.27315068493,33424.96589041096,3,Palau,7.500556,134.624167
Niamey,2018,29.38191780821918,3.5808310079521553,317.0,40,0.0,0,43678.04695890411,36605.059643835615,4,Niger,13.515,2.1175
Nicosia,2018,21.38164383561644,6.7172898965369265,330.6,65,0.0,0,43863.90887671233,37204.58936986301,1,Cyprus,35.1725,33.365
Nouakchott,2018,25.66191780821918,3.887785768279823,27.0,6,0.0,0,43706.01495890411,36818.03608219178,4,Mauritania,18.08581,-15.9785
Nuuk,2018,-2.9186301369863012,7.219892642323137,485.9,65,298.2,78,45042.40010958904,19559.881123287672,0,Greenland,64.175,-51.733333333
Oranjestad,2018,27.595205479452055,0.9332003742130762,508.2,144,0.0,0,43672.583589041096,39293.472575342465,1,Aruba,12.518611111,-70.035833333
Oslo,2018,7.4172602739726035,9.42781806476404,631.6,78,194.32,44,44580.82701369863,26515.687452054794,0,Norway,59.913333333,10.738888888
Ottawa,2018,7.236164383561643,12.038815158165034,855.6,115,155.12,41,44032.539808219175,26185.23997260274,0,Canada,45.424722222,-75.695
Ouagadougou,2018,28.67547945205479,2.9802776813504708,648.5,73,0.0,0,43671.43720547945,35930.33495890411,1,Burkina Faso,12.368611111,-1.5275
Palikir,2018,24.375068493150685,0.5053508282188853,3601.0,345,0.0,0,43644.730547945204,33368.59728767123,3,Federated States of Micronesia,6.917777777,158.185
Panama City,2018,26.807397260273973,0.7823166277386865,2666.9,255,0.0,0,43654.19605479452,31567.864219178082,3,Panama,8.971111111,-79.534722222
Paris,2018,12.747671232876712,7.045679160781463,746.1,129,23.45,4,44111.77378082192,27577.886712328767,2,France,48.856666666,2.352222222
Philipsburg,2018,26.064931506849316,0.9912752959338624,663.2,167,0.0,0,43705.54975342466,39113.92857534246,1,Sint Maarten,18.024166666,-63.043333333
Phnom Penh,2018,27.98712328767123,1.1087990724698649,1331.1,196,0.0,0,43667.304438356165,33765.41008219178,3,Cambodia,11.569583333,104.921027777
Port Louis,2018,24.856164383561644,1.771534405177611,1361.4,178,0.0,0,43574.71569863014,37513.33915068493,3,Mauritius,-20.161944444,57.498888888
Port Moresby,2018,26.51123287671233,1.1291516133580617,1944.5,188,0.0,0,43590.773753424655,33883.70561643836,3,Papua New Guinea,-9.478888888,147.149444444
Port-au-Prince,2018,27.812054794520545,1.2992622155214104,932.2,132,0.0,0,43708.82843835617,38701.699863013695,1,Haiti,18.546944444,-72.340277777
Porto-Novo,2018,27.237671232876714,1.3249865441447577,1712.1,241,0.0,0,43642.85712328767,32517.09410958904,3,Benin,6.483333333,2.616666666
Prague,2018,11.855616438356165,8.87518704125786,372.5,74,27.86,8,44146.12575342466,28551.19057534247,2,Czech Republic,50.0875,14.421388888
Praia,2018,23.86219178082192,2.0650833781529125,197.29999999999998,17,0.0,0,43686.18342465753,37421.11276712329,4,Cape Verde,14.917719444,-23.509155555
Prishtina,2018,12.170958904109588,8.252371814302439,617.6,109,86.38,19,43977.34528767123,31920.146301369863,2,Kosovo,42.666666666,21.166666666
Pyongyang,2018,10.742191780821917,11.738682326620687,1214.9,77,24.71,9,43917.745945205475,29767.049616438355,2,North Korea,39.016666666,125.7475
Quito,2018,13.036027397260273,1.0637427957504866,2325.7,203,0.0,0,43616.54589041096,36496.453863013696,3,Ecuador,-0.22,-78.5125
Rabat,2018,17.651095890410957,4.400155954292811,736.3,82,0.0,0,43849.908657534244,34807.70687671233,1,Morocco,34.025277777,-6.836111111
Reykjavík,2018,4.588904109589041,4.623685605222807,1480.8,189,233.8,60,45042.40010958904,16723.385287671234,0,Iceland,64.1475,-21.935
Riga,2018,8.089178082191781,9.75989280496223,462.8,95,59.43,22,44404.33564383561,28257.318356164382,0,Latvia,56.9475,24.106944444
Riyadh,2018,26.904520547945204,7.847491207052664,87.4,20,0.0,0,43754.76506849315,37436.99687671233,4,Saudi Arabia,24.65,46.71
Rome,2018,16.775479452054796,6.866330306003532,1111.1,133,13.72,2,43963.56621917808,33032.63515068493,2,Italy,41.893055555,12.482777777
Roseau,2018,25.806849315068494,1.0038700891067025,1360.9,249,0.0,0,43688.280410958905,38701.38484931507,3,Dominica,15.3,-61.383333333
San José,2018,20.60931506849315,0.9790291905523745,2306.2,225,0.0,0,43659.0155890411,32692.913232876712,3,Costa Rica,9.932738888,-84.079613888
San Marino,2018,12.127671232876713,7.683229832618967,1000.1,134,196.49,22,44001.1375890411,31265.339397260275,2,San Marino,43.932011111,12.44845
San Salvador,2018,24.883561643835616,1.250748533969986,1512.8,194,0.0,0,43678.84290410959,37688.37915068493,3,El Salvador,13.697597222,-89.191155555
Santiago,2018,16.615205479452055,4.730556825944109,297.6,36,3.78,1,43578.91123287671,36028.939698630136,1,Chile,-33.4375,-70.65
Santo Domingo,2018,25.143424657534247,1.0841569104761577,1206.4,244,0.0,0,43708.35676712329,37350.7677260274,3,Dominican Republic,18.4625,-69.936111111
Sarajevo,2018,11.679041095890412,7.90390468330761,1120.7,142,191.94,37,43999.772876712326,30380.730301369866,0,Bosnia and Herzegovina,43.856388888,18.413055555
Singapore,2018,26.99931506849315,0.8047375668862696,2780.6,303,0.0,0,43621.98967123288,33098.80087671233,3,Singapore,1.3,103.8
Skopje,2018,14.803561643835616,9.094553733389768,511.4,97,52.64,12,43966.03046575342,32710.325589041095,2,North Macedonia,41.996111111,21.431666666
Sofia,2018,11.739315068493152,8.312335816566977,555.7,104,86.31,22,43978.62550684932,32483.17980821918,2,Bulgaria,42.697886,23.321726
South Tarawa,2018,27.890136986301368,0.5822453061792968,1093.9,147,0.0,0,43621.98967123288,38220.52271232876,3,Kiribati,1.333333333,172.966666666
St. George's,2018,26.556438356164385,0.8840658599214285,1069.9,243,0.0,0,43669.921506849314,39265.17016438356,3,Grenada,12.0525,-61.753055555
St. John's,2018,26.744931506849316,1.0290066735968215,803.5,216,0.0,0,43699.608712328765,38901.95101369863,3,Antigua and Barbuda,17.121111111,-61.844722222
Suva,2018,24.827945205479455,1.5890118559368893,2434.1,256,0.0,0,43576.596301369864,30050.050794520546,3,Fiji,-18.133333333,178.433333333
Tallinn,2018,7.047671232876713,9.399549983462782,457.3,96,74.48,21,44546.7238630137,26097.209013698633,0,Estonia,59.437222222,24.745
Tbilisi,2018,15.06904109589041,8.476469557893127,603.1,100,24.99,7,43961.119342465754,32100.160821917805,2,Georgia,41.7225,44.7925
Tegucigalpa,2018,22.246986301369862,1.7862891156688188,1201.6,181,0.0,0,43681.25402739726,36099.56410958904,3,Honduras,14.105783333,-87.204705555
Tehran,2018,18.273013698630137,9.857534169540473,307.7,61,14.419999999999998,2,43870.25142465753,35232.37263013698,2,Iran,35.688888888,51.389722222
Thimphu,2018,13.072465753424657,4.719900521867376,2201.2,214,45.43,12,43779.5978630137,32692.973589041096,2,Bhutan,27.47135,89.63367
Tirana,2018,17.057260273972602,6.8790798604193695,1378.5,135,6.86,3,43953.88290410959,33527.067178082194,2,Albania,41.328888888,19.817777777
Tokyo,2018,15.876712328767123,8.663935775244838,1432.9,126,32.06,5,43870.25142465753,29110.100602739727,2,Japan,35.689444444,139.691666666
Tripoli,2018,20.88109589041096,5.226410783209224,263.5,45,0.0,0,43835.751726027396,37156.3933150685,4,Libya,32.87519,13.18746
Tórshavn,2018,7.282191780821917,2.478555968380338,1107.5,205,50.33,17,44760.334904109586,20618.37706849315,0,Faroe Islands,62.00981,-6.77135
Ulaanbaatar,2018,0.7587671232876714,14.916900948769468,278.3,38,39.41,11,44088.66945205479,33801.91391780822,2,Mongolia,47.921357,106.905515
Vaduz,2018,11.192876712328767,7.680047017844156,1003.6,139,334.25,53,44070.12635616438,29667.344465753427,0,Liechtenstein,47.140555555,9.522222222
Valletta,2018,19.589315068493153,4.93736408319455,373.7,59,0.0,0,43873.012246575345,36828.2525479452,1,Malta,35.897777777,14.5125
Victoria,2018,25.98095890410959,0.9141743473306794,1625.6,214,0.0,0,43602.960739726026,36933.90309589041,3,Seychelles,-4.623611111,55.454444444
Vienna,2018,12.334246575342465,9.018305851629728,539.1,94,53.2,17,44095.636520547945,28877.981452054795,2,Austria,48.208333333,16.3725
Vientiane,2018,25.976712328767125,2.6360909364548952,1742.8,177,0.0,0,43705.08594520548,31353.083013698633,3,Laos,17.98,102.63
Vilnius,2018,8.273698630136986,9.847919469408733,558.7,94,87.92,26,44300.11890410959,26034.138,0,Lithuania,54.687222222,25.28
Warsaw,2018,10.225205479452054,9.38655926346621,559.8,97,37.17,13,44210.53906849315,28530.663479452054,2,Poland,52.23,21.011111111
Wellington,2018,14.266986301369862,3.5809974993667746,1156.1,131,0.0,0,43600.28443835617,30792.008739726025,1,New Zealand,-41.288888888,174.777222222
Windhoek,2018,20.386164383561642,4.563456020608136,151.0,30,0.0,0,43573.243616438354,38839.39531506849,4,Namibia,-22.57,17.083611111
Yamoussoukro,2018,26.676438356164383,1.4694062958423106,1610.0,210,0.0,0,43644.10254794521,30338.003369863014,3,Ivory Coast,6.816111111,-5.274166666
Yaoundé,2018,24.053150684931506,1.049016908578894,1605.0,262,0.0,0,43631.63506849315,30414.953890410958,3,Cameroon,3.857777777,11.518055555
Yaren District,2018,27.918356164383564,0.657933439840211,1613.2,221,0.0,0,43615.59208219178,38279.03394520548,3,Nauru,-0.5477,166.920867
Yerevan,2018,14.41123287671233,9.11289524462865,475.7,85,9.24,2,43935.31726027397,35329.40728767123,2,Armenia,40.181388888,44.514444444
Zagreb,2018,12.728904109589042,8.700677717957884,785.7,109,94.15,23,44040.067287671234,29580.397506849316,2,Croatia,45.813055555,15.977222222
