capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Spring,2019,28.34728260869565,1.6016365965432144,175.5,29,0.0,0,44323.649456521736,33349.31619565217,3,Nigeria,9.055555555,7.491388888
Accra,Spring,2019,28.226630434782606,0.8756301055245322,238.1,43,0.0,0,44047.94760869566,35207.08293478261,3,Ghana,5.55602,-0.1969
Addis Ababa,Spring,2019,17.06413043478261,1.2212929126152348,282.2,39,0.0,0,44323.649456521736,37769.47869565217,3,Ethiopia,9.027222222,38.736944444
Algiers,Spring,2019,15.674999999999999,2.1286055384832454,220.6,27,0.0,0,47082.87586956522,36684.76434782609,3,Algeria,36.776388888,3.058611111
Alofi,Spring,2019,26.169021739130436,0.8263464667067296,428.0,47,0.0,0,42092.220869565215,32854.53097826087,4,Niue,-19.056,-169.921
Amman,Spring,2019,15.804347826086957,6.6146675685572225,138.5,26,0.14,0,46483.39913043478,39613.271195652174,2,Jordan,31.95,35.933333333
Amsterdam,Spring,2019,9.708152173913044,3.235434624182331,167.3,30,0.35,0,49853.369456521745,33873.82206521739,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Spring,2019,7.552717391304348,3.497065992602555,101.3,15,66.36,15,47908.388695652175,37076.607391304344,0,Andorra,42.507222222,1.522222222
Antananarivo,Spring,2019,19.842934782608694,1.7780650911109637,311.7,45,0.0,0,42110.06934782609,35717.07304347826,3,Madagascar,-18.91,47.525
Apia,Spring,2019,26.083695652173912,0.587138183917427,516.9,76,0.0,0,42527.5725,36739.93684782609,4,Samoa,-13.833333333,-171.833333333
Asmara,Spring,2019,18.516304347826086,1.3797616591371298,125.0,29,0.0,0,44850.63010869565,39579.82108695652,3,Eritrea,15.333333333,38.916666666
Astana,Spring,2019,4.622826086956522,7.673507346864854,68.2,17,10.57,4,49566.37967391304,33937.94467391304,0,Kazakhstan,51.133333333,71.433333333
Asunción,Spring,2019,23.527173913043477,3.117756775324401,613.6,45,0.0,0,41546.990760869565,27577.49869565217,4,Paraguay,-25.28,-57.634444444
Athens,Spring,2019,15.179891304347825,3.9028382162090183,108.7,18,0.0,0,47243.729456521745,37059.4847826087,2,Greece,37.984166666,23.728055555
Avarua,Spring,2019,25.557608695652174,1.0146978866846228,761.5,61,0.0,0,41911.32228260869,31072.73663043478,4,Cook Islands,-21.207,-159.771
Baghdad,Spring,2019,22.43152173913043,7.130197034218271,68.0,9,0.0,0,46640.76097826087,36901.0002173913,1,Iraq,33.315277777,44.366111111
Baku,Spring,2019,13.331521739130435,5.575115025627075,94.2,17,0.0,0,47584.215434782614,33510.931521739134,2,Azerbaijan,40.366655555,49.835183333
Bamako,Spring,2019,31.970108695652176,2.400721729651372,8.600000000000001,2,0.0,0,44618.30456521739,37747.93076086957,1,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Spring,2019,27.403260869565216,0.7316173693641224,647.0,75,0.0,0,43992.36032608696,35808.37543478261,4,Brunei,4.916666666,114.916666666
Bangui,Spring,2019,29.03369565217391,1.0745075206107293,217.0,37,0.0,0,43953.56293478261,35120.04369565217,3,Central African Republic,4.37325,18.562833333
Basseterre,Spring,2019,25.715760869565216,0.6638188447699874,140.5,43,0.0,0,45022.02456521739,40029.700217391306,3,Saint Kitts and Nevis,17.298333333,-62.734166666
