capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Spring,2001,28.595108695652176,1.5506301410101828,136.7,22,0.0,0,44332.92163043479,34986.84032608696,3,Nigeria
Accra,Spring,2001,27.703260869565216,0.7579543155006426,225.4,42,0.0,0,44053.69173913044,36702.31195652174,3,Ghana
Addis Ababa,Spring,2001,16.270108695652173,0.9077825834552304,510.3,49,0.0,0,44332.92163043479,38940.47,3,Ethiopia
Algiers,Spring,2001,16.628260869565217,2.6549177296066007,88.4,17,0.0,0,47126.719891304354,40968.085,1,Algeria
Alofi,Spring,2001,25.96358695652174,0.7563686837528816,575.6,54,0.0,0,42072.37456521739,34831.273804347824,4,Niue
Amman,Spring,2001,18.24021739130435,4.2895940990540415,16.900000000000002,5,0.0,0,46519.804456521735,41861.83293478261,1,Jordan
Amsterdam,Spring,2001,8.473369565217391,4.317823087340314,211.6,45,10.5,3,49931.67402173913,30838.767826086958,2,Kingdom of the Netherlands
Andorra la Vella,Spring,2001,9.119565217391305,4.305599194568786,238.5,35,15.96,4,47962.46141304348,39484.630217391306,2,Andorra
Antananarivo,Spring,2001,19.054347826086957,1.7009960264748223,128.4,16,0.0,0,42090.46184782609,36305.523043478264,3,Madagascar
Apia,Spring,2001,26.386413043478264,0.6399735254169427,844.7,81,0.0,0,42513.5147826087,34428.62869565217,4,Samoa
Asmara,Spring,2001,17.9625,1.391627732999286,88.8,18,0.0,0,44866.59456521739,40386.18521739131,3,Eritrea
Astana,Spring,2001,7.259239130434783,9.472870253692232,42.1,8,8.96,2,49641.08260869565,38457.51130434783,2,Kazakhstan
Asunción,Spring,2001,23.20163043478261,4.833624507954536,358.0,30,0.0,0,41519.823369565216,28999.121086956522,3,Paraguay
Athens,Spring,2001,17.092934782608694,3.973363105648202,61.2,8,0.0,0,47289.56858695652,39227.9302173913,1,Greece
Avarua,Spring,2001,25.10815217391304,1.2242126236962254,431.7,46,0.0,0,41889.056739130436,33118.51347826087,4,Cook Islands
Baghdad,Spring,2001,25.19945652173913,4.985817768657886,29.2,5,0.0,0,46679.121413043475,39682.28456521739,1,Iraq
Baku,Spring,2001,13.668478260869565,4.338270262172941,71.6,16,2.1,1,47634.271956521734,37334.114565217395,2,Azerbaijan
Bamako,Spring,2001,32.08532608695652,1.649900730338442,19.7,8,0.0,0,44631.323913043474,39866.18054347826,1,Mali
Bandar Seri Begawan,Spring,2001,27.18152173913043,0.6601164312596038,505.0,68,0.0,0,43997.39239130435,34991.35391304348,4,Brunei
Bangui,Spring,2001,27.706521739130434,0.9202608741249908,284.0,51,0.0,0,43958.09597826087,36362.2247826087,4,Central African Republic
Basseterre,Spring,2001,25.508695652173916,0.9048589440085836,33.2,10,0.0,0,45040.15282608696,41290.279891304344,1,Saint Kitts and Nevis
Beijing,Spring,2001,14.428804347826087,7.960449051665158,30.0,10,0.0,0,47561.081086956525,39036.7475,1,People's Republic of China
Beirut,Spring,2001,18.64728260869565,3.8027633397512073,75.1,17,0.0,0,46756.53043478261,41545.73793478261,1,Lebanon
Belgrade,Spring,2001,13.160326086956522,4.6813667232970895,254.1,38,1.05,1,48354.16663043478,33564.43413043478,2,Serbia
Belmopan,Spring,2001,25.89782608695652,1.8203808477789305,175.29999999999998,31,0.0,0,45033.87989130435,38900.892173913046,3,Belize
Berlin,Spring,2001,8.140217391304347,5.598750052469201,130.2,32,20.09,6,49984.926086956526,29277.228043478262,0,Germany
Bishkek,Spring,2001,10.628804347826087,6.4033440512143835,204.0,24,8.26,3,48019.61576086957,38082.199782608695,2,Kyrgyzstan
Bissau,Spring,2001,28.71195652173913,0.8925937499694206,2.3000000000000003,1,0.0,0,44566.15684782609,41163.22239130435,1,Guinea-Bissau
Bogotá,Spring,2001,14.839673913043478,0.7223488108848228,463.7,55,0.0,0,43974.92695652174,32132.417391304345,4,Colombia
Brasília,Spring,2001,21.929347826086957,0.9162199030006736,281.8,38,0.0,0,42351.28358695652,36676.809782608696,3,Brazil
Bratislava,Spring,2001,10.921195652173912,5.115615147264884,108.3,27,4.9,1,48979.86869565217,32870.04684782609,2,Slovakia
Brazzaville,Spring,2001,25.875543478260873,0.6538766293732456,285.5,63,0.0,0,43276.20554347826,33484.21565217391,4,Republic of the Congo
Bridgetown,Spring,2001,26.223369565217393,0.7344898463887392,41.0,7,0.0,0,44673.05195652174,41725.976956521736,1,Barbados
Bucharest,Spring,2001,12.332608695652173,4.558685917646418,177.2,30,1.26,0,48280.3075,34272.423586956524,2,Romania
Budapest,Spring,2001,11.678260869565218,5.035840252835505,166.3,36,4.06,1,48853.0175,33744.3175,2,Hungary
Buenos Aires,Spring,2001,18.025,4.797289184162604,304.5,26,0.0,0,40566.68065217391,27243.011847826085,3,Argentina
Cairo,Spring,2001,22.042391304347824,3.73039884429346,1.3,0,0.0,0,46302.23945652174,41168.18543478261,1,Egypt
Canberra,Spring,2001,12.9,4.0204422696957165,63.9,10,0.0,0,40486.887717391306,33486.97858695652,3,Australia
Castries,Spring,2001,26.685326086956525,0.835593427460563,47.7,16,0.0,0,44751.1072826087,41839.04967391304,1,Saint Lucia
Cetinje,Spring,2001,10.605434782608697,4.230718748341477,588.8000000000001,47,42.28,4,47939.80499999999,31994.42510869565,2,Montenegro
Chișinău,Spring,2001,10.335869565217392,5.145062319206065,149.6,32,12.81,3,48756.79989130435,34063.02663043478,2,Moldova
City of Brussels,Spring,2001,9.658152173913043,4.412017038749396,250.2,48,5.74,2,49575.31923913043,29655.56,2,Belgium
Commune of Monaco,Spring,2001,13.769021739130435,3.5363018678587266,196.1,29,2.52,1,48171.789456521736,38666.64554347826,2,Monaco
Conakry,Spring,2001,27.382608695652173,0.5352638654325937,89.6,14,0.0,0,44373.3497826087,38644.53913043479,3,Guinea
Copenhagen,Spring,2001,6.139673913043478,5.139288113161319,138.8,32,10.92,2,50845.4602173913,31725.958369565218,2,Denmark
Dakar,Spring,2001,23.23641304347826,1.577208956117284,0.0,0,0.0,0,44805.595434782605,41449.620217391304,1,Senegal
Dhaka,Spring,2001,27.3,2.064043295397345,692.5,41,0.0,0,45638.82141304348,34793.75695652174,4,Bangladesh
Djibouti City,Spring,2001,28.878804347826087,2.393021375157122,19.900000000000002,4,0.0,0,44542.5777173913,41073.67695652174,1,Djibouti
Doha,Spring,2001,27.096739130434784,4.456707528785492,1.6,1,0.0,0,45793.34923913043,41780.89347826087,1,Qatar
Dublin,Spring,2001,8.444565217391304,3.643324895257525,194.4,35,5.11,1,50185.623260869565,32977.8127173913,2,Ireland
Freetown,Spring,2001,26.849456521739132,0.4844558840424718,278.5,37,0.0,0,44286.89717391304,36477.4302173913,3,Sierra Leone
Gaborone,Spring,2001,19.116304347826087,2.9988286055150923,183.20000000000002,22,0.0,0,41578.57380434783,32517.86543478261,3,Botswana
Georgetown,Spring,2001,25.980434782608693,0.5637373580726793,301.6,58,0.0,0,44149.88760869565,39092.79586956522,4,Guyana
Gibraltar,Spring,2001,16.196739130434782,2.0010821845244666,113.8,16,0.0,0,47042.83630434783,41145.21,1,Gibraltar
