capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Summer,2006,24.97228260869565,1.125585662706235,742.3,78,0.0,0,45164.364347826086,27047.844130434783,0,Nigeria
Accra,Summer,2006,25.40271739130435,0.7692355321161712,138.7,31,0.0,0,44570.73836956522,31606.178152173914,0,Ghana
Addis Ababa,Summer,2006,15.317934782608695,0.6321766654656692,1030.9,90,0.0,0,45164.364347826086,33742.34880434782,0,Ethiopia
Algiers,Summer,2006,25.426086956521736,2.496134134763013,4.0,2,0.0,0,51063.73554347826,44732.93826086957,1,Algeria
Alofi,Summer,2006,23.89184782608696,1.1154823815827841,434.5,33,0.0,0,40308.990760869565,31448.53358695652,0,Niue
Amman,Summer,2006,25.294021739130436,1.9559692011904817,0.4,0,0.0,0,49783.36554347826,45905.25576086957,1,Jordan
Amsterdam,Summer,2006,17.871739130434783,3.5519017066069036,220.1,38,0.0,0,57059.354021739135,41381.91,4,Kingdom of the Netherlands
Andorra la Vella,Summer,2006,19.495652173913044,3.1954522300623758,125.3,22,0.0,0,52832.65173913044,45668.31369565218,4,Andorra
Antananarivo,Summer,2006,15.36195652173913,1.6872887668399428,8.5,3,0.0,0,40348.34717391304,31780.895760869567,3,Madagascar
Apia,Summer,2006,26.095108695652176,0.6587141896602936,332.0,56,0.0,0,41266.37586956522,36647.25586956522,0,Samoa
Asmara,Summer,2006,18.590760869565216,1.009758140659341,900.4,68,0.0,0,46295.44163043478,35901.327608695654,0,Eritrea
Astana,Summer,2006,19.017391304347825,3.877424337566104,102.7,23,0.0,0,56428.10891304347,44114.0697826087,4,Kazakhstan
Asunción,Summer,2006,21.255434782608695,4.900097871425233,159.6,17,0.0,0,39102.287826086955,31251.66923913043,3,Paraguay
Athens,Summer,2006,26.314673913043475,2.8537572885109865,20.6,5,0.0,0,51407.754565217394,46422.45597826087,1,Greece
Avarua,Summer,2006,23.083152173913046,1.2070369945693318,521.5,28,0.0,0,39909.58619565218,29058.83195652174,0,Cook Islands
Baghdad,Summer,2006,37.932065217391305,1.724413923718822,0.0,0,0.0,0,50119.26793478261,45558.31195652174,1,Iraq
Baku,Summer,2006,26.62826086956522,2.2126919653212114,8.2,3,0.0,0,52136.91086956522,46239.88630434783,1,Azerbaijan
Bamako,Summer,2006,27.721739130434784,1.7892429540958537,381.6,49,0.0,0,45797.31434782608,38005.421521739125,0,Mali
Bandar Seri Begawan,Summer,2006,27.342934782608697,0.6056774212046344,483.3,62,0.0,0,44450.876304347825,36339.893586956525,0,Brunei
Bangui,Summer,2006,26.408152173913045,0.9504272368953799,299.7,51,0.0,0,44367.17934782609,34950.685543478256,0,Central African Republic
Basseterre,Summer,2006,26.93423913043478,0.4713745010182711,251.1,46,0.0,0,46662.46902173913,41150.87445652174,0,Saint Kitts and Nevis
Beijing,Summer,2006,25.965760869565216,2.4260143380783785,335.3,34,0.0,0,51981.96423913044,34649.195108695654,0,People's Republic of China
Beirut,Summer,2006,25.208695652173912,2.0008186332243625,0.9,0,0.0,0,50282.517608695656,46006.53,1,Lebanon
Belgrade,Summer,2006,21.597826086956523,4.323898024152286,234.2,34,0.0,0,53665.478586956524,41216.98260869565,4,Serbia
Belmopan,Summer,2006,26.304347826086957,0.7535867412505537,491.1,78,0.0,0,46649.209130434785,34963.134239130435,0,Belize
Berlin,Summer,2006,19.72336956521739,4.117661311364438,144.2,28,0.0,0,57175.396630434785,42512.288695652176,4,Germany
Bishkek,Summer,2006,21.017934782608698,2.9414019002096765,40.2,10,0.0,0,52953.994021739134,46876.59434782608,4,Kyrgyzstan
Bissau,Summer,2006,27.44836956521739,1.0690051626371404,616.2,70,0.0,0,45659.20271739131,34334.591630434785,0,Guinea-Bissau
Bogotá,Summer,2006,15.786956521739132,1.1152999292364365,84.10000000000001,17,0.0,0,44403.029565217395,31861.820652173912,3,Colombia
Brasília,Summer,2006,20.320108695652173,1.7671305943551496,10.6,3,0.0,0,40914.90195652174,36652.502934782606,3,Brazil
Bratislava,Summer,2006,20.317391304347826,4.366898683154277,248.2,35,0.0,0,55002.809565217394,40763.35956521739,4,Slovakia
Brazzaville,Summer,2006,25.679891304347827,1.015729580873775,5.4,1,0.0,0,42909.64043478261,34793.38554347826,3,Republic of the Congo
Bridgetown,Summer,2006,27.12173913043478,0.5424964854206348,441.59999999999997,59,0.0,0,45885.71619565217,40527.61782608696,0,Barbados
Bucharest,Summer,2006,22.46358695652174,3.3036452000389027,189.2,30,0.0,0,53508.2122826087,45163.818478260866,4,Romania
Budapest,Summer,2006,20.919021739130436,4.176588612621865,205.6,29,0.0,0,54730.8897826087,42597.49913043478,4,Hungary
Buenos Aires,Summer,2006,12.41467391304348,3.039705542089348,161.7,20,0.0,0,37000.39706521739,25541.66434782609,3,Argentina
Cairo,Summer,2006,28.21141304347826,1.6644819551946637,0.0,0,0.0,0,49324.776304347826,44922.38760869565,1,Egypt
Canberra,Summer,2006,6.4820652173913045,1.8622859272466281,122.8,15,0.0,0,36823.23586956522,27534.24086956522,3,Australia
Castries,Summer,2006,27.417934782608693,0.6099262035049239,345.0,61,0.0,0,46051.01684782608,40138.23576086957,0,Saint Lucia
Cetinje,Summer,2006,19.178260869565218,3.8512685533030235,432.7,47,0.0,0,52784.56782608696,42804.93847826087,4,Montenegro
Chișinău,Summer,2006,21.421195652173914,3.0295180925994645,151.1,25,0.0,0,54524.92347826087,45299.338152173914,4,Moldova
City of Brussels,Summer,2006,18.377717391304348,3.846086666279036,213.4,34,0.0,0,56285.69771739131,39570.42054347826,4,Belgium
Commune of Monaco,Summer,2006,22.39184782608696,3.217306200127651,98.9,23,0.0,0,53277.350543478264,46713.410652173916,4,Monaco
Conakry,Summer,2006,25.900000000000002,0.7526509924815867,1488.2,88,0.0,0,45250.20206521739,29680.801630434784,0,Guinea
Copenhagen,Summer,2006,18.045652173913044,2.7936805863138447,218.3,31,0.0,0,59068.895,43073.740326086954,4,Denmark
Dakar,Summer,2006,27.01304347826087,1.0896584192380323,155.7,14,0.0,0,46166.3602173913,39768.963804347826,1,Senegal
Dhaka,Summer,2006,28.41304347826087,0.9462438631971777,887.7,89,0.0,0,47926.313152173905,29539.92086956522,0,Bangladesh
Djibouti City,Summer,2006,34.120652173913044,1.1580381328988978,13.799999999999999,1,0.0,0,45609.215217391305,38555.89239130435,1,Djibouti
Doha,Summer,2006,34.73097826086956,1.4374665288278003,0.3,0,0.0,0,48252.15456521739,44054.126956521744,1,Qatar
Dublin,Summer,2006,16.018478260869564,1.9114133398002042,126.6,25,0.0,0,57613.82771739131,37800.08956521739,4,Ireland
Freetown,Summer,2006,25.440217391304348,0.7586946254187348,1865.0,87,0.0,0,45066.61510869565,27278.0322826087,0,Sierra Leone
Gaborone,Summer,2006,14.123913043478263,2.4932048119064962,26.8,4,0.0,0,39230.996086956526,35305.86630434783,3,Botswana
Georgetown,Summer,2006,26.044021739130436,0.6318837349285626,824.1,81,0.0,0,44775.40445652174,35683.92673913044,0,Guyana
Gibraltar,Summer,2006,23.185326086956525,2.1838007250627323,32.2,5,0.0,0,50886.62413043478,46220.79565217392,1,Gibraltar
Gitega,Summer,2006,18.88586956521739,1.0461159477832278,32.6,4,0.0,0,43051.75065217391,37882.21402173913,3,Burundi
Guatemala City,Summer,2006,19.451630434782608,0.6716574172124598,1074.5,78,0.0,0,46166.3602173913,34815.467826086955,0,Guatemala
Havana,Summer,2006,28.383152173913043,0.9531692991553846,376.7,57,0.0,0,47810.035217391305,41347.98271739131,0,Cuba
Helsinki,Summer,2006,17.346739130434784,2.8583577505449416,122.7,19,0.0,0,62756.286630434784,49233.154891304344,4,Finland
Honiara,Summer,2006,26.296739130434784,0.6670751456024718,705.5,81,0.0,0,42025.644782608695,28980.400217391303,0,Solomon Islands
Islamabad,Summer,2006,28.582608695652173,2.0903682148773925,369.7,46,0.0,0,50227.7947826087,40707.96413043478,0,Pakistan
Jakarta,Summer,2006,26.588043478260868,0.5404703672442065,72.8,13,0.0,0,42588.952826086956,38776.52532608696,1,Indonesia
Jerusalem,Summer,2006,24.95434782608696,1.6085392351739878,0.1,0,0.0,0,49748.66663043478,45563.376304347825,1,Israel
Kabul,Summer,2006,25.31141304347826,2.3609122754933622,3.4,1,0.0,0,50448.58315217392,46045.94239130435,1,Afghanistan
Kathmandu,Summer,2006,21.744021739130435,0.8174552577501205,1301.9,90,0.0,0,48790.81086956521,29159.532608695652,0,Nepal
Kigali,Summer,2006,19.307608695652174,1.0858463752726641,53.2,7,0.0,0,43300.09195652174,34562.57163043478,3,Rwanda
Kingston,Summer,2006,27.775000000000002,0.7539092258880545,276.4,45,0.0,0,46782.34260869566,40324.4297826087,0,Jamaica
Kingstown,Summer,2006,27.36413043478261,0.5053736560707907,423.7,65,0.0,0,45898.378152173915,40385.78184782609,0,Saint Vincent and the Grenadines
