capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Spring,2024,29.717934782608697,1.1874476627388297,22.9,4,0.0,0,44344.2475,35607.15608695652,1,Nigeria
Accra,Spring,2024,28.72391304347826,0.8184506355944277,288.2,41,0.0,0,44060.710760869566,34799.373478260866,4,Ghana
Addis Ababa,Spring,2024,17.215760869565216,0.8775255341398139,258.5,44,0.0,0,44344.2475,38070.392608695656,3,Ethiopia
Algiers,Spring,2024,17.434782608695652,2.9204916334057733,83.1,17,0.0,0,47180.2827173913,39286.60130434782,1,Algeria
Alofi,Spring,2024,26.992934782608696,0.6796727364452594,614.1,49,0.0,0,42048.144782608695,32250.623913043477,4,Niue
Amman,Spring,2024,17.594021739130437,4.857682498092013,84.9,19,0.0,0,46564.276521739135,40979.33923913044,1,Jordan
Amsterdam,Spring,2024,11.21195652173913,3.8219678031347613,304.5,53,2.17,1,50027.380978260866,31273.989347826086,2,Kingdom of the Netherlands
Andorra la Vella,Spring,2024,8.863043478260868,4.579042497716205,142.9,27,138.18,17,48028.526086956525,36983.78271739131,0,Andorra
Antananarivo,Spring,2024,19.545108695652175,2.0601005494319224,160.8,23,0.0,0,42066.52206521739,33604.20782608696,3,Madagascar
Apia,Spring,2024,26.503804347826087,0.5209476622407246,534.4,74,0.0,0,42496.35141304348,36042.07565217391,4,Samoa
Asmara,Spring,2024,18.960869565217394,1.33350373174582,139.6,27,0.0,0,44886.09489130435,40276.21510869565,3,Eritrea
Astana,Spring,2024,4.415217391304347,8.108941405723218,148.3,26,9.8,1,49732.38173913043,28542.315652173915,2,Kazakhstan
Asunción,Spring,2024,25.166847826086954,5.963507510076803,441.4,34,0.0,0,41486.65206521739,30456.22108695652,4,Paraguay
Athens,Spring,2024,17.759239130434782,3.861787502105601,86.2,15,0.0,0,47345.56760869565,38744.490326086954,1,Greece
Avarua,Spring,2024,26.22608695652174,0.9082188298559559,429.2,44,0.0,0,41861.87010869565,32730.276304347826,4,Cook Islands
Baghdad,Spring,2024,24.823913043478264,5.86911958811611,126.30000000000001,9,0.0,0,46725.982391304344,37841.59152173913,1,Iraq
Baku,Spring,2024,13.702173913043477,4.878901161209401,117.8,21,0.0,0,47695.42652173913,32965.08282608696,2,Azerbaijan
Bamako,Spring,2024,33.4875,1.6023956138534292,5.4,2,0.0,0,44647.230434782614,38157.02315217391,1,Mali
Bandar Seri Begawan,Spring,2024,27.976630434782606,0.5957473414860706,1137.1,82,0.0,0,44003.54076086957,32704.99706521739,4,Brunei
Bangui,Spring,2024,28.982608695652175,1.3652966264388524,304.7,30,0.0,0,43963.63619565217,33737.79586956522,3,Central African Republic
Basseterre,Spring,2024,27.043478260869566,1.0920848443296571,201.9,56,0.0,0,45062.29804347826,40777.39978260869,3,Saint Kitts and Nevis
Beijing,Spring,2024,15.308695652173913,6.803908091159662,90.1,14,0.49,0,47621.141304347824,33190.27760869565,2,People's Republic of China
Beirut,Spring,2024,19.26141304347826,2.5113818189807584,296.9,29,0.0,0,46804.55141304348,39503.68054347826,3,Lebanon
Belgrade,Spring,2024,14.896195652173914,4.5515257295542195,180.7,29,0.14,0,48426.09739130435,36343.386847826085,2,Serbia
Belmopan,Spring,2024,29.122282608695652,2.016243980124065,124.2,23,0.0,0,45055.92902173913,39949.15478260869,3,Belize
Berlin,Spring,2024,11.789130434782608,5.438607540795697,169.5,30,0.7,0,50081.443478260866,34321.543586956526,2,Germany
Bishkek,Spring,2024,11.75054347826087,6.208477430826167,219.3,34,25.41,5,48086.536630434784,30526.38282608696,2,Kyrgyzstan
Bissau,Spring,2024,29.06358695652174,1.5887672887650894,12.3,1,0.0,0,44581.064021739134,39576.39184782608,1,Guinea-Bissau
Bogotá,Spring,2024,14.26304347826087,0.6929737465975764,446.6,76,0.0,0,43980.72706521739,34626.13760869565,4,Colombia
Brasília,Spring,2024,22.61086956521739,1.0363138946739623,135.4,26,0.0,0,42331.52880434783,36718.317717391306,3,Brazil
Bratislava,Spring,2024,13.146739130434783,4.636464432808015,204.9,30,0.0,0,49061.19141304348,34346.48195652174,2,Slovakia
Brazzaville,Spring,2024,27.601630434782606,0.8759437951434754,336.8,36,0.0,0,43271.11217391304,34101.69663043478,4,Republic of the Congo
Bridgetown,Spring,2024,28.620652173913044,0.8679947895065994,94.7,34,0.0,0,44689.59597826087,41121.072717391304,3,Barbados
Bucharest,Spring,2024,13.282065217391304,4.461308519928393,178.2,26,2.94,1,48351.131195652175,32209.787608695653,2,Romania
Budapest,Spring,2024,13.58858695652174,4.597049359810192,185.2,25,0.6300000000000001,0,48932.43402173913,35615.98,2,Hungary
Buenos Aires,Spring,2024,17.309782608695652,5.115835355129513,442.0,25,0.0,0,40517.869456521745,26665.36336956522,4,Argentina
Cairo,Spring,2024,23.452173913043477,4.28927177560787,3.9,1,0.0,0,46343.4475,40696.588369565216,1,Egypt
Canberra,Spring,2024,14.165217391304349,4.451927222695556,121.1,16,0.0,0,40436.75565217391,32267.60347826087,1,Australia
Castries,Spring,2024,28.30054347826087,0.9164700124953136,101.39999999999999,34,0.0,0,44768.844673913045,41494.80413043478,3,Saint Lucia
Cetinje,Spring,2024,12.115760869565218,3.984819610321606,633.0,55,10.99,1,48005.53141304348,36579.68739130435,2,Montenegro
Chișinău,Spring,2024,12.39782608695652,5.321586317673975,122.8,25,5.04,1,48834.770543478255,32603.622282608696,2,Moldova
City of Brussels,Spring,2024,11.56304347826087,3.713036652781934,294.3,57,2.73,1,49665.62413043478,27730.56010869565,2,Belgium
Commune of Monaco,Spring,2024,13.88804347826087,3.115438070595406,381.7,34,0.14,0,48240.987717391305,36814.456086956525,3,Monaco
Conakry,Spring,2024,27.464130434782607,0.6257885613041737,143.3,15,0.0,0,44385.29826086957,36502.03934782609,3,Guinea
Copenhagen,Spring,2024,8.604347826086956,4.675794885551915,132.6,35,3.71,1,50955.152717391305,31145.663804347823,2,Denmark
Dakar,Spring,2024,22.868478260869566,1.6840838216085134,0.0,0,0.0,0,44824.164456521736,39985.91869565217,1,Senegal
Dhaka,Spring,2024,28.75978260869565,3.426065560806881,386.3,28,0.0,0,45670.039456521736,35788.26641304348,3,Bangladesh
Djibouti City,Spring,2024,29.878804347826087,2.1762988252269464,139.2,26,0.0,0,44557.12358695652,38495.09097826087,3,Djibouti
Doha,Spring,2024,26.942934782608695,4.933311202860748,82.6,10,0.0,0,45826.899456521736,36835.47467391304,1,Qatar
Dublin,Spring,2024,10.254891304347826,3.1387603399386697,282.9,54,7.28,1,50285.19608695652,24224.3125,2,Ireland
Freetown,Spring,2024,28.28478260869565,0.6178542775328545,202.9,30,0.0,0,44297.51467391304,35573.8047826087,3,Sierra Leone
Gaborone,Spring,2024,21.99836956521739,4.229276891710432,65.8,9,0.0,0,41546.35673913043,36848.37402173913,1,Botswana
Georgetown,Spring,2024,27.7375,0.6670677593801071,495.2,68,0.0,0,44158.39326086957,36987.26,4,Guyana
Gibraltar,Spring,2024,16.303260869565218,2.614023932180505,256.0,22,0.0,0,47095.14347826087,37423.87217391305,3,Gibraltar
Gitega,Spring,2024,19.497282608695652,0.5923673927942595,369.90000000000003,53,0.0,0,43338.424021739134,37548.4072826087,4,Burundi
Guatemala City,Spring,2024,23.269021739130434,1.1742391127993086,85.8,20,0.0,0,44824.164456521736,41156.254347826085,3,Guatemala
Havana,Spring,2024,27.004891304347826,2.0113286268529733,83.3,27,0.0,0,45614.07554347826,41225.627934782606,3,Cuba
Helsinki,Spring,2024,3.7103260869565218,5.583617806099081,84.8,18,29.96,8,52596.68315217391,30047.72260869565,2,Finland
Honiara,Spring,2024,27.329891304347825,0.5555939195491965,691.8,64,0.0,0,42853.49282608696,30657.020217391302,4,Solomon Islands
Islamabad,Spring,2024,22.03369565217391,6.014972658473083,352.8,26,0.0,0,46778.21576086956,34921.19097826087,2,Pakistan
Jakarta,Spring,2024,27.942391304347826,0.6988583619256828,741.2,82,0.0,0,43119.39206521739,33297.703804347824,4,Indonesia
Jerusalem,Spring,2024,16.72391304347826,4.687272211378838,99.0,20,0.0,0,46547.57000000001,39837.91315217392,1,Israel
Kabul,Spring,2024,9.929347826086957,6.506404926263098,355.3,33,19.88,2,46884.459891304345,33386.760869565216,2,Afghanistan
Kathmandu,Spring,2024,20.571739130434782,3.208644782114814,186.2,30,0.0,0,46086.286413043475,38602.775652173914,3,Nepal
Kigali,Spring,2024,20.75163043478261,0.6413178005180796,197.8,36,0.0,0,43456.1647826087,36879.008478260876,3,Rwanda
Kingston,Spring,2024,26.945108695652173,1.0885785615924655,133.4,27,0.0,0,45119.87869565217,41201.544891304344,3,Jamaica
Kingstown,Spring,2024,27.916304347826088,0.8212530193181197,147.3,44,0.0,0,44695.665,41636.169130434784,3,Saint Vincent and the Grenadines
Kinshasa,Spring,2024,27.995652173913044,0.8788932905359261,320.6,36,0.0,0,43265.50076086957,34013.58619565218,4,Democratic Republic of the Congo
Kuala Lumpur,Spring,2024,27.979891304347827,0.7459436012107682,1254.6,86,0.0,0,43861.41097826087,27336.666195652175,4,Malaysia
Kuwait City,Spring,2024,25.907065217391303,5.557183162268152,54.0,9,0.0,0,46264.11826086957,36701.15565217391,1,Kuwait
La Paz,Spring,2024,11.10054347826087,0.9342827820152673,257.5,45,4.48,1,42271.99326086957,36909.801413043475,3,Bolivia
Libreville,Spring,2024,27.458695652173912,0.7187675920695529,1053.9,84,0.0,0,43641.39717391304,27538.461739130435,4,Gabon
Lilongwe,Spring,2024,21.241847826086957,1.7371391976388177,116.9,24,0.0,0,42484.663260869565,36724.55010869565,3,Malawi
Lima,Spring,2024,20.67717391304348,2.3329862606751,6.1000000000000005,1,0.0,0,42641.48706521739,36652.394782608695,1,Peru
Lisbon,Spring,2024,16.502173913043478,3.212004552323544,122.7,21,0.0,0,47445.681521739134,38134.62445652174,3,Portugal
Ljubljana,Spring,2024,11.515217391304349,3.9379858962742174,382.3,41,2.0300000000000002,1,48658.83771739131,31375.325108695655,2,Slovenia
Lobamba,Spring,2024,19.931521739130435,2.631108459337424,309.0,31,0.0,0,41372.20369565218,32720.474891304348,4,Eswatini
Luanda,Spring,2024,27.58423913043478,0.8755196054634534,462.7,47,0.0,0,42904.65391304348,33477.549239130436,4,Angola
Luxembourg,Spring,2024,10.160869565217391,3.740620696033083,323.8,47,1.19,0,49376.670760869565,28750.465760869567,2,Luxembourg
Majuro,Spring,2024,27.76413043478261,0.4711644498938394,954.5,64,0.0,0,44181.47663043479,33931.032934782605,4,Marshall Islands
Malabo,Spring,2024,28.11467391304348,0.5762963429663506,226.5,30,0.0,0,43912.45804347826,29984.811086956524,4,Equatorial Guinea
Malé,Spring,2024,28.51086956521739,0.5624625060498669,618.7,57,0.0,0,43946.56184782609,35165.00543478261,4,Maldives
Managua,Spring,2024,30.706521739130434,0.876908198463902,203.7,29,0.0,0,44605.06891304348,40684.46510869565,3,Nicaragua
Manama,Spring,2024,25.11195652173913,3.9291973397059845,51.7,6,0.0,0,45929.12945652174,35809.34478260869,1,Bahrain
Manila,Spring,2024,30.242934782608696,1.5764506928251032,278.0,40,0.0,0,44817.999673913044,40229.75423913044,3,Philippines
Maputo,Spring,2024,23.792934782608693,2.2959182788053867,283.8,24,0.0,0,41426.34173913043,34598.24630434783,3,Mozambique
Maseru,Spring,2024,16.5375,3.3606532675382312,83.4,10,0.0,0,41093.3422826087,36855.96880434782,1,Lesotho
Mexico City,Spring,2024,21.201630434782608,1.9632537900990468,31.8,7,0.0,0,45249.63880434783,41616.654565217395,1,Mexico
Minsk,Spring,2024,8.905434782608696,5.965931006634232,157.9,28,10.290000000000001,5,50439.13652173913,32047.153152173913,2,Belarus
Monrovia,Spring,2024,27.76358695652174,0.7877532127662848,467.3,67,0.0,0,44118.09195652174,33271.40663043479,4,Liberia
Moroni,Spring,2024,27.70271739130435,0.9470997989360808,662.5,79,0.0,0,42670.31532608695,35056.40521739131,4,Comoros
Moscow,Spring,2024,5.972282608695653,7.595712946919592,81.8,22,5.6000000000000005,2,50998.94163043478,34423.13739130435,2,Russia
Muscat,Spring,2024,29.029891304347824,4.384927103423854,61.7,7,0.0,0,45655.99673913044,39341.168913043475,1,Oman
N'Djamena,Spring,2024,35.629347826086956,1.7096068594712828,0.8999999999999999,0,0.0,0,44605.06891304348,37978.25673913043,1,Chad
Nairobi,Spring,2024,20.77880434782609,1.0670446424549858,293.1,51,0.0,0,43506.637717391306,36701.103804347826,4,Kenya
Naypyidaw,Spring,2024,30.710869565217394,2.7886034364278043,241.4,20,0.0,0,45282.4875,38286.93282608695,3,Myanmar
New Delhi,Spring,2024,28.412499999999998,6.069300451207943,19.5,3,0.0,0,46186.030326086955,38995.64652173913,1,India
Ngerulmud,Spring,2024,27.345652173913045,0.7158585168516662,840.8,68,0.0,0,44216.17554347826,33388.82065217391,4,Palau
Niamey,Spring,2024,34.50978260869565,1.9129150290239396,4.9,1,0.0,0,44726.07815217391,36677.88173913043,1,Niger
Nicosia,Spring,2024,19.9375,4.2315898929336235,78.1,13,0.0,0,46965.762500000004,40041.52032608696,1,Cyprus
Nouakchott,Spring,2024,26.458695652173912,3.3413707845046674,0.0,0,0.0,0,45132.7422826087,40471.26902173913,1,Mauritania
Nuuk,Spring,2024,-4.029347826086957,4.002170785781969,66.5,12,101.36,22,54713.72891304347,30606.284239130433,0,Greenland
Oranjestad,Spring,2024,28.903260869565216,0.7498646159062627,80.9,16,0.0,0,44641.1947826087,39808.283804347826,3,Aruba
Oslo,Spring,2024,7.547282608695652,6.395308050603333,217.1,33,29.89,7,52506.35489130435,31747.388478260873,2,Norway
Ottawa,Spring,2024,8.47445652173913,6.577811915180872,239.70000000000002,36,32.55,6,48540.956304347834,29190.161739130435,2,Canada
Ouagadougou,Spring,2024,33.19510869565217,1.6170632005734442,57.9,7,0.0,0,44623.11347826087,37284.984456521735,1,Burkina Faso
Palikir,Spring,2024,24.68858695652174,0.665974592000803,1340.0,85,0.0,0,44169.9302173913,30902.561847826088,4,Federated States of Micronesia
