capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Spring,2013,28.564673913043475,1.9660936061955403,320.8,36,0.0,0,44335.5147826087,35533.835760869566,3,Nigeria
Accra,Spring,2013,28.13478260869565,0.8906331594709294,173.4,42,0.0,0,44055.29902173913,38040.4922826087,3,Ghana
Addis Ababa,Spring,2013,17.26521739130435,0.9340841177511144,468.8,48,0.0,0,44335.5147826087,38630.00902173913,4,Ethiopia
Algiers,Spring,2013,15.554347826086957,2.333978023921619,314.7,29,0.0,0,47138.98565217391,38749.16684782609,3,Algeria
Alofi,Spring,2013,26.38097826086957,0.4566265691985522,333.2,40,0.0,0,42066.82086956522,36295.621847826085,4,Niue
Amman,Spring,2013,17.520108695652173,4.865391685341653,20.3,9,0.0,0,46529.98989130435,42244.97945652174,1,Jordan
Amsterdam,Spring,2013,6.9461956521739125,4.727789215098159,142.4,30,3.85,1,49953.56152173913,30222.03054347826,2,Kingdom of the Netherlands
Andorra la Vella,Spring,2013,6.816847826086956,3.733971438276324,321.1,41,27.16,8,47977.58565217391,36326.33565217391,2,Andorra
Antananarivo,Spring,2013,18.98913043478261,1.5540416305212732,119.2,24,0.0,0,42084.97380434782,33640.623695652175,3,Madagascar
Apia,Spring,2013,26.811956521739127,0.5998337482681302,605.2,77,0.0,0,42509.57989130435,36328.80423913044,4,Samoa
Asmara,Spring,2013,18.61521739130435,1.3141817144502215,62.9,14,0.0,0,44871.060978260866,40717.11858695652,3,Eritrea
Astana,Spring,2013,5.0271739130434785,7.86146678790504,104.60000000000001,25,15.19,4,49661.96576086956,33656.13706521739,2,Kazakhstan
Asunción,Spring,2013,22.729347826086954,3.808544126198882,413.5,26,0.0,0,41512.22141304348,30310.784782608698,4,Paraguay
Athens,Spring,2013,17.365760869565218,4.723305146042103,60.3,13,0.0,0,47302.39086956521,40021.97391304348,1,Greece
Avarua,Spring,2013,25.84021739130435,0.6867361543040267,238.3,28,0.0,0,41882.82445652174,37063.11217391304,3,Cook Islands
Baghdad,Spring,2013,24.008695652173916,4.921134108855754,51.5,6,0.0,0,46689.853369565215,40303.34141304348,1,Iraq
Baku,Spring,2013,13.610869565217392,4.893659421358453,68.0,18,0.49,0,47648.27391304348,37451.073152173914,3,Azerbaijan
Bamako,Spring,2013,33.01195652173913,1.1516202051848343,28.4,6,0.0,0,44634.967391304344,40001.38239130435,1,Mali
Bandar Seri Begawan,Spring,2013,27.38913043478261,0.5605053688539425,589.2,75,0.0,0,43998.79989130435,33087.78836956521,4,Brunei
Bangui,Spring,2013,27.851630434782606,0.9228613853910901,316.1,42,0.0,0,43959.36423913043,36472.1525,4,Central African Republic
Basseterre,Spring,2013,25.314673913043475,0.6336072397448194,199.0,34,0.0,0,45045.225326086955,40602.844456521736,3,Saint Kitts and Nevis
Beijing,Spring,2013,12.732608695652175,7.392413079766416,13.3,5,1.68,1,47574.83217391304,37512.931956521745,1,People's Republic of China
Beirut,Spring,2013,17.990760869565214,4.108420255661939,183.8,22,0.0,0,46767.52815217391,41643.81945652174,3,Lebanon
Belgrade,Spring,2013,12.502173913043478,6.661352835257678,167.2,31,13.09,5,48370.63086956522,32849.45097826087,2,Serbia
Belmopan,Spring,2013,27.00163043478261,2.6338816369201745,139.3,23,0.0,0,45038.93108695652,38076.691086956525,3,Belize
Berlin,Spring,2013,6.498913043478261,7.722035610535442,141.4,18,26.46,7,50006.99858695652,28381.915,0,Germany
Bishkek,Spring,2013,10.355434782608697,4.8729092813053505,258.9,27,7.630000000000001,2,48034.93554347826,37826.19358695652,2,Kyrgyzstan
