capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,capital_in_season,cluster,country,lat,lon
Abuja,Autumn,2007,25.736263736263737,1.1649050017077163,329.1,45,0.0,0,42976.283626373624,33778.01472527473,Abuja_in_Autumn,3,Nigeria,9.055555555,7.491388888
Abuja,Spring,2007,29.497826086956525,1.5443963407538788,113.7,26,0.0,0,44321.441086956525,37008.00695652174,Abuja_in_Spring,4,Nigeria,9.055555555,7.491388888
Abuja,Summer,2007,24.589130434782607,0.9911649846296281,770.9,72,0.0,0,45167.38043478261,25101.040869565215,Abuja_in_Summer,3,Nigeria,9.055555555,7.491388888
Abuja,Winter,2007,27.793333333333333,1.570375321916829,0.8,0,0.0,0,42112.32355555556,38872.66288888889,Abuja_in_Winter,4,Nigeria,9.055555555,7.491388888
Accra,Autumn,2007,26.075274725274724,0.8310092132920766,206.9,36,0.0,0,43218.564505494505,36735.51406593406,Accra_in_Autumn,3,Ghana,5.55602,-0.1969
Accra,Spring,2007,28.37173913043478,0.6515536945743755,85.7,24,0.0,0,44046.579239130435,37809.84967391304,Accra_in_Spring,4,Ghana,5.55602,-0.1969
Accra,Summer,2007,25.11521739130435,0.6159839413149961,319.4,36,0.0,0,44572.620217391304,32672.199347826085,Accra_in_Summer,3,Ghana,5.55602,-0.1969
Accra,Winter,2007,27.711111111111112,0.901801498430663,39.1,13,0.0,0,42692.80488888889,37702.52133333333,Accra_in_Winter,4,Ghana,5.55602,-0.1969
Addis Ababa,Autumn,2007,14.364285714285716,0.8818946055159285,379.0,32,0.0,0,42976.283626373624,38535.53538461539,Addis Ababa_in_Autumn,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Spring,2007,17.332065217391303,0.9037948542435356,373.9,35,0.0,0,44321.441086956525,39033.10326086957,Addis Ababa_in_Spring,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Summer,2007,15.396195652173914,0.6076541859077562,919.8,85,0.0,0,45167.38043478261,33962.71913043479,Addis Ababa_in_Summer,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Winter,2007,15.575555555555555,1.4014086902483598,53.9,9,0.0,0,42112.32355555556,39012.24322222223,Addis Ababa_in_Winter,4,Ethiopia,9.027222222,38.736944444
Algiers,Autumn,2007,19.053846153846155,4.670755534702847,303.9,23,0.0,0,40686.55362637363,32768.6267032967,Algiers_in_Autumn,1,Algeria,36.776388888,3.058611111
Algiers,Spring,2007,15.707608695652173,3.313251239985313,282.5,33,0.0,0,47072.43793478261,39576.941847826085,Algiers_in_Spring,1,Algeria,36.776388888,3.058611111
Algiers,Summer,2007,24.930978260869566,2.8733604249015365,2.9,1,0.0,0,51078.04695652174,46000.26021739131,Algiers_in_Summer,4,Algeria,36.776388888,3.058611111
Algiers,Winter,2007,12.28111111111111,1.9806873420775333,134.9,26,0.0,0,36509.784222222224,30612.586000000003,Algiers_in_Winter,4,Algeria,36.776388888,3.058611111
Alofi,Autumn,2007,25.197802197802197,0.794107188675573,627.9,48,0.0,0,45026.49736263736,35698.02120879121,Alofi_in_Autumn,3,Niue,-19.056,-169.921
Alofi,Spring,2007,26.007608695652173,0.6294046891950361,1159.8,60,0.0,0,42096.952608695654,29356.034347826087,Alofi_in_Spring,3,Niue,-19.056,-169.921
Alofi,Summer,2007,24.557608695652174,0.8180294865117499,193.5,29,0.0,0,40302.650108695656,33247.970869565215,Alofi_in_Summer,3,Niue,-19.056,-169.921
Alofi,Winter,2007,25.96333333333333,0.5875965137076193,383.6,53,0.0,0,46965.53166666666,40680.19788888889,Alofi_in_Winter,3,Niue,-19.056,-169.921
Amman,Autumn,2007,20.2489010989011,4.399406386863637,3.2,1,0.0,0,41166.98,37226.2478021978,Amman_in_Autumn,4,Jordan,31.95,35.933333333
Amman,Spring,2007,16.288586956521737,5.518092635414414,37.6,11,0.07,0,46474.72826086957,41047.88945652174,Amman_in_Spring,1,Jordan,31.95,35.933333333
Amman,Summer,2007,25.483695652173914,2.7239082770825633,0.7,0,0.0,0,49795.206304347834,45907.15391304348,Amman_in_Summer,4,Jordan,31.95,35.933333333
Amman,Winter,2007,8.779444444444444,2.199232430507461,74.7,17,0.0,0,37703.343555555555,32457.893333333333,Amman_in_Winter,4,Jordan,31.95,35.933333333
