capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Spring,1997,27.497282608695652,1.6093368392327905,298.9,46,0.0,0,44332.33195652174,34565.372065217394,4,Nigeria,9.055555555,7.491388888
Accra,Spring,1997,27.341847826086955,0.852638992372447,194.3,38,0.0,0,44053.32663043478,36745.159782608695,4,Ghana,5.55602,-0.1969
Addis Ababa,Spring,1997,17.27608695652174,1.0099090988598263,410.5,30,0.0,0,44332.33195652174,39467.24489130435,4,Ethiopia,9.027222222,38.736944444
Algiers,Spring,1997,16.116847826086957,3.3454108075233653,95.5,16,0.0,0,47123.93163043478,40695.780543478264,1,Algeria,36.776388888,3.058611111
Alofi,Spring,1997,25.653260869565216,1.0777164591691448,391.6,42,0.0,0,42073.63108695652,34302.315434782606,4,Niue,-19.056,-169.921
Amman,Spring,1997,15.23858695652174,6.599817277111283,58.9,17,0.0,0,46517.48967391304,41662.49456521739,1,Jordan,31.95,35.933333333
Amsterdam,Spring,1997,8.95054347826087,3.156769235955944,125.4,24,0.0,0,49926.65836956522,30819.722173913044,1,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Spring,1997,10.511956521739132,3.3138932447574874,116.3,16,1.68,1,47959.01695652174,40973.642173913046,1,Andorra,42.507222222,1.522222222
Antananarivo,Spring,1997,18.76358695652174,1.7527859027636248,160.9,27,0.0,0,42091.702608695654,33209.226956521736,4,Madagascar,-18.91,47.525
Apia,Spring,1997,26.21195652173913,0.779030447190164,772.2,65,0.0,0,42514.403695652174,32455.541847826087,4,Samoa,-13.833333333,-171.833333333
Asmara,Spring,1997,17.476630434782606,1.0895470146283377,155.8,30,0.0,0,44865.5802173913,40242.816086956525,3,Eritrea,15.333333333,38.916666666
Astana,Spring,1997,6.4375,8.502955610896667,70.5,19,11.55,4,49636.3027173913,36108.779891304344,2,Kazakhstan,51.133333333,71.433333333
Asunción,Spring,1997,23.244565217391305,3.669247434006554,365.3,19,0.0,0,41521.54467391304,32898.65913043478,4,Paraguay,-25.28,-57.634444444
Athens,Spring,1997,13.721739130434784,5.235378930563082,97.7,18,0.0,0,47286.65173913044,39844.48945652174,1,Greece,37.984166666,23.728055555
Avarua,Spring,1997,24.96630434782609,1.3547456007008276,485.09999999999997,44,0.0,0,41890.46652173913,34727.84815217391,4,Cook Islands,-21.207,-159.771
Baghdad,Spring,1997,22.956521739130434,7.868783844872369,16.900000000000002,3,0.0,0,46676.68358695652,40804.39630434783,1,Iraq,33.315277777,44.366111111
Baku,Spring,1997,12.101630434782608,5.6164224030225345,40.8,12,6.160000000000001,1,47631.08543478261,38254.06152173913,1,Azerbaijan,40.366655555,49.835183333
Bamako,Spring,1997,30.53641304347826,1.646743427323272,67.8,15,0.0,0,44630.497826086954,39531.92434782609,3,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Spring,1997,27.238586956521736,0.8807808492714776,319.8,56,0.0,0,43997.071739130435,36934.437173913044,4,Brunei,4.916666666,114.916666666
Bangui,Spring,1997,27.91141304347826,1.5945150363501377,357.1,49,0.0,0,43957.80760869565,36078.288695652176,4,Central African Republic,4.37325,18.562833333
Basseterre,Spring,1997,25.084782608695654,0.9014865357839307,54.0,12,0.0,0,45039.001304347825,41658.47239130435,3,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Spring,1997,13.901630434782609,6.227833002407558,60.6,9,0.0,0,47557.95195652174,37447.67760869565,1,People's Republic of China,39.90403,116.407526
Beirut,Spring,1997,15.589673913043478,5.237184977247355,227.8,28,0.0,0,46754.032173913045,41386.074782608695,1,Lebanon,33.886944444,35.513055555
Belgrade,Spring,1997,10.033152173913043,6.233440820293807,144.1,30,3.22,0,48350.41369565217,35004.22445652174,1,Serbia,44.817777777,20.456944444
Belmopan,Spring,1997,27.39891304347826,1.7179558876513379,92.2,30,0.0,0,45032.734456521735,40529.13673913044,3,Belize,17.25,-88.7675
