capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Autumn,2007,25.736263736263737,1.1649050017077163,329.1,45,0.0,0,42976.283626373624,33778.01472527473,0,Nigeria,9.055555555,7.491388888
Accra,Autumn,2007,26.075274725274724,0.8310092132920766,206.9,36,0.0,0,43218.564505494505,36735.51406593406,3,Ghana,5.55602,-0.1969
Addis Ababa,Autumn,2007,14.364285714285716,0.8818946055159285,379.0,32,0.0,0,42976.283626373624,38535.53538461539,3,Ethiopia,9.027222222,38.736944444
Algiers,Autumn,2007,19.053846153846155,4.670755534702847,303.9,23,0.0,0,40686.55362637363,32768.6267032967,3,Algeria,36.776388888,3.058611111
Alofi,Autumn,2007,25.197802197802197,0.794107188675573,627.9,48,0.0,0,45026.49736263736,35698.02120879121,0,Niue,-19.056,-169.921
Amman,Autumn,2007,20.2489010989011,4.399406386863637,3.2,1,0.0,0,41166.98,37226.2478021978,4,Jordan,31.95,35.933333333
Amsterdam,Autumn,2007,10.906043956043957,3.65662895122479,138.4,31,0.14,0,38542.30164835165,21373.27879120879,1,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Autumn,2007,10.775824175824177,5.246884592241183,142.5,18,0.49,0,40036.02956043956,33589.2367032967,1,Andorra,42.507222222,1.522222222
Antananarivo,Autumn,2007,18.658241758241758,2.404605115840392,91.1,12,0.0,0,45009.29285714286,38243.02615384615,3,Madagascar,-18.91,47.525
Apia,Autumn,2007,26.256043956043957,0.49971298233392447,824.6,86,0.0,0,44610.42186813187,38308.4689010989,0,Samoa,-13.833333333,-171.833333333
Asmara,Autumn,2007,16.60934065934066,1.4789807317487313,169.7,25,0.0,0,42521.142417582414,38301.102197802196,3,Eritrea,15.333333333,38.916666666
Astana,Autumn,2007,5.088461538461538,8.9996761575165,37.5,10,10.010000000000002,5,38759.76824175824,23834.910879120882,1,Kazakhstan,51.133333333,71.433333333
Asunción,Autumn,2007,25.427472527472528,4.260133433853555,349.7,28,0.0,0,45557.81967032967,36329.89010989011,3,Paraguay,-25.28,-57.634444444
Athens,Autumn,2007,18.691758241758244,4.800186707805482,60.3,11,0.0,0,40558.860439560434,34045.818791208796,3,Greece,37.984166666,23.728055555
Avarua,Autumn,2007,23.849999999999998,1.018604710157749,387.4,30,0.0,0,45201.559230769235,35555.524505494504,3,Cook Islands,-21.207,-159.771
Baghdad,Autumn,2007,27.692307692307693,6.854758781220372,0.1,0,0.0,0,41040.13549450549,37169.23945054945,4,Iraq,33.315277777,44.366111111
Baku,Autumn,2007,17.97692307692308,5.851834032033164,52.4,15,0.14,0,40290.104835164835,31266.72901098901,3,Azerbaijan,40.366655555,49.835183333
Bamako,Autumn,2007,27.054945054945055,1.1544612727505563,178.9,30,0.0,0,42720.5521978022,37248.344945054945,3,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Autumn,2007,26.374725274725275,0.7726352318301327,843.2,82,0.0,0,43267.77538461539,31594.323186813188,0,Brunei,4.916666666,114.916666666
Bangui,Autumn,2007,25.852197802197804,0.8735595154917764,396.2,63,0.0,0,43302.19483516483,33164.55681318681,0,Central African Republic,4.37325,18.562833333
Basseterre,Autumn,2007,26.521978021978022,0.7585881912843377,300.0,44,0.0,0,42375.234175824175,36880.16098901099,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Autumn,2007,13.277472527472527,8.020339642767503,114.7,12,0.0,0,40347.0021978022,32029.369560439558,1,People's Republic of China,39.90403,116.407526
Beirut,Autumn,2007,21.6478021978022,3.8442085740031797,51.4,7,0.0,0,40978.69945054945,35952.054615384615,3,Lebanon,33.886944444,35.513055555
Belgrade,Autumn,2007,11.05879120879121,5.867209223996028,232.4,35,18.270000000000003,2,39734.89956043956,22133.606043956042,1,Serbia,44.817777777,20.456944444
Belmopan,Autumn,2007,24.97582417582418,1.54611273552888,562.9,68,0.0,0,42380.49087912088,30443.93879120879,0,Belize,17.25,-88.7675
Berlin,Autumn,2007,8.84010989010989,4.737071409990095,127.7,18,5.32,2,38502.55241758242,19076.532417582417,1,Germany,52.516666666,13.383333333
Bishkek,Autumn,2007,10.484065934065933,6.2294055321911195,77.0,14,8.89,3,39991.95153846154,34054.81505494505,1,Kyrgyzstan,42.866666666,74.566666666
Bissau,Autumn,2007,27.336263736263735,1.0845907045226766,412.9,49,0.0,0,42776.12714285714,33664.483076923076,0,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,Autumn,2007,14.742307692307692,1.0524818044593225,565.1,61,0.0,0,43287.445054945056,34449.09153846154,0,Colombia,4.60971,-74.08175
