capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,capital_in_season,cluster,country,lat,lon
Abuja,Autumn,2008,26.048901098901098,1.3485378506198256,350.0,42,0.0,0,42956.533626373624,34098.34505494506,Abuja_in_Autumn,3,Nigeria,9.055555555,7.491388888
Abuja,Spring,2008,28.71521739130435,1.6005620429463516,173.6,33,0.0,0,44341.22586956521,35976.31130434783,Abuja_in_Spring,1,Nigeria,9.055555555,7.491388888
Abuja,Summer,2008,24.405434782608697,1.0583902488103663,708.6,76,0.0,0,45157.869239130436,25214.539565217394,Abuja_in_Summer,3,Nigeria,9.055555555,7.491388888
Abuja,Winter,2008,27.57087912087912,1.1414431882019156,20.3,1,0.0,0,42118.2767032967,38491.747912087914,Abuja_in_Winter,4,Nigeria,9.055555555,7.491388888
Accra,Autumn,2008,26.36813186813187,1.0395917062726667,141.0,24,0.0,0,43206.496043956045,36510.64692307692,Accra_in_Autumn,1,Ghana,5.55602,-0.1969
Accra,Spring,2008,28.01086956521739,0.802017582463145,160.20000000000002,29,0.0,0,44058.83902173913,36948.50673913043,Accra_in_Spring,1,Ghana,5.55602,-0.1969
Accra,Summer,2008,25.184782608695652,0.6429131472127906,238.0,42,0.0,0,44566.68652173913,33031.636413043474,Accra_in_Summer,3,Ghana,5.55602,-0.1969
Accra,Winter,2008,27.57912087912088,0.8691332187257313,48.3,10,0.0,0,42696.42054945055,38137.312967032965,Accra_in_Winter,1,Ghana,5.55602,-0.1969
Addis Ababa,Autumn,2008,14.64010989010989,1.3105600961298065,405.2,34,0.0,0,42956.533626373624,38117.52098901099,Addis Ababa_in_Autumn,1,Ethiopia,9.027222222,38.736944444
Addis Ababa,Spring,2008,17.830434782608698,1.276132475333597,196.4,21,0.0,0,44341.22586956521,39550.04967391304,Addis Ababa_in_Spring,1,Ethiopia,9.027222222,38.736944444
Addis Ababa,Summer,2008,15.265217391304349,0.7207954675688838,1058.4,89,0.0,0,45157.869239130436,35636.010434782605,Addis Ababa_in_Summer,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Winter,2008,15.69010989010989,1.023399014727659,4.1,1,0.0,0,42118.2767032967,39066.95901098901,Addis Ababa_in_Winter,4,Ethiopia,9.027222222,38.736944444
Algiers,Autumn,2008,19.338461538461537,4.950701840946264,321.0,38,0.0,0,40591.921318681314,33602.20967032967,Algiers_in_Autumn,1,Algeria,36.776388888,3.058611111
Algiers,Spring,2008,15.888586956521738,2.927757489177064,138.1,23,0.0,0,47165.99032608696,38678.43380434783,Algiers_in_Spring,1,Algeria,36.776388888,3.058611111
Algiers,Summer,2008,25.00163043478261,2.789830936298732,23.4,4,0.0,0,51032.912065217395,46031.33989130434,Algiers_in_Summer,4,Algeria,36.776388888,3.058611111
Algiers,Winter,2008,11.53076923076923,1.7709189270415084,187.8,23,0.0,0,36538.584285714285,29993.77846153846,Algiers_in_Winter,1,Algeria,36.776388888,3.058611111
Alofi,Autumn,2008,24.825274725274724,0.9704058036138404,463.9,47,0.0,0,45070.33032967033,36124.78703296703,Alofi_in_Autumn,3,Niue,-19.056,-169.921
Alofi,Spring,2008,25.592391304347824,0.7485126197343492,792.7,61,0.0,0,42054.60630434782,32739.904782608697,Alofi_in_Spring,3,Niue,-19.056,-169.921
Alofi,Summer,2008,23.921195652173914,0.9836921281873767,163.2,21,0.0,0,40322.6477173913,32402.69402173913,Alofi_in_Summer,1,Niue,-19.056,-169.921
Alofi,Winter,2008,26.014835164835162,0.47856814825839905,793.8,67,0.0,0,46952.11340659341,34898.47131868132,Alofi_in_Winter,3,Niue,-19.056,-169.921
Amman,Autumn,2008,19.584065934065936,4.702717176276798,22.400000000000002,7,0.0,0,41088.37923076923,36805.48208791209,Amman_in_Autumn,4,Jordan,31.95,35.933333333
Amman,Spring,2008,18.071739130434782,4.405268476356651,5.8999999999999995,3,0.0,0,46552.41195652174,42464.87380434783,Amman_in_Spring,4,Jordan,31.95,35.933333333
Amman,Summer,2008,25.732608695652175,1.8981835559901084,0.1,0,0.0,0,49757.862717391305,45848.08260869565,Amman_in_Summer,4,Jordan,31.95,35.933333333
Amman,Winter,2008,7.956593406593406,3.0100130009982116,90.5,19,6.3,2,37727.235384615386,30699.301978021977,Amman_in_Winter,2,Jordan,31.95,35.933333333
Amsterdam,Autumn,2008,10.671978021978022,3.8164789531073797,201.4,30,5.04,2,38374.39208791209,20316.56813186813,Amsterdam_in_Autumn,2,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Spring,2008,9.697826086956523,4.741822996702769,198.4,40,2.73,1,50001.8145652174,33916.040869565215,Amsterdam_in_Spring,2,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Summer,2008,16.939673913043478,2.2561824467799916,239.8,45,0.0,0,57002.76489130435,38861.3197826087,Amsterdam_in_Summer,1,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Winter,2008,4.775824175824176,3.016983064782899,140.6,29,3.5,2,31103.19197802198,14919.76197802198,Amsterdam_in_Winter,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Autumn,2008,9.486813186813187,6.0503435860418335,211.3,25,31.01,5,39919.45384615385,30913.734505494504,Andorra la Vella_in_Autumn,2,Andorra,42.507222222,1.522222222
Andorra la Vella,Spring,2008,7.940217391304348,4.557629993868842,339.40000000000003,38,24.29,8,48010.89434782609,35792.21793478261,Andorra la Vella_in_Spring,2,Andorra,42.507222222,1.522222222
Andorra la Vella,Summer,2008,18.245652173913044,3.5181995596361206,210.9,33,0.0,0,52794.395978260865,45748.219673913045,Andorra la Vella_in_Summer,1,Andorra,42.507222222,1.522222222
Andorra la Vella,Winter,2008,3.5945054945054946,2.9820802820016112,45.4,12,45.64,10,34913.196593406596,26069.484835164836,Andorra la Vella_in_Winter,0,Andorra,42.507222222,1.522222222
Antananarivo,Autumn,2008,19.085164835164836,1.483866842361811,247.9,31,0.0,0,45052.60395604395,36650.245274725276,Antananarivo_in_Autumn,1,Madagascar,-18.91,47.525
Antananarivo,Spring,2008,18.17554347826087,1.855056863042701,178.4,26,0.0,0,42072.90652173913,35197.796521739125,Antananarivo_in_Spring,1,Madagascar,-18.91,47.525
Antananarivo,Summer,2008,14.665217391304349,1.3899312009702065,3.7,0,0.0,0,40361.838152173914,31590.683152173915,Antananarivo_in_Summer,4,Madagascar,-18.91,47.525
Antananarivo,Winter,2008,20.415384615384614,1.2872816386067263,757.5,51,0.0,0,46911.983076923076,33899.17813186813,Antananarivo_in_Winter,3,Madagascar,-18.91,47.525
Apia,Autumn,2008,26.269780219780223,0.5668567877573832,603.0,80,0.0,0,44641.58714285715,39569.2767032967,Apia_in_Autumn,3,Samoa,-13.833333333,-171.833333333
Apia,Spring,2008,26.06086956521739,0.7001893812483848,607.8,69,0.0,0,42500.92847826087,36638.77358695652,Apia_in_Spring,3,Samoa,-13.833333333,-171.833333333
Apia,Summer,2008,25.60054347826087,0.7301774045017483,542.4,67,0.0,0,41276.018369565216,35569.3225,Apia_in_Summer,3,Samoa,-13.833333333,-171.833333333
