capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Autumn,2004,25.93901098901099,1.066505253354835,381.9,50,0.0,0,42957.38395604395,34578.52461538461,0,Nigeria
Accra,Autumn,2004,26.43901098901099,0.8403306954144132,129.3,36,0.0,0,43207.01571428571,37576.878021978024,0,Ghana
Addis Ababa,Autumn,2004,14.673076923076923,1.0534416529828863,338.8,40,0.0,0,42957.38395604395,38728.98208791209,0,Ethiopia
Algiers,Autumn,2004,20.087912087912088,5.54270461788056,109.10000000000001,17,0.0,0,40595.98373626373,34013.3310989011,3,Algeria
Alofi,Autumn,2004,24.22252747252747,0.8474557915793114,655.2,39,0.0,0,45068.44989010989,34150.71472527472,0,Niue
Amman,Autumn,2004,20.27857142857143,5.4483032162782505,48.699999999999996,6,0.0,0,41091.755164835165,36497.25450549451,3,Jordan
Amsterdam,Autumn,2004,11.46868131868132,4.124457192243257,148.0,36,0.0,0,38381.583956043956,23830.331538461538,1,Kingdom of the Netherlands
Andorra la Vella,Autumn,2004,10.995604395604396,6.225769244535386,84.39999999999999,16,2.87,1,39924.4556043956,33924.94571428571,1,Andorra
Antananarivo,Autumn,2004,19.073626373626375,1.768840496850042,60.300000000000004,15,0.0,0,45050.745604395604,36013.02912087912,3,Madagascar
Apia,Autumn,2004,26.619230769230768,0.6887899708413475,645.5,68,0.0,0,44640.249890109895,37254.16791208791,0,Samoa
Asmara,Autumn,2004,16.95824175824176,1.1199271736308927,104.5,26,0.0,0,42488.309230769235,38417.19516483516,3,Eritrea
Astana,Autumn,2004,6.17967032967033,7.478424440504304,73.2,14,22.259999999999998,6,38606.28461538461,21297.496373626374,2,Kazakhstan
Asunción,Autumn,2004,23.408241758241758,3.768990903384145,590.4,26,0.0,0,45615.13384615385,35391.74736263736,0,Paraguay
Athens,Autumn,2004,19.356593406593408,4.73116269942183,29.5,8,0.0,0,40464.18769230769,34049.44989010989,3,Greece
Avarua,Autumn,2004,22.995604395604396,0.9969021001652051,307.6,33,0.0,0,45248.587802197806,33607.01186813187,0,Cook Islands
Baghdad,Autumn,2004,27.26813186813187,7.60914112719226,14.2,2,0.0,0,40960.87406593407,35965.49824175824,3,Iraq
Baku,Autumn,2004,17.59065934065934,4.821387030074738,100.5,16,2.52,1,40186.76373626374,27981.364285714284,1,Azerbaijan
Bamako,Autumn,2004,28.2521978021978,1.2867899787177586,119.9,18,0.0,0,42693.843736263734,38414.33934065934,3,Mali
Bandar Seri Begawan,Autumn,2004,26.832417582417584,0.6287277111743486,619.5,68,0.0,0,43257.71274725274,36877.23175824176,0,Brunei
Bangui,Autumn,2004,26.05989010989011,0.8604010621739063,451.4,67,0.0,0,43293.17241758242,33389.57186813187,0,Central African Republic
Basseterre,Autumn,2004,26.27802197802198,0.7566816735372637,612.8,62,0.0,0,42337.898681318686,34394.80813186813,0,Saint Kitts and Nevis
Beijing,Autumn,2004,13.49065934065934,7.020833727350781,77.7,13,0.0,0,40245.5,31413.895714285718,1,People's Republic of China
Beirut,Autumn,2004,21.755494505494507,4.485008674272861,204.5,13,0.0,0,40897.477802197805,36228.97362637363,3,Lebanon
Belgrade,Autumn,2004,13.167582417582418,5.553654320587148,176.9,22,2.31,1,39613.51945054945,25491.723076923074,1,Serbia
Belmopan,Autumn,2004,26.10054945054945,1.9413124785036882,357.9,64,0.0,0,42343.317912087914,34950.73637362637,0,Belize
Berlin,Autumn,2004,10.31868131868132,5.010902825903445,114.8,29,5.11,2,38340.50912087912,23020.89043956044,1,Germany
Bishkek,Autumn,2004,10.465934065934066,5.437109521718316,114.1,20,6.65,2,39878.945384615385,31964.495604395604,1,Kyrgyzstan
Bissau,Autumn,2004,27.64120879120879,0.828740456844449,288.7,48,0.0,0,42751.120109890115,35349.90417582417,0,Guinea-Bissau
Bogotá,Autumn,2004,14.706043956043956,0.9168434727923589,730.6,68,0.0,0,43277.97802197802,33579.39384615384,0,Colombia
Brasília,Autumn,2004,24.017032967032968,1.4045999782504275,182.4,29,0.0,0,44796.83681318681,39203.05175824176,0,Brazil
Bratislava,Autumn,2004,11.394505494505495,5.395880375853881,137.4,19,4.6899999999999995,1,39121.22076923077,23384.956263736265,1,Slovakia
Brazzaville,Autumn,2004,26.068131868131868,0.9061983007020932,412.5,51,0.0,0,43918.38230769231,32866.16747252747,0,Republic of the Congo
Bridgetown,Autumn,2004,27.0478021978022,0.6375261252996305,488.6,68,0.0,0,42657.248351648355,36761.33285714286,0,Barbados
Bucharest,Autumn,2004,13.191758241758242,5.486570795721048,173.6,17,0.28,0,39671.980769230766,28233.060329670334,1,Romania
Budapest,Autumn,2004,11.741208791208791,5.413325089313267,152.5,23,1.47,0,39220.61450549451,23948.99373626374,1,Hungary
Buenos Aires,Autumn,2004,16.47692307692308,3.0711046482794697,297.8,26,0.0,0,46582.19516483516,36227.227802197805,0,Argentina
Cairo,Autumn,2004,23.557692307692307,3.746004709293797,0.1,0,0.0,0,41271.403186813186,37367.28351648351,3,Egypt
Canberra,Autumn,2004,12.676373626373627,4.143631932518329,216.9,27,0.0,0,46664.380769230775,37229.08175824176,3,Australia
Castries,Autumn,2004,27.21978021978022,0.7974918711142319,401.2,74,0.0,0,42588.95857142857,36671.233846153846,0,Saint Lucia
Cetinje,Autumn,2004,12.226923076923079,5.628875493048265,791.9,32,1.26,0,39942.50912087912,26800.95230769231,1,Montenegro
Chișinău,Autumn,2004,11.265934065934067,5.641369411769528,95.3,15,1.89,1,39296.14164835165,23924.33934065934,1,Moldova
City of Brussels,Autumn,2004,11.87857142857143,4.684959046762443,132.3,30,0.14,0,38657.26879120879,23584.720769230767,1,Belgium
Commune of Monaco,Autumn,2004,16.542857142857144,4.291707581866917,252.0,24,2.3800000000000003,1,39758.01285714286,31362.92164835165,1,Monaco
Conakry,Autumn,2004,26.434615384615388,0.7034712466560303,626.9,74,0.0,0,42921.48604395604,34400.33241758242,0,Guinea
Copenhagen,Autumn,2004,9.736813186813187,4.276225199121532,170.5,37,4.550000000000001,1,37681.08516483517,21567.782527472526,1,Denmark
Dakar,Autumn,2004,27.934065934065934,0.7183653945234565,48.7,10,0.0,0,42541.41406593407,37799.71571428571,3,Senegal
Dhaka,Autumn,2004,25.551098901098904,1.9454930540722095,692.5,32,0.0,0,41826.41285714285,31424.726263736262,0,Bangladesh
Djibouti City,Autumn,2004,28.8989010989011,2.7752074799511055,82.4,22,0.0,0,42771.88252747253,37840.21065934066,3,Djibouti
Doha,Autumn,2004,29.122527472527473,3.186492879991552,1.5,0,0.0,0,41696.1010989011,37982.87362637363,3,Qatar
Dublin,Autumn,2004,11.146703296703297,2.9707444091207758,203.1,30,0.28,0,38185.98989010989,21515.83351648352,1,Ireland
Freetown,Autumn,2004,25.97197802197802,0.8536590781651799,624.5,86,0.0,0,42998.324395604395,34458.11912087912,0,Sierra Leone
Gaborone,Autumn,2004,23.498351648351647,4.062603506711835,42.1,11,0.0,0,45556.48791208791,41138.7089010989,3,Botswana
Georgetown,Autumn,2004,27.332967032967034,0.6233074763005875,329.9,62,0.0,0,43120.67813186813,39157.116593406594,0,Guyana
Gibraltar,Autumn,2004,18.49615384615385,3.559051299692962,139.20000000000002,17,0.0,0,40664.065714285716,34203.01857142857,3,Gibraltar
Gitega,Autumn,2004,19.608241758241757,1.2515160525508393,178.6,39,0.0,0,43856.78736263736,36570.13901098901,0,Burundi
Guatemala City,Autumn,2004,18.902747252747254,1.0271146922153274,523.4,56,0.0,0,42541.41406593407,36597.50901098901,0,Guatemala
Havana,Autumn,2004,27.015384615384615,1.4315821144549674,147.0,27,0.0,0,41873.06604395604,36533.18142857143,3,Cuba
Helsinki,Autumn,2004,6.621978021978022,5.763415310729918,149.7,32,13.44,2,36465.18967032967,18562.57879120879,2,Finland
Honiara,Autumn,2004,26.506593406593407,0.4645313523212146,775.7,86,0.0,0,44304.555714285714,33893.53901098901,0,Solomon Islands
