capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Winter,1996,27.845604395604393,1.1576952283559936,6.0,2,0.0,0,42117.296593406594,38895.78494505495,3,Nigeria,9.055555555,7.491388888
Accra,Winter,1996,27.557142857142853,0.629089793474642,72.9,12,0.0,0,42695.827032967034,37282.87,0,Ghana,5.55602,-0.1969
Addis Ababa,Winter,1996,15.366483516483516,1.1568889062446486,80.0,18,0.0,0,42117.296593406594,38889.52626373627,0,Ethiopia,9.027222222,38.736944444
Algiers,Winter,1996,13.08956043956044,2.6337185001387553,318.2,41,0.0,0,36533.815274725275,28464.680659340658,0,Algeria,36.776388888,3.058611111
Alofi,Winter,1996,26.07747252747253,0.46303729968928203,862.5,74,0.0,0,46954.331758241766,36009.45395604396,2,Niue,-19.056,-169.921
Amman,Winter,1996,10.182967032967033,2.399690023734777,72.1,19,0.0,0,37723.28626373626,32047.176043956046,0,Jordan,31.95,35.933333333
Amsterdam,Winter,1996,0.45219780219780226,3.8677865625927312,95.8,17,7.9799999999999995,3,31094.58098901099,13758.846703296704,4,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Winter,1996,1.6593406593406594,2.835488514523576,279.9,35,38.64,11,34907.295934065936,23376.89571428571,4,Andorra,42.507222222,1.522222222
Antananarivo,Winter,1996,20.174175824175823,1.0131733052741503,810.7,68,0.0,0,46914.17494505495,33470.33087912088,2,Madagascar,-18.91,47.525
Apia,Winter,1996,26.212637362637363,0.731193598265246,1155.4,87,0.0,0,45981.7043956044,33261.452967032965,2,Samoa,-13.833333333,-171.833333333
Asmara,Winter,1996,15.081868131868132,1.1293684686465886,8.9,0,0.0,0,41024.40681318681,38125.7332967033,3,Eritrea,15.333333333,38.916666666
Astana,Winter,1996,-16.146153846153847,7.4601505449854155,5.9,2,47.46,16,31657.30956043956,17969.035934065934,1,Kazakhstan,51.133333333,71.433333333
Asunción,Winter,1996,27.065384615384612,2.220268906482732,936.9,55,0.0,0,48192.543956043955,34395.99736263736,2,Paraguay,-25.28,-57.634444444
Athens,Winter,1996,9.391208791208792,2.810660197322106,215.0,26,0.0,0,36216.00868131868,21141.964285714286,0,Greece,37.984166666,23.728055555
Avarua,Winter,1996,25.476373626373626,0.5947614208581031,577.5,59,0.0,0,47362.68747252747,35962.60384615385,2,Cook Islands,-21.207,-159.771
Baghdad,Winter,1996,13.781868131868134,2.955292018693063,109.5,23,0.0,0,37410.185824175824,29614.526483516485,0,Iraq,33.315277777,44.366111111
Baku,Winter,1996,6.547802197802198,2.8160247008851176,49.400000000000006,14,5.11,1,35544.799560439555,21336.05901098901,4,Azerbaijan,40.366655555,49.835183333
Bamako,Winter,1996,27.408241758241758,1.8387384524339219,1.1,0,0.0,0,41504.22879120879,37799.514615384614,3,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Winter,1996,25.665384615384617,0.678015581093184,900.3000000000001,77,0.0,0,42813.06648351648,29230.598461538462,2,Brunei,4.916666666,114.916666666
Bangui,Winter,1996,28.315934065934066,1.0584023368811633,90.1,13,0.0,0,42895.01879120879,37529.965164835165,0,Central African Republic,4.37325,18.562833333
