capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Summer,2014,24.801086956521736,1.0774149531941961,701.0,76,0.0,0,45163.09043478261,24409.450543478262,0,Nigeria
Accra,Summer,2014,25.006521739130434,0.7568448601789904,309.7,43,0.0,0,44569.94358695652,30810.834239130436,0,Ghana
Addis Ababa,Summer,2014,15.764673913043477,0.856601322999641,951.6,76,0.0,0,45163.09043478261,36205.44597826087,0,Ethiopia
Algiers,Summer,2014,24.589130434782607,2.590078556309586,54.7,2,0.0,0,51057.66565217391,45815.09978260869,1,Algeria
Alofi,Summer,2014,23.514673913043477,1.1186122201604136,132.1,26,0.0,0,40311.66152173913,31625.133152173912,0,Niue
Amman,Summer,2014,24.963043478260868,2.401680610807902,0.0,0,0.0,0,49778.353804347826,45878.69869565218,1,Jordan
Amsterdam,Summer,2014,17.099456521739132,2.877685029664816,239.6,40,0.0,0,57048.030760869566,40776.27641304348,4,Kingdom of the Netherlands
Andorra la Vella,Summer,2014,17.764130434782608,2.556056437223626,242.7,37,0.0,0,52825.09402173913,44632.015,4,Andorra
Antananarivo,Summer,2014,15.014673913043477,1.724540678511083,30.6,6,0.0,0,40350.9852173913,29756.62652173913,3,Madagascar
Apia,Summer,2014,25.789130434782606,0.807343564507365,384.4,61,0.0,0,41268.25978260869,36169.60619565217,0,Samoa
Asmara,Summer,2014,18.62391304347826,0.9741854377277184,884.9,69,0.0,0,46293.25793478261,37109.21608695652,0,Eritrea
Astana,Summer,2014,19.58478260869565,4.667126908344718,104.4,22,0.0,0,56417.37304347826,44251.90739130435,4,Kazakhstan
Asunción,Summer,2014,19.4625,4.182227080354241,469.4,24,0.0,0,39105.95978260869,27724.059347826085,3,Paraguay
Athens,Summer,2014,26.834782608695654,2.5410664362704853,38.7,7,0.0,0,51401.39847826087,46422.93076086957,1,Greece
Avarua,Summer,2014,22.73967391304348,1.4193431781405004,288.3,38,0.0,0,39912.58586956521,29651.086413043482,0,Cook Islands
Baghdad,Summer,2014,36.915217391304346,2.3851041759729577,1.7,1,0.0,0,50113.97989130435,45458.788260869565,1,Iraq
Baku,Summer,2014,26.41304347826087,2.502074628910639,14.899999999999999,3,0.0,0,52129.9427173913,45940.06304347826,1,Azerbaijan
Bamako,Summer,2014,27.52445652173913,1.7547344836125471,419.6,64,0.0,0,45795.53086956521,37357.40152173913,0,Mali
Bandar Seri Begawan,Summer,2014,27.316304347826087,0.8740806377557951,521.1,65,0.0,0,44450.17760869565,33484.929891304346,0,Brunei
Bangui,Summer,2014,26.709782608695654,1.0635891736209395,295.0,55,0.0,0,44366.54804347826,36051.99108695652,0,Central African Republic
Basseterre,Summer,2014,26.75163043478261,0.38433981408373485,199.79999999999998,30,0.0,0,46659.99043478261,41843.08619565218,0,Saint Kitts and Nevis
Beijing,Summer,2014,26.67663043478261,2.5220069965192646,196.5,26,0.0,0,51975.12739130435,36111.620217391304,4,People's Republic of China
Beirut,Summer,2014,25.154891304347824,1.994760441462748,8.7,3,0.0,0,50277.09478260869,45839.74771739131,1,Lebanon
Belgrade,Summer,2014,21.457608695652173,2.610165406558345,350.3,41,0.0,0,53657.20413043479,42835.27173913043,4,Serbia
