capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Spring,1996,28.757608695652173,1.5293095257069629,227.2,37,0.0,0,44338.61141304348,36302.29586956521,1,Nigeria,9.055555555,7.491388888
Accra,Spring,1996,27.852717391304346,0.8685077555511285,256.6,44,0.0,0,44057.21793478261,36540.5952173913,1,Ghana,5.55602,-0.1969
Addis Ababa,Spring,1996,16.421739130434784,0.7763079833708978,508.1,59,0.0,0,44338.61141304348,38350.330434782605,4,Ethiopia,9.027222222,38.736944444
Algiers,Spring,1996,15.360869565217392,3.0389940687393233,240.9,25,0.0,0,47153.62076086957,38543.260217391304,1,Algeria,36.776388888,3.058611111
Alofi,Spring,1996,25.964673913043477,0.9339017185824932,733.1,58,0.0,0,42060.19445652174,32753.649891304347,4,Niue,-19.056,-169.921
Amman,Spring,1996,16.296739130434784,5.604373313662425,57.4,15,0.0,0,46542.14380434782,41148.03586956522,3,Jordan,31.95,35.933333333
Amsterdam,Spring,1996,7.163586956521739,4.330933351559704,87.1,25,0.84,0,49979.65728260869,29621.879347826085,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Spring,1996,7.947282608695652,4.417288488381116,236.4,31,9.24,3,47995.62880434782,39204.536630434784,2,Andorra,42.507222222,1.522222222
Antananarivo,Spring,1996,18.88532608695652,1.67767398572813,230.2,28,0.0,0,42078.42739130434,33879.937173913044,1,Madagascar,-18.91,47.525
Apia,Spring,1996,26.303260869565218,0.6602448907902442,756.2,84,0.0,0,42504.88597826087,35958.05782608695,4,Samoa,-13.833333333,-171.833333333
Asmara,Spring,1996,17.6625,1.0284583843557547,211.9,34,0.0,0,44876.3925,39051.644565217386,1,Eritrea,15.333333333,38.916666666
Astana,Spring,1996,0.3059782608695652,10.28324103992688,47.2,14,10.71,5,49686.8672826087,35204.126521739134,0,Kazakhstan,51.133333333,71.433333333
Asunción,Spring,1996,23.464130434782607,3.1426289660035662,591.8000000000001,40,0.0,0,41503.15054347826,31187.188043478258,4,Paraguay,-25.28,-57.634444444
Athens,Spring,1996,14.495652173913042,5.957443640927742,101.6,19,1.8900000000000001,1,47317.69086956522,37640.26402173913,2,Greece,37.984166666,23.728055555
Avarua,Spring,1996,25.484239130434784,1.0697624607397784,544.4,65,0.0,0,41875.39108695652,34021.931521739134,4,Cook Islands,-21.207,-159.771
Baghdad,Spring,1996,23.99402173913043,7.331813271331728,58.3,14,0.0,0,46702.66010869566,39710.81130434783,3,Iraq,33.315277777,44.366111111
Baku,Spring,1996,11.329347826086956,5.667989702028659,109.0,15,0.35,0,47664.978804347826,34417.60510869565,2,Azerbaijan,40.366655555,49.835183333
Bamako,Spring,1996,31.72228260869565,1.5657453396721983,55.1,11,0.0,0,44639.31652173913,39298.072717391304,3,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Spring,1996,27.009239130434782,0.7278196155213831,506.0,70,0.0,0,44000.480652173916,36312.56108695652,4,Brunei,4.916666666,114.916666666
Bangui,Spring,1996,27.30217391304348,0.9494912762672417,445.2,63,0.0,0,43960.87847826087,34947.696739130435,4,Central African Republic,4.37325,18.562833333
Basseterre,Spring,1996,25.24836956521739,0.6872644886106842,98.6,31,0.0,0,45051.279891304344,41115.735,1,Saint Kitts and Nevis,17.298333333,-62.734166666
