capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Winter,2002,27.63888888888889,1.3186811972099837,10.7,2,0.0,0,42114.991777777774,38888.587,3,Nigeria,9.055555555,7.491388888
Accra,Winter,2002,27.745,0.7227852650171045,53.2,14,0.0,0,42694.419555555556,37987.95611111111,3,Ghana,5.55602,-0.1969
Addis Ababa,Winter,2002,16.195,0.9428039104093425,53.2,15,0.0,0,42114.991777777774,38569.97933333334,3,Ethiopia,9.027222222,38.736944444
Algiers,Winter,2002,12.227777777777778,1.9960791780122062,158.0,21,0.0,0,36522.82555555555,30581.525999999998,0,Algeria,36.776388888,3.058611111
Alofi,Winter,2002,26.47722222222222,0.6894127573974985,444.9,69,0.0,0,46959.47066666667,39763.751,2,Niue,-19.056,-169.921
Amman,Winter,2002,8.568888888888889,2.5216654227651887,155.0,22,2.0300000000000002,1,37714.134,30765.999444444446,0,Jordan,31.95,35.933333333
Amsterdam,Winter,2002,4.526666666666666,4.025956512767697,248.29999999999998,40,1.4000000000000001,0,31075.524888888893,12819.48688888889,0,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Winter,2002,2.9972222222222222,2.965261050250018,57.9,12,35.21,8,34893.82288888889,26144.326666666664,4,Andorra,42.507222222,1.522222222
Antananarivo,Winter,2002,20.641111111111112,0.8744043808350171,807.9,65,0.0,0,46919.25355555556,35549.333333333336,2,Madagascar,-18.91,47.525
Apia,Winter,2002,26.834444444444443,0.6428799512431225,922.5,82,0.0,0,45985.364111111114,36190.541,2,Samoa,-13.833333333,-171.833333333
Asmara,Winter,2002,15.264444444444443,1.3575267589897755,10.4,3,0.0,0,41020.397777777776,38049.24966666667,3,Eritrea,15.333333333,38.916666666
Astana,Winter,2002,-10.233333333333333,7.608854244979877,11.0,3,49.42,16,31639.047666666665,12378.101666666666,1,Kazakhstan,51.133333333,71.433333333
Asunción,Winter,2002,27.196666666666665,2.3221914291694103,400.0,30,0.0,0,48199.55144444444,38831.43,2,Paraguay,-25.28,-57.634444444
Athens,Winter,2002,9.007222222222222,3.308573822144411,159.5,26,11.9,3,36204.53022222222,24572.233888888888,4,Greece,37.984166666,23.728055555
Avarua,Winter,2002,25.706666666666667,1.0045458474109406,341.3,50,0.0,0,47368.44533333334,39807.17844444444,2,Cook Islands,-21.207,-159.771
Baghdad,Winter,2002,11.76388888888889,3.2427536136363426,61.0,13,0.0,0,37400.54855555556,30253.797222222223,0,Iraq,33.315277777,44.366111111
Baku,Winter,2002,5.379444444444444,2.7283457395291735,75.1,16,25.83,8,35532.294111111114,23454.071333333333,4,Azerbaijan,40.366655555,49.835183333
Bamako,Winter,2002,26.495,1.5517668436587535,3.8000000000000003,2,0.0,0,41500.968555555555,37847.84411111112,3,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Winter,2002,26.983333333333334,0.7424904947751577,170.3,38,0.0,0,42811.84222222222,37327.237111111106,2,Brunei,4.916666666,114.916666666
Bangui,Winter,2002,28.38722222222222,1.4042383899040776,63.300000000000004,11,0.0,0,42893.92155555556,38336.064333333336,3,Central African Republic,4.37325,18.562833333
Basseterre,Winter,2002,25.146666666666665,0.6472413369946398,65.1,21,0.0,0,40667.757666666665,37599.834,3,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Winter,2002,0.19833333333333336,3.5171366194676033,0.0,0,9.17,5,35674.87566666667,28763.03877777778,4,People's Republic of China,39.90403,116.407526
Beirut,Winter,2002,11.75111111111111,2.8031480875970063,466.8,30,0.0,0,37248.41966666667,30708.06377777778,0,Lebanon,33.886944444,35.513055555
Belgrade,Winter,2002,2.2194444444444446,5.210268030180128,65.4,13,12.88,3,34133.25677777777,18177.536888888888,4,Serbia,44.817777777,20.456944444
Belmopan,Winter,2002,23.42222222222222,1.6798058861758287,184.1,48,0.0,0,40680.47711111111,32701.139,2,Belize,17.25,-88.7675
Berlin,Winter,2002,1.5233333333333332,4.942905482278777,112.8,24,20.65,7,30972.203555555552,13627.780444444445,4,Germany,52.516666666,13.383333333
Bishkek,Winter,2002,-2.8055555555555554,4.262235819645854,27.8,6,91.84,24,34782.759,25731.786666666663,1,Kyrgyzstan,42.866666666,74.566666666
Bissau,Winter,2002,27.38,1.443073343304942,7.7,3,0.0,0,41634.62266666667,36177.414777777776,3,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,Winter,2002,14.739444444444445,0.8148721015120856,469.8,61,0.0,0,42858.75577777778,36825.128,2,Colombia,4.60971,-74.08175
Brasília,Winter,2002,22.54222222222222,1.5670933357959658,837.9,71,0.0,0,46341.94022222223,32183.010555555556,2,Brazil,-15.793888888,-47.882777777
Bratislava,Winter,2002,0.9900000000000001,5.200919322365308,76.7,20,17.5,7,32920.30888888889,14995.223666666665,4,Slovakia,48.144722222,17.112777777
Brazzaville,Winter,2002,25.520555555555553,0.6392540616264142,455.0,73,0.0,0,44334.75911111111,34485.10211111111,2,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,Winter,2002,25.853333333333335,0.4855091153867203,64.8,20,0.0,0,41415.513666666666,37769.697111111105,3,Barbados,13.0975,-59.616666666
Bucharest,Winter,2002,-0.11777777777777783,6.731876673377792,46.2,8,25.9,9,34276.57211111111,21880.865777777777,4,Romania,44.413361111,26.097777777
Budapest,Winter,2002,1.1311111111111112,5.331850332205856,67.4,20,15.959999999999999,3,33166.104,16866.990666666665,4,Hungary,47.498333333,19.040833333
Buenos Aires,Winter,2002,22.299444444444443,2.3310495109974805,294.8,21,0.0,0,50389.535444444446,40421.58088888889,3,Argentina,-34.599722222,-58.381944444
Cairo,Winter,2002,14.185555555555556,2.2568154510338156,14.8,4,0.0,0,38143.51111111111,33234.632,3,Egypt,30.044444444,31.235833333
