capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,capital_in_season,cluster,country,lat,lon
Abuja,Autumn,2001,26.173076923076923,1.635615882852487,338.4,41,0.0,0,42964.53318681318,34473.18923076923,Abuja_in_Autumn,3,Nigeria,9.055555555,7.491388888
Abuja,Spring,2001,28.595108695652176,1.5506301410101828,136.7,22,0.0,0,44332.92163043479,34986.84032608696,Abuja_in_Spring,3,Nigeria,9.055555555,7.491388888
Abuja,Summer,2001,24.31086956521739,1.1181525699174497,705.5,75,0.0,0,45161.70989130435,24918.189239130435,Abuja_in_Summer,3,Nigeria,9.055555555,7.491388888
Abuja,Winter,2001,27.76,1.2057027416090573,0.2,0,0.0,0,42118.15222222223,38887.63688888889,Abuja_in_Winter,4,Nigeria,9.055555555,7.491388888
Accra,Autumn,2001,26.014285714285716,1.0092429977817168,93.60000000000001,29,0.0,0,43211.38439560439,37247.30186813187,Accra_in_Autumn,3,Ghana,5.55602,-0.1969
Accra,Spring,2001,27.703260869565216,0.7579543155006426,225.4,42,0.0,0,44053.69173913044,36702.31195652174,Accra_in_Spring,3,Ghana,5.55602,-0.1969
Accra,Summer,2001,24.72554347826087,0.6979363051174176,194.4,35,0.0,0,44569.08217391304,32221.969891304347,Accra_in_Summer,3,Ghana,5.55602,-0.1969
Accra,Winter,2001,27.72388888888889,0.608794525297706,43.7,10,0.0,0,42696.33544444444,37873.92,Accra_in_Winter,4,Ghana,5.55602,-0.1969
Addis Ababa,Autumn,2001,14.766483516483516,0.8394460787744017,223.1,31,0.0,0,42964.53318681318,39308.7589010989,Addis Ababa_in_Autumn,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Spring,2001,16.270108695652173,0.9077825834552304,510.3,49,0.0,0,44332.92163043479,38940.47,Addis Ababa_in_Spring,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Summer,2001,15.240760869565218,0.7025436261071987,1065.9,89,0.0,0,45161.70989130435,34281.56326086957,Addis Ababa_in_Summer,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Winter,2001,15.587777777777779,0.9460833250446765,7.2,1,0.0,0,42118.15222222223,38707.276333333335,Addis Ababa_in_Winter,4,Ethiopia,9.027222222,38.736944444
Algiers,Autumn,2001,20.4521978021978,4.730168613907447,150.8,16,0.0,0,40630.2510989011,33991.625714285714,Algiers_in_Autumn,1,Algeria,36.776388888,3.058611111
Algiers,Spring,2001,16.628260869565217,2.6549177296066007,88.4,17,0.0,0,47126.719891304354,40968.085,Algiers_in_Spring,1,Algeria,36.776388888,3.058611111
