capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,capital_in_season,cluster,country,lat,lon
Abuja,Autumn,2014,25.678021978021977,1.1843706437318622,498.6,55,0.0,0,42968.486923076925,32827.74318681318,Abuja_in_Autumn,3,Nigeria,9.055555555,7.491388888
Abuja,Spring,2014,28.491847826086957,1.5338538186633648,317.2,39,0.0,0,44329.15989130435,35966.185,Abuja_in_Spring,3,Nigeria,9.055555555,7.491388888
Abuja,Summer,2014,24.801086956521736,1.0774149531941961,701.0,76,0.0,0,45163.09043478261,24409.450543478262,Abuja_in_Summer,3,Nigeria,9.055555555,7.491388888
Abuja,Winter,2014,28.006666666666664,1.217134228561942,16.2,4,0.0,0,42116.426222222224,38875.02455555555,Abuja_in_Winter,4,Nigeria,9.055555555,7.491388888
Accra,Autumn,2014,25.9010989010989,0.8427131455397184,198.8,34,0.0,0,43213.79912087912,36251.93417582417,Accra_in_Autumn,3,Ghana,5.55602,-0.1969
Accra,Spring,2014,28.059782608695652,0.744512493730355,201.2,44,0.0,0,44051.36043478261,36978.23195652174,Accra_in_Spring,3,Ghana,5.55602,-0.1969
Accra,Summer,2014,25.006521739130434,0.7568448601789904,309.7,43,0.0,0,44569.94358695652,30810.834239130436,Accra_in_Summer,3,Ghana,5.55602,-0.1969
Accra,Winter,2014,27.689444444444447,0.5306077946189274,85.4,25,0.0,0,42695.289333333334,37569.252888888885,Accra_in_Winter,4,Ghana,5.55602,-0.1969
Addis Ababa,Autumn,2014,14.786813186813186,0.750993237313653,457.0,40,0.0,0,42968.486923076925,37898.908131868135,Addis Ababa_in_Autumn,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Spring,2014,17.139130434782608,1.029478318942868,362.6,37,0.0,0,44329.15989130435,38516.39043478261,Addis Ababa_in_Spring,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Summer,2014,15.764673913043477,0.856601322999641,951.6,76,0.0,0,45163.09043478261,36205.44597826087,Addis Ababa_in_Summer,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Winter,2014,15.720555555555555,1.0285501534816937,31.5,7,0.0,0,42116.426222222224,38629.10822222222,Addis Ababa_in_Winter,4,Ethiopia,9.027222222,38.736944444
Algiers,Autumn,2014,21.658241758241758,3.8841148264885215,121.6,14,0.0,0,40649.23131868132,33729.95516483516,Algiers_in_Autumn,4,Algeria,36.776388888,3.058611111
Algiers,Spring,2014,15.92608695652174,2.9097645222204935,165.9,19,0.0,0,47108.929673913044,41225.47989130435,Algiers_in_Spring,1,Algeria,36.776388888,3.058611111
Algiers,Summer,2014,24.589130434782607,2.590078556309586,54.7,2,0.0,0,51057.66565217391,45815.09978260869,Algiers_in_Summer,4,Algeria,36.776388888,3.058611111
Algiers,Winter,2014,12.736666666666666,1.9115526955501825,260.6,38,0.0,0,36529.84333333333,29140.48422222222,Algiers_in_Winter,3,Algeria,36.776388888,3.058611111
Alofi,Autumn,2014,24.732417582417582,0.7644305660778412,182.9,26,0.0,0,45043.78395604395,38941.41736263736,Alofi_in_Autumn,3,Niue,-19.056,-169.921
Alofi,Spring,2014,26.032608695652176,0.8822870749143463,481.1,48,0.0,0,42080.423804347825,32171.91184782609,Alofi_in_Spring,3,Niue,-19.056,-169.921
Alofi,Summer,2014,23.514673913043477,1.1186122201604136,132.1,26,0.0,0,40311.66152173913,31625.133152173912,Alofi_in_Summer,3,Niue,-19.056,-169.921
Alofi,Winter,2014,26.32777777777778,0.8781719748876923,595.9,58,0.0,0,46956.21088888889,39019.30577777778,Alofi_in_Winter,3,Niue,-19.056,-169.921
Amman,Autumn,2014,18.718131868131866,4.439597807631755,37.7,7,0.0,0,41135.9743956044,36862.39978021978,Amman_in_Autumn,4,Jordan,31.95,35.933333333
Amman,Spring,2014,17.724456521739132,4.270004597400936,58.9,9,0.0,0,46505.03304347826,41022.95195652174,Amman_in_Spring,1,Jordan,31.95,35.933333333
Amman,Summer,2014,24.963043478260868,2.401680610807902,0.0,0,0.0,0,49778.353804347826,45878.69869565218,Amman_in_Summer,4,Jordan,31.95,35.933333333
Amman,Winter,2014,10.578888888888889,2.461010317993084,20.5,4,0.0,0,37719.94,32459.508333333335,Amman_in_Winter,4,Jordan,31.95,35.933333333
Amsterdam,Autumn,2014,12.920879120879121,4.011920196489913,133.2,29,0.0,0,38476.1656043956,22507.69989010989,Amsterdam_in_Autumn,2,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Spring,2014,10.961413043478261,3.277463030368519,187.3,34,0.0,0,49899.87923913043,34659.322717391304,Amsterdam_in_Spring,1,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Summer,2014,17.099456521739132,2.877685029664816,239.6,40,0.0,0,57048.030760869566,40776.27641304348,Amsterdam_in_Summer,1,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Winter,2014,5.6450000000000005,2.4000356973000647,215.5,47,9.520000000000001,1,31088.32111111111,13265.327777777778,Amsterdam_in_Winter,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Autumn,2014,12.453846153846154,4.549989198822534,258.8,27,1.75,1,39990.066373626374,31252.20373626374,Andorra la Vella_in_Autumn,2,Andorra,42.507222222,1.522222222
Andorra la Vella,Spring,2014,9.040760869565217,3.6433963244962917,207.1,25,7.63,2,47940.51782608695,39519.11065217391,Andorra la Vella_in_Spring,1,Andorra,42.507222222,1.522222222
Andorra la Vella,Summer,2014,17.764130434782608,2.556056437223626,242.7,37,0.0,0,52825.09402173913,44632.015,Andorra la Vella_in_Summer,1,Andorra,42.507222222,1.522222222
Andorra la Vella,Winter,2014,2.766111111111111,3.024068505274683,86.10000000000001,21,37.660000000000004,10,34902.524333333335,24483.851333333336,Andorra la Vella_in_Winter,0,Andorra,42.507222222,1.522222222
Antananarivo,Autumn,2014,19.55934065934066,2.3398707477113216,148.1,22,0.0,0,45026.373406593404,38836.5789010989,Antananarivo_in_Autumn,1,Madagascar,-18.91,47.525
Antananarivo,Spring,2014,18.786956521739132,1.9693094338982162,60.9,12,0.0,0,42098.41391304348,34845.88836956522,Antananarivo_in_Spring,4,Madagascar,-18.91,47.525
Antananarivo,Summer,2014,15.014673913043477,1.724540678511083,30.6,6,0.0,0,40350.9852173913,29756.62652173913,Antananarivo_in_Summer,4,Madagascar,-18.91,47.525
Antananarivo,Winter,2014,20.720555555555556,0.9522561749453774,764.4,69,0.0,0,46916.03188888889,33155.76866666667,Antananarivo_in_Winter,3,Madagascar,-18.91,47.525
Apia,Autumn,2014,26.656043956043955,0.5388689371078382,467.4,61,0.0,0,44622.71263736264,38017.66164835165,Apia_in_Autumn,3,Samoa,-13.833333333,-171.833333333
Apia,Spring,2014,26.75597826086957,0.5503666306142164,460.7,69,0.0,0,42519.215,37809.14119565218,Apia_in_Spring,3,Samoa,-13.833333333,-171.833333333
Apia,Summer,2014,25.789130434782606,0.807343564507365,384.4,61,0.0,0,41268.25978260869,36169.60619565217,Apia_in_Summer,3,Samoa,-13.833333333,-171.833333333
Apia,Winter,2014,26.63,0.6901717747428425,1311.1,82,0.0,0,45983.044555555556,32989.37788888889,Apia_in_Winter,3,Samoa,-13.833333333,-171.833333333
Asmara,Autumn,2014,16.894505494505495,1.22323456798065,234.0,33,0.0,0,42507.602197802196,37928.36879120879,Asmara_in_Autumn,3,Eritrea,15.333333333,38.916666666
Asmara,Spring,2014,18.008152173913043,1.3181171464454347,178.3,33,0.0,0,44860.1172826087,39968.17184782609,Asmara_in_Spring,1,Eritrea,15.333333333,38.916666666
Asmara,Summer,2014,18.62391304347826,0.9741854377277184,884.9,69,0.0,0,46293.25793478261,37109.21608695652,Asmara_in_Summer,3,Eritrea,15.333333333,38.916666666
Asmara,Winter,2014,15.380555555555556,1.0004126801409337,8.8,3,0.0,0,41022.906444444445,38080.372,Asmara_in_Winter,4,Eritrea,15.333333333,38.916666666
Astana,Autumn,2014,2.0027472527472527,9.800641596450495,81.0,13,29.889999999999997,9,38696.597252747255,18942.957032967035,Astana_in_Autumn,0,Kazakhstan,51.133333333,71.433333333
Astana,Spring,2014,5.1233695652173905,8.773058944663262,63.9,17,7.49,2,49610.75304347826,37095.84608695652,Astana_in_Spring,2,Kazakhstan,51.133333333,71.433333333
Astana,Summer,2014,19.58478260869565,4.667126908344718,104.4,22,0.0,0,56417.37304347826,44251.90739130435,Astana_in_Summer,1,Kazakhstan,51.133333333,71.433333333
Astana,Winter,2014,-15.284444444444443,7.664223189836034,0.2,0,52.5,17,31651.22377777778,15218.312111111112,Astana_in_Winter,0,Kazakhstan,51.133333333,71.433333333
Asunción,Autumn,2014,25.596153846153847,3.0716375542953074,406.5,30,0.0,0,45581.434395604396,36288.20659340659,Asunción_in_Autumn,1,Paraguay,-25.28,-57.634444444
Asunción,Spring,2014,22.91141304347826,4.157120881730828,627.5,36,0.0,0,41530.84217391304,29821.480000000003,Asunción_in_Spring,3,Paraguay,-25.28,-57.634444444
Asunción,Summer,2014,19.4625,4.182227080354241,469.4,24,0.0,0,39105.95978260869,27724.059347826085,Asunción_in_Summer,2,Paraguay,-25.28,-57.634444444
Asunción,Winter,2014,28.444444444444443,2.770626875527586,266.5,30,0.0,0,48195.09211111111,38761.977,Asunción_in_Winter,1,Paraguay,-25.28,-57.634444444
Athens,Autumn,2014,18.946153846153845,4.767542056967852,86.6,12,0.0,0,40519.84923076923,32817.607582417586,Athens_in_Autumn,4,Greece,37.984166666,23.728055555
