capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Summer,2004,24.47554347826087,0.8331225047848496,793.8,82,0.0,0,45158.41358695652,26702.99836956522,0,Nigeria,9.055555555,7.491388888
Accra,Summer,2004,24.92391304347826,0.6786572983614072,122.9,27,0.0,0,44567.025434782605,34399.23304347826,0,Ghana,5.55602,-0.1969
Addis Ababa,Summer,2004,15.30163043478261,0.5502472514650703,1189.2,86,0.0,0,45158.41358695652,35305.37923913044,0,Ethiopia,9.027222222,38.736944444
Algiers,Summer,2004,24.83641304347826,2.8132252741124235,4.7,2,0.0,0,51035.49619565218,45801.744782608694,1,Algeria,36.776388888,3.058611111
Alofi,Summer,2004,24.457608695652173,0.9075669315858577,209.9,39,0.0,0,40321.50630434783,33543.87032608695,0,Niue,-19.056,-169.921
Amman,Summer,2004,24.934782608695652,2.177340084215507,0.30000000000000004,0,0.0,0,49759.999673913044,45889.378586956525,1,Jordan,31.95,35.933333333
Amsterdam,Summer,2004,16.808695652173913,2.803927864049657,322.6,48,0.0,0,57007.54021739131,39551.38717391305,4,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Summer,2004,18.88695652173913,2.8548962141719367,121.39999999999999,17,0.0,0,52797.60793478261,46280.22217391305,4,Andorra,42.507222222,1.522222222
Antananarivo,Summer,2004,14.762500000000001,1.1585000011856934,14.3,4,0.0,0,40360.71097826087,31513.561086956524,3,Madagascar,-18.91,47.525
Apia,Summer,2004,26.115760869565218,0.6668743455387204,363.9,61,0.0,0,41275.21304347826,36939.86641304348,0,Samoa,-13.833333333,-171.833333333
Asmara,Summer,2004,18.36521739130435,0.933731116743754,755.5,69,0.0,0,46285.23217391305,37304.22173913044,0,Eritrea,15.333333333,38.916666666
Astana,Summer,2004,19.204347826086956,3.713131229304883,130.1,25,0.0,0,56378.85706521739,43817.53108695652,4,Kazakhstan,51.133333333,71.433333333
Asunción,Summer,2004,18.630434782608695,4.310350158653639,265.7,20,0.0,0,39119.47391304348,26758.5475,3,Paraguay,-25.28,-57.634444444
Athens,Summer,2004,26.18423913043478,2.2590833664285066,11.5,3,0.0,0,51378.20010869565,46714.992391304346,1,Greece,37.984166666,23.728055555
Avarua,Summer,2004,22.971739130434784,1.2167851794616293,347.3,33,0.0,0,39923.642173913046,31638.230326086956,0,Cook Islands,-21.207,-159.771
Baghdad,Summer,2004,36.63478260869565,1.9889079660146793,0.0,0,0.0,0,50094.62728260869,45579.73380434782,1,Iraq,33.315277777,44.366111111
Baku,Summer,2004,24.61902173913043,2.8509092668609957,22.7,5,0.0,0,52104.5545652174,45275.517173913046,1,Azerbaijan,40.366655555,49.835183333
Bamako,Summer,2004,27.232065217391302,1.9659544772677124,476.3,62,0.0,0,45788.97913043478,36363.9227173913,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Summer,2004,27.492391304347827,0.9380519556889724,360.3,47,0.0,0,44447.61565217392,37746.213804347826,0,Brunei,4.916666666,114.916666666
Bangui,Summer,2004,26.191847826086956,1.0169518442442138,353.4,50,0.0,0,44364.23413043479,35134.698152173914,0,Central African Republic,4.37325,18.562833333
Basseterre,Summer,2004,26.817391304347826,0.4977661518239028,212.0,42,0.0,0,46650.87923913043,41929.73576086957,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Summer,2004,25.32336956521739,2.865745507275575,402.09999999999997,34,0.0,0,51950.205652173914,35552.74434782609,4,People's Republic of China,39.90403,116.407526
Beirut,Summer,2004,25.036956521739132,1.9347582630784668,0.8999999999999999,0,0.0,0,50257.256630434786,46051.79336956522,1,Lebanon,33.886944444,35.513055555
Belgrade,Summer,2004,21.593478260869563,3.152996284639546,216.7,30,0.0,0,53627.19336956522,42202.43836956522,4,Serbia,44.817777777,20.456944444
Belmopan,Summer,2004,27.405434782608697,1.0347653692148375,245.5,60,0.0,0,46637.669347826086,40061.789673913045,0,Belize,17.25,-88.7675
Berlin,Summer,2004,17.92554347826087,2.9633613836986785,163.0,35,0.0,0,57123.11065217391,40576.36826086957,4,Germany,52.516666666,13.383333333
Bishkek,Summer,2004,20.157608695652176,2.6716453215797875,148.3,13,0.0,0,52918.47934782608,44012.51652173913,4,Kyrgyzstan,42.866666666,74.566666666
Bissau,Summer,2004,26.718478260869563,1.0093986184609047,866.5,73,0.0,0,45651.387934782615,31252.464782608695,0,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,Summer,2004,15.881521739130434,0.9172257919227796,52.7,11,0.0,0,44399.949782608695,34797.627717391304,3,Colombia,4.60971,-74.08175
Brasília,Summer,2004,19.870652173913044,2.000070770367573,1.1,0,0.0,0,40925.08652173913,37437.02195652174,3,Brazil,-15.793888888,-47.882777777
Bratislava,Summer,2004,19.632608695652173,2.8709269742283814,202.3,33,0.0,0,54959.26054347826,39945.70760869565,4,Slovakia,48.144722222,17.112777777
Brazzaville,Summer,2004,24.820652173913043,0.7826466851213829,3.1,0,0.0,0,42912.212608695656,34040.14739130435,3,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,Summer,2004,26.866847826086957,0.545323634824789,375.1,55,0.0,0,45877.04858695652,40307.13804347826,0,Barbados,13.0975,-59.616666666
Bucharest,Summer,2004,21.358695652173914,2.4483971960103696,286.1,35,0.0,0,53470.54097826086,43195.59032608696,4,Romania,44.413361111,26.097777777
Budapest,Summer,2004,20.29891304347826,2.6918780798451993,176.8,30,0.0,0,54688.417934782614,42148.31010869565,4,Hungary,47.498333333,19.040833333
Buenos Aires,Summer,2004,12.230434782608697,3.1976206514946055,212.9,21,0.0,0,37025.82326086956,25460.553695652172,3,Argentina,-34.599722222,-58.381944444
Cairo,Summer,2004,27.740760869565218,1.7473673973464008,0.0,0,0.0,0,49303.14836956522,44728.02043478261,1,Egypt,30.044444444,31.235833333
Canberra,Summer,2004,6.751086956521739,2.127901745501732,131.6,23,0.07,0,36849.36304347826,26506.041956521738,3,Australia,-35.293055555,149.126944444
Castries,Summer,2004,27.143478260869564,0.6463004349909324,286.6,59,0.0,0,46041.727173913045,39938.65391304348,0,Saint Lucia,14.016666666,-60.983333333
Cetinje,Summer,2004,19.08478260869565,2.798054064100316,336.2,35,0.0,0,52749.70967391304,44265.34108695652,4,Montenegro,42.389444444,18.924722222
Chișinău,Summer,2004,20.608152173913044,2.58393469848585,214.70000000000002,21,0.0,0,54483.265,42414.259239130435,4,Moldova,47.022777777,28.835277777
City of Brussels,Summer,2004,17.59619565217391,2.808300429433951,210.4,43,0.0,0,56237.02,39079.81902173913,4,Belgium,50.846666666,4.351666666
Commune of Monaco,Summer,2004,22.014130434782608,1.9398839617352368,56.0,12,0.0,0,53240.57945652174,47113.556304347825,1,Monaco,43.730555555,7.425277777
Conakry,Summer,2004,25.50108695652174,0.6847225419017795,1476.8,90,0.0,0,45243.92771739131,28320.134673913046,0,Guinea,9.509166666,-13.712222222
Copenhagen,Summer,2004,15.708152173913044,2.426867437460524,314.2,48,0.0,0,59008.76782608695,36172.93739130435,4,Denmark,55.676111111,12.568888888
Dakar,Summer,2004,26.377717391304348,1.0227189609569243,71.7,16,0.0,0,46156.63695652173,39816.54369565217,1,Senegal,14.672555555,-17.432
Dhaka,Summer,2004,27.982608695652175,0.8732104079927429,1127.2,91,0.0,0,47909.964347826084,24303.491956521735,0,Bangladesh,23.728888888,90.394444444
Djibouti City,Summer,2004,34.36413043478261,1.219919968708014,5.2,0,0.0,0,45601.58826086957,38789.93630434783,1,Djibouti,11.595,43.148055555
Doha,Summer,2004,34.40760869565217,1.4997790090435055,0.0,0,0.0,0,48234.577826086956,44074.6675,1,Qatar,25.286205555,51.529436111
Dublin,Summer,2004,15.304347826086957,1.5981385492949212,211.9,41,0.0,0,57559.746847826085,36911.99130434783,4,Ireland,53.349722222,-6.260277777
Freetown,Summer,2004,25.115760869565218,0.5553401763054941,1625.3,88,0.0,0,45061.03239130435,30266.15391304348,0,Sierra Leone,8.487222222,-13.235555555
Gaborone,Summer,2004,14.407065217391304,3.2592268138734046,14.2,3,0.0,0,39247.68217391304,33907.80554347826,3,Botswana,-24.656944444,25.908611111
Georgetown,Summer,2004,25.959782608695654,0.7480097817143637,729.5,86,0.0,0,44770.91967391304,36549.00652173913,0,Guyana,6.805833333,-58.150833333
Gibraltar,Summer,2004,23.20923913043478,1.836218781821962,0.4,0,0.0,0,50859.061195652175,46579.05608695652,1,Gibraltar,36.14,-5.35
Gitega,Summer,2004,19.59836956521739,1.2009257209317357,1.9,1,0.0,0,43053.78304347826,38714.2825,3,Burundi,-3.428333333,29.925
Guatemala City,Summer,2004,19.644565217391303,0.6182417697065149,638.0,77,0.0,0,46156.63695652173,38167.96489130435,0,Guatemala,14.641666666,-90.513333333
Havana,Summer,2004,28.86304347826087,0.8540745767813586,330.1,44,0.0,0,47794.124673913044,41748.07532608696,0,Cuba,23.136666666,-82.358888888
Helsinki,Summer,2004,15.138586956521738,2.8565819817973175,392.8,48,0.0,0,62680.160978260865,40788.46456521739,4,Finland,60.170833333,24.9375
Honiara,Summer,2004,26.16576086956522,0.5846445970207964,659.3,78,0.0,0,42031.580108695656,32913.72065217391,0,Solomon Islands,-9.433333,159.95
Islamabad,Summer,2004,29.19782608695652,1.725008568914507,203.8,30,0.0,0,50202.741195652176,43586.740326086954,1,Pakistan,33.698888888,73.036944444
Jakarta,Summer,2004,26.321195652173916,0.7540088354501786,80.8,21,0.0,0,42592.74336956522,38216.65347826087,0,Indonesia,-6.175277777,106.826944444
Jerusalem,Summer,2004,24.553804347826084,1.8136877873192496,0.5,0,0.0,0,49725.43239130435,45532.44402173913,1,Israel,31.778888888,35.225555555
