capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Spring,2020,28.735326086956523,1.3575701071383066,69.7,13,0.0,0,44343.41576086957,34962.885434782605,3,Nigeria,9.055555555,7.491388888
Accra,Spring,2020,28.10108695652174,0.7122930877840409,221.4,40,0.0,0,44060.1947826087,36213.989565217395,3,Ghana,5.55602,-0.1969
Addis Ababa,Spring,2020,17.11141304347826,1.0294056553878475,333.0,44,0.0,0,44343.41576086957,36800.36815217391,3,Ethiopia,9.027222222,38.736944444
Algiers,Spring,2020,16.840217391304346,2.4954490350010397,166.8,25,0.0,0,47176.342391304344,36882.82195652174,2,Algeria,36.776388888,3.058611111
Alofi,Spring,2020,26.583695652173912,0.616000423489409,616.8,44,0.0,0,42049.919130434784,32906.41010869565,4,Niue,-19.056,-169.921
Amman,Spring,2020,16.305978260869566,5.696904125479629,239.5,22,0.07,0,46561.00717391304,40806.186195652175,2,Jordan,31.95,35.933333333
Amsterdam,Spring,2020,9.685869565217391,3.799481790048442,85.9,18,0.0,0,50020.2927173913,37078.46869565218,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Spring,2020,10.410326086956522,4.595695178992301,241.2,41,77.77,11,48023.65902173913,34650.00858695652,0,Andorra,42.507222222,1.522222222
Antananarivo,Spring,2020,19.273913043478263,1.6360210083028293,111.3,21,0.0,0,42068.27652173913,36669.487282608694,3,Madagascar,-18.91,47.525
Apia,Spring,2020,26.166304347826088,0.5207828371762763,542.7,72,0.0,0,42497.608695652176,36081.83380434783,4,Samoa,-13.833333333,-171.833333333
Asmara,Spring,2020,18.76086956521739,1.1385315896372867,76.9,16,0.0,0,44884.662065217395,40301.47076086957,3,Eritrea,15.333333333,38.916666666
Astana,Spring,2020,7.2864130434782615,10.0272817503074,45.9,11,5.39,1,49725.62597826087,38484.86206521739,2,Kazakhstan,51.133333333,71.433333333
Asunción,Spring,2020,23.889673913043477,5.033555196327624,147.5,12,0.0,0,41489.08391304348,35794.274456521736,3,Paraguay,-25.28,-57.634444444
Athens,Spring,2020,15.653260869565216,4.787448128131614,182.7,19,0.0,0,47341.44695652174,37375.79760869565,2,Greece,37.984166666,23.728055555
Avarua,Spring,2020,25.99021739130435,0.7071160718261743,769.5,52,0.0,0,41863.862282608694,32382.10804347826,4,Cook Islands,-21.207,-159.771
Baghdad,Spring,2020,24.354891304347827,5.876835975842486,34.1,8,0.0,0,46722.536847826086,37598.25836956522,1,Iraq,33.315277777,44.366111111
Baku,Spring,2020,12.986413043478262,4.4587123212631745,91.9,20,2.1,1,47690.92369565218,35098.29869565217,2,Azerbaijan,40.366655555,49.835183333
Bamako,Spring,2020,32.4570652173913,1.7450964506506759,37.8,9,0.0,0,44646.061195652175,36226.41336956521,1,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Spring,2020,27.48695652173913,0.6943203477801982,769.5,83,0.0,0,44003.08847826087,33938.68010869565,4,Brunei,4.916666666,114.916666666
Bangui,Spring,2020,28.882065217391304,1.3751439789101805,225.5,35,0.0,0,43963.22782608696,34791.74793478261,3,Central African Republic,4.37325,18.562833333
Basseterre,Spring,2020,26.11467391304348,1.0497393199035445,134.1,47,0.0,0,45060.67141304348,41634.607826086954,3,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Spring,2020,14.595108695652174,6.580014946134402,51.800000000000004,12,0.35,0,47616.71934782608,35404.24304347826,2,People's Republic of China,39.90403,116.407526
Beirut,Spring,2020,18.07228260869565,2.9067973022929063,232.2,29,0.0,0,46801.020217391306,38955.611086956524,3,Lebanon,33.886944444,35.513055555
Belgrade,Spring,2020,12.359782608695651,4.772046806293128,126.0,22,13.649999999999999,3,48420.79336956522,33668.05032608695,0,Serbia,44.817777777,20.456944444
