capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Summer,2001,24.31086956521739,1.1181525699174497,705.5,75,0.0,0,45161.70989130435,24918.189239130435,0,Nigeria
Accra,Summer,2001,24.72554347826087,0.6979363051174176,194.4,35,0.0,0,44569.08217391304,32221.969891304347,0,Ghana
Addis Ababa,Summer,2001,15.240760869565218,0.7025436261071987,1065.9,89,0.0,0,45161.70989130435,34281.56326086957,0,Ethiopia
Algiers,Summer,2001,25.44945652173913,2.247972157804603,1.8,1,0.0,0,51051.12510869565,45889.30130434782,1,Algeria
Alofi,Summer,2001,24.228804347826088,0.8432418374727408,412.0,34,0.0,0,40314.56967391304,33606.92086956522,0,Niue
Amman,Summer,2001,25.51304347826087,2.1409901884641753,0.0,0,0.0,0,49772.936413043484,45885.26641304348,1,Jordan
Amsterdam,Summer,2001,16.858695652173914,3.1306496946720372,241.2,42,0.0,0,57036.12489130435,39642.566413043474,4,Kingdom of the Netherlands
Andorra la Vella,Summer,2001,18.92608695652174,3.232199590086863,134.2,21,0.0,0,52816.98923913043,45597.06293478261,4,Andorra
Antananarivo,Summer,2001,14.781521739130437,1.5722301195985169,13.299999999999999,2,0.0,0,40353.85760869565,32513.886195652172,3,Madagascar
Apia,Summer,2001,26.155434782608697,0.576292456743928,286.7,60,0.0,0,41270.31413043478,37537.33445652174,0,Samoa
Asmara,Summer,2001,18.119565217391305,0.697048586515809,890.3,73,0.0,0,46290.88760869565,34893.93978260869,0,Eritrea
Astana,Summer,2001,17.559782608695652,3.16086334647337,255.4,38,0.0,0,56406.041956521745,42222.958260869564,4,Kazakhstan
Asunción,Summer,2001,20.233695652173914,5.362492391939338,185.79999999999998,17,0.0,0,39109.95097826087,29523.749130434782,3,Paraguay
Athens,Summer,2001,26.914130434782606,2.2328138026502096,11.2,5,0.0,0,51394.555434782604,46652.484239130434,1,Greece
Avarua,Summer,2001,23.06847826086957,1.2766438958788986,170.1,21,0.0,0,39915.85260869565,31422.325217391302,3,Cook Islands
Baghdad,Summer,2001,37.35597826086956,2.7562301295419314,0.0,0,0.0,0,50108.26869565217,45593.47184782609,1,Iraq
Baku,Summer,2001,25.30054347826087,2.638373776571862,17.7,4,0.0,0,52122.455108695656,45731.3375,1,Azerbaijan
Bamako,Summer,2001,26.953804347826086,1.9195242327151993,567.3,62,0.0,0,45793.59684782609,34882.09260869565,0,Mali
Bandar Seri Begawan,Summer,2001,27.460869565217394,0.8404873679995729,355.4,55,0.0,0,44449.421195652176,36073.23597826087,0,Brunei
Bangui,Summer,2001,26.31358695652174,0.9005829388335704,250.9,49,0.0,0,44365.864130434784,37441.77054347826,0,Central African Republic
Basseterre,Summer,2001,26.99836956521739,0.4330730394807368,158.1,33,0.0,0,46657.29967391305,42220.49554347826,0,Saint Kitts and Nevis
Beijing,Summer,2001,26.14184782608696,2.377288107449201,377.3,32,0.0,0,51967.777500000004,38194.26663043478,4,People's Republic of China
Beirut,Summer,2001,25.765760869565216,1.8088447127753946,4.4,1,0.0,0,50271.24032608696,46019.992391304346,1,Lebanon
Belgrade,Summer,2001,21.59565217391304,3.8719947735035993,256.1,35,0.0,0,53648.35945652174,40224.32108695652,4,Serbia
Belmopan,Summer,2001,27.02445652173913,0.889699744549533,323.8,67,0.0,0,46644.06097826087,37355.316413043474,0,Belize
Berlin,Summer,2001,17.95108695652174,3.4078930542607337,191.9,39,0.0,0,57151.95434782608,37496.323152173914,4,Germany
Bishkek,Summer,2001,20.60326086956522,2.549033477116958,112.4,18,0.0,0,52938.12054347826,43820.57586956522,4,Kyrgyzstan
Bissau,Summer,2001,26.74673913043478,1.1022655078884356,1053.3999999999999,76,0.0,0,45655.71673913044,30076.619673913043,0,Guinea-Bissau
Bogotá,Summer,2001,15.91141304347826,1.0973019674365336,49.300000000000004,13,0.0,0,44401.654565217395,32504.74054347826,3,Colombia
Brasília,Summer,2001,20.48695652173913,1.3062585940664226,5.6,1,0.0,0,40919.44097826087,37360.998695652175,3,Brazil
Bratislava,Summer,2001,20.156521739130437,3.4075725092968456,187.0,31,0.0,0,54983.319456521735,40232.23793478261,4,Slovakia
Brazzaville,Summer,2001,24.820652173913043,0.7050895108756563,3.1,2,0.0,0,42910.78586956522,35610.512717391306,3,Republic of the Congo
Bridgetown,Summer,2001,27.021195652173912,0.46381324962784276,267.8,53,0.0,0,45881.85010869565,42124.08358695652,0,Barbados
Bucharest,Summer,2001,23.218478260869563,3.40787482834626,195.4,31,0.0,0,53491.36913043478,44590.81391304348,4,Romania
