capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Summer,2003,24.73804347826087,0.9805069771066401,672.2,81,0.0,0,45167.81815217391,28796.539565217394,0,Nigeria,9.055555555,7.491388888
Accra,Summer,2003,25.09619565217391,0.6041174516313053,172.1,28,0.0,0,44572.89467391304,35703.95554347826,0,Ghana,5.55602,-0.1969
Addis Ababa,Summer,2003,15.593478260869563,1.0239499416664382,1162.5,86,0.0,0,45167.81815217391,34275.18869565217,0,Ethiopia,9.027222222,38.736944444
Algiers,Summer,2003,26.946195652173916,2.524378214113918,0.6,0,0.0,0,51080.12804347826,45700.493043478265,1,Algeria,36.776388888,3.058611111
Alofi,Summer,2003,23.566304347826087,1.0830134164453686,257.5,27,0.0,0,40301.72771739131,33278.252173913046,0,Niue,-19.056,-169.921
Amman,Summer,2003,25.04076086956522,1.720032732691127,1.9,1,0.0,0,49796.92793478261,45919.31652173913,1,Jordan,31.95,35.933333333
Amsterdam,Summer,2003,18.35978260869565,2.448123739178963,142.9,23,0.0,0,57089.44739130435,43432.60815217392,4,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Summer,2003,20.98967391304348,2.594198282256701,130.7,26,0.0,0,52852.99760869565,46356.98163043478,4,Andorra,42.507222222,1.522222222
Antananarivo,Summer,2003,14.518478260869566,1.8759425087740595,9.4,2,0.0,0,40341.17206521739,31487.10097826087,3,Madagascar,-18.91,47.525
Apia,Summer,2003,25.7,0.6169759644097498,377.8,60,0.0,0,41261.24760869565,35605.21369565218,0,Samoa,-13.833333333,-171.833333333
Asmara,Summer,2003,18.434239130434783,1.1691766932292322,906.5,71,0.0,0,46301.36684782609,35020.850760869565,0,Eritrea,15.333333333,38.916666666
Astana,Summer,2003,18.73858695652174,3.3964841490537023,148.1,29,0.0,0,56456.71347826086,41742.55402173913,4,Kazakhstan,51.133333333,71.433333333
Asunción,Summer,2003,19.455978260869564,4.545531813995993,141.0,18,0.0,0,39092.31434782608,28933.439673913046,3,Paraguay,-25.28,-57.634444444
Athens,Summer,2003,27.17663043478261,1.9591494438248882,7.3,2,0.0,0,51424.911630434784,46819.78923913044,1,Greece,37.984166666,23.728055555
Avarua,Summer,2003,22.910326086956523,0.9593821856867526,222.5,24,0.0,0,39901.42804347826,32478.77413043478,0,Cook Islands,-21.207,-159.771
Baghdad,Summer,2003,37.158152173913045,2.40333190390443,0.0,0,0.0,0,50133.57141304348,45543.565,1,Iraq,33.315277777,44.366111111
Baku,Summer,2003,24.069021739130434,2.891754499855458,31.4,10,0.0,0,52155.694456521735,44106.16652173913,4,Azerbaijan,40.366655555,49.835183333
Bamako,Summer,2003,26.73586956521739,1.699714360084287,555.6,70,0.0,0,45802.15239130434,34702.252934782606,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Summer,2003,27.580978260869564,0.9509926101590704,426.5,49,0.0,0,44452.76913043478,37374.59380434782,0,Brunei,4.916666666,114.916666666
