capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Djibouti City,Winter,2000,24.62087912087912,0.7877205488012011,26.8,7,0.0,0,41686.276923076926,38102.22802197802,3,Djibouti
Doha,Winter,2000,18.63956043956044,2.1722558229166666,34.7,5,0.0,0,39161.2810989011,34467.46120879121,3,Qatar
Dublin,Winter,2000,6.335714285714285,2.6436746912235387,202.0,40,1.33,1,30604.171318681318,14126.721208791207,4,Ireland
Freetown,Winter,2000,26.82032967032967,0.6519193040544063,138.1,30,0.0,0,42212.50758241758,36971.24758241758,0,Sierra Leone
Gaborone,Winter,2000,22.71758241758242,1.9406524336242856,593.7,45,0.0,0,48059.250109890105,34859.45505494506,2,Botswana
Georgetown,Winter,2000,25.135714285714286,0.5562416398515688,572.6,75,0.0,0,42496.11934065934,35222.01934065934,2,Guyana
Gibraltar,Winter,2000,12.784065934065934,1.5544180604700604,371.0,26,0.0,0,36698.66406593407,29720.124175824174,0,Gibraltar
Gitega,Winter,2000,18.672527472527474,0.7287075215850677,203.5,42,0.0,0,44192.32186813187,37587.844615384616,0,Burundi
Guatemala City,Winter,2000,17.997252747252748,1.0232671704279894,6.4,1,0.0,0,41148.85428571429,37546.0989010989,3,Guatemala
Havana,Winter,2000,23.067032967032965,1.9462959090456342,90.4,13,0.0,0,39579.545824175824,34113.10087912088,0,Cuba
Helsinki,Winter,2000,-1.9115384615384616,4.716832016672236,60.699999999999996,12,55.93,21,26152.191648351647,7299.308241758242,1,Finland
Honiara,Winter,2000,26.69945054945055,0.6097127969377837,860.2,75,0.0,0,45216.577032967034,32392.135934065936,2,Solomon Islands
Islamabad,Winter,2000,10.282967032967033,1.7266412446683843,132.8,12,0.0,0,37310.047362637364,30023.365824175824,0,Pakistan
Jakarta,Winter,2000,25.942857142857147,0.6240357641358688,736.5,78,0.0,0,44652.944945054944,33144.09483516483,2,Indonesia
Jerusalem,Winter,2000,8.702747252747253,2.3246667937740457,123.4,21,0.14,0,37756.4710989011,32255.295934065936,0,Israel
Kabul,Winter,2000,-2.6236263736263736,5.665079879104093,31.400000000000002,6,47.81,13,37104.84472527473,30322.771978021978,4,Afghanistan
Kathmandu,Winter,2000,10.518681318681319,1.4429454511836453,43.2,10,0.0,0,38653.7356043956,34519.14153846154,0,Nepal
Kigali,Winter,2000,18.815384615384616,0.7949385828020609,227.79999999999998,38,0.0,0,43946.059230769235,39186.25714285714,0,Rwanda
Kingston,Winter,2000,24.462637362637363,0.8269956807153556,169.4,20,0.0,0,40557.99274725275,35063.223516483515,0,Jamaica
Kingstown,Winter,2000,25.593956043956045,0.6531477272424301,118.2,35,0.0,0,41406.98703296703,37902.46571428571,0,Saint Vincent and the Grenadines
Kinshasa,Winter,2000,25.445054945054945,0.625257944329775,369.2,64,0.0,0,44345.31549450549,33979.1889010989,2,Democratic Republic of the Congo
Kuala Lumpur,Winter,2000,25.495604395604396,0.5647835549840864,843.4,68,0.0,0,43105.481098901095,33781.17230769231,2,Malaysia
Kuwait City,Winter,2000,14.064835164835166,2.5903399016076656,60.9,9,0.0,0,38307.067912087914,32053.90681318681,0,Kuwait
La Paz,Winter,2000,9.991208791208791,1.1569498550209367,756.5,89,5.32,1,46466.42307692308,32017.094065934067,2,Bolivia
Libreville,Winter,2000,25.92032967032967,0.5017734117871909,918.6,84,0.0,0,43560.51098901099,32967.916813186814,2,Gabon
Lilongwe,Winter,2000,22.226373626373626,0.9791249114314251,451.6,67,0.0,0,46006.56593406593,31342.665714285715,2,Malawi
Lima,Winter,2000,21.073626373626375,0.9725779220236381,48.2,16,0.0,0,45669.500549450546,38280.40758241758,0,Peru
Lisbon,Winter,2000,12.328021978021978,2.1261886713502807,245.1,22,0.0,0,36024.78153846154,27359.089010989013,0,Portugal
Ljubljana,Winter,2000,1.4054945054945054,4.685435178113429,100.8,9,27.65,7,33705.19648351648,20731.306373626372,4,Slovenia
Lobamba,Winter,2000,20.745604395604396,2.173408080918697,711.6,57,0.0,0,48446.93758241759,28273.436483516485,2,Eswatini
Luanda,Winter,2000,27.5478021978022,0.7463210542354517,179.4,29,0.0,0,45107.74659340659,37815.71417582418,0,Angola
Luxembourg,Winter,2000,3.3565934065934067,3.4153185046786616,188.70000000000002,39,5.6,1,32336.98857142857,13757.442087912088,4,Luxembourg
Majuro,Winter,2000,26.5010989010989,0.41492824158575314,1076.4,82,0.0,0,42448.9832967033,35394.3632967033,2,Marshall Islands
Malabo,Winter,2000,26.81978021978022,0.3873613817210492,487.1,88,0.0,0,43000.34989010989,37617.41285714285,2,Equatorial Guinea
Malé,Winter,2000,26.678021978021977,0.5448857572009861,208.0,28,0.0,0,42930.205274725275,38723.55483516484,0,Maldives
Managua,Winter,2000,27.265384615384615,0.7820447666815622,1.6,0,0.0,0,41589.50659340659,38035.56912087912,3,Nicaragua
Manama,Winter,2000,17.833516483516483,2.0351911587128755,29.0,4,0.0,0,38960.96527472528,34134.37021978022,3,Bahrain
Manila,Winter,2000,25.525274725274727,1.0763976347669413,279.1,23,0.0,0,41161.22032967033,31815.473186813186,0,Philippines
Maputo,Winter,2000,24.72692307692308,1.5200202427801877,617.5,41,0.0,0,48326.1978021978,34415.52901098901,2,Mozambique
Maseru,Winter,2000,18.696153846153845,1.570035929688494,464.5,49,0.0,0,49072.00142857143,41411.043516483514,2,Lesotho
Mexico City,Winter,2000,13.92032967032967,1.9077907237601943,25.7,7,0.0,0,40300.044285714284,37076.26703296703,3,Mexico
Minsk,Winter,2000,-2.374175824175824,4.458732771124317,36.1,11,69.72,26,30310.06846153846,6399.1202197802195,1,Belarus
Monrovia,Winter,2000,26.334065934065936,0.6016587774588559,304.3,63,0.0,0,42578.49362637362,36469.77032967033,2,Liberia
Moroni,Winter,2000,27.983516483516482,0.6371400920892499,337.8,56,0.0,0,45607.72835164835,40450.23956043956,2,Comoros
Moscow,Winter,2000,-5.343406593406593,5.591502525117957,17.1,5,84.42,34,29238.539230769227,5219.971978021978,1,Russia
Muscat,Winter,2000,21.64835164835165,1.5128238964387564,8.2,1,0.0,0,39497.02087912088,36141.906923076924,3,Oman
N'Djamena,Winter,2000,24.745604395604396,2.3117411469814533,0.0,0,0.0,0,41589.50659340659,37859.324725274724,3,Chad
Nairobi,Winter,2000,19.74010989010989,0.955691133863626,43.7,11,0.0,0,43840.7778021978,40519.15032967033,0,Kenya
Naypyidaw,Winter,2000,22.28956043956044,1.5587836512186266,6.2,3,0.0,0,40234.86714285715,36770.65604395605,3,Myanmar
New Delhi,Winter,2000,14.566483516483515,1.7836612618284624,83.3,8,0.0,0,38459.169560439565,33876.42208791209,0,India
Ngerulmud,Winter,2000,26.478021978021978,0.541408081416144,909.9,72,0.0,0,42378.18604395605,31661.237362637363,2,Palau
Niamey,Winter,2000,24.13021978021978,2.3675688318150696,0.0,0,0.0,0,41345.814945054946,36887.19571428571,3,Niger
Nicosia,Winter,2000,11.08956043956044,2.1465284179540345,113.5,25,0.0,0,36947.98736263737,32186.74813186813,0,Cyprus
Nouakchott,Winter,2000,22.262637362637363,2.3041338865250363,1.9000000000000001,1,0.0,0,40532.388681318684,35865.41868131868,3,Mauritania
Nuuk,Winter,2000,-12.734615384615383,6.739418423258844,39.1,6,155.61,32,21940.233076923076,7075.211428571429,1,Greenland
Oranjestad,Winter,2000,25.583516483516483,0.9363954217297219,138.9,37,0.0,0,41516.67263736264,38033.65901098902,0,Aruba
Oslo,Winter,2000,-0.22197802197802202,4.29770099259288,108.6,22,38.71,10,26328.20164835165,11019.804725274726,4,Norway
Ottawa,Winter,2000,-8.271978021978022,6.959339084166001,70.8,9,96.53,24,33930.03131868132,19888.45967032967,1,Canada
Ouagadougou,Winter,2000,25.54230769230769,2.092286403235082,0.0,0,0.0,0,41553.11802197802,37633.45956043956,3,Burkina Faso
Palikir,Winter,2000,24.016483516483518,0.5957747031785573,1077.2,81,0.0,0,42472.55714285714,33652.857582417586,2,Federated States of Micronesia
Panama City,Winter,2000,25.69120879120879,0.5560572216055046,152.4,29,0.0,0,42129.387252747256,37290.50758241758,0,Panama
Paris,Winter,2000,5.887362637362638,3.568205224281322,141.3,36,1.12,0,32657.10725274725,14151.631648351648,4,France
Philipsburg,Winter,2000,24.694505494505492,0.8942858898290009,84.3,26,0.0,0,40545.19637362637,37380.624945054944,0,Sint Maarten
Phnom Penh,Winter,2000,27.26813186813187,1.0854982594672689,89.4,12,0.0,0,41686.276923076926,35500.223186813186,0,Cambodia
Port Louis,Winter,2000,26.767582417582418,0.7561368786423377,610.6,59,0.0,0,47156.44648351648,41076.74769230769,2,Mauritius
Port Moresby,Winter,2000,26.72252747252747,0.7366690699909434,803.4,77,0.0,0,45216.577032967034,34587.90197802198,2,Papua New Guinea
Port-au-Prince,Winter,2000,26.057142857142853,1.56001373620326,44.5,12,0.0,0,40455.32769230769,36208.960219780216,0,Haiti
Porto-Novo,Winter,2000,27.574175824175825,0.5053251229193738,79.5,28,0.0,0,42543.20725274725,37538.4443956044,0,Benin
Prague,Winter,2000,2.2890109890109893,3.756326531465151,93.6,24,16.73,6,32126.939230769232,14450.235714285714,4,Czech Republic
Praia,Winter,2000,22.474175824175827,1.1646735984663645,14.499999999999998,2,0.0,0,41099.31032967033,35993.74571428571,3,Cape Verde
Prishtina,Winter,2000,0.9164835164835166,4.138115881956793,40.5,11,38.43,11,34864.30758241758,23553.734835164836,4,Kosovo
Pyongyang,Winter,2000,-4.869780219780219,4.2396532819512425,41.5,11,18.69,6,35927.10472527473,26375.167582417584,4,North Korea
Quito,Winter,2000,11.897252747252749,0.9781604798282977,838.1999999999999,89,0.0,0,43665.54769230769,29628.444505494506,2,Ecuador
Rabat,Winter,2000,13.73791208791209,2.0099245516428486,186.2,13,0.0,0,37225.079999999994,31544.685274725274,0,Morocco
Reykjavík,Winter,2000,-2.1263736263736264,4.726217307385477,98.3,22,130.06,32,21940.233076923076,6688.400879120879,1,Iceland
Riga,Winter,2000,-0.1631868131868132,4.168331901671319,51.2,14,40.6,14,28491.342087912086,9318.977912087912,1,Latvia
Riyadh,Winter,2000,14.70989010989011,3.4766140918062134,18.6,4,0.0,0,39288.27538461539,34922.07252747253,3,Saudi Arabia
Rome,Winter,2000,8.13956043956044,2.5775690149561514,141.1,21,0.0,0,35104.6089010989,26828.552307692305,0,Italy
Roseau,Winter,2000,24.642857142857142,0.7628736399143646,109.5,35,0.0,0,41037.200329670326,37540.38164835165,0,Dominica
San José,Winter,2000,19.959890109890107,0.7917708626244702,147.1,28,0.0,0,41962.51417582417,35115.77241758242,0,Costa Rica
San Marino,Winter,2000,4.041758241758242,3.5197164006356445,116.7,17,19.32,3,34456.25461538461,24273.246923076924,4,San Marino
San Salvador,Winter,2000,24.05164835164835,0.7309981968913212,2.0,0,0.0,0,41321.297362637364,37496.14945054945,3,El Salvador
Santiago,Winter,2000,22.516483516483518,1.8073623344693799,27.400000000000002,1,0.0,0,50070.50637362638,46353.19098901099,3,Chile
Santo Domingo,Winter,2000,23.36263736263736,0.977144178108198,122.0,35,0.0,0,40468.19824175824,36438.05065934066,0,Dominican Republic
Sarajevo,Winter,2000,0.06593406593406588,4.938279497517772,72.6,13,70.28,17,34479.43263736264,20964.12945054945,1,Bosnia and Herzegovina
Singapore,Winter,2000,26.115384615384617,0.6239075923249239,692.2,75,0.0,0,43408.85769230769,32290.10879120879,2,Singapore
Skopje,Winter,2000,2.781318681318681,3.705076460087103,36.2,8,17.5,6,35061.40527472527,26189.44538461538,4,North Macedonia
Sofia,Winter,2000,-1.0087912087912088,5.465821039304125,20.6,8,45.85,8,34842.13175824176,24734.062087912087,4,Bulgaria
South Tarawa,Winter,2000,26.519780219780223,0.4716919381262363,81.7,20,0.0,0,43408.85769230769,39901.303406593404,0,Kiribati
St. George's,Winter,2000,25.467032967032967,0.661153023984101,128.2,36,0.0,0,41601.62373626373,38176.621868131864,0,Grenada
St. John's,Winter,2000,24.980219780219777,0.9209258361042953,94.8,24,0.0,0,40710.774175824175,37446.76131868132,0,Antigua and Barbuda
Suva,Winter,2000,26.00824175824176,0.9087312197742652,796.5,78,0.0,0,46767.49043956044,33636.43395604396,2,Fiji
Tallinn,Winter,2000,-1.2703296703296705,4.5052375570734835,76.0,16,47.11,17,26726.211098901098,7806.265164835165,1,Estonia
Tbilisi,Winter,2000,0.28846153846153844,3.745308746530465,50.6,10,13.72,4,35147.600989010985,25624.840329670333,4,Georgia
Tegucigalpa,Winter,2000,20.3521978021978,1.1943364519429023,8.3,3,0.0,0,41247.57142857143,37104.50274725275,3,Honduras
Tehran,Winter,2000,0.6593406593406593,3.093585766351548,150.3,19,7.63,2,36824.1578021978,29764.304065934066,4,Iran
Thimphu,Winter,2000,2.7928571428571427,1.6951494760143562,588.2,65,50.68,19,38712.91120879121,28754.26120879121,4,Bhutan
Tirana,Winter,2000,6.85934065934066,3.0974354274312534,244.7,23,0.0,0,35275.33417582418,27719.295714285716,0,Albania
Tokyo,Winter,2000,5.447252747252747,2.7164556424928534,116.6,19,2.17,0,36824.1578021978,27831.069890109888,4,Japan
Tripoli,Winter,2000,13.357142857142858,2.3911244615193468,84.6,18,0.0,0,37510.973516483515,32699.61241758242,0,Libya
Tórshavn,Winter,2000,4.05,2.585730070985755,204.1,43,39.27,11,24395.264615384614,6807.785384615384,4,Faroe Islands
Ulaanbaatar,Winter,2000,-19.77032967032967,3.8483616862098167,0.0,0,8.75,2,33020.771098901096,26273.27956043956,4,Mongolia
Vaduz,Winter,2000,1.4038461538461537,4.2132610144718505,174.4,26,68.17999999999999,17,33316.975824175825,18346.47714285714,4,Liechtenstein
Valletta,Winter,2000,13.294505494505493,2.232194368148011,216.0,33,0.0,0,36770.58087912088,30317.202417582415,0,Malta
Victoria,Winter,2000,26.284615384615385,0.6143059456588327,500.9,56,0.0,0,44392.490659340656,38539.477802197805,2,Seychelles
Vienna,Winter,2000,1.3989010989010988,4.457914173579251,76.6,21,21.84,9,32910.496043956045,18181.38681318681,4,Austria
Vientiane,Winter,2000,22.784615384615385,2.5881856827138816,27.5,8,0.0,0,40557.99274725275,35988.25802197802,3,Laos
Vilnius,Winter,2000,-1.1730769230769231,4.357632561203563,57.5,16,65.66,23,29888.996483516486,7817.198791208791,1,Lithuania
Warsaw,Winter,2000,1.0005494505494505,3.5546721563590276,90.0,25,26.6,10,31164.423186813183,9995.08043956044,4,Poland
Wellington,Winter,2000,15.992307692307692,1.7108789663815607,154.6,22,0.0,0,52317.46098901099,42611.03912087912,0,New Zealand
Windhoek,Winter,2000,22.142307692307693,2.3162100638390006,261.3,33,0.0,0,47641.828681318686,41770.97450549451,0,Namibia
Yamoussoukro,Winter,2000,26.95934065934066,0.872923316216902,78.8,13,0.0,0,42496.11934065934,34863.67868131868,0,Ivory Coast
Yaoundé,Winter,2000,24.517582417582418,0.8288671528180837,166.0,24,0.0,0,42988.662307692306,34745.04131868132,0,Cameroon
Yaren District,Winter,2000,26.835164835164836,0.4117371400875464,55.8,13,0.0,0,43712.252417582415,40839.140879120874,0,Nauru
Yerevan,Winter,2000,-1.5126373626373626,3.479029186158702,80.8,15,31.36,10,35607.187032967035,27419.279230769233,4,Armenia
Zagreb,Winter,2000,2.8763736263736264,4.404690307308416,93.5,12,23.66,5,33805.845714285715,21315.406373626374,4,Croatia
