capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Autumn,2021,25.824725274725278,1.0391602813589877,244.2,34,0.0,0,42960.671318681314,34170.21296703297,0,Nigeria,9.055555555,7.491388888
Accra,Autumn,2021,26.46483516483517,0.8507674478406247,275.7,55,0.0,0,43209.022967032965,35467.02252747252,0,Ghana,5.55602,-0.1969
Addis Ababa,Autumn,2021,14.264285714285714,0.5970895016794994,314.7,37,0.0,0,42960.671318681314,37712.22637362638,0,Ethiopia,9.027222222,38.736944444
Algiers,Autumn,2021,20.22142857142857,4.528687219990795,396.6,35,0.0,0,40611.76714285714,31737.888901098904,2,Algeria,36.776388888,3.058611111
Alofi,Autumn,2021,24.995054945054946,0.7069124943904092,209.0,39,0.0,0,45061.13769230769,39544.224725274726,0,Niue,-19.056,-169.921
Amman,Autumn,2021,20.763736263736263,3.5306834869789556,31.5,9,0.0,0,41104.85857142857,36074.21978021978,4,Jordan,31.95,35.933333333
Amsterdam,Autumn,2021,11.978571428571428,4.047757560655191,246.4,35,5.6000000000000005,1,38409.66923076923,21182.223406593406,3,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Autumn,2021,11.423076923076923,5.262953900680088,111.7,18,29.259999999999998,5,39943.91208791209,30903.783296703295,3,Andorra,42.507222222,1.522222222
Antananarivo,Autumn,2021,19.290659340659342,2.8521620657544067,78.0,8,0.0,0,45043.52054945055,39199.92021978022,4,Madagascar,-18.91,47.525
Apia,Autumn,2021,25.043956043956044,0.5117961380621053,370.1,53,0.0,0,44635.05087912088,38991.56538461539,0,Samoa,-13.833333333,-171.833333333
Asmara,Autumn,2021,16.543406593406594,1.7537770159669173,92.10000000000001,24,0.0,0,42494.02351648352,38814.67615384615,4,Eritrea,15.333333333,38.916666666
Astana,Autumn,2021,2.623076923076923,8.128117547857856,70.4,13,38.57,9,38633.096153846156,22085.824175824175,1,Kazakhstan,51.133333333,71.433333333
Asunción,Autumn,2021,24.74065934065934,3.36635239529798,461.8,29,0.0,0,45605.142417582414,33934.04296703297,0,Paraguay,-25.28,-57.634444444
Athens,Autumn,2021,18.525274725274723,4.548652875219544,137.2,18,0.0,0,40480.68758241758,32380.535824175822,2,Greece,37.984166666,23.728055555
Avarua,Autumn,2021,23.72087912087912,0.7279371895243132,196.8,24,0.0,0,45240.39032967033,39314.05076923077,0,Cook Islands,-21.207,-159.771
Baghdad,Autumn,2021,26.96153846153846,6.086556574958535,12.0,3,0.0,0,40974.6823076923,35752.69373626373,4,Iraq,33.315277777,44.366111111
