capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine
Buenos Aires,Summer,2016,10.984782608695653,2.3622574778762218,193.1,20,0.0,0,37033.08054347826,26200.553586956525
Buenos Aires,Summer,2017,13.159239130434784,3.3388977037720364,242.8,31,0.14,0,37020.24304347826,23701.586630434784
Buenos Aires,Summer,2018,10.425,2.5674580151076776,174.8,23,0.0,0,37007.08510869565,25641.194782608694
Buenos Aires,Summer,2019,11.745652173913042,3.386671127853572,329.3,23,0.0,0,36993.78184782609,25424.69989130435
Buenos Aires,Summer,2020,11.60217391304348,3.4798944742390483,147.3,20,0.0,0,37034.40163043478,27174.653695652174
Buenos Aires,Summer,2021,11.229347826086956,3.0013289380158,99.8,15,0.0,0,37021.185543478256,28607.22141304348
Buenos Aires,Summer,2022,11.218478260869563,2.7110246774457853,78.9,11,0.0,0,37008.3,27550.77445652174
Buenos Aires,Summer,2023,12.28641304347826,3.786065423095574,132.5,21,0.0,0,36995.015543478265,26261.477282608696
Buenos Aires,Summer,2024,11.25054347826087,4.2418603020685035,230.0,20,0.0,0,37035.93326086956,24984.217282608697
Buenos Aires,Winter,1995,22.93,2.491364862159795,151.7,24,0.0,0,50405.390666666666,43131.317444444445
Buenos Aires,Winter,1996,23.50934065934066,2.237283969557634,252.6,28,0.0,0,50379.27802197802,42242.62626373627
Buenos Aires,Winter,1997,22.83722222222222,2.939641508288625,381.3,27,0.0,0,50375.591555555555,39940.18111111111
Buenos Aires,Winter,1998,21.585,2.4026606272812736,383.0,18,0.0,0,50390.22233333333,38150.548111111115
Buenos Aires,Winter,1999,22.386111111111113,2.6667219680595364,427.9,25,0.0,0,50404.68577777778,41091.61866666667
Buenos Aires,Winter,2000,23.97582417582418,2.5871730887137403,139.0,15,0.0,0,50378.37087912088,41867.041978021975
Buenos Aires,Winter,2001,23.49277777777778,3.22870344025564,297.2,23,0.0,0,50375.04922222222,41962.07611111111
Buenos Aires,Winter,2002,22.299444444444443,2.3310495109974805,294.8,21,0.0,0,50389.535444444446,40421.58088888889
Buenos Aires,Winter,2003,22.580000000000002,3.2477113808777935,317.9,23,0.0,0,50403.52933333333,40064.733
Buenos Aires,Winter,2004,23.064835164835166,2.406674682644713,146.0,14,0.0,0,50377.34868131868,42780.81802197802
Buenos Aires,Winter,2005,22.863888888888887,3.0827631318091,287.0,19,0.0,0,50373.70888888889,41159.480444444445
Buenos Aires,Winter,2006,23.76888888888889,2.4698698707678597,320.6,27,0.0,0,50388.03988888889,40677.81288888889
Buenos Aires,Winter,2007,23.50166666666667,2.3993146259207663,278.7,21,0.0,0,50401.783777777775,41153.10166666667
Buenos Aires,Winter,2008,23.83846153846154,2.698343904890522,174.4,25,0.0,0,50374.80340659341,42299.49461538461
Buenos Aires,Winter,2009,23.191666666666666,2.706019610947316,302.0,23,0.0,0,50371.385111111114,41272.560333333335
Buenos Aires,Winter,2010,24.154999999999998,2.5421066420933807,350.6,24,0.0,0,50385.54411111111,40411.559222222226
Buenos Aires,Winter,2011,23.24,2.3618003987626697,206.8,24,0.0,0,50398.87977777777,43147.87744444445
Buenos Aires,Winter,2012,24.397802197802196,2.875064367278604,327.6,29,0.0,0,50372.14879120879,41419.67252747253
Buenos Aires,Winter,2013,24.595000000000002,3.441991600770588,168.8,17,0.0,0,50368.58211111111,45150.71466666667
Buenos Aires,Winter,2014,23.328888888888887,3.2607727919925296,560.2,34,0.0,0,50382.94344444445,38960.18866666667
Buenos Aires,Winter,2015,23.73833333333333,2.624282138332888,192.7,23,0.0,0,50396.61066666667,41501.43077777778
Buenos Aires,Winter,2016,25.00934065934066,2.099244733071504,255.1,20,0.0,0,50369.94285714286,41412.72956043956
Buenos Aires,Winter,2017,24.341111111111108,2.9306648570536935,307.1,28,0.0,0,50367.07166666667,40049.12888888889
Buenos Aires,Winter,2018,23.688333333333333,3.3082043909249057,235.7,19,0.0,0,50381.47588888889,42165.61711111111
Buenos Aires,Winter,2019,23.316666666666666,3.4408566349126604,314.3,30,0.0,0,50395.06488888889,38838.06122222222
Buenos Aires,Winter,2020,23.324725274725278,3.0254418743050633,142.4,17,0.0,0,50368.99692307692,43638.521098901096
Buenos Aires,Winter,2021,23.55888888888889,2.634031576702557,265.1,22,0.0,0,50366.27422222222,41585.471000000005
Buenos Aires,Winter,2022,23.932222222222222,3.361817251273678,295.09999999999997,28,0.0,0,50380.92644444444,41278.50711111111
Buenos Aires,Winter,2023,24.24277777777778,3.2595198611671825,215.2,23,0.0,0,50394.58455555556,40390.21188888889
Buenos Aires,Winter,2024,24.15714285714286,2.989496161828493,190.7,19,0.0,0,50367.97538461538,42420.44241758242
Cairo,Autumn,1995,22.546153846153842,4.606180815969091,0.1,0,0.0,0,41350.5167032967,37794.71824175824
Cairo,Autumn,1996,23.428021978021977,3.920219727339616,4.7,2,0.0,0,41277.825494505494,37257.65648351648
Cairo,Autumn,1997,22.80934065934066,3.294076435124051,1.6,1,0.0,0,41300.890219780216,36866.86076923077
Cairo,Autumn,1998,24.041758241758245,3.807144334714407,0.7,0,0.0,0,41324.19945054945,37617.198461538464
Cairo,Autumn,1999,23.89835164835165,3.5648472816708616,0.0,0,0.0,0,41347.9556043956,37701.9189010989
Cairo,Autumn,2000,22.713736263736262,3.518972908345605,1.6,1,0.0,0,41275.268461538464,37068.90945054945
Cairo,Autumn,2001,23.154945054945053,3.936291648416306,0.0,0,0.0,0,41297.774175824175,37603.60395604395
Cairo,Autumn,2002,23.883516483516484,3.97744372783055,0.5,0,0.0,0,41321.169890109886,37048.068681318684
Cairo,Autumn,2003,23.50989010989011,3.649659190939919,0.1,0,0.0,0,41344.64296703297,37439.65736263736
Cairo,Autumn,2004,23.557692307692307,3.746004709293797,0.1,0,0.0,0,41271.403186813186,37367.28351648351
Cairo,Autumn,2005,22.6489010989011,4.193572979519296,0.0,0,0.0,0,41294.394065934066,37660.56747252747
Cairo,Autumn,2006,22.80164835164835,4.276066797039921,0.4,0,0.0,0,41317.707582417584,37265.69516483516
Cairo,Autumn,2007,23.518681318681317,3.5944451615702855,0.0,0,0.0,0,41341.104065934065,37510.755494505494
Cairo,Autumn,2008,23.62197802197802,3.68309357282411,3.1,1,0.0,0,41268.27549450549,37544.5889010989
Cairo,Autumn,2009,23.796703296703296,3.846930971550945,1.0,0,0.0,0,41290.9756043956,37544.23956043956
Cairo,Autumn,2010,25.075824175824177,3.4740095521950405,0.30000000000000004,0,0.0,0,41314.64296703297,37612.20538461539
Cairo,Autumn,2011,22.60989010989011,4.483613496699953,6.4,2,0.0,0,41338.203406593406,37315.77769230769
Cairo,Autumn,2012,24.41153846153846,3.207093500032187,5.9,1,0.0,0,41265.33285714286,37148.081978021975
Cairo,Autumn,2013,23.654395604395607,3.20209695487581,1.2,0,0.0,0,41288.85120879121,37237.40175824176
Cairo,Autumn,2014,23.632417582417585,3.74350825968825,0.1,0,0.0,0,41312.37307692308,37003.27505494505
Cairo,Autumn,2015,25.07087912087912,4.163052205173942,13.4,3,0.0,0,41335.73032967033,36918.04274725275
Cairo,Autumn,2016,24.24010989010989,3.5874412095858035,0.3,0,0.0,0,41263.27142857143,37361.5256043956
Cairo,Autumn,2017,23.541758241758245,3.9349238573479113,0.4,0,0.0,0,41286.365494505495,37034.49428571429
Cairo,Autumn,2018,24.58076923076923,3.7778945431929682,2.7,1,0.0,0,41310.07461538462,36635.50758241758
Cairo,Autumn,2019,25.52417582417582,3.472937938446054,16.400000000000002,3,0.0,0,41333.2656043956,37089.1367032967
Cairo,Autumn,2020,25.837912087912088,4.795161569861273,7.3,2,0.0,0,41260.225494505496,36993.13054945055
Cairo,Autumn,2021,25.28956043956044,3.345747852652485,3.5,1,0.0,0,41283.543956043955,36503.15758241758
Cairo,Autumn,2022,24.614285714285714,4.096619783528077,9.8,2,0.0,0,41306.53428571429,37068.499450549454
Cairo,Autumn,2023,26.11263736263736,3.773295004270831,2.2,0,0.0,0,41329.37681318681,35776.29802197802
Cairo,Autumn,2024,25.16428571428571,4.370025970646737,1.5,0,0.0,0,41256.71692307692,36855.440769230765
Cairo,Spring,1995,19.969021739130437,3.7892404236909014,0.7,0,0.0,0,46251.83673913043,41190.6825
Cairo,Spring,1996,20.520652173913046,4.778570250182507,6.0,1,0.0,0,46322.94163043478,40800.67347826087
Cairo,Spring,1997,19.684239130434783,4.931497383927396,1.8,0,0.0,0,46300.09663043478,41715.08152173913
Cairo,Spring,1998,21.007065217391304,5.426833925710125,4.1,1,0.0,0,46277.173804347825,40407.31880434783
Cairo,Spring,1999,21.206521739130434,4.046496363979346,0.1,0,0.0,0,46253.63141304348,42315.95184782609
Cairo,Spring,2000,20.54945652173913,4.620305723229888,1.2,0,0.0,0,46325.047173913044,42134.146630434785
Cairo,Spring,2001,22.042391304347824,3.73039884429346,1.3,0,0.0,0,46302.23945652174,41168.18543478261
Cairo,Spring,2002,20.745652173913044,3.7511950635977387,1.1,0,0.0,0,46279.488152173915,41375.102173913045
Cairo,Spring,2003,20.70923913043478,5.334198856125796,1.4,0,0.0,0,46256.98739130435,41661.123260869565
Cairo,Spring,2004,20.980978260869566,4.08035929784648,2.9,1,0.0,0,46328.55282608696,41363.62119565217
Cairo,Spring,2005,20.679891304347827,4.10425977975369,8.4,2,0.0,0,46306.15282608695,41417.099130434784
Cairo,Spring,2006,20.819565217391304,3.7499593882177416,2.4,1,0.0,0,46283.504565217394,41704.02195652174
Cairo,Spring,2007,20.976630434782606,4.279945896025993,5.7,1,0.0,0,46260.47173913044,41299.02858695652
Cairo,Spring,2008,22.129347826086956,3.859227219901721,0.0,0,0.0,0,46332.453804347824,41753.05902173913
Cairo,Spring,2009,20.547826086956523,4.14554515989376,0.30000000000000004,0,0.0,0,46309.64956521739,41204.70130434783
Cairo,Spring,2010,22.19782608695652,3.8248889450478627,0.7000000000000001,0,0.0,0,46286.38858695652,41976.86847826087
Cairo,Spring,2011,20.32445652173913,4.432488042943384,4.4,1,0.0,0,46263.339456521746,40802.32597826087
Cairo,Spring,2012,21.067934782608695,4.752111049236057,1.4,0,0.0,0,46334.63184782609,41554.731086956526
Cairo,Spring,2013,22.207608695652173,4.303167340910599,0.30000000000000004,0,0.0,0,46311.67847826087,42350.14815217391
Cairo,Spring,2014,22.01195652173913,3.9519043230205675,1.4,0,0.0,0,46288.55239130435,40936.74391304348
Cairo,Spring,2015,21.15815217391304,4.4670852235178,2.4,0,0.0,0,46265.262934782615,41874.3902173913
Cairo,Spring,2016,22.997826086956525,4.264683188080517,2.9,1,0.0,0,46337.116630434786,40968.13402173913
Cairo,Spring,2017,21.692934782608695,3.867820051623898,6.7,3,0.0,0,46314.15445652174,41270.425652173915
Cairo,Spring,2018,23.686956521739127,3.9755010021215065,1.2,0,0.0,0,46290.99619565218,39237.73684782609
Cairo,Spring,2019,21.567934782608695,5.253813798020576,16.200000000000003,3,0.0,0,46268.50630434783,39088.86032608696
Cairo,Spring,2020,22.19836956521739,4.71851887665963,51.50000000000001,3,0.0,0,46340.41826086957,40127.80804347826
Cairo,Spring,2021,23.179891304347827,5.472534116694487,1.1,0,0.0,0,46317.526521739135,40618.48782608695
Cairo,Spring,2022,21.605434782608697,5.335200628181913,6.1,2,0.0,0,46294.47586956522,39349.20358695652
Cairo,Spring,2023,22.348369565217393,3.7165537851274077,9.8,2,0.0,0,46271.414456521736,39255.04445652174
Cairo,Spring,2024,23.452173913043477,4.28927177560787,3.9,1,0.0,0,46343.4475,40696.588369565216
Cairo,Summer,1995,28.629891304347826,1.5286110154015868,0.0,0,0.0,0,49339.29641304347,44974.464782608695
Cairo,Summer,1996,27.724999999999998,1.567974475571574,0.1,0,0.0,0,49305.06152173913,44794.33315217391
Cairo,Summer,1997,28.11413043478261,1.7015720928586646,0.0,0,0.0,0,49316.236304347825,45018.34108695652
Cairo,Summer,1998,28.787499999999998,2.096656482734692,0.1,0,0.0,0,49326.9047826087,44855.99554347826
Cairo,Summer,1999,28.641304347826086,1.5534719833514248,0.0,0,0.0,0,49338.04695652174,44804.93239130435
Cairo,Summer,2000,28.17554347826087,1.6863787616544499,0.0,0,0.0,0,49304.03608695653,44721.65032608696
Cairo,Summer,2001,28.026630434782607,1.6646032277623168,0.0,0,0.0,0,49315.12402173913,44905.851739130434
Cairo,Summer,2002,28.610326086956523,2.132075010064787,0.1,0,0.0,0,49326.19673913043,44756.475326086955
Cairo,Summer,2003,28.22608695652174,1.2362758294253784,0.0,0,0.0,0,49337.33054347826,44949.47586956521
Cairo,Summer,2004,27.740760869565218,1.7473673973464008,0.0,0,0.0,0,49303.14836956522,44728.02043478261
Cairo,Summer,2005,28.150543478260868,1.5915555761377067,0.2,0,0.0,0,49314.19913043478,44816.84608695652
Cairo,Summer,2006,28.21141304347826,1.6644819551946637,0.0,0,0.0,0,49324.776304347826,44922.38760869565
Cairo,Summer,2007,28.402173913043477,1.8648117048904982,0.0,0,0.0,0,49335.73608695652,45028.376739130435
Cairo,Summer,2008,28.875543478260873,1.2719608157369429,0.0,0,0.0,0,49301.17141304347,44870.75989130435
Cairo,Summer,2009,28.82282608695652,1.3371162393575766,0.0,0,0.0,0,49311.715434782614,44844.02173913043
Cairo,Summer,2010,29.250543478260873,1.9330908826866449,0.0,0,0.0,0,49322.39750000001,44802.45173913043
Cairo,Summer,2011,28.110326086956523,1.5179609306580655,0.0,0,0.0,0,49333.214021739135,44854.013695652175
Cairo,Summer,2012,29.396195652173912,1.4539494091530445,0.0,0,0.0,0,49298.50336956522,44962.79869565217
Cairo,Summer,2013,28.156521739130437,1.3878835454698455,0.0,0,0.0,0,49309.415543478266,44790.915
Cairo,Summer,2014,28.63695652173913,1.7983641767936152,0.0,0,0.0,0,49320.1397826087,44856.282608695656
Cairo,Summer,2015,28.847826086956523,2.466911948738439,0.0,0,0.0,0,49331.415434782604,44879.8127173913
Cairo,Summer,2016,29.484239130434784,1.3332792208122755,0.1,0,0.0,0,49296.97,44902.56010869565
Cairo,Summer,2017,29.766304347826086,1.5759718560208806,0.3,0,0.0,0,49307.89108695653,44896.676413043475
Cairo,Summer,2018,29.71195652173913,1.3305036963499772,0.4,0,0.0,0,49319.083478260865,44641.93065217391
Cairo,Summer,2019,30.367391304347827,1.402204598233858,0.7,0,0.0,0,49330.400434782605,44503.95858695652
Cairo,Summer,2020,30.293478260869566,1.5861041044936035,0.0,0,0.0,0,49295.84695652174,44705.78913043479
Cairo,Summer,2021,30.546195652173914,2.0936486068039475,0.0,0,0.0,0,49307.09152173913,45079.59347826087
Cairo,Summer,2022,30.05923913043478,1.3712497177181435,0.0,0,0.0,0,49318.0527173913,44878.82565217391
Cairo,Summer,2023,30.75,1.8507497738145824,0.5,0,0.0,0,49329.35206521739,44450.65434782609
Cairo,Summer,2024,32.285869565217396,1.198380915220467,0.0,0,0.0,0,49294.545978260874,44688.920326086954
Cairo,Winter,1995,13.812222222222221,1.6288189543400693,9.5,3,0.0,0,38130.56622222222,33718.82088888889
Cairo,Winter,1996,14.350549450549451,1.924700474612068,18.2,3,0.0,0,38151.99769230769,33380.01164835165
Cairo,Winter,1997,14.12611111111111,1.7732758326122995,4.5,1,0.0,0,38154.88177777777,33793.736333333334
Cairo,Winter,1998,14.51888888888889,2.0644064600895398,5.5,3,0.0,0,38142.939666666665,32963.60811111111
Cairo,Winter,1999,14.453333333333333,1.6588340293949404,7.0,1,0.0,0,38131.144555555555,33187.49055555555
Cairo,Winter,2000,13.606043956043957,1.7568411545984575,7.6,3,0.0,0,38152.73923076923,32615.764725274723
Cairo,Winter,2001,14.177777777777777,1.4192518821966031,4.0,1,0.0,0,38155.330444444444,33521.43388888889
Cairo,Winter,2002,14.185555555555556,2.2568154510338156,14.8,4,0.0,0,38143.51111111111,33234.632
Cairo,Winter,2003,14.363333333333333,2.136636020277218,1.3,0,0.0,0,38132.09922222223,33709.51422222222
Cairo,Winter,2004,14.3510989010989,2.5405814953577726,13.6,5,0.0,0,38153.58076923077,33101.227362637364
Cairo,Winter,2005,14.494444444444444,3.0277503463463193,8.6,1,0.0,0,38156.432555555555,33045.42188888889
Cairo,Winter,2006,14.293333333333335,2.425302019881329,7.6,3,0.0,0,38144.73822222222,33255.81722222222
Cairo,Winter,2007,14.109444444444444,1.8126567261870792,8.5,2,0.0,0,38133.52611111111,33565.722111111114
Cairo,Winter,2008,13.991758241758241,2.587687338749751,2.5,0,0.0,0,38155.653846153844,33202.81131868132
Cairo,Winter,2009,15.313333333333334,1.9345876081178506,3.9000000000000004,1,0.0,0,38158.324,34095.712
Cairo,Winter,2010,16.495555555555555,2.8355452921123425,8.4,2,0.0,0,38146.76966666667,33903.65788888889
Cairo,Winter,2011,14.662222222222221,1.4544451645143848,11.2,2,0.0,0,38135.886000000006,32820.00044444444
Cairo,Winter,2012,13.843406593406593,2.2495457416900955,4.4,1,0.0,0,38157.80549450549,32253.362857142856
Cairo,Winter,2013,14.777222222222223,2.827812919045141,9.5,2,0.0,0,38160.60044444445,33443.85011111111
Cairo,Winter,2014,15.735555555555557,1.9699746824992173,7.3,3,0.0,0,38148.883555555556,33697.90588888888
Cairo,Winter,2015,14.318333333333335,2.425455476743063,8.3,2,0.0,0,38137.727666666666,31909.599555555556
Cairo,Winter,2016,14.568131868131868,2.984362173466481,8.4,2,0.0,0,38159.598791208795,33305.36593406593
Cairo,Winter,2017,14.741111111111111,2.6221568634864476,8.9,4,0.0,0,38161.832,31505.229333333336
Cairo,Winter,2018,15.812222222222221,1.9703320759172207,25.5,6,0.0,0,38150.08377777778,30711.745
Cairo,Winter,2019,14.545555555555554,2.1072593154905266,15.5,3,0.0,0,38138.99255555555,32664.517666666667
Cairo,Winter,2020,15.325274725274724,2.07867978436065,13.5,4,0.0,0,38160.37846153846,30910.95032967033
Cairo,Winter,2021,15.811111111111112,2.3614028607295445,20.6,6,0.0,0,38162.49566666666,31146.525777777777
Cairo,Winter,2022,14.675555555555555,2.719336134745545,42.7,8,0.0,0,38150.545,31753.528
Cairo,Winter,2023,15.807777777777778,2.4578458540350443,11.1,3,0.0,0,38139.39166666667,31479.965222222225
Cairo,Winter,2024,15.977472527472528,1.98281875308113,9.4,2,0.0,0,38161.21714285714,32673.204945054946
Canberra,Autumn,1995,12.332967032967032,3.7916517932325116,318.7,30,0.0,0,46566.165274725274,34694.98527472527
Canberra,Autumn,1996,11.862637362637363,3.3320213535279604,258.9,28,0.0,0,46656.39615384615,38558.150549450555
Canberra,Autumn,1997,13.576923076923077,4.839457658390083,154.1,24,0.0,0,46627.766923076924,37581.37714285714
Canberra,Autumn,1998,12.119230769230768,3.46470913666781,238.29999999999998,28,0.0,0,46598.82758241758,37199.56989010989
Canberra,Autumn,1999,12.276373626373628,2.9332702707173914,226.3,28,0.0,0,46569.3432967033,36697.464395604395
Canberra,Autumn,2000,12.575274725274724,3.8792852550894072,249.20000000000002,38,0.0,0,46659.574065934066,34009.135274725275
Canberra,Autumn,2001,12.026373626373628,3.2151580284242867,200.5,23,0.0,0,46631.63692307692,37557.33296703296
Canberra,Autumn,2002,13.913186813186812,4.705498173914539,69.60000000000001,10,0.0,0,46602.59395604395,40612.867362637364
Canberra,Autumn,2003,11.714285714285714,4.043535895683695,197.7,25,0.0,0,46573.46032967033,38035.96934065934
Canberra,Autumn,2004,12.676373626373627,4.143631932518329,216.9,27,0.0,0,46664.380769230775,37229.08175824176
Canberra,Autumn,2005,13.002747252747254,3.6679873578886903,289.5,36,0.0,0,46635.84120879121,35967.44373626373
Canberra,Autumn,2006,14.430219780219781,4.327642924790964,63.599999999999994,10,0.0,0,46606.892857142855,41338.38395604395
Canberra,Autumn,2007,13.726373626373626,4.1495939604532435,146.0,21,0.0,0,46577.85032967033,38830.19593406594
Canberra,Autumn,2008,13.242857142857142,4.050888595444018,192.9,20,0.0,0,46668.25747252747,38699.43945054946
Canberra,Autumn,2009,13.935164835164834,5.345930407045337,173.4,27,0.0,0,46640.072417582414,38452.80791208791
Canberra,Autumn,2010,12.760989010989011,3.865724038821492,302.5,31,0.0,0,46610.685824175824,36116.147472527475
Canberra,Autumn,2011,13.12032967032967,4.388134113859899,217.0,24,0.0,0,46581.439340659344,37433.27197802198
Canberra,Autumn,2012,12.772527472527472,4.519318186876962,146.3,14,0.0,0,46671.902417582416,39393.486923076925
Canberra,Autumn,2013,13.198901098901098,3.6453164625766195,132.2,18,0.0,0,46642.69857142858,40373.82098901099
Canberra,Autumn,2014,14.144505494505495,4.627547049700487,129.2,13,0.0,0,46613.49131868132,40515.252857142856
Canberra,Autumn,2015,14.376373626373626,4.127013587055556,167.9,21,0.0,0,46584.502857142856,38079.439230769225
Canberra,Autumn,2016,12.255494505494505,4.057075099607889,295.1,33,0.0,0,46674.45802197802,35665.72362637363
Canberra,Autumn,2017,13.91978021978022,4.185025415566522,170.6,26,0.0,0,46645.78307692307,38353.696153846155
Canberra,Autumn,2018,13.990659340659342,4.076735568291485,141.7,21,0.0,0,46616.34747252747,35903.790219780225
Canberra,Autumn,2019,14.195604395604395,4.624666044109133,92.4,14,3.85,1,46587.56241758241,39512.336593406595
Canberra,Autumn,2020,14.468131868131866,4.14733861439087,261.0,31,0.14,0,46678.240329670334,35144.708351648354
Canberra,Autumn,2021,12.63901098901099,3.0499253378639573,347.6,36,0.0,0,46649.28725274725,33575.07263736264
Canberra,Autumn,2022,12.454395604395604,2.9704156868811067,369.7,39,0.07,0,46620.74494505495,33427.31978021978
Canberra,Autumn,2023,14.756593406593405,3.775919378782756,147.60000000000002,18,0.0,0,46592.39626373626,38197.857582417586
Canberra,Autumn,2024,14.855494505494505,4.551205277173233,141.5,14,0.0,0,46682.59868131868,37438.5545054945
Canberra,Spring,1995,12.26086956521739,3.577177551582683,145.9,19,0.0,0,40548.21989130435,31191.992717391306
Canberra,Spring,1996,12.281521739130437,3.744862542345271,151.1,13,0.0,0,40461.699782608695,32098.28358695652
Canberra,Spring,1997,14.00163043478261,3.59145392125725,73.10000000000001,9,0.0,0,40489.49260869565,33705.296739130434
Canberra,Spring,1998,14.529891304347826,4.894278223468173,103.1,12,0.0,0,40517.387282608695,31307.285326086956
Canberra,Spring,1999,13.106521739130434,4.182132437500866,143.0,17,0.0,0,40546.04010869565,32349.599782608697
Canberra,Spring,2000,12.93804347826087,5.213135193675629,145.2,25,3.43,1,40459.138913043476,29231.780434782606
Canberra,Spring,2001,12.9,4.0204422696957165,63.9,10,0.0,0,40486.887717391306,33486.97858695652
Canberra,Spring,2002,13.941304347826087,4.094069744299632,63.1,12,0.0,0,40514.572934782605,32758.865
Canberra,Spring,2003,13.37445652173913,3.153660829014827,90.89999999999999,21,0.0,0,40541.95967391304,32539.05554347826
Canberra,Spring,2004,13.987499999999999,4.638601917307926,27.7,7,0.0,0,40454.878152173915,33478.16413043479
Canberra,Spring,2005,14.156521739130437,4.144705462773999,39.2,6,0.0,0,40482.13010869565,34083.21858695652
Canberra,Spring,2006,13.357065217391304,4.775564988850316,37.7,9,0.0,0,40509.69,34673.34673913044
Canberra,Spring,2007,14.653804347826087,4.023169392568451,108.8,12,0.0,0,40537.72173913044,32969.13239130435
Canberra,Spring,2008,12.721739130434784,4.507626652806257,49.7,11,0.0,0,40450.12923913044,33997.65347826087
Canberra,Spring,2009,14.016304347826088,4.1164712609974865,71.9,9,0.0,0,40477.87413043478,32760.770760869567
Canberra,Spring,2010,13.635326086956523,4.056710205905346,151.0,16,0.0,0,40506.178695652176,32465.395217391302
Canberra,Spring,2011,12.333695652173914,4.108675548579782,81.9,17,0.0,0,40534.23,32515.630652173913
Canberra,Spring,2012,11.859782608695651,4.297067995600615,192.9,17,0.0,0,40447.47771739131,31022.810326086954
Canberra,Spring,2013,13.390760869565218,4.053305050486347,68.9,10,0.0,0,40475.400652173914,34143.55271739131
Canberra,Spring,2014,13.78967391304348,3.6534985343982895,174.8,23,0.0,0,40503.54097826087,30507.028478260872
Canberra,Spring,2015,13.008152173913043,4.297502962518161,113.3,18,0.0,0,40531.885652173914,31726.457282608695
Canberra,Spring,2016,14.808152173913042,4.888387659612789,113.3,18,0.0,0,40444.44989130435,32171.422065217394
Canberra,Spring,2017,14.015760869565218,4.550660677476284,149.29999999999998,21,0.0,0,40472.38739130435,32109.7625
Canberra,Spring,2018,15.383152173913043,4.464206100580122,58.0,15,0.0,0,40500.56891304348,32866.073369565216
Canberra,Spring,2019,14.788586956521739,4.668070778657207,118.0,18,0.0,0,40527.941086956525,32537.80695652174
Canberra,Spring,2020,13.096739130434784,3.99760783103591,171.2,26,0.0,0,40440.435543478256,30633.003913043478
Canberra,Spring,2021,13.220108695652174,4.217956511263785,187.6,16,0.0,0,40468.28891304348,32038.95641304348
Canberra,Spring,2022,14.372826086956522,3.8045260281791027,294.4,30,0.14,0,40496.34260869565,28403.20989130435
Canberra,Spring,2023,13.421739130434782,4.796898633766174,205.7,26,0.35,0,40524.40804347826,31356.471847826087
Canberra,Spring,2024,14.165217391304349,4.451927222695556,121.1,16,0.0,0,40436.75565217391,32267.60347826087
Canberra,Summer,1995,6.432065217391305,3.0510634204650597,159.9,25,0.14,0,36805.6947826087,26534.609782608695
Canberra,Summer,1996,6.455978260869566,2.1278483481979653,222.9,31,0.21,0,36847.05086956522,23508.595108695652
Canberra,Summer,1997,5.868478260869565,1.9439355881692142,121.8,14,0.0,0,36833.55032608695,28957.53641304348
Canberra,Summer,1998,6.801630434782608,2.3958807493732635,308.6,32,6.6499999999999995,3,36820.66293478261,24184.756086956524
Canberra,Summer,1999,6.628804347826088,2.306420013783458,128.4,19,0.7,0,36807.20402173913,27130.298695652175
Canberra,Summer,2000,5.833695652173914,1.6694262470281827,161.8,28,0.49,0,36848.289456521736,27266.340434782607
Canberra,Summer,2001,6.648913043478261,2.1082774889414937,162.7,26,1.4700000000000002,1,36834.89423913044,26261.60684782609
Canberra,Summer,2002,6.303260869565217,1.970619419936839,75.9,15,0.0,0,36821.51945652174,29884.030869565217
Canberra,Summer,2003,6.703804347826087,2.1471068407220435,178.8,29,0.35000000000000003,0,36808.07043478261,27254.11804347826
Canberra,Summer,2004,6.751086956521739,2.127901745501732,131.6,23,0.07,0,36849.36304347826,26506.041956521738
Canberra,Summer,2005,7.2668478260869565,2.3830246406881934,225.29999999999998,28,0.14,0,36836.01217391305,26093.464239130433
Canberra,Summer,2006,6.4820652173913045,1.8622859272466281,122.8,15,0.0,0,36823.23586956522,27534.24086956522
Canberra,Summer,2007,6.734782608695652,2.2938132166985197,129.8,20,0.0,0,36809.99630434783,27035.18043478261
Canberra,Summer,2008,6.609782608695652,2.2526936151306214,137.3,25,0.49000000000000005,0,36851.75097826087,26447.344239130434
Canberra,Summer,2009,7.155434782608695,2.0702956273708693,122.0,26,0.0,0,36839.01336956522,27065.613152173915
Canberra,Summer,2010,6.227717391304348,2.1193167586866912,173.6,24,0.07,0,36826.109456521735,26693.314782608697
Canberra,Summer,2011,7.027717391304347,2.2939404666009984,97.8,15,0.0,0,36813.04141304348,26423.243586956523
Canberra,Summer,2012,6.011956521739131,1.8524466975650442,141.8,21,0.0,0,36854.97260869565,27383.44489130435
Canberra,Summer,2013,7.190217391304348,2.0484145454531144,193.7,32,0.0,0,36841.789239130434,26004.432717391304
Canberra,Summer,2014,6.744021739130435,2.1879897240364836,161.4,19,0.84,0,36828.83423913043,26794.896847826083
Canberra,Summer,2015,5.779891304347826,2.1177177714426434,183.7,23,0.0,0,36815.212608695656,25895.32
Canberra,Summer,2016,7.055434782608696,2.467474757118832,336.8,37,0.7,0,36856.82195652174,23534.177717391307
Canberra,Summer,2017,6.222282608695653,2.009980101186762,88.4,12,0.14,0,36843.63108695652,29380.620652173915
Canberra,Summer,2018,6.631521739130435,2.146652356619851,91.60000000000001,20,0.42000000000000004,0,36830.10956521739,27566.2375
