capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Winter,2007,27.793333333333333,1.570375321916829,0.8,0,0.0,0,42112.32355555556,38872.66288888889,3,Nigeria
Accra,Winter,2007,27.711111111111112,0.901801498430663,39.1,13,0.0,0,42692.80488888889,37702.52133333333,0,Ghana
Addis Ababa,Winter,2007,15.575555555555555,1.4014086902483598,53.9,9,0.0,0,42112.32355555556,39012.24322222223,0,Ethiopia
Algiers,Winter,2007,12.28111111111111,1.9806873420775333,134.9,26,0.0,0,36509.784222222224,30612.586000000003,0,Algeria
Alofi,Winter,2007,25.96333333333333,0.5875965137076193,383.6,53,0.0,0,46965.53166666666,40680.19788888889,2,Niue
Amman,Winter,2007,8.779444444444444,2.199232430507461,74.7,17,0.0,0,37703.343555555555,32457.893333333333,0,Jordan
Amsterdam,Winter,2007,5.963333333333334,3.3941026184058813,261.2,41,3.7800000000000002,1,31051.800777777775,13531.916777777778,4,Kingdom of the Netherlands
Andorra la Vella,Winter,2007,4.221111111111111,2.5921443313802217,37.9,9,10.5,4,34877.65933333333,27822.295777777777,4,Andorra
Antananarivo,Winter,2007,20.87388888888889,1.3072234014213004,936.1999999999999,66,0.0,0,46925.24222222222,29657.13622222222,2,Madagascar
Apia,Winter,2007,26.665,0.6843536276227756,1162.6,84,0.0,0,45989.67633333334,35452.13688888889,2,Samoa
Asmara,Winter,2007,15.300555555555555,1.1770868259203755,7.2,1,0.0,0,41015.734333333334,37952.51422222222,3,Eritrea
Astana,Winter,2007,-9.778333333333332,5.65133001149963,1.7,1,48.3,18,31616.464444444442,12127.772111111111,1,Kazakhstan
Asunción,Winter,2007,27.52611111111111,1.653583574906633,485.8,34,0.0,0,48207.84088888889,38471.95166666667,2,Paraguay
Athens,Winter,2007,9.48,2.2675755503189947,77.3,15,0.0,0,36190.88288888889,26448.820111111112,0,Greece
Avarua,Winter,2007,25.18,0.9557278536995105,596.6,51,0.0,0,47375.23977777778,37283.81566666667,2,Cook Islands
Baghdad,Winter,2007,11.909444444444443,3.0879149581900296,53.5,12,0.0,0,37389.16844444445,30885.29311111111,0,Iraq
Baku,Winter,2007,6.902777777777778,2.318178783314768,94.4,18,15.26,6,35517.36088888889,22223.848333333335,4,Azerbaijan
Bamako,Winter,2007,25.78611111111111,2.3269069475532937,0.8,0,0.0,0,41497.18211111111,38114.498,3,Mali
Bandar Seri Begawan,Winter,2007,26.209444444444443,0.5497136355854421,686.1,77,0.0,0,42810.43944444444,31225.859444444446,2,Brunei
Bangui,Winter,2007,28.819444444444443,1.466550152845613,19.1,4,0.0,0,42892.66777777778,38280.920666666665,3,Central African Republic
Basseterre,Winter,2007,24.987222222222222,0.39324072102106267,88.0,27,0.0,0,40662.44788888889,37616.95488888889,0,Saint Kitts and Nevis
Beijing,Winter,2007,0.4427777777777777,2.592844097098815,0.2,0,2.52,1,35660.21611111111,28980.859888888892,3,People's Republic of China
Beirut,Winter,2007,11.584444444444443,2.1051120822657805,350.9,32,0.0,0,37236.75188888889,31294.88811111111,0,Lebanon
Belgrade,Winter,2007,3.982222222222222,4.171346285997228,124.5,21,12.39,6,34115.61666666667,18956.732444444442,4,Serbia
Belmopan,Winter,2007,23.511111111111113,1.4006374507396557,183.7,44,0.0,0,40675.19011111111,33000.407,0,Belize
Berlin,Winter,2007,3.549444444444444,3.555013033086972,165.7,40,11.270000000000001,3,30948.26922222222,11258.72511111111,4,Germany
Bishkek,Winter,2007,-2.638888888888889,5.179642398928138,31.5,10,65.17,20,34766.38022222222,26835.67466666667,1,Kyrgyzstan
Bissau,Winter,2007,26.962777777777777,1.1853402562539281,1.0,0,0.0,0,41631.080111111114,37482.135444444444,3,Guinea-Bissau
Bogotá,Winter,2007,14.52,0.9348376053168836,642.6,64,0.0,0,42857.43833333334,35808.14811111111,2,Colombia
Brasília,Winter,2007,22.261111111111113,1.1414011145822225,720.9,71,0.0,0,46346.89244444444,31494.730000000003,2,Brazil
Bratislava,Winter,2007,3.393333333333333,3.7038258386021106,81.2,22,12.88,3,32900.28577777778,17491.650222222223,4,Slovakia
Brazzaville,Winter,2007,25.660555555555554,0.7886303887990401,316.6,50,0.0,0,44336.10488888889,32288.26288888889,2,Republic of the Congo
Bridgetown,Winter,2007,25.96166666666667,0.40502808891358333,106.6,31,0.0,0,41411.572,37475.96077777778,0,Barbados
Bucharest,Winter,2007,3.2072222222222218,4.131983779017341,86.7,12,16.73,4,34259.21088888889,20464.267222222225,4,Romania
Budapest,Winter,2007,3.174444444444444,3.59308202688654,108.6,23,5.32,2,33146.56633333333,15745.879222222224,4,Hungary
Buenos Aires,Winter,2007,23.50166666666667,2.3993146259207663,278.7,21,0.0,0,50401.783777777775,41153.10166666667,0,Argentina
Cairo,Winter,2007,14.109444444444444,1.8126567261870792,8.5,2,0.0,0,38133.52611111111,33565.722111111114,3,Egypt
Canberra,Winter,2007,20.225,3.2341597557700665,235.1,21,0.0,0,50588.320222222224,43144.60366666667,0,Australia
