capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,capital_in_season,cluster,country,lat,lon
Abuja,Autumn,2004,25.93901098901099,1.066505253354835,381.9,50,0.0,0,42957.38395604395,34578.52461538461,Abuja_in_Autumn,3,Nigeria,9.055555555,7.491388888
Abuja,Spring,2004,28.86304347826087,1.7730874166548731,205.7,31,0.0,0,44340.155,35778.10260869565,Abuja_in_Spring,3,Nigeria,9.055555555,7.491388888
Abuja,Summer,2004,24.47554347826087,0.8331225047848496,793.8,82,0.0,0,45158.41358695652,26702.99836956522,Abuja_in_Summer,3,Nigeria,9.055555555,7.491388888
Abuja,Winter,2004,28.258791208791212,0.9766607908410696,4.5,1,0.0,0,42117.725054945055,38863.10934065934,Abuja_in_Winter,4,Nigeria,9.055555555,7.491388888
Accra,Autumn,2004,26.43901098901099,0.8403306954144132,129.3,36,0.0,0,43207.01571428571,37576.878021978024,Accra_in_Autumn,3,Ghana,5.55602,-0.1969
Accra,Spring,2004,27.82663043478261,0.9224445272626077,82.5,15,0.0,0,44058.174239130436,38408.1172826087,Accra_in_Spring,4,Ghana,5.55602,-0.1969
Accra,Summer,2004,24.92391304347826,0.6786572983614072,122.9,27,0.0,0,44567.025434782605,34399.23304347826,Accra_in_Summer,3,Ghana,5.55602,-0.1969
Accra,Winter,2004,28.052197802197803,0.5555233812417143,62.2,14,0.0,0,42696.08571428571,37267.92769230769,Accra_in_Winter,4,Ghana,5.55602,-0.1969
Addis Ababa,Autumn,2004,14.673076923076923,1.0534416529828863,338.8,40,0.0,0,42957.38395604395,38728.98208791209,Addis Ababa_in_Autumn,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Spring,2004,16.732608695652175,0.7911403225935618,403.9,36,0.0,0,44340.155,39090.510434782605,Addis Ababa_in_Spring,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Summer,2004,15.30163043478261,0.5502472514650703,1189.2,86,0.0,0,45158.41358695652,35305.37923913044,Addis Ababa_in_Summer,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Winter,2004,15.813186813186814,0.8143448343039388,62.7,13,0.0,0,42117.725054945055,38341.02659340659,Addis Ababa_in_Winter,4,Ethiopia,9.027222222,38.736944444
Algiers,Autumn,2004,20.087912087912088,5.54270461788056,109.10000000000001,17,0.0,0,40595.98373626373,34013.3310989011,Algiers_in_Autumn,2,Algeria,36.776388888,3.058611111
Algiers,Spring,2004,14.782065217391304,2.554027002552222,254.5,36,0.0,0,47160.920326086954,38317.8377173913,Algiers_in_Spring,1,Algeria,36.776388888,3.058611111
Algiers,Summer,2004,24.83641304347826,2.8132252741124235,4.7,2,0.0,0,51035.49619565218,45801.744782608694,Algiers_in_Summer,4,Algeria,36.776388888,3.058611111
Algiers,Winter,2004,12.116483516483516,2.1382242755387133,235.1,25,0.0,0,36535.87472527473,30254.67175824176,Algiers_in_Winter,2,Algeria,36.776388888,3.058611111
Alofi,Autumn,2004,24.22252747252747,0.8474557915793114,655.2,39,0.0,0,45068.44989010989,34150.71472527472,Alofi_in_Autumn,3,Niue,-19.056,-169.921
Alofi,Spring,2004,26.51521739130435,0.7380825741660783,483.6,61,0.0,0,42056.90141304348,36037.77369565218,Alofi_in_Spring,3,Niue,-19.056,-169.921
Alofi,Summer,2004,24.457608695652173,0.9075669315858577,209.9,39,0.0,0,40321.50630434783,33543.87032608695,Alofi_in_Summer,3,Niue,-19.056,-169.921
Alofi,Winter,2004,26.381318681318678,0.9000200106308869,690.2,36,0.0,0,46953.37120879121,39462.76065934066,Alofi_in_Winter,3,Niue,-19.056,-169.921
Amman,Autumn,2004,20.27857142857143,5.4483032162782505,48.699999999999996,6,0.0,0,41091.755164835165,36497.25450549451,Amman_in_Autumn,4,Jordan,31.95,35.933333333
Amman,Spring,2004,16.795652173913044,4.4047904253067856,22.5,4,0.0,0,46548.201195652175,41374.83967391304,Amman_in_Spring,4,Jordan,31.95,35.933333333
