capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Summer,1999,24.121195652173913,1.3254116859013059,810.7,81,0.0,0,45168.01684782608,23425.592282608697,0,Nigeria,9.055555555,7.491388888
Accra,Summer,1999,25.06358695652174,0.9005524330449376,308.2,39,0.0,0,44573.017608695656,33838.635217391304,0,Ghana,5.55602,-0.1969
Addis Ababa,Summer,1999,15.070652173913043,0.6718496763247267,883.7,80,0.0,0,45168.01684782608,35087.82869565218,0,Ethiopia,9.027222222,38.736944444
Algiers,Summer,1999,25.483695652173914,2.433173985274843,0.5,0,0.0,0,51081.05380434783,45969.042934782614,1,Algeria,36.776388888,3.058611111
Alofi,Summer,1999,24.328260869565216,0.6466440988209007,200.9,26,0.0,0,40301.30608695652,34917.34652173913,0,Niue,-19.056,-169.921
Amman,Summer,1999,25.436956521739127,2.0811143143272184,0.0,0,0.0,0,49797.700000000004,45904.886847826085,1,Jordan,31.95,35.933333333
Amsterdam,Summer,1999,16.717934782608694,2.708224972411719,230.8,35,0.0,0,57091.04021739131,41744.95532608696,4,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Summer,1999,18.480978260869566,2.4429180262625887,190.3,27,0.0,0,52854.13184782609,44956.45434782608,4,Andorra,42.507222222,1.522222222
Antananarivo,Summer,1999,14.3375,1.4939737004319775,8.3,2,0.0,0,40340.75565217391,31849.931195652174,3,Madagascar,-18.91,47.525
Apia,Summer,1999,26.0125,0.46919530130770826,239.79999999999998,54,0.0,0,41260.949347826085,38233.22956521739,0,Samoa,-13.833333333,-171.833333333
Asmara,Summer,1999,18.471739130434784,1.3852897572056928,903.5,65,0.0,0,46301.70760869565,35816.49315217391,0,Eritrea,15.333333333,38.916666666
Astana,Summer,1999,18.8,4.600017916830851,197.6,30,0.0,0,56458.24282608696,44270.65184782609,4,Kazakhstan,51.133333333,71.433333333
Asunción,Summer,1999,18.14945652173913,5.1086948859419365,277.5,23,0.0,0,39091.73793478261,27077.507608695654,3,Paraguay,-25.28,-57.634444444
Athens,Summer,1999,27.15978260869565,2.0330543136698513,33.9,8,0.0,0,51425.87836956522,46670.915434782604,1,Greece,37.984166666,23.728055555
Avarua,Summer,1999,23.50163043478261,1.1078999807812946,434.3,25,0.0,0,39900.9552173913,32296.398695652177,0,Cook Islands,-21.207,-159.771
Baghdad,Summer,1999,37.784239130434784,1.928543966908229,0.0,0,0.0,0,50134.38423913043,45554.82608695652,1,Iraq,33.315277777,44.366111111
Baku,Summer,1999,25.43641304347826,2.995143534883314,22.3,3,0.0,0,52156.74695652174,45846.262065217394,1,Azerbaijan,40.366655555,49.835183333
Bamako,Summer,1999,26.94728260869565,2.6960019659809853,669.1,63,0.0,0,45802.42934782609,34268.42489130435,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Summer,1999,26.938043478260873,0.7561967287646536,373.2,54,0.0,0,44452.87739130435,35546.02358695652,0,Brunei,4.916666666,114.916666666
Bangui,Summer,1999,25.764673913043477,1.1697547888874718,399.0,51,0.0,0,44368.98565217391,33365.84826086956,0,Central African Republic,4.37325,18.562833333
