capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Spring,2008,28.71521739130435,1.6005620429463516,173.6,33,0.0,0,44341.22586956521,35976.31130434783,3,Nigeria,9.055555555,7.491388888
Accra,Spring,2008,28.01086956521739,0.802017582463145,160.20000000000002,29,0.0,0,44058.83902173913,36948.50673913043,3,Ghana,5.55602,-0.1969
Addis Ababa,Spring,2008,17.830434782608698,1.276132475333597,196.4,21,0.0,0,44341.22586956521,39550.04967391304,3,Ethiopia,9.027222222,38.736944444
Algiers,Spring,2008,15.888586956521738,2.927757489177064,138.1,23,0.0,0,47165.99032608696,38678.43380434783,3,Algeria,36.776388888,3.058611111
Alofi,Spring,2008,25.592391304347824,0.7485126197343492,792.7,61,0.0,0,42054.60630434782,32739.904782608697,4,Niue,-19.056,-169.921
Amman,Spring,2008,18.071739130434782,4.405268476356651,5.8999999999999995,3,0.0,0,46552.41195652174,42464.87380434783,1,Jordan,31.95,35.933333333
Amsterdam,Spring,2008,9.697826086956523,4.741822996702769,198.4,40,2.73,1,50001.8145652174,33916.040869565215,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Spring,2008,7.940217391304348,4.557629993868842,339.40000000000003,38,24.29,8,48010.89434782609,35792.21793478261,0,Andorra,42.507222222,1.522222222
Antananarivo,Spring,2008,18.17554347826087,1.855056863042701,178.4,26,0.0,0,42072.90652173913,35197.796521739125,3,Madagascar,-18.91,47.525
Apia,Spring,2008,26.06086956521739,0.7001893812483848,607.8,69,0.0,0,42500.92847826087,36638.77358695652,4,Samoa,-13.833333333,-171.833333333
Asmara,Spring,2008,18.016847826086956,1.2897584145092529,144.6,26,0.0,0,44880.89413043478,40467.66608695652,3,Eritrea,15.333333333,38.916666666
Astana,Spring,2008,6.614673913043478,8.441666474075587,48.4,12,37.800000000000004,9,49707.99652173913,36491.76032608696,0,Kazakhstan,51.133333333,71.433333333
Asunción,Spring,2008,23.036956521739132,4.741695282484425,199.6,20,0.0,0,41495.49913043478,33353.47423913043,3,Paraguay,-25.28,-57.634444444
Athens,Spring,2008,16.831521739130434,3.876958685345237,89.6,15,0.0,0,47330.623913043484,40478.51989130435,3,Greece,37.984166666,23.728055555
Avarua,Spring,2008,25.18641304347826,0.9419147922566836,622.9,54,0.0,0,41869.120652173915,33692.35260869565,4,Cook Islands,-21.207,-159.771
Baghdad,Spring,2008,26.515760869565216,4.874146469928879,1.6,0,0.0,0,46713.47956521739,41779.93663043478,1,Iraq,33.315277777,44.366111111
Baku,Spring,2008,14.080434782608696,3.827703788487719,60.7,16,0.0,0,47679.10630434783,39403.81206521739,2,Azerbaijan,40.366655555,49.835183333
Bamako,Spring,2008,31.47554347826087,1.421276600072287,34.7,13,0.0,0,44642.98717391304,39100.4852173913,3,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Spring,2008,26.608695652173914,0.5645969434493239,783.5,82,0.0,0,44001.900108695656,33165.18543478261,4,Brunei,4.916666666,114.916666666
Bangui,Spring,2008,27.491847826086957,1.1121772818480702,349.7,53,0.0,0,43962.15847826087,35455.447934782605,4,Central African Republic,4.37325,18.562833333
Basseterre,Spring,2008,24.86521739130435,0.9701800878038784,85.1,22,0.0,0,45056.39119565217,41062.25695652174,3,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Spring,2008,14.132065217391306,6.1884089698498075,100.9,13,0.0,0,47605.11347826087,36414.6477173913,2,People's Republic of China,39.90403,116.407526
Beirut,Spring,2008,18.29728260869565,3.8943772099426357,74.1,10,0.0,0,46791.739130434784,42410.614565217395,3,Lebanon,33.886944444,35.513055555
Belgrade,Spring,2008,13.101086956521739,5.168325861643758,130.6,35,2.31,1,48406.89717391304,35878.855,2,Serbia,44.817777777,20.456944444
Belmopan,Spring,2008,26.587500000000002,2.3695368050168937,191.4,28,0.0,0,45050.04782608696,37764.55869565217,3,Belize,17.25,-88.7675
Berlin,Spring,2008,9.204347826086956,4.997706353995246,163.4,36,6.44,2,50055.65945652174,32906.578260869566,2,Germany,52.516666666,13.383333333
Bishkek,Spring,2008,11.440760869565217,5.524430900767344,176.2,26,5.18,2,48068.674999999996,38555.07456521739,2,Kyrgyzstan,42.866666666,74.566666666
Bissau,Spring,2008,29.006521739130434,1.0265223856854875,1.6,0,0.0,0,44577.08847826087,41222.49369565217,1,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,Spring,2008,14.154347826086957,0.7282996973197925,785.6,71,0.0,0,43979.17891304348,30727.304239130437,4,Colombia,4.60971,-74.08175
Brasília,Spring,2008,21.328804347826086,0.8028189926290634,360.2,32,0.0,0,42336.79684782609,34868.355217391305,4,Brazil,-15.793888888,-47.882777777
Bratislava,Spring,2008,10.79782608695652,5.023953135955692,132.6,25,5.110000000000001,1,49039.47815217391,36408.2827173913,2,Slovakia,48.144722222,17.112777777
Brazzaville,Spring,2008,25.966847826086955,0.7288134709853586,312.1,51,0.0,0,43272.4702173913,33118.904565217395,4,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,Spring,2008,26.015760869565216,0.8118940461588819,42.5,16,0.0,0,44685.18260869565,41716.27934782609,3,Barbados,13.0975,-59.616666666
Bucharest,Spring,2008,13.194565217391306,4.4338883322601506,152.3,24,0.0,0,48332.22586956522,37417.72945652174,2,Romania,44.413361111,26.097777777
Budapest,Spring,2008,11.745652173913042,5.1349462700566635,136.0,31,9.31,2,48911.22989130435,36156.60271739131,2,Hungary,47.498333333,19.040833333
Buenos Aires,Spring,2008,17.946195652173913,4.204486312037743,151.70000000000002,16,0.0,0,40530.891304347824,32655.49380434783,3,Argentina,-34.599722222,-58.381944444
Cairo,Spring,2008,22.129347826086956,3.859227219901721,0.0,0,0.0,0,46332.453804347824,41753.05902173913,1,Egypt,30.044444444,31.235833333
Canberra,Spring,2008,12.721739130434784,4.507626652806257,49.7,11,0.0,0,40450.12923913044,33997.65347826087,3,Australia,-35.293055555,149.126944444
Castries,Spring,2008,26.4375,1.0928243728477633,75.7,27,0.0,0,44764.11336956522,41756.05869565217,3,Saint Lucia,14.016666666,-60.983333333
Cetinje,Spring,2008,9.580434782608695,4.310534989627025,623.8,45,25.200000000000003,9,47987.989347826086,32816.8075,0,Montenegro,42.389444444,18.924722222
Chișinău,Spring,2008,11.32445652173913,4.468107341802465,157.1,31,2.45,1,48813.95456521739,34008.17184782609,2,Moldova,47.022777777,28.835277777
City of Brussels,Spring,2008,10.142391304347827,4.889262370390544,221.5,39,7.07,3,49641.50467391304,31832.86086956522,2,Belgium,50.846666666,4.351666666
Commune of Monaco,Spring,2008,13.228804347826086,3.148235452883738,260.4,37,3.92,1,48222.51826086956,36848.60086956521,2,Monaco,43.730555555,7.425277777
