capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Summer,1995,24.580434782608698,1.0761642436061658,834.4,83,0.0,0,45168.36065217391,23033.951739130436,0,Nigeria
Accra,Summer,1995,25.4875,0.6664909337981766,256.5,42,0.0,0,44573.2322826087,32640.590434782607,0,Ghana
Addis Ababa,Summer,1995,15.652173913043478,0.8452814422869045,1069.3,77,0.0,0,45168.36065217391,35412.79891304348,0,Ethiopia
Algiers,Summer,1995,24.44347826086957,2.6963978554965884,34.6,5,0.0,0,51082.6854347826,45349.81413043478,1,Algeria
Alofi,Summer,1995,24.33641304347826,1.1180365260912302,288.1,28,0.0,0,40300.58347826087,32434.765,0,Niue
Amman,Summer,1995,25.231521739130436,1.860487313441901,0.0,0,0.0,0,49799.04967391305,45902.19,1,Jordan
Amsterdam,Summer,1995,17.55163043478261,3.7686783987108403,118.4,24,0.0,0,57094.035652173916,42123.51739130435,4,Kingdom of the Netherlands
Andorra la Vella,Summer,1995,17.953260869565216,3.495772991817419,262.6,33,0.0,0,52856.15619565218,44261.14141304348,4,Andorra
Antananarivo,Summer,1995,14.7875,1.3417559636290306,4.9,1,0.0,0,40340.04195652174,31782.752717391304,3,Madagascar
Apia,Summer,1995,26.11086956521739,0.5886670585965689,719.9,79,0.0,0,41260.439239130435,35770.38717391305,0,Samoa
Asmara,Summer,1995,18.89728260869565,1.4986324192562592,837.8,65,0.0,0,46302.29739130435,35167.31065217392,0,Eritrea
Astana,Summer,1995,19.62445652173913,4.31571046807391,136.7,20,0.0,0,56461.09010869565,44242.33891304348,4,Kazakhstan
Asunción,Summer,1995,20.11521739130435,5.118431138040156,159.3,20,0.0,0,39090.74576086956,26361.208152173913,3,Paraguay
Athens,Summer,1995,26.196195652173916,1.469623441634171,43.9,8,0.0,0,51427.58641304348,46422.09032608695,1,Greece
Avarua,Summer,1995,23.405978260869563,0.8792117595912454,142.1,21,0.0,0,39900.1427173913,32561.85152173913,3,Cook Islands
Baghdad,Summer,1995,36.27391304347827,1.6840472941870588,0.0,0,0.0,0,50135.80706521739,45494.78043478261,1,Iraq
Baku,Summer,1995,25.15108695652174,2.1472315201548895,14.200000000000001,6,0.0,0,52158.61641304348,44929.41619565217,1,Azerbaijan
Bamako,Summer,1995,27.3875,2.0067006571665154,440.3,55,0.0,0,45802.91130434782,35901.77228260869,0,Mali
Bandar Seri Begawan,Summer,1995,27.31576086956522,0.7243765545196065,623.0,73,0.0,0,44453.06576086956,36039.905,0,Brunei
Bangui,Summer,1995,25.865760869565218,0.8171220384402397,421.7,74,0.0,0,44369.15619565218,32826.18065217391,0,Central African Republic
Basseterre,Summer,1995,27.256521739130434,0.44863758295632894,175.0,35,0.0,0,46670.25260869566,41885.53565217391,0,Saint Kitts and Nevis
Beijing,Summer,1995,24.645652173913046,2.4261357618299915,552.7,39,0.0,0,52003.27184782609,33212.932934782606,4,People's Republic of China
Beirut,Summer,1995,25.328260869565216,1.6405792388335116,6.4,3,0.0,0,50299.472717391305,46089.65206521739,1,Lebanon
Belgrade,Summer,1995,21.911956521739132,2.8788292183487605,220.7,31,0.0,0,53691.149456521736,41948.62413043478,4,Serbia
Belmopan,Summer,1995,26.966847826086955,1.3077805452791431,501.0,72,0.0,0,46656.95923913043,35759.24934782609,0,Belize
Berlin,Summer,1995,18.515217391304347,3.8577717984511435,187.2,30,0.0,0,57210.393804347834,40723.97771739131,4,Germany
Bishkek,Summer,1995,20.601086956521737,2.561120743909382,107.7,9,0.0,0,52977.81402173913,45363.60695652174,4,Kyrgyzstan
Bissau,Summer,1995,27.342934782608697,1.485489920326707,898.7,65,0.0,0,45664.45130434782,32266.236847826087,0,Guinea-Bissau
Bogotá,Summer,1995,14.851086956521739,0.6858049838488733,325.1,43,0.0,0,44405.09739130435,31203.827934782606,0,Colombia
Brasília,Summer,1995,20.483152173913044,1.4817623375360465,0.0,0,0.0,0,40908.06021739131,36821.651304347826,3,Brazil
Bratislava,Summer,1995,19.95054347826087,3.2059225289805635,217.1,31,0.0,0,55031.99184782609,41977.29945652174,4,Slovakia
Brazzaville,Summer,1995,24.629891304347826,0.65230191648747,16.6,4,0.0,0,42907.91173913043,32773.85282608696,3,Republic of the Congo
Bridgetown,Summer,1995,27.23967391304348,0.5441263813420848,397.9,56,0.0,0,45891.537065217395,39378.79913043478,0,Barbados
Bucharest,Summer,1995,22.157065217391306,1.8357646776599428,270.2,36,0.0,0,53533.47217391305,42899.10413043478,4,Romania
Budapest,Summer,1995,21.226630434782606,3.385712150053455,145.8,26,0.0,0,54759.35391304347,43065.19032608696,4,Hungary
Buenos Aires,Summer,1995,10.419565217391305,3.279330510957314,95.4,16,0.0,0,36983.32684782609,26704.7375,3,Argentina
Cairo,Summer,1995,28.629891304347826,1.5286110154015868,0.0,0,0.0,0,49339.29641304347,44974.464782608695,1,Egypt
Canberra,Summer,1995,6.432065217391305,3.0510634204650597,159.9,25,0.14,0,36805.6947826087,26534.609782608695,3,Australia
Castries,Summer,1995,27.68152173913043,0.6320087194811779,274.1,54,0.0,0,46057.25467391304,40281.616195652176,0,Saint Lucia
Cetinje,Summer,1995,18.444021739130434,2.681999852407422,476.2,44,0.0,0,52807.94739130435,43803.416304347826,4,Montenegro
Chișinău,Summer,1995,21.15869565217391,2.038848100444019,226.3,25,0.0,0,54552.84641304348,41436.779891304344,4,Moldova
City of Brussels,Summer,1995,18.520652173913046,4.255269210462683,142.0,28,0.0,0,56318.29510869565,39494.62152173913,4,Belgium
Commune of Monaco,Summer,1995,21.45,3.2972599346917004,157.6,31,0.0,0,53302.01054347826,45724.14934782609,4,Monaco
Conakry,Summer,1995,25.93858695652174,0.853567280444591,1582.6,91,0.0,0,45254.41641304348,27651.59054347826,0,Guinea
Copenhagen,Summer,1995,17.23913043478261,3.160033958703996,110.8,22,0.0,0,59109.08173913043,44868.54163043478,4,Denmark
Dakar,Summer,1995,26.984239130434784,1.0906175624218484,219.4,23,0.0,0,46172.89021739131,38669.19163043478,0,Senegal
Dhaka,Summer,1995,28.153260869565216,0.8057078093554614,991.8,91,0.0,0,47937.28989130435,24424.71054347826,0,Bangladesh
Djibouti City,Summer,1995,33.13478260869565,1.5043296329360092,74.2,14,0.0,0,45614.33608695652,38661.955,1,Djibouti
Doha,Summer,1995,33.959782608695654,1.3982374920198002,2.1,1,0.0,0,48263.95543478261,43173.47771739131,1,Qatar
Dublin,Summer,1995,16.35217391304348,2.5536540619909704,82.1,18,0.0,0,57650.01510869565,39203.59217391304,4,Ireland
Freetown,Summer,1995,25.54076086956522,0.8538513056020715,1652.4,88,0.0,0,45070.364130434784,29230.978369565215,0,Sierra Leone
Gaborone,Summer,1995,14.980978260869565,2.732696233176846,2.7,1,0.0,0,39219.78891304348,35422.90217391304,3,Botswana
Georgetown,Summer,1995,26.243478260869566,0.837848415022182,725.5,85,0.0,0,44778.41608695652,35225.79119565217,0,Guyana
Gibraltar,Summer,1995,22.54565217391304,2.137789915740403,40.0,5,0.0,0,50905.12097826087,45897.08586956522,1,Gibraltar
Gitega,Summer,1995,19.195108695652173,0.8672319164137287,3.1,1,0.0,0,43050.38445652174,39135.26097826087,3,Burundi
Guatemala City,Summer,1995,19.315760869565217,0.6545667700654831,1240.7,87,0.0,0,46172.89021739131,33337.95195652174,0,Guatemala
Havana,Summer,1995,28.090760869565216,0.8554906486225025,448.5,61,0.0,0,47820.71804347826,40104.558913043475,0,Cuba
Helsinki,Summer,1995,15.993478260869566,2.1136424655200527,115.6,24,0.0,0,62806.94260869565,45665.19923913044,4,Finland
Honiara,Summer,1995,26.57445652173913,0.562690483753234,556.8,72,0.0,0,42021.657173913045,32807.957065217386,0,Solomon Islands
Islamabad,Summer,1995,27.804891304347827,2.5863978491734883,618.9,54,0.0,0,50244.60989130435,38887.89065217391,0,Pakistan
Jakarta,Summer,1995,26.405978260869563,0.6428748272239806,357.3,46,0.0,0,42586.404891304344,36640.76423913043,0,Indonesia
Jerusalem,Summer,1995,24.79076086956522,1.6114448050649017,1.7,0,0.0,0,49764.261847826085,45414.21760869565,1,Israel
Kabul,Summer,1995,24.704891304347825,2.564980343760864,3.8,1,0.0,0,50465.96239130435,45827.421739130434,1,Afghanistan
Kathmandu,Summer,1995,21.49945652173913,0.6410197304234576,2015.7,92,0.0,0,48803.97663043478,25070.323695652172,0,Nepal
Kigali,Summer,1995,19.66141304347826,0.9809757214028552,20.6,6,0.0,0,43299.3575,36454.21717391304,3,Rwanda
Kingston,Summer,1995,28.375543478260873,0.6945033234051061,201.7,37,0.0,0,46790.42858695652,41831.36141304348,0,Jamaica
Kingstown,Summer,1995,27.422826086956523,0.5191610436098816,373.5,54,0.0,0,45904.23130434783,40273.60369565217,0,Saint Vincent and the Grenadines
Kinshasa,Summer,1995,24.829891304347825,0.6523019164874713,16.6,4,0.0,0,42896.02934782609,32775.614130434784,3,Democratic Republic of the Congo
Kuala Lumpur,Summer,1995,26.133695652173916,0.641474464629807,551.3,74,0.0,0,44154.06413043478,34287.296956521735,0,Malaysia
Kuwait City,Summer,1995,36.93804347826087,1.5116101880862773,0.5,0,0.0,0,49174.15913043478,44037.20173913043,1,Kuwait
La Paz,Summer,1995,8.019565217391303,1.3073325859189184,557.9,74,4.27,1,40780.60913043479,37041.22282608696,2,Bolivia
Libreville,Summer,1995,25.294565217391302,0.5806143261235905,102.3,22,0.0,0,43690.44597826087,33815.89532608696,0,Gabon
Lilongwe,Summer,1995,17.975,1.6785410331594515,1.5,0,0.0,0,41235.472282608695,37008.496413043475,3,Malawi
Lima,Summer,1995,16.867934782608696,0.9018778188288881,0.7,0,0.0,0,41570.16271739131,38007.42434782609,3,Peru
Lisbon,Summer,1995,22.116304347826087,2.397091973273563,12.399999999999999,2,0.0,0,51636.62782608695,46384.11141304348,1,Portugal
