capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,capital_in_season,cluster,country,lat,lon
Abuja,Autumn,1999,25.30934065934066,1.5023853642330853,457.3,56,0.0,0,42978.14065934066,31762.49989010989,Abuja_in_Autumn,3,Nigeria,9.055555555,7.491388888
Abuja,Spring,1999,28.90380434782609,1.826683082031114,171.8,28,0.0,0,44319.56152173913,36084.19695652174,Abuja_in_Spring,1,Nigeria,9.055555555,7.491388888
Abuja,Summer,1999,24.121195652173913,1.3254116859013059,810.7,81,0.0,0,45168.01684782608,23425.592282608697,Abuja_in_Summer,3,Nigeria,9.055555555,7.491388888
Abuja,Winter,1999,27.856666666666666,1.3637193028914179,25.7,6,0.0,0,42111.68355555556,38659.67444444445,Abuja_in_Winter,4,Nigeria,9.055555555,7.491388888
Accra,Autumn,1999,25.654945054945053,0.9799675432566087,111.1,30,0.0,0,43219.70010989011,36249.30934065934,Accra_in_Autumn,1,Ghana,5.55602,-0.1969
Accra,Spring,1999,27.915217391304346,0.8572169103223326,246.8,40,0.0,0,44045.41336956521,36739.43369565217,Accra_in_Spring,3,Ghana,5.55602,-0.1969
Accra,Summer,1999,25.06358695652174,0.9005524330449376,308.2,39,0.0,0,44573.017608695656,33838.635217391304,Accra_in_Summer,3,Ghana,5.55602,-0.1969
Accra,Winter,1999,27.61611111111111,0.5619402472222372,95.1,21,0.0,0,42692.41566666667,37730.79888888889,Accra_in_Winter,1,Ghana,5.55602,-0.1969
Addis Ababa,Autumn,1999,13.713736263736264,1.1562887455145734,471.3,44,0.0,0,42978.14065934066,38500.66164835165,Addis Ababa_in_Autumn,1,Ethiopia,9.027222222,38.736944444
Addis Ababa,Spring,1999,17.446195652173913,1.2111712997522381,274.9,29,0.0,0,44319.56152173913,39656.391304347824,Addis Ababa_in_Spring,1,Ethiopia,9.027222222,38.736944444
Addis Ababa,Summer,1999,15.070652173913043,0.6718496763247267,883.7,80,0.0,0,45168.01684782608,35087.82869565218,Addis Ababa_in_Summer,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Winter,1999,15.220555555555555,1.6273624908588078,4.6000000000000005,1,0.0,0,42111.68355555556,39018.075,Addis Ababa_in_Winter,4,Ethiopia,9.027222222,38.736944444
Algiers,Autumn,1999,20.256043956043957,5.072928341067117,161.9,22,0.0,0,40695.45736263736,33680.19527472527,Algiers_in_Autumn,1,Algeria,36.776388888,3.058611111
Algiers,Spring,1999,16.37608695652174,3.6027956045520595,125.7,16,0.0,0,47063.54608695652,41267.96163043479,Algiers_in_Spring,1,Algeria,36.776388888,3.058611111
Algiers,Summer,1999,25.483695652173914,2.433173985274843,0.5,0,0.0,0,51081.05380434783,45969.042934782614,Algiers_in_Summer,4,Algeria,36.776388888,3.058611111
Algiers,Winter,1999,11.2,2.425809259154097,331.1,36,0.0,0,36506.686,28459.603222222224,Algiers_in_Winter,1,Algeria,36.776388888,3.058611111
Alofi,Autumn,1999,24.57912087912088,0.8881024069474667,499.2,55,0.0,0,45022.373516483516,35155.102857142854,Alofi_in_Autumn,3,Niue,-19.056,-169.921
Alofi,Spring,1999,25.88586956521739,1.0416155585487377,295.9,53,0.0,0,42100.97152173913,36994.16173913043,Alofi_in_Spring,3,Niue,-19.056,-169.921
Alofi,Summer,1999,24.328260869565216,0.6466440988209007,200.9,26,0.0,0,40301.30608695652,34917.34652173913,Alofi_in_Summer,1,Niue,-19.056,-169.921
Alofi,Winter,1999,26.174444444444443,0.5629099976179371,870.7,63,0.0,0,46966.97622222223,36763.59933333333,Alofi_in_Winter,3,Niue,-19.056,-169.921
Amman,Autumn,1999,20.245604395604396,4.4280397490916945,0.6,0,0.0,0,41174.3732967033,37253.63692307692,Amman_in_Autumn,4,Jordan,31.95,35.933333333
Amman,Spring,1999,17.56413043478261,5.068131014762719,12.600000000000001,5,0.0,0,46467.34608695652,42489.84826086956,Amman_in_Spring,4,Jordan,31.95,35.933333333
Amman,Summer,1999,25.436956521739127,2.0811143143272184,0.0,0,0.0,0,49797.700000000004,45904.886847826085,Amman_in_Summer,4,Jordan,31.95,35.933333333
Amman,Winter,1999,10.097777777777777,1.6680222951233943,65.10000000000001,14,0.0,0,37700.772666666664,32185.01422222222,Amman_in_Winter,1,Jordan,31.95,35.933333333
Amsterdam,Autumn,1999,12.107692307692307,4.964305496222917,146.7,32,0.63,0,38558.11032967033,22165.117142857143,Amsterdam_in_Autumn,2,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Spring,1999,9.896195652173914,3.4231775747910484,216.8,43,0.56,0,49818.88086956522,33513.9552173913,Amsterdam_in_Spring,1,Kingdom of the Netherlands,52.366666666,4.883333333
