capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Summer,2020,24.39021739130435,1.3182205607284325,511.9,65,0.0,0,45156.40630434782,26648.484130434783,0,Nigeria
Accra,Summer,2020,25.305434782608696,0.6612283159467994,339.3,40,0.0,0,44565.77239130435,34638.75717391304,0,Ghana
Addis Ababa,Summer,2020,14.946739130434782,0.6255900225021017,841.2,90,0.0,0,45156.40630434782,30199.304565217393,0,Ethiopia
Algiers,Summer,2020,24.19728260869565,2.2696318640642015,24.0,6,0.0,0,51025.94989130434,45233.0475,1,Algeria
Alofi,Summer,2020,24.573913043478264,0.8658184929216607,248.8,30,0.0,0,40325.72,34072.24956521739,0,Niue
Amman,Summer,2020,24.959782608695654,2.6768260597990867,0.9,0,0.0,0,49752.11043478261,45890.50445652174,1,Jordan
Amsterdam,Summer,2020,17.67771739130435,3.5414993730572006,243.7,52,0.0,0,56989.85663043478,38453.4527173913,4,Kingdom of the Netherlands
Andorra la Vella,Summer,2020,19.046739130434784,3.8444537212347494,240.5,34,0.0,0,52785.737282608694,45387.497065217394,4,Andorra
Antananarivo,Summer,2020,14.767934782608696,1.6491353299105844,24.5,5,0.0,0,40364.87413043478,32598.238152173915,3,Madagascar
Apia,Summer,2020,25.264673913043477,0.5438738765538469,744.8,57,0.0,0,41278.18673913043,35143.9122826087,0,Samoa
Asmara,Summer,2020,18.045108695652175,1.616604428475099,321.3,38,0.0,0,46281.79032608696,35938.93989130435,0,Eritrea
Astana,Summer,2020,19.42554347826087,3.5324282231823227,142.3,27,0.0,0,56362.07206521739,43755.71010869565,4,Kazakhstan
Asunción,Summer,2020,20.081521739130434,5.292035885432849,175.70000000000002,23,0.0,0,39125.26380434783,30868.915326086957,3,Paraguay
Athens,Summer,2020,26.502717391304348,2.8574595276611814,38.8,10,0.0,0,51368.205,46522.315217391304,1,Greece
Avarua,Summer,2020,22.8625,0.956373214427676,301.6,28,0.0,0,39928.37619565217,32394.8675,0,Cook Islands
Baghdad,Summer,2020,36.827173913043474,2.7204901489879636,0.0,0,0.0,0,50086.30499999999,44299.91152173913,1,Iraq
Baku,Summer,2020,25.694021739130434,2.6080796100329198,21.0,4,0.0,0,52093.60413043478,42614.29065217391,1,Azerbaijan
Bamako,Summer,2020,27.51521739130435,2.3155321123255233,574.3,60,0.0,0,45786.17010869565,29102.45402173913,0,Mali
Bandar Seri Begawan,Summer,2020,26.88586956521739,0.7111871396720935,1154.3,70,0.0,0,44446.515,32063.818152173913,0,Brunei
Bangui,Summer,2020,26.06086956521739,1.062156889317717,472.7,71,0.0,0,44363.24054347826,30864.783043478263,0,Central African Republic
Basseterre,Summer,2020,27.742391304347827,0.5077387265405793,232.20000000000002,56,0.0,0,46646.97163043478,41332.26847826087,0,Saint Kitts and Nevis
Beijing,Summer,2020,26.329891304347825,2.4797759977555294,350.3,29,0.0,0,51939.458478260865,32255.18097826087,4,People's Republic of China
Beirut,Summer,2020,25.4875,2.059721321702754,18.2,7,0.0,0,50248.723152173916,46022.23565217391,1,Lebanon
Belgrade,Summer,2020,22.094021739130437,3.0189769971651534,236.4,31,0.0,0,53614.21076086956,42726.75695652174,4,Serbia
Belmopan,Summer,2020,27.2625,0.9991651735103878,525.7,74,0.0,0,46633.77869565217,37093.27934782609,0,Belize
Berlin,Summer,2020,19.759239130434782,3.403165376462166,148.7,28,0.0,0,57105.26097826087,39295.44565217391,4,Germany
