capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Winter,2010,28.457222222222224,1.8159493309380434,0.0,0,0.0,0,42115.863333333335,39004.541,3,Nigeria
Accra,Winter,2010,28.309444444444445,0.7823866699869597,54.2,15,0.0,0,42694.94888888889,38026.67,0,Ghana
Addis Ababa,Winter,2010,15.679444444444446,1.1374348837873887,69.8,19,0.0,0,42115.863333333335,37976.34622222222,0,Ethiopia
Algiers,Winter,2010,12.497777777777777,2.956528779155132,235.3,44,0.0,0,36527.07766666667,27824.963555555558,4,Algeria
Alofi,Winter,2010,26.075555555555557,0.6359211863948768,611.6,53,0.0,0,46957.49422222223,38421.095888888885,2,Niue
Amman,Winter,2010,11.483888888888888,3.251160793373582,106.2,15,0.07,0,37717.65422222222,32041.531,4,Jordan
Amsterdam,Winter,2010,0.06833333333333334,2.9641249158653777,113.8,23,36.96,9,31083.229555555557,10777.926666666666,1,Kingdom of the Netherlands
Andorra la Vella,Winter,2010,0.6655555555555556,3.832721657760665,76.2,19,50.19,13,34899.087666666666,23532.58288888889,1,Andorra
Antananarivo,Winter,2010,20.99833333333333,1.0516559975004447,645.8,57,0.0,0,46917.299777777785,35324.278999999995,2,Madagascar
Apia,Winter,2010,26.715,0.7330653664310405,1133.0,80,0.0,0,45983.95766666667,35402.02988888889,2,Samoa
Asmara,Winter,2010,15.19888888888889,1.2853534856300135,31.7,8,0.0,0,41021.92188888889,37959.60255555555,0,Eritrea
Astana,Winter,2010,-16.838333333333335,7.889276073651634,0.4,0,37.8,12,31646.385666666665,19282.726777777778,1,Kazakhstan
Asunción,Winter,2010,28.010555555555552,2.735610919633945,440.5,46,0.0,0,48196.848666666665,40427.81833333333,2,Paraguay
Athens,Winter,2010,10.671111111111111,3.5400277547456516,124.8,21,2.0300000000000002,0,36208.97855555556,25283.787333333334,4,Greece
Avarua,Winter,2010,25.50222222222222,0.6326736165817265,576.8,51,0.0,0,47366.23011111111,37576.71688888889,2,Cook Islands
Baghdad,Winter,2010,15.37611111111111,3.3280323486045473,60.9,10,0.0,0,37404.26022222222,31250.640222222224,4,Iraq
Baku,Winter,2010,8.470555555555556,3.731733748077671,28.8,6,17.22,3,35537.16022222222,21548.216666666667,4,Azerbaijan
Bamako,Winter,2010,27.430555555555557,2.291590567343907,0.0,0,0.0,0,41502.20488888889,38033.57611111111,3,Mali
Bandar Seri Begawan,Winter,2010,26.515,0.699255221767087,478.3,67,0.0,0,42812.301666666666,33295.94422222222,2,Brunei
Bangui,Winter,2010,28.81111111111111,1.449947263236596,49.9,11,0.0,0,42894.33288888889,38097.302777777775,0,Central African Republic
Basseterre,Winter,2010,25.438333333333333,0.552524848187996,108.2,25,0.0,0,40669.49222222222,37117.116555555556,0,Saint Kitts and Nevis
Beijing,Winter,2010,-2.743333333333333,4.213302902511829,0.0,0,13.440000000000001,4,35679.652555555556,29558.866777777774,3,People's Republic of China
