capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Winter,1995,27.400555555555556,0.9373490723288506,5.8,3,0.0,0,42111.52777777778,38948.47688888889,3,Nigeria
Accra,Winter,1995,27.74888888888889,0.565684321473157,48.9,11,0.0,0,42692.32044444444,38028.66677777778,0,Ghana
Addis Ababa,Winter,1995,15.658333333333333,0.8625559744090614,34.8,7,0.0,0,42111.52777777778,38750.61044444444,0,Ethiopia
Algiers,Winter,1995,13.192777777777776,2.6107982453939824,258.9,32,0.0,0,36505.934222222226,30101.99822222222,4,Algeria
Alofi,Winter,1995,25.91277777777778,0.7257913585389655,310.5,43,0.0,0,46967.327,41091.118888888894,2,Niue
Amman,Winter,1995,8.953888888888889,1.4808369137226753,54.6,13,0.0,0,37700.14877777778,32260.23077777778,4,Jordan
Amsterdam,Winter,1995,3.3433333333333333,3.877384731948915,193.7,34,10.08,2,31044.95022222222,14250.835333333333,4,Kingdom of the Netherlands
Andorra la Vella,Winter,1995,2.553888888888889,3.5405454713513587,167.9,22,22.12,5,34872.91088888889,25950.605222222224,4,Andorra
Antananarivo,Winter,1995,20.515555555555558,0.7355974581756024,964.9,63,0.0,0,46927.01555555556,32684.365555555556,2,Madagascar
Apia,Winter,1995,26.70111111111111,0.583479382465907,710.3,73,0.0,0,45990.95388888889,36651.42,2,Samoa
Asmara,Winter,1995,15.461666666666666,0.7957065265564272,9.299999999999999,1,0.0,0,41014.34488888889,38029.48222222222,3,Eritrea
Astana,Winter,1995,-12.223333333333333,6.365290358523685,1.2,0,35.0,11,31609.922333333332,15648.227222222222,1,Kazakhstan
Asunción,Winter,1995,27.18722222222222,1.613732520181593,445.90000000000003,41,0.0,0,48210.29244444445,38175.87311111111,2,Paraguay
Athens,Winter,1995,10.38111111111111,2.4831293433549164,158.3,19,0.63,0,36186.856222222224,25111.40711111111,4,Greece
Avarua,Winter,1995,24.953888888888887,1.0559150613231585,412.5,38,0.0,0,47377.252222222225,38366.082111111115,2,Cook Islands
Baghdad,Winter,1995,12.601666666666668,1.925573750772201,64.2,9,0.0,0,37385.79977777778,30590.386777777778,4,Iraq
Baku,Winter,1995,6.4144444444444435,1.9982048747808627,44.1,14,3.15,0,35512.964555555554,23513.81777777778,4,Azerbaijan
Bamako,Winter,1995,25.028333333333336,2.2041463735321805,2.1,1,0.0,0,41496.053555555554,38098.777,3,Mali
Bandar Seri Begawan,Winter,1995,26.555,0.7164617336120171,447.5,58,0.0,0,42810.019222222225,33795.11444444444,2,Brunei
Bangui,Winter,1995,28.59,1.244588285337767,26.3,6,0.0,0,42892.29122222222,37919.458222222216,0,Central African Republic
Basseterre,Winter,1995,25.031666666666666,0.6587974232977967,87.7,22,0.0,0,40660.86722222222,37500.49366666667,0,Saint Kitts and Nevis
Beijing,Winter,1995,-0.425,2.2420677905737127,0.1,0,2.0300000000000002,1,35655.89877777778,30560.76477777778,3,People's Republic of China
Beirut,Winter,1995,11.602222222222222,1.427752833059565,131.7,19,0.0,0,37233.30144444444,31735.272111111113,4,Lebanon
Belgrade,Winter,1995,2.522222222222222,4.6342527312425155,140.9,27,35.7,11,34110.44888888889,19465.147333333334,1,Serbia
Belmopan,Winter,1995,24.06611111111111,1.539605008767256,141.4,32,0.0,0,40673.616111111114,33046.78133333333,0,Belize
Berlin,Winter,1995,0.6077777777777779,4.208224365407932,119.8,28,32.76,10,30941.361666666664,13653.211888888889,1,Germany
Bishkek,Winter,1995,-3.5294444444444446,3.6089767484754183,19.1,4,51.87,18,34761.571,28214.79011111111,1,Kyrgyzstan
Bissau,Winter,1995,26.896666666666665,1.2331060626717212,19.3,3,0.0,0,41630.02411111111,36444.418333333335,0,Guinea-Bissau
Bogotá,Winter,1995,14.29,0.7839757505995255,600.0,62,0.0,0,42857.042555555556,37233.00577777778,2,Colombia
Brasília,Winter,1995,22.29,1.0447622169123665,569.7,70,0.0,0,46348.359333333334,33847.74688888889,2,Brazil
Bratislava,Winter,1995,0.9200000000000002,3.894859764390711,67.4,17,42.980000000000004,14,32894.448777777776,14559.116,1,Slovakia
