capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Summer,1996,24.383152173913043,0.9336586774829315,773.2,86,0.0,0,45158.940434782606,25255.094239130434,0,Nigeria,9.055555555,7.491388888
Accra,Summer,1996,25.13858695652174,0.6455725485430653,273.5,57,0.0,0,44567.35445652174,32893.85554347826,0,Ghana,5.55602,-0.1969
Addis Ababa,Summer,1996,15.231521739130434,0.5608920187211386,1151.9,92,0.0,0,45158.940434782606,32513.63119565217,0,Ethiopia,9.027222222,38.736944444
Algiers,Summer,1996,23.88478260869565,2.785961068123678,25.0,6,0.0,0,51037.98380434782,45250.0225,1,Algeria,36.776388888,3.058611111
Alofi,Summer,1996,24.345108695652176,1.214112523131469,201.3,35,0.0,0,40320.39184782608,34057.06760869565,0,Niue,-19.056,-169.921
Amman,Summer,1996,25.703804347826086,2.2544246323259594,0.0,0,0.0,0,49762.06489130435,45828.67293478261,1,Jordan,31.95,35.933333333
Amsterdam,Summer,1996,16.039130434782606,2.621202916611485,191.6,36,0.0,0,57011.993043478265,38589.870217391304,4,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Summer,1996,17.44891304347826,3.1157520590467986,240.1,38,0.0,0,52800.67891304348,44762.041739130436,4,Andorra,42.507222222,1.522222222
Antananarivo,Summer,1996,14.405434782608696,1.5985305154693683,10.9,2,0.0,0,40359.61,31505.320869565217,3,Madagascar,-18.91,47.525
Apia,Summer,1996,26.233695652173914,0.6089131326041598,242.6,67,0.0,0,41274.42532608695,38125.16141304348,0,Samoa,-13.833333333,-171.833333333
Asmara,Summer,1996,18.05217391304348,0.7250582789565408,786.0,79,0.0,0,46286.13804347826,35498.02086956522,0,Eritrea,15.333333333,38.916666666
Astana,Summer,1996,18.280978260869563,4.494776225598282,161.3,30,0.0,0,56383.106413043475,42169.29097826087,4,Kazakhstan,51.133333333,71.433333333
Asunción,Summer,1996,17.61413043478261,4.984968207196094,221.2,20,0.0,0,39117.94652173913,28774.681413043476,3,Paraguay,-25.28,-57.634444444
Athens,Summer,1996,25.909239130434784,2.1516276658655245,4.6000000000000005,1,0.0,0,51380.80054347827,46727.97173913044,1,Greece,37.984166666,23.728055555
Avarua,Summer,1996,23.334782608695654,1.169900416782864,154.4,25,0.0,0,39922.39152173913,32527.099239130435,0,Cook Islands,-21.207,-159.771
Baghdad,Summer,1996,37.48097826086956,2.6429446031550485,0.0,0,0.0,0,50096.80282608696,45531.297173913044,1,Iraq,33.315277777,44.366111111
Baku,Summer,1996,24.50108695652174,2.996004466216005,13.9,5,0.0,0,52107.39630434783,44740.73554347826,1,Azerbaijan,40.366655555,49.835183333
Bamako,Summer,1996,27.191304347826087,2.0474402230087407,475.8,62,0.0,0,45789.71869565218,35966.9975,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Summer,1996,27.170108695652175,0.8902111054301932,539.0,64,0.0,0,44447.90391304348,34885.719239130434,0,Brunei,4.916666666,114.916666666
Bangui,Summer,1996,26.025543478260868,0.8377919227237584,338.0,59,0.0,0,44364.494456521745,35319.40989130435,0,Central African Republic,4.37325,18.562833333
Basseterre,Summer,1996,26.474999999999998,0.502439105708397,234.5,48,0.0,0,46651.9077173913,41658.080108695656,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Summer,1996,24.851630434782606,2.8109132993044113,507.2,42,0.0,0,51952.99652173913,31782.813695652174,4,People's Republic of China,39.90403,116.407526
Beirut,Summer,1996,25.18152173913043,1.8780940389933731,1.7000000000000002,1,0.0,0,50259.48576086957,46054.758478260876,1,Lebanon,33.886944444,35.513055555
Belgrade,Summer,1996,21.36521739130435,2.8532971012192343,182.8,33,0.0,0,53630.53891304348,42314.83467391304,4,Serbia,44.817777777,20.456944444
Belmopan,Summer,1996,26.616847826086957,0.9931987720312866,409.5,79,0.0,0,46638.692717391306,35117.383804347824,0,Belize,17.25,-88.7675
Berlin,Summer,1996,16.83423913043478,2.726063955493524,223.1,33,0.0,0,57127.60065217391,36401.38369565217,4,Germany,52.516666666,13.383333333
