capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Spring,2006,29.352717391304346,1.9873966091075064,188.3,27,0.0,0,44327.77054347826,36109.05130434783,3,Nigeria,9.055555555,7.491388888
Accra,Spring,2006,28.060326086956525,1.0638809847166468,179.3,34,0.0,0,44050.50119565217,37555.72347826087,3,Ghana,5.55602,-0.1969
Addis Ababa,Spring,2006,16.61358695652174,0.690202361664881,430.5,49,0.0,0,44327.77054347826,39048.28880434782,4,Ethiopia,9.027222222,38.736944444
Algiers,Spring,2006,17.258695652173913,3.660463015626861,136.79999999999998,17,0.0,0,47102.375,38937.93326086956,3,Algeria,36.776388888,3.058611111
Alofi,Spring,2006,26.29728260869565,1.016629967433204,654.9,60,0.0,0,42083.40195652174,35031.58706521739,4,Niue,-19.056,-169.921
Amman,Spring,2006,16.554347826086957,4.725681834483194,50.4,9,0.0,0,46499.58576086956,41285.67086956522,3,Jordan,31.95,35.933333333
Amsterdam,Spring,2006,8.542934782608695,5.183636454922245,191.3,38,7.42,3,49888.25184782608,33304.87782608695,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Spring,2006,10.195652173913043,5.104892353774133,94.4,26,12.95,3,47932.445108695654,40319.974130434784,2,Andorra,42.507222222,1.522222222
Antananarivo,Spring,2006,19.603804347826088,1.4631974939680956,106.0,14,0.0,0,42101.35652173913,35550.353804347826,3,Madagascar,-18.91,47.525
Apia,Spring,2006,26.56847826086957,0.569784873193399,618.8,74,0.0,0,42521.32673913043,37024.349891304344,4,Samoa,-13.833333333,-171.833333333
Asmara,Spring,2006,17.597282608695654,1.0189513066915963,141.7,32,0.0,0,44857.72630434782,40297.455652173914,3,Eritrea,15.333333333,38.916666666
Astana,Spring,2006,6.021739130434782,7.99278969147058,50.7,13,10.01,4,49599.64956521739,34842.5925,2,Kazakhstan,51.133333333,71.433333333
Asunción,Spring,2006,23.20271739130435,4.461916777109149,275.8,22,0.0,0,41534.91695652174,34232.085543478264,3,Paraguay,-25.28,-57.634444444
Athens,Spring,2006,15.691847826086958,4.798496085221423,63.3,16,0.14,0,47264.1172826087,40246.4627173913,3,Greece,37.984166666,23.728055555
Avarua,Spring,2006,25.617934782608696,1.3361331265872016,324.1,54,0.0,0,41901.42760869565,35462.86989130435,4,Cook Islands,-21.207,-159.771
Baghdad,Spring,2006,25.42391304347826,5.531545291420543,37.9,9,0.0,0,46657.81836956522,40807.325217391306,3,Iraq,33.315277777,44.366111111
Baku,Spring,2006,12.733695652173912,4.511280785313292,44.9,11,0.0,0,47606.48217391305,37264.74163043478,3,Azerbaijan,40.366655555,49.835183333
Bamako,Spring,2006,31.504891304347826,1.7264754763601475,47.0,17,0.0,0,44624.09173913043,39541.97663043479,3,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Spring,2006,27.355434782608693,0.6377956768200005,480.9,64,0.0,0,43994.59782608696,35982.15945652174,4,Brunei,4.916666666,114.916666666
Bangui,Spring,2006,27.631521739130434,1.236547777530501,309.1,51,0.0,0,43955.57858695652,35428.52260869565,4,Central African Republic,4.37325,18.562833333
Basseterre,Spring,2006,25.651630434782607,0.8571115269397531,112.0,34,0.0,0,45030.082717391306,41485.53554347826,3,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Spring,2006,13.643478260869566,6.627942918371622,113.8,9,0.42,0,47533.78728260869,36801.58663043479,2,People's Republic of China,39.90403,116.407526
Beirut,Spring,2006,16.819021739130434,3.7016542366129084,180.79999999999998,15,0.0,0,46734.700869565226,41354.09706521739,3,Lebanon,33.886944444,35.513055555
Belgrade,Spring,2006,11.516847826086956,6.101847482677961,182.79999999999998,33,23.38,3,48321.49456521739,32581.460869565217,2,Serbia,44.817777777,20.456944444
Belmopan,Spring,2006,26.30652173913043,1.9284056130164702,172.4,27,0.0,0,45023.85326086957,38359.165869565215,3,Belize,17.25,-88.7675
Berlin,Spring,2006,7.869021739130435,6.107551812500599,165.3,31,11.55,5,49941.138695652175,32721.413913043478,2,Germany,52.516666666,13.383333333
Bishkek,Spring,2006,10.565760869565217,5.939497746497575,262.2,30,11.129999999999999,4,47989.213152173914,38589.61989130435,2,Kyrgyzstan,42.866666666,74.566666666
Bissau,Spring,2006,28.69945652173913,1.0823888559346426,14.6,3,0.0,0,44559.378152173915,41420.2977173913,1,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,Spring,2006,14.602717391304349,0.7293066152414073,788.0,73,0.0,0,43972.29043478261,26991.31010869565,4,Colombia,4.60971,-74.08175
Brasília,Spring,2006,21.278260869565216,1.0914831211368783,447.3,46,0.0,0,42360.2747826087,33770.445108695654,4,Brazil,-15.793888888,-47.882777777
Bratislava,Spring,2006,9.415760869565217,5.953200862865021,243.8,27,16.73,6,48942.94423913043,31216.555326086956,0,Slovakia,48.144722222,17.112777777
Brazzaville,Spring,2006,26.207065217391307,0.6820130804125374,240.9,40,0.0,0,43278.525652173914,33796.26869565218,4,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,Spring,2006,26.78478260869565,0.6596177352204082,31.5,11,0.0,0,44665.52826086956,41925.958260869564,3,Barbados,13.0975,-59.616666666
Bucharest,Spring,2006,11.344021739130437,5.750856803776651,192.5,33,11.620000000000001,4,48248.135,34618.77934782609,2,Romania,44.413361111,26.097777777
Budapest,Spring,2006,10.11413043478261,6.16463382728918,153.8,32,16.24,3,48816.95597826087,31060.842391304348,2,Hungary,47.498333333,19.040833333
Buenos Aires,Spring,2006,17.03315217391304,3.6638138207136564,176.4,16,0.0,0,40588.88195652174,31855.450217391302,3,Argentina,-34.599722222,-58.381944444
Cairo,Spring,2006,20.819565217391304,3.7499593882177416,2.4,1,0.0,0,46283.504565217394,41704.02195652174,1,Egypt,30.044444444,31.235833333
Canberra,Spring,2006,13.357065217391304,4.775564988850316,37.7,9,0.0,0,40509.69,34673.34673913044,3,Australia,-35.293055555,149.126944444
Castries,Spring,2006,27.20434782608696,0.8235760996855396,59.9,23,0.0,0,44743.04054347826,41673.02152173913,3,Saint Lucia,14.016666666,-60.983333333
Cetinje,Spring,2006,9.257608695652175,5.218200053777379,489.4,40,42.49,9,47909.942717391306,33266.732826086954,0,Montenegro,42.389444444,18.924722222
Chișinău,Spring,2006,9.429347826086957,6.410170285294982,119.7,23,31.15,6,48721.39326086956,30993.08989130435,0,Moldova,47.022777777,28.835277777
