capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Winter,1998,28.47388888888889,1.475040044738795,0.0,0,0.0,0,42114.835,39001.24488888889,3,Nigeria,9.055555555,7.491388888
Accra,Winter,1998,28.223333333333333,1.0504199267302134,45.2,10,0.0,0,42694.32477777778,38371.81422222222,0,Ghana,5.55602,-0.1969
Addis Ababa,Winter,1998,15.82,1.6618792665621702,56.6,13,0.0,0,42114.835,38149.51833333333,0,Ethiopia,9.027222222,38.736944444
Algiers,Winter,1998,12.030555555555555,1.6249234112365176,141.8,27,0.0,0,36522.08833333333,30529.119111111115,0,Algeria,36.776388888,3.058611111
Alofi,Winter,1998,26.185555555555553,0.5286321358763089,612.2,62,0.0,0,46959.818,38885.21555555555,2,Niue,-19.056,-169.921
Amman,Winter,1998,9.453333333333333,2.798874171736464,94.3,18,4.48,3,37713.51888888889,30350.933333333334,0,Jordan,31.95,35.933333333
Amsterdam,Winter,1998,5.251111111111111,3.321042696843445,156.8,28,1.96,0,31074.279555555557,15294.619444444445,4,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Winter,1998,3.392777777777778,3.3910702389942853,75.2,13,29.61,8,34892.923111111115,27051.899,4,Andorra,42.507222222,1.522222222
Antananarivo,Winter,1998,20.924444444444443,0.9863462380793468,1153.4,71,0.0,0,46919.59555555555,30845.819666666666,2,Madagascar,-18.91,47.525
Apia,Winter,1998,26.921111111111113,0.6716982409098974,826.7,67,0.0,0,45985.611000000004,35560.05811111111,2,Samoa,-13.833333333,-171.833333333
Asmara,Winter,1998,15.163333333333334,1.2056235274278784,0.6000000000000001,0,0.0,0,41020.12766666667,37985.75055555556,3,Eritrea,15.333333333,38.916666666
Astana,Winter,1998,-13.378888888888888,5.8807769960612575,0.0,0,33.53,11,31637.849222222223,16238.675222222222,4,Kazakhstan,51.133333333,71.433333333
Asunción,Winter,1998,27.04111111111111,2.602047354863822,854.7,46,0.0,0,48200.02411111111,35723.926666666666,2,Paraguay,-25.28,-57.634444444
Athens,Winter,1998,9.186111111111112,2.2762085045212643,96.9,18,0.0,0,36203.76033333333,24301.679333333333,0,Greece,37.984166666,23.728055555
Avarua,Winter,1998,25.421666666666663,0.669061475820396,373.8,41,0.0,0,47368.83366666667,37765.08922222222,2,Cook Islands,-21.207,-159.771
Baghdad,Winter,1998,12.32388888888889,3.5250167564967714,46.2,9,0.0,0,37399.89988888889,30031.64933333333,0,Iraq,33.315277777,44.366111111
Baku,Winter,1998,5.708333333333333,2.7530294855512545,33.0,7,18.06,6,35531.45755555556,22289.323777777776,4,Azerbaijan,40.366655555,49.835183333
Bamako,Winter,1998,26.707222222222224,2.4516855141259017,0.2,0,0.0,0,41500.747777777775,37878.975,3,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Winter,1998,27.216666666666665,0.9377537109880787,279.2,46,0.0,0,42811.759666666665,36509.645,2,Brunei,4.916666666,114.916666666
Bangui,Winter,1998,28.992222222222225,1.7223727935467568,17.4,5,0.0,0,42893.847555555556,39063.85844444444,3,Central African Republic,4.37325,18.562833333
Basseterre,Winter,1998,25.282222222222224,0.549939277092834,183.9,39,0.0,0,40667.449555555555,36900.48322222222,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Winter,1998,-1.1122222222222222,3.781209537706148,14.8,2,8.47,4,35674.053222222225,27762.188555555556,4,People's Republic of China,39.90403,116.407526
Beirut,Winter,1998,12.277222222222223,2.612439570948996,328.8,34,1.33,0,37247.75522222222,29800.119111111115,0,Lebanon,33.886944444,35.513055555
Belgrade,Winter,1998,1.9433333333333334,5.069562177758282,66.3,15,15.26,5,34132.28477777778,22086.262666666666,4,Serbia,44.817777777,20.456944444
Belmopan,Winter,1998,23.918888888888887,2.2866438998222396,140.6,34,0.0,0,40680.170333333335,33563.651333333335,0,Belize,17.25,-88.7675
Berlin,Winter,1998,2.841666666666667,4.943570617422007,101.9,24,13.16,4,30970.949666666667,12961.789222222222,4,Germany,52.516666666,13.383333333
Bishkek,Winter,1998,-1.7072222222222222,3.2968964049721983,59.699999999999996,11,80.92,20,34781.84888888889,25412.708333333332,4,Kyrgyzstan,42.866666666,74.566666666
Bissau,Winter,1998,27.656111111111112,1.3396257186868619,0.4,0,0.0,0,41634.41611111111,36988.23,3,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,Winter,1998,15.477777777777778,1.2419880563374566,499.8,69,0.0,0,42858.67733333333,35448.21377777778,2,Colombia,4.60971,-74.08175
Brasília,Winter,1998,22.927777777777777,1.2346611942833408,728.1,74,0.0,0,46342.223,36104.64877777778,2,Brazil,-15.793888888,-47.882777777
Bratislava,Winter,1998,1.9638888888888888,4.709147372537798,20.2,8,15.4,4,32919.22388888889,20546.605555555554,4,Slovakia,48.144722222,17.112777777
Brazzaville,Winter,1998,26.020555555555553,0.8984347951568672,452.3,70,0.0,0,44334.834444444445,33771.694,2,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,Winter,1998,26.182222222222222,0.4446505452215167,172.2,32,0.0,0,41415.28355555556,37091.060666666664,0,Barbados,13.0975,-59.616666666
Bucharest,Winter,1998,-0.895,5.738946630433698,53.2,9,40.25,7,34275.613,20665.859444444446,4,Romania,44.413361111,26.097777777
Budapest,Winter,1998,1.5127777777777778,5.451669990048875,45.7,8,21.069999999999997,4,33165.04144444445,20486.94311111111,4,Hungary,47.498333333,19.040833333
Buenos Aires,Winter,1998,21.585,2.4026606272812736,383.0,18,0.0,0,50390.22233333333,38150.548111111115,0,Argentina,-34.599722222,-58.381944444
Cairo,Winter,1998,14.51888888888889,2.0644064600895398,5.5,3,0.0,0,38142.939666666665,32963.60811111111,3,Egypt,30.044444444,31.235833333
Canberra,Winter,1998,20.304444444444446,3.3375262019292533,97.8,15,0.0,0,50576.43744444445,41219.799222222224,0,Australia,-35.293055555,149.126944444
Castries,Winter,1998,26.41111111111111,0.6997101236787487,173.70000000000002,33,0.0,0,41255.674222222224,36983.91088888889,0,Saint Lucia,14.016666666,-60.983333333
Cetinje,Winter,1998,2.943333333333333,3.0071002120636514,399.3,23,39.48,9,34936.96244444445,23480.17477777778,4,Montenegro,42.389444444,18.924722222
Chișinău,Winter,1998,-0.3,4.855195294559696,26.2,7,6.79,1,33351.520333333334,18821.862777777777,4,Moldova,47.022777777,28.835277777
City of Brussels,Winter,1998,5.207222222222222,3.884017677720962,117.1,26,7.91,3,31765.333333333332,14565.496222222222,4,Belgium,50.846666666,4.351666666
Commune of Monaco,Winter,1998,8.8,1.9268359113358577,62.8,12,6.3,1,34486.27088888889,27194.40122222222,4,Monaco,43.730555555,7.425277777
Conakry,Winter,1998,27.098333333333333,0.7318381505850096,25.8,5,0.0,0,42031.32866666667,37332.68044444445,3,Guinea,9.509166666,-13.712222222
Copenhagen,Winter,1998,2.7805555555555554,3.553686916306233,109.1,27,15.4,7,29297.652888888886,10449.40888888889,4,Denmark,55.676111111,12.568888888
Dakar,Winter,1998,24.407777777777774,1.5693860373827995,1.0,0,0.0,0,41144.450666666664,36531.68988888889,3,Senegal,14.672555555,-17.432
Dhaka,Winter,1998,19.806666666666665,2.1768212057488188,42.7,9,0.0,0,39461.960222222224,34501.54833333333,0,Bangladesh,23.728888888,90.394444444
Djibouti City,Winter,1998,25.151666666666667,0.9555999938858346,79.8,21,0.0,0,41682.84033333333,36533.160111111116,0,Djibouti,11.595,43.148055555
Doha,Winter,1998,19.25,3.3820909694806653,52.300000000000004,10,0.0,0,39153.295000000006,34367.46366666666,0,Qatar,25.286205555,51.529436111
Dublin,Winter,1998,7.2844444444444445,2.6834244058334717,189.9,35,1.05,0,30581.337333333333,12182.492555555556,4,Ireland,53.349722222,-6.260277777
Freetown,Winter,1998,26.904999999999998,0.6154403739864527,80.3,15,0.0,0,42210.01733333334,37477.619,0,Sierra Leone,8.487222222,-13.235555555
Gaborone,Winter,1998,24.89611111111111,2.960026075820629,232.6,36,0.0,0,48067.11444444444,38834.88977777778,0,Botswana,-24.656944444,25.908611111
Georgetown,Winter,1998,26.107777777777777,0.6934651272030141,352.5,58,0.0,0,42494.137777777774,36769.786555555555,2,Guyana,6.805833333,-58.150833333
Gibraltar,Winter,1998,13.047777777777778,1.427870873350002,295.6,27,0.0,0,36686.26177777778,28863.033555555558,0,Gibraltar,36.14,-5.35
Gitega,Winter,1998,19.09111111111111,0.7698890105977614,416.4,62,0.0,0,44193.37588888889,35227.719666666664,2,Burundi,-3.428333333,29.925
Guatemala City,Winter,1998,19.086666666666666,1.6587154905684351,8.7,1,0.0,0,41144.450666666664,37533.91366666667,3,Guatemala,14.641666666,-90.513333333
Havana,Winter,1998,24.047777777777778,2.0890822552411747,189.5,18,0.0,0,39572.31455555555,33701.071777777775,0,Cuba,23.136666666,-82.358888888
Helsinki,Winter,1998,-2.89,4.723912394891203,36.4,12,92.26,30,26122.957666666665,5508.067333333333,1,Finland,60.170833333,24.9375
Honiara,Winter,1998,26.83722222222222,0.48265191537042196,1128.3,89,0.0,0,45219.451,29107.898222222222,2,Solomon Islands,-9.433333,159.95
Islamabad,Winter,1998,10.616666666666667,2.2931382745197504,274.4,18,0.0,0,37298.736777777776,29105.35411111111,0,Pakistan,33.698888888,73.036944444
Jakarta,Winter,1998,26.63222222222222,0.7038142914178376,822.2,82,0.0,0,44654.81877777778,33297.64044444445,2,Indonesia,-6.175277777,106.826944444
Jerusalem,Winter,1998,9.736666666666666,2.8477450176224104,87.6,20,0.49,0,37745.95966666667,31050.70611111111,0,Israel,31.778888888,35.225555555
Kabul,Winter,1998,-0.12500000000000003,6.817571687035287,77.3,11,59.71,11,37093.167,28343.343777777776,4,Afghanistan,34.532777777,69.165833333
Kathmandu,Winter,1998,11.227777777777778,1.7646196889674657,32.4,5,0.0,0,38644.83688888889,34294.89922222222,0,Nepal,27.71,85.32
Kigali,Winter,1998,19.38888888888889,0.8825963288222067,327.1,56,0.0,0,43946.67444444445,36815.215444444446,2,Rwanda,-1.953611111,30.060555555
Kingston,Winter,1998,25.69611111111111,0.8812091978849027,116.3,15,0.0,0,40552.52466666667,36742.945555555554,0,Jamaica,17.971388888,-76.793055555
Kingstown,Winter,1998,26.485555555555553,0.5296407752538371,187.7,36,0.0,0,41403.048444444445,37316.801222222224,0,Saint Vincent and the Grenadines,13.15527,-61.22742
Kinshasa,Winter,1998,26.220555555555556,0.8984347951568685,452.3,70,0.0,0,44346.64211111111,33769.45877777778,2,Democratic Republic of the Congo,-4.321944444,15.311944444
Kuala Lumpur,Winter,1998,26.339444444444446,0.9532468007662217,646.6,68,0.0,0,43104.592777777776,34734.46288888889,2,Malaysia,3.147777777,101.695277777
Kuwait City,Winter,1998,14.84888888888889,3.5784386917567366,56.0,11,0.0,0,38297.544555555556,32744.628777777776,0,Kuwait,29.375,47.98
La Paz,Winter,1998,11.44111111111111,1.4132514462886467,1053.8,83,1.82,1,46471.50355555555,33400.73933333333,2,Bolivia,-16.495833333,-68.133333333
Libreville,Winter,1998,26.845555555555556,0.8439022669745265,687.6,85,0.0,0,43560.43722222222,36186.455,2,Gabon,0.3901,9.4544
Lilongwe,Winter,1998,23.242222222222225,1.2622414322182922,355.0,53,0.0,0,46010.83611111111,35659.41844444445,2,Malawi,-13.983333333,33.783333333
Lima,Winter,1998,23.099444444444444,2.3606142607148137,47.1,12,0.0,0,45673.176222222224,38938.88766666667,0,Peru,-12.06,-77.0375
Lisbon,Winter,1998,12.727222222222222,1.885577447259323,186.2,19,0.0,0,36011.181333333334,27652.12111111111,0,Portugal,38.708042,-9.139016
