capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Autumn,2006,25.89010989010989,1.2249312856061214,398.4,55,0.0,0,42969.93923076923,34418.49285714286,0,Nigeria
Accra,Autumn,2006,26.44835164835165,1.149672672001578,154.2,32,0.0,0,43214.68769230769,36096.595384615386,3,Ghana
Addis Ababa,Autumn,2006,15.026923076923078,0.7977505768759956,282.9,33,0.0,0,42969.93923076923,38498.64,3,Ethiopia
Algiers,Autumn,2006,21.196703296703298,3.2687646511063395,59.9,11,0.0,0,40656.15252747253,35584.79802197802,4,Algeria
Alofi,Autumn,2006,24.144505494505495,0.777976383155207,269.1,27,0.0,0,45040.57923076923,37385.409230769226,3,Niue
Amman,Autumn,2006,18.803846153846155,5.550736841823749,18.700000000000003,4,0.0,0,41141.72824175824,36608.797362637364,4,Jordan
Amsterdam,Autumn,2006,13.982967032967034,3.85486863719274,162.7,33,0.0,0,38488.36417582418,23345.585274725276,1,Kingdom of the Netherlands
Andorra la Vella,Autumn,2006,12.89120879120879,4.397048210678725,220.2,26,0.0,0,39998.57923076923,30335.80615384615,1,Andorra
Antananarivo,Autumn,2006,18.86978021978022,2.636800240199378,98.2,12,0.0,0,45023.20615384615,38728.67615384615,3,Madagascar
Apia,Autumn,2006,26.223076923076924,0.6424046705027607,1043.2,83,0.0,0,44620.43384615384,37256.76659340659,0,Samoa
Asmara,Autumn,2006,17.034065934065932,1.2217901056527958,166.3,29,0.0,0,42510.120439560436,37821.22,3,Eritrea
Astana,Autumn,2006,4.896703296703297,9.3774398371772,66.2,16,16.169999999999998,5,38708.25802197802,23134.93153846154,2,Kazakhstan
Asunción,Autumn,2006,23.796703296703296,3.9243386010171806,581.0,32,0.0,0,45577.056483516484,33981.287472527474,3,Paraguay
Athens,Autumn,2006,17.844505494505494,4.851628881963541,150.9,16,0.0,0,40527.082747252745,32422.639780219783,1,Greece
Avarua,Autumn,2006,23.03516483516483,1.1430100248781359,322.3,28,0.0,0,45217.34439560439,36333.99692307692,3,Cook Islands
Baghdad,Autumn,2006,26.275274725274727,7.693118763711921,19.6,9,0.0,0,41013.53032967033,36670.93340659341,4,Iraq
Baku,Autumn,2006,17.747252747252748,5.523818941825996,99.7,21,0.14,0,40255.41714285714,28277.37131868132,1,Azerbaijan
Bamako,Autumn,2006,27.114835164835164,1.3848885736464,240.6,28,0.0,0,42711.58593406593,37207.25956043956,3,Mali
Bandar Seri Begawan,Autumn,2006,26.825824175824177,0.5676150219883306,533.4,83,0.0,0,43264.39659340659,35357.810329670334,0,Brunei
Bangui,Autumn,2006,26.16318681318681,0.7281954547157103,494.4,58,0.0,0,43299.16626373626,33400.802637362634,0,Central African Republic
Basseterre,Autumn,2006,26.80164835164835,0.7630876806126613,314.2,51,0.0,0,42362.70087912088,37161.3332967033,0,Saint Kitts and Nevis
Beijing,Autumn,2006,14.208791208791208,7.356031513914255,42.4,6,0.7,0,40312.93197802198,31920.488131868133,1,People's Republic of China
Beirut,Autumn,2006,20.608241758241757,4.487453272652192,102.4,19,0.0,0,40951.435494505495,35774.98406593406,1,Lebanon
Belgrade,Autumn,2006,14.058791208791208,5.378814374761792,61.0,16,0.7,0,39694.15901098902,30958.587142857144,1,Serbia
Belmopan,Autumn,2006,25.60604395604396,2.2208086010484673,405.5,58,0.0,0,42368.01186813187,33196.738791208794,0,Belize
Berlin,Autumn,2006,13.17032967032967,4.9681036960347695,86.6,25,0.0,0,38448.16978021978,23547.686153846153,1,Germany
Bishkek,Autumn,2006,10.776373626373626,7.432366681015846,132.7,23,12.04,4,39954.020769230774,32512.211868131864,2,Kyrgyzstan
Bissau,Autumn,2006,27.50824175824176,0.9312555364865646,398.8,51,0.0,0,42767.73285714286,34757.70637362637,0,Guinea-Bissau
