capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Winter,2009,28.175,1.1465936360769382,1.7000000000000002,0,0.0,0,42118.95377777777,38959.870444444445,3,Nigeria
Accra,Winter,2009,28.04722222222222,0.5134899926330907,50.1,13,0.0,0,42696.82155555556,37719.72822222222,0,Ghana
Addis Ababa,Winter,2009,15.543888888888889,1.040036402176714,94.4,18,0.0,0,42118.95377777777,38230.73033333333,0,Ethiopia
Algiers,Winter,2009,12.016666666666667,2.7935016888115993,247.1,37,0.0,0,36542.159999999996,29431.53988888889,4,Algeria
Alofi,Winter,2009,26.005,0.9021525444641524,544.8,47,0.0,0,46950.481555555554,36977.68988888889,2,Niue
Amman,Winter,2009,9.995555555555557,2.469324663674608,77.3,12,0.0,0,37730.137888888894,32282.00211111111,4,Jordan
Amsterdam,Winter,2009,2.36,3.1130407115728684,160.5,32,22.82,7,31110.584444444445,11896.731222222223,1,Kingdom of the Netherlands
Andorra la Vella,Winter,2009,1.8844444444444444,2.9112301392787887,117.8,18,58.8,12,34917.76655555556,26204.38466666667,1,Andorra
Antananarivo,Winter,2009,20.810555555555556,0.9707374251383809,696.4,57,0.0,0,46910.37111111112,36517.09677777778,2,Madagascar
Apia,Winter,2009,26.47888888888889,0.7042797650902697,923.4,73,0.0,0,45978.967666666664,36240.91055555556,2,Samoa
Asmara,Winter,2009,15.69611111111111,0.9938639773596449,4.7,1,0.0,0,41027.32188888889,38134.72222222222,3,Eritrea
Astana,Winter,2009,-13.938333333333334,6.108453573219639,0.0,0,31.29,13,31672.43555555556,15224.544444444444,1,Kazakhstan
Asunción,Winter,2009,27.500555555555557,1.9991078690655486,455.6,42,0.0,0,48187.25977777778,38822.88855555556,2,Paraguay
Athens,Winter,2009,10.35611111111111,2.7742073245614565,148.0,30,0.0,0,36224.75944444445,26155.324444444446,4,Greece
Avarua,Winter,2009,25.73611111111111,1.1031626592140218,635.1,47,0.0,0,47358.36811111111,38102.62388888889,2,Cook Islands
Baghdad,Winter,2009,13.959444444444443,3.3846057181990092,16.6,5,0.0,0,37417.426,32183.988444444443,3,Iraq
Baku,Winter,2009,7.0905555555555555,1.9833845554081813,77.2,15,4.76,1,35554.42333333333,23897.161111111112,4,Azerbaijan
Bamako,Winter,2009,26.091666666666665,2.637299968451732,11.1,1,0.0,0,41506.58944444444,37126.79877777778,3,Mali
Bandar Seri Begawan,Winter,2009,26.060555555555553,0.7082378212759062,727.3,76,0.0,0,42813.928,31302.725111111107,2,Brunei
Bangui,Winter,2009,28.40111111111111,0.8090769389455982,96.6,16,0.0,0,42895.786555555555,38036.63077777778,0,Central African Republic
Basseterre,Winter,2009,24.979999999999997,0.7416880230902373,81.2,26,0.0,0,40675.64077777778,37427.94344444445,0,Saint Kitts and Nevis
Beijing,Winter,2009,-1.7922222222222224,3.2044466218537035,10.9,1,4.13,2,35696.60088888889,29423.952555555556,4,People's Republic of China
Beirut,Winter,2009,13.05888888888889,2.2291931550108135,372.1,35,0.0,0,37265.721333333335,30007.526333333335,4,Lebanon
Belgrade,Winter,2009,1.6861111111111111,5.660145647557185,162.6,27,57.26,13,34159.37911111111,14747.979777777777,1,Serbia
Belmopan,Winter,2009,23.309444444444445,2.1146345932976307,200.7,38,0.0,0,40688.325,31420.825999999997,0,Belize
Berlin,Winter,2009,-0.705,4.1102096094612826,72.4,14,46.83,14,31007.570666666667,9990.058666666668,1,Germany
Bishkek,Winter,2009,-1.1888888888888889,2.9996701857822075,41.9,8,53.480000000000004,17,34807.02,26696.43911111111,1,Kyrgyzstan
Bissau,Winter,2009,26.445,1.6359213807652666,0.1,0,0.0,0,41639.882,36780.655,3,Guinea-Bissau
Bogotá,Winter,2009,14.45,0.7050778903501901,672.5,77,0.0,0,42860.714888888884,35671.259333333335,2,Colombia
Brasília,Winter,2009,22.37611111111111,1.0594472742149315,714.3,66,0.0,0,46334.594,33983.61355555556,2,Brazil
Bratislava,Winter,2009,0.2244444444444444,3.9987585464252833,95.2,22,47.18,17,32949.94011111111,16278.404999999999,1,Slovakia
Brazzaville,Winter,2009,25.682222222222222,0.722678814663572,442.7,60,0.0,0,44332.76355555555,32830.94,2,Republic of the Congo
Bridgetown,Winter,2009,25.977777777777778,0.7265089338482356,99.1,27,0.0,0,41421.366,37439.89688888889,0,Barbados
Bucharest,Winter,2009,1.6600000000000001,4.721408331124675,98.9,16,44.660000000000004,12,34302.28211111111,17177.789333333334,1,Romania
Budapest,Winter,2009,0.6283333333333334,4.391008752572526,122.9,23,37.38,10,33195.01966666667,15617.015777777777,1,Hungary
Buenos Aires,Winter,2009,23.191666666666666,2.706019610947316,302.0,23,0.0,0,50371.385111111114,41272.560333333335,0,Argentina
Cairo,Winter,2009,15.313333333333334,1.9345876081178506,3.9000000000000004,1,0.0,0,38158.324,34095.712,3,Egypt
Canberra,Winter,2009,20.655555555555555,3.801658748290268,107.6,15,0.0,0,50557.082444444444,43518.91511111111,0,Australia
Castries,Winter,2009,26.156666666666666,0.7982846778977355,90.3,34,0.0,0,41262.205555555556,37752.45788888889,0,Saint Lucia
Cetinje,Winter,2009,2.3044444444444445,4.159290699878091,1009.0,47,106.82,17,34961.676666666666,16035.050444444445,1,Montenegro
Chișinău,Winter,2009,-0.026111111111111092,5.258984969446472,49.0,13,52.85,10,33380.940888888894,11868.900666666666,1,Moldova
City of Brussels,Winter,2009,2.3272222222222223,3.639253543593357,179.3,28,20.58,6,31799.532888888887,11745.702333333333,1,Belgium
Commune of Monaco,Winter,2009,7.204444444444444,2.145725361815807,307.2,30,28.21,8,34512.316,23495.657444444445,4,Monaco
Conakry,Winter,2009,26.61111111111111,0.6865799370703438,4.2,2,0.0,0,42035.681,37009.14122222222,3,Guinea
Copenhagen,Winter,2009,0.47388888888888886,2.987654634028958,70.8,22,37.1,11,29339.437777777777,9649.347666666667,1,Denmark
Dakar,Winter,2009,22.32,2.7511264291583317,0.0,0,0.0,0,41151.295666666665,36094.68633333333,3,Senegal
Dhaka,Winter,2009,21.245555555555555,2.1144452940128975,3.0,1,0.0,0,39473.571777777775,35823.90555555555,3,Bangladesh
Djibouti City,Winter,2009,24.85388888888889,0.8720770691182632,51.800000000000004,17,0.0,0,41688.170666666665,36855.612222222226,0,Djibouti
Doha,Winter,2009,18.5,2.63814924912791,24.8,6,0.0,0,39165.78555555556,34683.89744444445,3,Qatar
Dublin,Winter,2009,4.757222222222222,2.4874241122308365,160.4,32,7.84,4,30619.152555555556,14858.650333333333,4,Ireland
Freetown,Winter,2009,26.594444444444445,0.8049511271522141,36.7,11,0.0,0,42213.868777777774,37240.734333333334,0,Sierra Leone
Gaborone,Winter,2009,24.991666666666667,2.112592661354524,359.70000000000005,43,0.0,0,48054.719,39171.71277777778,2,Botswana
Georgetown,Winter,2009,25.59,0.5234500931320957,472.9,71,0.0,0,42497.19466666667,35716.10211111111,2,Guyana
Gibraltar,Winter,2009,12.050555555555555,2.234465655708723,594.6,33,0.0,0,36705.855777777775,28417.151444444444,4,Gibraltar
Gitega,Winter,2009,18.808333333333334,0.9380906379150273,232.8,48,0.0,0,44191.698777777776,35750.71233333333,2,Burundi
Guatemala City,Winter,2009,18.532222222222224,1.3852414528329318,54.3,5,0.0,0,41151.295666666665,37163.63577777778,0,Guatemala
Havana,Winter,2009,23.096666666666664,2.50696557704616,55.1,9,0.0,0,39583.611333333334,34689.95111111111,0,Cuba
Helsinki,Winter,2009,-3.997777777777778,3.782989061865927,10.3,3,65.24000000000001,20,26174.79366666667,6197.151444444445,1,Finland
Honiara,Winter,2009,26.802777777777777,0.6063966658504621,886.9,79,0.0,0,45214.927888888895,30554.568333333333,2,Solomon Islands
Islamabad,Winter,2009,11.666666666666666,1.5745875150961375,211.8,23,0.0,0,37316.55533333333,28650.01311111111,4,Pakistan
Jakarta,Winter,2009,26.04722222222222,0.7017778831321407,730.4,80,0.0,0,44651.86,30484.718666666668,2,Indonesia
Jerusalem,Winter,2009,10.34611111111111,2.38632842632822,96.2,16,0.0,0,37762.486333333334,32736.615222222223,4,Israel
Kabul,Winter,2009,-2.427222222222222,3.22792556190636,127.6,24,79.8,18,37111.58122222222,27341.260555555556,1,Afghanistan
Kathmandu,Winter,2009,12.568333333333335,1.848069901153784,14.100000000000001,2,0.0,0,38658.78122222222,34586.11555555555,3,Nepal
Kigali,Winter,2009,18.831666666666667,0.8264398399089726,341.0,57,0.0,0,43945.68166666667,37191.268777777776,2,Rwanda
Kingston,Winter,2009,25.316666666666666,1.2233220565053913,96.1,10,0.0,0,40561.04044444444,36853.48055555556,0,Jamaica
Kingstown,Winter,2009,26.26166666666667,0.8059487395526554,117.1,29,0.0,0,41409.16511111111,37730.51144444445,0,Saint Vincent and the Grenadines
Kinshasa,Winter,2009,25.88222222222222,0.7226788146635713,442.7,60,0.0,0,44344.53844444444,32827.91288888889,2,Democratic Republic of the Congo
Kuala Lumpur,Winter,2009,25.710555555555555,0.6265876215188909,770.1,66,0.0,0,43105.94388888889,35075.43044444445,2,Malaysia
Kuwait City,Winter,2009,15.103333333333333,2.8277099957783345,41.7,9,0.0,0,38312.48533333334,33052.62133333333,3,Kuwait
La Paz,Winter,2009,10.35611111111111,1.3338679873736845,978.5,84,6.37,3,46463.517,31778.270555555555,2,Bolivia
Libreville,Winter,2009,26.255,0.5842526196736351,768.6,79,0.0,0,43560.518444444446,32525.32711111111,2,Gabon
Lilongwe,Winter,2009,22.378888888888888,1.2386558902624647,465.7,65,0.0,0,46004.12377777778,34630.65911111111,2,Malawi
Lima,Winter,2009,21.40111111111111,0.9631111157200227,82.2,23,0.0,0,45667.39811111111,36968.40233333333,0,Peru
Lisbon,Winter,2009,11.88,2.3967534220883335,337.6,40,0.0,0,36032.74311111111,25345.342666666664,4,Portugal
Ljubljana,Winter,2009,0.4061111111111111,4.247390658186029,203.9,25,80.64,15,33715.954,16371.163222222222,1,Slovenia
Lobamba,Winter,2009,22.10111111111111,2.362499364220565,376.1,54,0.0,0,48442.00522222222,31395.74088888889,2,Eswatini
Luanda,Winter,2009,28.40111111111111,1.034923266378179,182.4,27,0.0,0,45106.20622222222,37353.75188888889,0,Angola
Luxembourg,Winter,2009,0.6927777777777778,3.472440137980809,162.1,25,24.849999999999998,7,32349.527777777777,12126.271666666666,1,Luxembourg
Majuro,Winter,2009,26.74833333333333,0.4769666560790547,605.5,65,0.0,0,42450.10555555556,35765.62177777778,2,Marshall Islands
Malabo,Winter,2009,27.15222222222222,0.35875182426119706,603.6,86,0.0,0,43000.91811111111,36633.04088888889,2,Equatorial Guinea
Malé,Winter,2009,26.806111111111115,0.470943815548357,309.6,32,0.0,0,42930.844,37921.106222222224,0,Maldives
Managua,Winter,2009,27.753333333333334,0.7206738419818308,3.6999999999999997,1,0.0,0,41591.49888888889,38236.40555555555,3,Nicaragua
Manama,Winter,2009,17.75166666666667,2.1824562237395138,22.8,6,0.0,0,38965.68311111111,33831.69388888889,3,Bahrain
Manila,Winter,2009,25.450555555555557,1.2654770927044854,54.8,12,0.0,0,41163.649000000005,34309.080555555556,0,Philippines
Maputo,Winter,2009,25.710555555555555,1.8138278854407608,249.20000000000002,32,0.0,0,48321.39033333333,36619.65188888889,0,Mozambique
Maseru,Winter,2009,20.621111111111112,2.0957819834961513,418.0,41,0.0,0,49066.41377777778,41142.009,2,Lesotho
Mexico City,Winter,2009,14.302222222222223,2.1142495562296992,46.7,11,0.0,0,40303.35788888889,36678.99877777778,0,Mexico
