capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Spring,2022,27.974456521739132,1.694358683908819,205.0,25,0.0,0,44330.7875,33445.366195652176,3,Nigeria
Accra,Spring,2022,27.69347826086957,0.9394064466724167,379.2,48,0.0,0,44052.37054347826,34460.55086956522,4,Ghana
Addis Ababa,Spring,2022,17.27934782608696,1.142850498666782,87.10000000000001,16,0.0,0,44330.7875,39232.83380434783,3,Ethiopia
Algiers,Spring,2022,16.369021739130435,3.4115740493249884,313.7,36,0.0,0,47116.631521739124,34374.859673913044,3,Algeria
Alofi,Spring,2022,26.283152173913045,0.7787097377775026,805.6,59,0.0,0,42076.94760869566,32641.28597826087,4,Niue
Amman,Spring,2022,16.629891304347826,6.778659385525906,82.8,16,3.0100000000000002,1,46511.42576086956,39768.62445652174,2,Jordan
Amsterdam,Spring,2022,9.817934782608695,3.763324908817511,111.0,19,11.2,2,49913.682934782606,36046.068043478255,2,Kingdom of the Netherlands
Andorra la Vella,Spring,2022,9.61032608695652,5.4687751910552125,122.9,25,62.440000000000005,16,47950.02413043478,35657.24358695652,0,Andorra
Antananarivo,Spring,2022,19.10271739130435,1.840678388595808,225.0,28,0.0,0,42094.979782608694,34120.162065217395,3,Madagascar
Apia,Spring,2022,25.308152173913044,0.5615068606977192,327.9,67,0.0,0,42516.754782608696,37184.98641304348,4,Samoa
Asmara,Spring,2022,18.21684782608696,1.5499606016600904,66.1,13,0.0,0,44862.919565217395,41110.34315217391,3,Eritrea
Astana,Spring,2022,5.5005434782608695,10.642044169095987,39.3,10,15.75,4,49623.914673913045,34157.75347826087,2,Kazakhstan
Asunción,Spring,2022,22.617934782608696,4.791851952904752,529.5,35,0.0,0,41526.08293478261,31811.339565217393,4,Paraguay
Athens,Spring,2022,15.090760869565216,6.159290888558564,66.4,14,0.56,0,47279.022065217396,38483.34673913044,2,Greece
Avarua,Spring,2022,25.997826086956525,0.7832698804917874,413.8,55,0.0,0,41894.1875,33308.66521739131,4,Cook Islands
Baghdad,Spring,2022,23.507608695652173,5.95647645854848,13.7,4,0.0,0,46670.29423913044,38545.29326086956,1,Iraq
Baku,Spring,2022,12.78804347826087,5.262266515220392,82.7,18,0.42000000000000004,0,47622.75630434783,32509.187282608695,2,Azerbaijan
Bamako,Spring,2022,32.0875,1.7106425918125285,41.300000000000004,6,0.0,0,44628.328260869566,37304.79010869565,1,Mali
Bandar Seri Begawan,Spring,2022,26.87663043478261,0.850967487110106,803.6999999999999,74,0.0,0,43996.23576086957,31857.787500000002,4,Brunei
Bangui,Spring,2022,27.97391304347826,1.5199674349618442,207.3,28,0.0,0,43957.05402173913,33285.1427173913,3,Central African Republic
Basseterre,Spring,2022,25.64673913043478,0.7840723625155845,182.4,53,0.0,0,45035.98032608696,40202.81086956522,3,Saint Kitts and Nevis
Beijing,Spring,2022,14.35,7.194847057153068,38.8,10,2.66,1,47549.770543478255,33557.28163043479,2,People's Republic of China
Beirut,Spring,2022,17.330434782608698,3.708950834454838,220.4,20,0.07,0,46747.48510869565,38604.20673913044,3,Lebanon
Belgrade,Spring,2022,11.648369565217392,6.580646996678039,109.0,11,9.17,3,48340.62869565217,37475.988913043475,2,Serbia
Belmopan,Spring,2022,26.518478260869564,1.9520025979438043,332.90000000000003,48,0.0,0,45029.724565217395,37649.53065217391,3,Belize
