capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Winter,1999,27.856666666666666,1.3637193028914179,25.7,6,0.0,0,42111.68355555556,38659.67444444445,3,Nigeria
Accra,Winter,1999,27.61611111111111,0.5619402472222372,95.1,21,0.0,0,42692.41566666667,37730.79888888889,3,Ghana
Addis Ababa,Winter,1999,15.220555555555555,1.6273624908588078,4.6000000000000005,1,0.0,0,42111.68355555556,39018.075,3,Ethiopia
Algiers,Winter,1999,11.2,2.425809259154097,331.1,36,0.0,0,36506.686,28459.603222222224,0,Algeria
Alofi,Winter,1999,26.174444444444443,0.5629099976179371,870.7,63,0.0,0,46966.97622222223,36763.59933333333,2,Niue
Amman,Winter,1999,10.097777777777777,1.6680222951233943,65.10000000000001,14,0.0,0,37700.772666666664,32185.01422222222,0,Jordan
Amsterdam,Winter,1999,4.575555555555556,3.1689615181665554,237.3,46,9.379999999999999,1,31046.291222222222,14447.655222222222,4,Kingdom of the Netherlands
Andorra la Vella,Winter,1999,0.8783333333333333,3.8012789834623244,34.3,8,26.950000000000003,2,34873.838777777775,27786.87533333333,4,Andorra
Antananarivo,Winter,1999,20.299444444444443,1.0257771634296275,358.6,44,0.0,0,46926.66911111111,36994.59055555555,2,Madagascar
Apia,Winter,1999,26.206666666666667,0.7611419569644567,718.2,74,0.0,0,45990.70444444444,35557.734444444446,2,Samoa
Asmara,Winter,1999,15.38,1.5316474203369128,40.9,8,0.0,0,41014.615666666665,37971.52166666667,3,Eritrea
Astana,Winter,1999,-10.166111111111112,5.923775309724354,2.1,1,30.8,11,31611.202666666664,15045.20588888889,4,Kazakhstan
Asunción,Winter,1999,27.612222222222222,1.83386236834106,406.8,43,0.0,0,48209.81333333334,38628.31244444445,2,Paraguay
Athens,Winter,1999,9.755555555555556,2.3076867697363053,92.2,18,0.0,0,36187.64466666667,27641.608444444442,0,Greece
Avarua,Winter,1999,25.806111111111115,0.6647136655572278,700.6,61,0.0,0,47376.85944444444,35864.63044444445,2,Cook Islands
Baghdad,Winter,1999,13.514444444444443,1.9657494845998928,60.400000000000006,12,0.0,0,37386.458333333336,30626.281777777775,0,Iraq
Baku,Winter,1999,7.848333333333334,2.0160096586624334,13.4,5,1.33,1,35513.823777777776,26521.36422222222,0,Azerbaijan
Bamako,Winter,1999,25.142222222222223,2.010057731731576,0.1,0,0.0,0,41496.27488888889,38086.73877777778,3,Mali
Bandar Seri Begawan,Winter,1999,26.12666666666667,0.6581895495570158,829.6,75,0.0,0,42810.10177777778,30019.813555555556,2,Brunei
