capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Winter,2018,27.837777777777777,1.4383454741025916,12.4,4,0.0,0,42116.74811111111,37894.03844444444,3,Nigeria
Accra,Winter,2018,27.828888888888887,0.6861788747766602,60.7,14,0.0,0,42695.48533333334,34725.32044444444,0,Ghana
Addis Ababa,Winter,2018,15.124444444444444,1.1757914963743854,45.900000000000006,11,0.0,0,42116.74811111111,38416.37377777778,0,Ethiopia
Algiers,Winter,2018,12.683333333333334,2.054783402565991,278.59999999999997,28,0.7000000000000001,0,36531.40822222223,29147.28211111111,0,Algeria
Alofi,Winter,2018,26.475,0.4576595319569026,764.1,63,0.0,0,46955.48311111111,35007.28844444444,2,Niue
Amman,Winter,2018,10.583888888888888,2.807242116761991,421.2,41,0.56,0,37721.236777777776,28381.51111111111,0,Jordan
Amsterdam,Winter,2018,4.209444444444444,3.406189792330028,192.4,37,11.06,4,31091.136333333332,15822.274444444443,4,Kingdom of the Netherlands
Andorra la Vella,Winter,2018,3.7555555555555555,4.213184525414654,32.8,5,140.07,21,34904.45966666667,25500.87677777778,1,Andorra
Antananarivo,Winter,2018,20.697222222222223,0.9135792405227418,800.4,61,0.0,0,46915.312666666665,36153.95877777778,2,Madagascar
Apia,Winter,2018,25.420555555555556,0.6282173121308599,1549.2,85,0.0,0,45982.525555555556,33419.37511111111,2,Samoa
Asmara,Winter,2018,14.71,2.026789679393099,55.9,19,0.0,0,41023.468555555555,37753.59444444445,0,Eritrea
Astana,Winter,2018,-16.12611111111111,6.8298799394656715,0.1,0,20.44,7,31653.908000000003,17409.530666666666,1,Kazakhstan
Asunción,Winter,2018,27.10055555555556,2.2278307891239826,294.8,39,0.0,0,48194.09733333333,37789.152,0,Paraguay
Athens,Winter,2018,9.772777777777778,2.2270951644262396,216.8,32,0.0,0,36213.51144444444,24710.092333333334,0,Greece
Avarua,Winter,2018,25.794444444444444,0.5190984213385792,725.7,54,0.0,0,47363.974444444444,34680.988,2,Cook Islands
Baghdad,Winter,2018,13.735555555555557,2.1510416139556177,168.7,21,0.0,0,37408.03888888889,26648.858111111113,0,Iraq
Baku,Winter,2018,6.1994444444444445,2.3076995506304585,126.80000000000001,24,2.1,1,35542.12144444445,16798.334,4,Azerbaijan
Bamako,Winter,2018,26.267222222222223,2.0155457775806287,1.4,0,0.0,0,41503.461444444445,36724.767555555554,3,Mali
Bandar Seri Begawan,Winter,2018,26.162222222222223,0.7085081300077924,1220.5,90,0.0,0,42812.76711111111,29130.273111111113,2,Brunei
Bangui,Winter,2018,28.10111111111111,1.097903461141969,61.1,15,0.0,0,42894.749,36736.24211111111,0,Central African Republic
Basseterre,Winter,2018,24.975,0.6908003012302298,190.6,55,0.0,0,40671.254,37495.574555555555,2,Saint Kitts and Nevis
