capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Winter,2020,28.071978021978023,1.4880675162253,0.0,0,0.0,0,42119.53615384615,38626.13736263736,3,Nigeria
Accra,Winter,2020,27.958241758241755,0.8664827925541448,42.6,12,0.0,0,42697.18241758242,36393.158571428576,0,Ghana
Addis Ababa,Winter,2020,15.515384615384617,1.182668646834408,21.6,8,0.0,0,42119.53615384615,38311.91967032967,0,Ethiopia
Algiers,Winter,2020,13.39065934065934,1.686266620672756,219.6,25,0.0,0,36544.762747252746,29481.803736263737,0,Algeria
Alofi,Winter,2020,26.291208791208792,0.5524990400491111,924.0,68,0.0,0,46949.24549450549,35332.66758241758,2,Niue
Amman,Winter,2020,9.597252747252748,2.9359586985946295,312.0,40,0.14,0,37732.34395604395,30163.970769230767,0,Jordan
Amsterdam,Winter,2020,6.150549450549451,2.515590216866439,293.3,49,1.0499999999999998,0,31114.50857142857,12431.857032967033,4,Kingdom of the Netherlands
Andorra la Vella,Winter,2020,5.039010989010989,3.591539457900425,22.3,5,82.95,19,34920.86494505494,25743.50043956044,1,Andorra
Antananarivo,Winter,2020,20.928571428571427,1.1538135526529896,926.5,60,0.0,0,46909.148241758245,32901.32791208791,2,Madagascar
Apia,Winter,2020,25.284615384615385,0.6356838971485901,2471.9,89,0.0,0,45978.085384615384,27615.90978021978,2,Samoa
Asmara,Winter,2020,14.72087912087912,1.7661959425409475,49.8,16,0.0,0,41028.3210989011,37753.0721978022,0,Eritrea
Astana,Winter,2020,-10.648351648351648,6.248428471532531,11.0,2,67.55,23,31676.276483516485,12867.53142857143,1,Kazakhstan
Asunción,Winter,2020,27.349999999999998,2.239655231404054,553.6,40,0.0,0,48185.58703296703,38777.196923076925,2,Paraguay
Athens,Winter,2020,10.252747252747254,2.9505400883883643,282.8,25,1.75,1,36227.463956043954,26974.30285714286,4,Greece
Avarua,Winter,2020,25.90934065934066,0.6373953982991198,667.6,69,0.0,0,47356.9845054945,34458.35956043956,2,Cook Islands
Baghdad,Winter,2020,12.454945054945055,2.9320456922415006,53.699999999999996,11,0.77,0,37419.73769230769,28712.46032967033,0,Iraq
Baku,Winter,2020,6.231868131868132,2.3375856072679926,92.8,18,4.6899999999999995,2,35557.33560439561,19534.75857142857,4,Azerbaijan
Bamako,Winter,2020,27.63186813186813,2.1017785653995835,0.0,0,0.0,0,41507.406153846154,37984.60923076923,3,Mali
Bandar Seri Begawan,Winter,2020,26.78846153846154,0.5744599842497933,640.8,68,0.0,0,42814.24428571429,33899.88043956044,2,Brunei
Bangui,Winter,2020,28.08131868131868,1.264090545975607,5.6,1,0.0,0,42896.07186813187,37960.722747252745,3,Central African Republic
Basseterre,Winter,2020,25.034065934065932,0.5665626924650818,205.7,62,0.0,0,40676.772967032965,37375.175164835164,2,Saint Kitts and Nevis
Beijing,Winter,2020,-0.9043956043956044,3.1833651687033644,8.0,1,12.67,4,35699.46978021978,27689.047142857144,4,People's Republic of China
Beirut,Winter,2020,15.79065934065934,2.352019369817161,475.7,48,0.0,0,37268.0845054945,28304.71120879121,0,Lebanon
Belgrade,Winter,2020,4.191758241758242,3.556654668335461,121.7,20,5.6,3,34162.68483516484,20117.802637362638,4,Serbia
Belmopan,Winter,2020,23.9521978021978,2.0177395505299724,372.4,55,0.0,0,40689.45230769231,32255.9089010989,2,Belize
Berlin,Winter,2020,4.3368131868131865,2.6554538758817263,161.5,33,4.2700000000000005,1,31011.507252747255,13520.449230769233,4,Germany
Bishkek,Winter,2020,-0.5472527472527473,4.518900816677058,32.699999999999996,10,49.0,13,34810.14989010989,24194.875824175826,1,Kyrgyzstan
Bissau,Winter,2020,27.867582417582415,1.4085921581962133,0.0,0,0.0,0,41640.64791208791,36780.02439560439,3,Guinea-Bissau
Bogotá,Winter,2020,13.246703296703297,0.8786290519832656,356.8,59,0.0,0,42861.01296703297,37740.56318681319,2,Colombia
Brasília,Winter,2020,22.993956043956043,1.2021932541270643,633.8,63,0.0,0,46333.58032967032,36058.304945054944,2,Brazil
Bratislava,Winter,2020,3.197252747252747,3.0682637384589952,89.9,21,6.79,4,32953.53703296703,16340.596923076924,4,Slovakia
Brazzaville,Winter,2020,26.175274725274722,1.0488452281324971,671.3,66,0.0,0,44332.49912087912,29879.74802197802,2,Republic of the Congo
Bridgetown,Winter,2020,26.46153846153846,0.5204739785937065,85.8,29,0.0,0,41422.21527472528,37285.29373626374,0,Barbados
Bucharest,Winter,2020,3.5010989010989015,3.7237822619689154,103.0,17,23.66,3,34305.55021978022,18226.412417582418,4,Romania
Budapest,Winter,2020,3.2626373626373626,3.198746224925855,96.5,22,3.29,0,33198.56131868132,15676.814065934066,4,Hungary
Buenos Aires,Winter,2020,23.324725274725278,3.0254418743050633,142.4,17,0.0,0,50368.99692307692,43638.521098901096,0,Argentina
Cairo,Winter,2020,15.325274725274724,2.07867978436065,13.5,4,0.0,0,38160.37846153846,30910.95032967033,0,Egypt
Canberra,Winter,2020,20.786813186813188,3.8358530498793386,215.7,20,0.0,0,50554.63692307692,40904.68054945055,0,Australia
Castries,Winter,2020,26.065384615384612,0.4912394928303698,171.2,48,0.0,0,41263.115494505495,36992.067912087914,2,Saint Lucia
Cetinje,Winter,2020,5.7796703296703305,2.325534323571658,563.9,34,9.31,3,34964.76252747253,24135.962197802197,4,Montenegro
Chișinău,Winter,2020,2.908241758241758,2.887109894150817,84.9,16,2.38,0,33384.43978021978,16604.144175824174,4,Moldova
City of Brussels,Winter,2020,6.1109890109890115,2.9703890710159895,250.2,43,4.41,1,31803.352637362637,13782.84,4,Belgium
Commune of Monaco,Winter,2020,9.806593406593406,1.643255724861282,153.3,18,0.42,0,34515.52824175824,25318.83208791209,0,Monaco
Conakry,Winter,2020,27.095604395604393,0.5948691897126197,17.0,3,0.0,0,42036.29527472528,36213.77923076923,0,Guinea
Copenhagen,Winter,2020,4.86923076923077,1.524991242793968,205.1,43,3.85,0,29343.50824175824,8508.230000000001,4,Denmark
Dakar,Winter,2020,23.47857142857143,1.3794955369655755,0.0,0,0.0,0,41152.24758241758,36074.39846153846,3,Senegal
Dhaka,Winter,2020,19.14945054945055,2.0120676831101805,25.0,4,0.0,0,39475.15252747253,33189.49494505495,0,Bangladesh
Djibouti City,Winter,2020,25.49175824175824,0.7390408098889526,69.2,21,0.0,0,41688.91868131868,36670.913736263734,0,Djibouti
Doha,Winter,2020,19.041208791208792,2.615250077341165,22.1,4,0.0,0,39167.479340659345,33104.39494505495,0,Qatar
Dublin,Winter,2020,6.143956043956044,2.287318118632425,317.9,49,5.46,2,30623.135604395604,13409.911208791207,4,Ireland
Freetown,Winter,2020,27.408241758241758,0.7044802550763435,71.2,15,0.0,0,42214.414945054945,35565.57318681319,0,Sierra Leone
