capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Winter,2012,27.783516483516486,1.1459361758709383,5.3,1,0.0,0,42118.84802197802,38861.171758241755,3,Nigeria,9.055555555,7.491388888
Accra,Winter,2012,27.625274725274725,0.551783654583207,68.7,21,0.0,0,42696.7654945055,37012.99494505495,0,Ghana,5.55602,-0.1969
Addis Ababa,Winter,2012,15.803296703296702,0.9977419561134088,3.2,0,0.0,0,42118.84802197802,39058.560989010984,3,Ethiopia,9.027222222,38.736944444
Algiers,Winter,2012,10.50934065934066,2.9694735044739655,222.1,28,7.42,2,36541.40362637363,30932.79032967033,4,Algeria,36.776388888,3.058611111
Alofi,Winter,2012,26.13186813186813,0.49297940477132884,964.3,66,0.0,0,46950.806153846155,33907.66791208791,2,Niue,-19.056,-169.921
Amman,Winter,2012,8.523076923076923,2.307696153842949,107.6,21,1.54,0,37729.56263736264,31205.765714285717,0,Jordan,31.95,35.933333333
Amsterdam,Winter,2012,3.614285714285714,4.375565269604765,187.5,37,14.49,4,31108.418461538462,13163.426923076924,4,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Winter,2012,1.232967032967033,4.617546364925255,13.1,3,7.07,4,34916.705274725275,29048.358241758244,4,Andorra,42.507222222,1.522222222
Antananarivo,Winter,2012,20.39395604395604,1.2071508044619217,981.8000000000001,66,0.0,0,46910.692527472536,33074.91769230769,2,Madagascar,-18.91,47.525
Apia,Winter,2012,26.357142857142858,0.6778877090136289,1043.9,76,0.0,0,45979.196923076925,33802.412307692306,2,Samoa,-13.833333333,-171.833333333
Asmara,Winter,2012,15.606593406593406,1.1071788170141859,27.5,7,0.0,0,41027.11923076923,37901.82956043956,3,Eritrea,15.333333333,38.916666666
Astana,Winter,2012,-19.47197802197802,7.581571988824865,0.0,0,26.6,7,31670.476703296703,19750.812967032965,1,Kazakhstan,51.133333333,71.433333333
Asunción,Winter,2012,29.158241758241758,2.296256176865384,226.9,28,0.0,0,48187.721428571436,40367.30296703296,0,Paraguay,-25.28,-57.634444444
Athens,Winter,2012,8.194505494505496,3.1421370165104254,195.8,26,3.92,1,36223.94934065934,25805.188351648354,4,Greece,37.984166666,23.728055555
Avarua,Winter,2012,25.474725274725273,0.6117994236663958,608.6,56,0.0,0,47358.73516483517,38157.3189010989,2,Cook Islands,-21.207,-159.771
Baghdad,Winter,2012,12.092857142857143,2.3489545124559785,84.6,7,0.0,0,37416.805714285714,31552.284395604394,0,Iraq,33.315277777,44.366111111
Baku,Winter,2012,5.140659340659341,3.593542913553513,86.1,17,29.12,10,35553.49076923077,18597.266043956042,4,Azerbaijan,40.366655555,49.835183333
Bamako,Winter,2012,25.647252747252747,2.2383942984668797,0.0,0,0.0,0,41506.43021978022,37685.03263736264,3,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Winter,2012,26.498351648351647,0.5116124048019673,767.4,80,0.0,0,42813.88197802198,32419.346813186814,2,Brunei,4.916666666,114.916666666
Bangui,Winter,2012,28.41813186813187,1.0238141238503016,67.3,12,0.0,0,42895.74769230769,38402.67912087912,0,Central African Republic,4.37325,18.562833333
Basseterre,Winter,2012,24.796703296703296,0.647293604934428,87.5,26,0.0,0,40675.403846153844,37477.66065934066,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Winter,2012,-3.9021978021978025,3.005152169265237,0.0,0,9.59,3,35695.69593406594,28056.028131868134,3,People's Republic of China,39.90403,116.407526
