capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Autumn,1996,25.50934065934066,1.2654360708184524,474.1,46,0.0,0,42959.12263736264,32873.976263736266,0,Nigeria
Accra,Autumn,1996,25.92142857142857,1.1268969897008407,84.9,21,0.0,0,43208.07835164835,36890.36681318681,3,Ghana
Addis Ababa,Autumn,1996,14.604395604395604,0.8144748939466161,431.2,32,0.0,0,42959.12263736264,38739.08747252747,3,Ethiopia
Algiers,Autumn,1996,18.662637362637362,3.044326174364676,115.5,22,0.0,0,40604.33373626374,34818.22989010989,4,Algeria
Alofi,Autumn,1996,24.504945054945054,0.7698143695815002,193.8,32,0.0,0,45064.58175824176,38899.35505494505,3,Niue
Amman,Autumn,1996,19.475824175824176,4.468590149510016,27.7,8,0.0,0,41098.68648351649,36596.001648351645,4,Jordan
Amsterdam,Autumn,1996,10.432417582417584,3.7151370067930176,214.3,39,7.21,3,38396.44516483517,21821.915274725274,1,Kingdom of the Netherlands
Andorra la Vella,Autumn,1996,9.07857142857143,4.814481296955068,248.7,27,18.13,5,39934.74879120879,31258.4810989011,1,Andorra
Antananarivo,Autumn,1996,18.65879120879121,2.5197507968337027,13.9,4,0.0,0,45046.923736263736,39712.91725274725,3,Madagascar
Apia,Autumn,1996,26.17252747252747,0.7506391253186128,700.1,72,0.0,0,44637.49934065934,37383.80505494505,0,Samoa
Asmara,Autumn,1996,16.86868131868132,1.601781098091335,144.0,24,0.0,0,42491.331978021975,37866.92318681319,3,Eritrea
Astana,Autumn,1996,2.38956043956044,8.296369743191955,50.5,10,23.31,9,38620.47175824176,19591.98989010989,2,Kazakhstan
Asunción,Autumn,1996,22.574175824175825,3.762574197403235,641.6,37,0.0,0,45609.848351648354,31717.018461538464,3,Paraguay
Athens,Autumn,1996,17.767032967032968,4.287755303576167,61.3,14,0.0,0,40472.9167032967,34411.27252747252,4,Greece
Avarua,Autumn,1996,23.36813186813187,1.201631217311525,200.0,34,0.0,0,45244.25043956044,38412.745604395604,3,Cook Islands
Baghdad,Autumn,1996,26.304945054945055,6.422612201974167,3.2,0,0.0,0,40968.179450549454,36218.441208791206,4,Iraq
Baku,Autumn,1996,16.3978021978022,5.058589571148113,132.0,21,0.0,0,40196.295824175824,28358.16802197802,4,Azerbaijan
