capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,capital_in_season,cluster,country,lat,lon
Abuja,Autumn,2017,26.212087912087913,1.394161250424636,190.0,31,0.0,0,42961.43637362638,34710.5145054945,Abuja_in_Autumn,3,Nigeria,9.055555555,7.491388888
Abuja,Spring,2017,29.0625,1.5125959237586937,78.9,16,0.0,0,44336.195326086956,37943.717065217395,Abuja_in_Spring,4,Nigeria,9.055555555,7.491388888
Abuja,Summer,2017,24.690217391304348,1.078237245051986,485.5,77,0.0,0,45159.720434782605,30202.32695652174,Abuja_in_Summer,3,Nigeria,9.055555555,7.491388888
Abuja,Winter,2017,28.48611111111111,1.0745792952001787,0.5,0,0.0,0,42119.888333333336,38502.86277777778,Abuja_in_Winter,4,Nigeria,9.055555555,7.491388888
Accra,Autumn,2017,26.402747252747254,1.0368853637848594,126.1,35,0.0,0,43209.49054945055,36299.69912087912,Accra_in_Autumn,3,Ghana,5.55602,-0.1969
Accra,Spring,2017,28.011413043478264,0.7157223071323812,291.0,55,0.0,0,44055.7197826087,38416.1252173913,Accra_in_Spring,3,Ghana,5.55602,-0.1969
Accra,Summer,2017,25.208695652173912,0.7317977523268038,307.0,55,0.0,0,44567.84097826087,31901.66467391304,Accra_in_Summer,3,Ghana,5.55602,-0.1969
Accra,Winter,2017,27.89388888888889,0.6541066374327543,97.5,19,0.0,0,42697.387,36651.978777777775,Accra_in_Winter,4,Ghana,5.55602,-0.1969
Addis Ababa,Autumn,2017,14.611538461538462,0.7589860532709611,334.3,31,0.0,0,42961.43637362638,37536.07527472528,Addis Ababa_in_Autumn,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Spring,2017,17.023913043478263,1.2196306020850265,190.3,36,0.0,0,44336.195326086956,38091.604239130436,Addis Ababa_in_Spring,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Summer,2017,15.03641304347826,0.6629978229486062,694.7,75,0.0,0,45159.720434782605,35051.09152173913,Addis Ababa_in_Summer,3,Ethiopia,9.027222222,38.736944444
Addis Ababa,Winter,2017,14.652777777777779,1.3439494270328673,22.8,8,0.0,0,42119.888333333336,38617.301555555554,Addis Ababa_in_Winter,4,Ethiopia,9.027222222,38.736944444
Algiers,Autumn,2017,19.84065934065934,3.5602895644401977,210.9,20,0.0,0,40615.43351648352,33968.497142857144,Algiers_in_Autumn,4,Algeria,36.776388888,3.058611111
Algiers,Spring,2017,16.779891304347824,2.6489896454877977,79.0,12,0.0,0,47142.20336956521,40256.91739130435,Algiers_in_Spring,1,Algeria,36.776388888,3.058611111
Algiers,Summer,2017,25.330978260869564,2.2561252691930522,35.4,5,0.0,0,51041.668695652166,43847.87434782609,Algiers_in_Summer,4,Algeria,36.776388888,3.058611111
Algiers,Winter,2017,12.440555555555557,2.1155111269713465,459.3,38,1.54,1,36546.74922222222,28222.724444444448,Algiers_in_Winter,2,Algeria,36.776388888,3.058611111
Alofi,Autumn,2017,24.78516483516483,0.6434496658849659,306.3,39,0.0,0,45059.438571428575,35694.40637362637,Alofi_in_Autumn,3,Niue,-19.056,-169.921
Alofi,Spring,2017,26.606521739130436,0.7222225080752958,613.1,56,0.0,0,42065.363913043475,35323.73684782609,Alofi_in_Spring,3,Niue,-19.056,-169.921
Alofi,Summer,2017,24.26358695652174,0.9375295822693785,263.1,35,0.0,0,40318.74619565217,32561.462391304347,Alofi_in_Summer,3,Niue,-19.056,-169.921
Alofi,Winter,2017,26.505555555555556,0.9164981118440638,900.2,72,0.0,0,46948.352333333336,32067.250555555554,Alofi_in_Winter,3,Niue,-19.056,-169.921
Amman,Autumn,2017,19.807142857142857,4.643098650617397,31.5,5,0.0,0,41107.904615384614,36618.123516483516,Amman_in_Autumn,4,Jordan,31.95,35.933333333
Amman,Spring,2017,16.85271739130435,4.787898918223189,75.5,15,0.0,0,46532.661630434784,41760.484456521735,Amman_in_Spring,1,Jordan,31.95,35.933333333
Amman,Summer,2017,25.996195652173913,2.554388958305013,0.0,0,0.0,0,49765.11923913043,45773.472717391305,Amman_in_Summer,4,Jordan,31.95,35.933333333
Amman,Winter,2017,9.994444444444444,3.9247016951298743,125.8,16,2.87,1,37733.931,30962.594,Amman_in_Winter,2,Jordan,31.95,35.933333333
Amsterdam,Autumn,2017,11.770879120879123,3.630106104464488,249.0,46,0.21000000000000002,0,38416.17351648352,21279.085054945055,Amsterdam_in_Autumn,2,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Spring,2017,10.132065217391304,4.003340511179034,130.8,33,0.0,0,49959.3027173913,34111.481630434784,Amsterdam_in_Spring,1,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Summer,2017,17.23804347826087,1.7551395418244329,288.4,47,0.0,0,57018.63250000001,37990.4,Amsterdam_in_Summer,1,Kingdom of the Netherlands,52.366666666,4.883333333
Amsterdam,Winter,2017,3.677222222222222,3.367776590503825,182.6,37,37.03,9,31119.008333333335,12716.92711111111,Amsterdam_in_Winter,0,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Autumn,2017,11.491758241758241,5.087906487917445,92.4,18,12.32,4,39948.4278021978,31942.42054945055,Andorra la Vella_in_Autumn,2,Andorra,42.507222222,1.522222222
Andorra la Vella,Spring,2017,9.664673913043478,4.3177600142724994,165.4,27,87.22,13,47981.553695652176,39891.12380434783,Andorra la Vella_in_Spring,2,Andorra,42.507222222,1.522222222
Andorra la Vella,Summer,2017,19.94782608695652,3.28840715176748,155.2,34,0.0,0,52805.234673913044,45250.206847826084,Andorra la Vella_in_Summer,1,Andorra,42.507222222,1.522222222
Andorra la Vella,Winter,2017,2.7327777777777778,3.6551576697198516,16.2,4,200.62,32,34923.464888888884,25399.31055555556,Andorra la Vella_in_Winter,0,Andorra,42.507222222,1.522222222
Antananarivo,Autumn,2017,19.292857142857144,2.264110954149204,279.1,29,0.0,0,45041.84065934066,37207.97186813187,Antananarivo_in_Autumn,1,Madagascar,-18.91,47.525
Antananarivo,Spring,2017,19.12554347826087,1.5724358958127687,314.3,33,0.0,0,42083.53413043478,33450.39423913044,Antananarivo_in_Spring,3,Madagascar,-18.91,47.525
Antananarivo,Summer,2017,15.361413043478262,1.6777978643669054,45.9,7,0.0,0,40357.98413043479,31204.614891304347,Antananarivo_in_Summer,4,Madagascar,-18.91,47.525
Antananarivo,Winter,2017,21.28611111111111,0.9860837241893378,583.4,54,0.0,0,46908.26733333333,38057.29711111111,Antananarivo_in_Winter,3,Madagascar,-18.91,47.525
Apia,Autumn,2017,24.954395604395604,0.4375213233945385,681.7,70,0.0,0,44633.84175824176,36206.6889010989,Apia_in_Autumn,3,Samoa,-13.833333333,-171.833333333
Apia,Spring,2017,25.59619565217391,0.5336085785908279,935.0,80,0.0,0,42508.54706521739,33294.85065217391,Apia_in_Spring,3,Samoa,-13.833333333,-171.833333333
Apia,Summer,2017,24.99836956521739,0.5397115167025279,295.0,46,0.0,0,41273.26239130435,36874.33858695652,Apia_in_Summer,3,Samoa,-13.833333333,-171.833333333
Apia,Winter,2017,25.43,0.5462229861162916,1468.7,86,0.0,0,45977.45266666667,32979.086,Apia_in_Winter,3,Samoa,-13.833333333,-171.833333333
Asmara,Autumn,2017,16.86208791208791,1.5723362069675686,47.5,14,0.0,0,42495.35208791209,38329.0132967033,Asmara_in_Autumn,4,Eritrea,15.333333333,38.916666666
