capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Summer,2013,24.44945652173913,1.0158495217482375,581.9,78,0.0,0,45160.140108695654,24897.093695652176,0,Nigeria,9.055555555,7.491388888
Accra,Summer,2013,24.94782608695652,0.7748772693844493,133.5,23,0.0,0,44568.101956521736,35021.83456521739,0,Ghana,5.55602,-0.1969
Addis Ababa,Summer,2013,15.21195652173913,0.6465194032263919,1064.3,90,0.0,0,45160.140108695654,33081.5327173913,0,Ethiopia,9.027222222,38.736944444
Algiers,Summer,2013,23.71195652173913,3.1049089948371633,16.9,3,0.0,0,51043.6625,46337.10913043479,1,Algeria,36.776388888,3.058611111
Alofi,Summer,2013,24.801086956521736,0.8291720437097237,451.7,37,0.0,0,40317.86597826087,33192.83510869565,0,Niue,-19.056,-169.921
Amman,Summer,2013,24.817391304347826,1.5889286386822592,0.0,0,0.0,0,49766.767608695656,45890.035978260865,1,Jordan,31.95,35.933333333
Amsterdam,Summer,2013,17.058152173913044,2.8488601651054912,152.5,26,0.0,0,57022.32326086957,38897.81163043478,4,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Summer,2013,18.05217391304348,3.332737325279625,173.2,36,0.0,0,52807.71282608696,45093.44902173913,4,Andorra,42.507222222,1.522222222
Antananarivo,Summer,2013,14.540760869565217,1.384984812624035,1.5,0,0.0,0,40357.11521739131,33263.0425,3,Madagascar,-18.91,47.525
Apia,Summer,2013,26.103804347826088,0.6295486651078929,735.1,72,0.0,0,41272.640760869566,34843.142608695656,0,Samoa,-13.833333333,-171.833333333
Asmara,Summer,2013,18.702173913043477,1.3347822196214225,759.8,65,0.0,0,46288.19543478261,35702.67315217391,0,Eritrea,15.333333333,38.916666666
Astana,Summer,2013,18.29021739130435,3.303779380343054,172.3,34,0.0,0,56392.93673913043,43318.093043478264,4,Kazakhstan,51.133333333,71.433333333
Asunción,Summer,2013,17.82445652173913,5.008681992878083,219.4,24,0.0,0,39114.48010869565,26734.69163043478,3,Paraguay,-25.28,-57.634444444
Athens,Summer,2013,26.441304347826087,2.099850971892226,20.7,5,0.0,0,51386.74141304348,46626.12945652174,1,Greece,37.984166666,23.728055555
Avarua,Summer,2013,23.508695652173916,1.2941034635941555,89.5,19,0.0,0,39919.554673913044,32948.594673913045,3,Cook Islands,-21.207,-159.771
Baghdad,Summer,2013,36.290217391304346,2.160322004010725,0.0,0,0.0,0,50101.761413043474,45635.696304347824,1,Iraq,33.315277777,44.366111111
Baku,Summer,2013,25.125543478260873,1.8296023492362008,17.599999999999998,4,0.0,0,52113.89586956522,45476.28880434782,1,Azerbaijan,40.366655555,49.835183333
Bamako,Summer,2013,27.28641304347826,2.3789149717686287,542.5,63,0.0,0,45791.39902173913,36598.45,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Summer,2013,27.30271739130435,0.7643629873283471,393.2,54,0.0,0,44448.560760869565,34323.056739130436,0,Brunei,4.916666666,114.916666666
Bangui,Summer,2013,26.462500000000002,1.0627464161571858,335.3,63,0.0,0,44365.087608695656,35731.00836956522,0,Central African Republic,4.37325,18.562833333
Basseterre,Summer,2013,26.63478260869565,0.5145540654660365,217.0,48,0.0,0,46654.243804347825,41875.84967391304,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Summer,2013,26.231521739130436,2.5637875204610188,371.4,28,0.0,0,51959.37641304348,32773.05,4,People's Republic of China,39.90403,116.407526
Beirut,Summer,2013,25.230978260869566,1.6556404157713125,0.0,0,0.0,0,50264.56836956522,46087.28,1,Lebanon,33.886944444,35.513055555
Belgrade,Summer,2013,22.94782608695652,3.9277325690857654,97.5,22,0.0,0,53638.215217391305,43897.87489130435,4,Serbia,44.817777777,20.456944444
Belmopan,Summer,2013,26.38097826086957,0.8304256286970806,610.3,78,0.0,0,46641.01902173913,34906.549239130436,0,Belize,17.25,-88.7675
Berlin,Summer,2013,18.898369565217394,3.2342131462084422,166.1,21,0.0,0,57138.022826086955,42177.84173913043,4,Germany,52.516666666,13.383333333
Bishkek,Summer,2013,20.724456521739132,3.0905962880439906,61.4,12,0.0,0,52928.71771739131,45953.555108695655,4,Kyrgyzstan,42.866666666,74.566666666
Bissau,Summer,2013,27.115760869565218,1.472643010608392,1107.6,66,0.0,0,45653.657173913045,31276.325978260873,0,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,Summer,2013,15.606521739130434,0.8240284786268922,102.6,19,0.0,0,44400.84195652174,32171.040869565215,3,Colombia,4.60971,-74.08175
Brasília,Summer,2013,20.844021739130437,1.2831075428642693,32.6,5,0.0,0,40922.12336956522,36857.76423913043,3,Brazil,-15.793888888,-47.882777777
Bratislava,Summer,2013,20.867391304347827,4.230354950832547,167.5,22,0.0,0,54971.75934782609,42917.84086956522,4,Slovakia,48.144722222,17.112777777
Brazzaville,Summer,2013,24.82934782608696,0.8557225651207052,3.7,1,0.0,0,42911.46141304348,34727.73869565217,3,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,Summer,2013,27.022282608695654,0.5290133949172853,306.7,49,0.0,0,45879.564239130435,41041.955869565216,0,Barbados,13.0975,-59.616666666
Bucharest,Summer,2013,22.979891304347827,2.6510422974333534,203.6,29,0.0,0,53481.38934782609,45472.33543478261,4,Romania,44.413361111,26.097777777
