capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Spring,2005,29.445652173913043,2.1804154782764003,180.6,27,0.0,0,44333.99663043478,36233.136847826085,3,Nigeria,9.055555555,7.491388888
Accra,Spring,2005,28.035869565217393,1.00392980816533,169.2,39,0.0,0,44054.35793478261,38029.68956521739,3,Ghana,5.55602,-0.1969
Addis Ababa,Spring,2005,17.16086956521739,1.2181959749355844,563.7,53,0.0,0,44333.99663043478,38262.545326086954,4,Ethiopia,9.027222222,38.736944444
Algiers,Spring,2005,16.04021739130435,3.7422538247004864,82.8,14,0.0,0,47131.81010869565,39678.85576086956,1,Algeria,36.776388888,3.058611111
Alofi,Spring,2005,26.093478260869563,1.067893515272831,717.3000000000001,46,0.0,0,42070.0777173913,33870.66510869565,4,Niue,-19.056,-169.921
Amman,Spring,2005,16.457065217391303,4.724617442049878,31.9,11,0.0,0,46524.026847826084,42092.034782608695,1,Jordan,31.95,35.933333333
Amsterdam,Spring,2005,9.31195652173913,4.5993870205845715,189.5,38,15.82,3,49940.80086956522,32565.212173913045,2,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Spring,2005,9.305978260869566,6.254742562807421,116.3,24,6.3,2,47968.743369565214,39311.18413043478,2,Andorra,42.507222222,1.522222222
Antananarivo,Spring,2005,18.993478260869566,1.7088042440774716,201.4,25,0.0,0,42088.192065217394,32241.530108695653,4,Madagascar,-18.91,47.525
Apia,Spring,2005,27.009239130434782,0.669587758523162,549.6,74,0.0,0,42511.887282608695,36058.48271739131,4,Samoa,-13.833333333,-171.833333333
Asmara,Spring,2005,18.0,1.134934766000638,198.4,39,0.0,0,44868.44456521739,40488.88108695652,3,Eritrea,15.333333333,38.916666666
Astana,Spring,2005,5.622282608695652,8.501248661130644,90.6,17,17.01,8,49649.78445652174,37874.205108695656,2,Kazakhstan,51.133333333,71.433333333
Asunción,Spring,2005,24.258695652173916,4.3577870725966825,377.0,30,0.0,0,41516.67793478261,30390.4622826087,4,Paraguay,-25.28,-57.634444444
Athens,Spring,2005,15.773369565217392,4.77852597557901,57.5,11,0.0,0,47294.88956521739,39356.22336956522,1,Greece,37.984166666,23.728055555
Avarua,Spring,2005,24.813043478260873,1.31355715280808,352.0,33,0.0,0,41886.478804347826,32750.172282608695,4,Cook Islands,-21.207,-159.771
Baghdad,Spring,2005,24.444565217391304,6.582124713415321,52.5,5,0.0,0,46683.57217391304,40263.27945652174,1,Iraq,33.315277777,44.366111111
Baku,Spring,2005,13.06086956521739,5.677920539522325,38.6,13,2.2399999999999998,0,47640.084891304345,37949.934782608696,1,Azerbaijan,40.366655555,49.835183333
Bamako,Spring,2005,32.30760869565218,1.3174011792830238,33.1,9,0.0,0,44632.83380434783,39250.94543478261,1,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Spring,2005,28.10978260869565,0.824062541983804,284.5,45,0.0,0,43997.97663043479,37061.92847826087,3,Brunei,4.916666666,114.916666666
Bangui,Spring,2005,28.208695652173912,1.3459668834742786,301.9,41,0.0,0,43958.622282608696,36403.33391304348,3,Central African Republic,4.37325,18.562833333
Basseterre,Spring,2005,26.31413043478261,0.7377693617597956,128.9,24,0.0,0,45042.254347826085,39830.05032608695,3,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Spring,2005,13.430434782608694,7.516947725346379,71.9,11,0.0,0,47566.78956521739,37854.492173913044,1,People's Republic of China,39.90403,116.407526
Beirut,Spring,2005,17.146195652173912,3.8857957286527616,102.8,14,0.0,0,46761.0922826087,41621.73119565217,1,Lebanon,33.886944444,35.513055555
Belgrade,Spring,2005,10.771739130434783,7.5472478949841095,178.0,33,16.03,4,48361.010434782605,33537.6177173913,2,Serbia,44.817777777,20.456944444
Belmopan,Spring,2005,28.35326086956522,2.0291123532688484,117.0,23,0.0,0,45035.97239130435,37739.318478260866,3,Belize,17.25,-88.7675
Berlin,Spring,2005,8.413586956521739,6.500896401675886,134.6,27,8.61,4,49994.13076086957,34389.85630434782,2,Germany,52.516666666,13.383333333
Bishkek,Spring,2005,9.351630434782608,5.928690027682193,264.3,34,22.4,5,48025.97967391304,36189.83858695652,2,Kyrgyzstan,42.866666666,74.566666666
Bissau,Spring,2005,29.227717391304346,0.9557622851045566,13.6,2,0.0,0,44567.57239130435,40725.86673913044,1,Guinea-Bissau,11.859166666,-15.595555555
Bogotá,Spring,2005,15.391304347826088,0.8228738402112237,626.4,65,0.0,0,43975.4775,31148.05543478261,4,Colombia,4.60971,-74.08175
Brasília,Spring,2005,21.744021739130435,1.0554891161198663,348.0,39,0.0,0,42349.41032608696,35840.40510869565,4,Brazil,-15.793888888,-47.882777777
Bratislava,Spring,2005,9.595652173913043,7.183488592682807,141.5,22,7.84,2,48987.61108695652,36558.21239130435,2,Slovakia,48.144722222,17.112777777
Brazzaville,Spring,2005,26.355978260869566,0.8247158149001341,268.4,51,0.0,0,43275.72304347826,34217.197934782605,4,Republic of the Congo,-4.269444444,15.271111111
Bridgetown,Spring,2005,27.21358695652174,0.5924016708351034,130.4,33,0.0,0,44674.6225,41567.54065217391,3,Barbados,13.0975,-59.616666666
Bucharest,Spring,2005,10.759782608695652,7.216964291071096,194.2,28,3.5700000000000003,1,48287.04369565218,37112.8875,2,Romania,44.413361111,26.097777777
Budapest,Spring,2005,10.11358695652174,6.900657331569224,170.7,27,3.0100000000000002,1,48860.57836956521,36062.52923913043,2,Hungary,47.498333333,19.040833333
Buenos Aires,Spring,2005,17.157065217391306,3.747267000591488,200.9,24,0.0,0,40562.04869565217,31347.16108695652,4,Argentina,-34.599722222,-58.381944444
Cairo,Spring,2005,20.679891304347827,4.10425977975369,8.4,2,0.0,0,46306.15282608695,41417.099130434784,1,Egypt,30.044444444,31.235833333
Canberra,Spring,2005,14.156521739130437,4.144705462773999,39.2,6,0.0,0,40482.13010869565,34083.21858695652,1,Australia,-35.293055555,149.126944444
Castries,Spring,2005,27.72119565217391,0.6932260028085345,110.5,34,0.0,0,44752.79076086957,41461.20739130435,3,Saint Lucia,14.016666666,-60.983333333
Cetinje,Spring,2005,8.65,5.759779070854623,501.1,42,46.69,6,47946.0547826087,34934.28489130435,2,Montenegro,42.389444444,18.924722222
Chișinău,Spring,2005,9.805434782608696,7.323402411844499,154.4,25,3.71,1,48764.22086956522,35831.96434782609,2,Moldova,47.022777777,28.835277777
City of Brussels,Spring,2005,9.95217391304348,4.743317526398066,177.2,43,7.42,2,49583.92586956522,30436.80260869565,2,Belgium,50.846666666,4.351666666
Commune of Monaco,Spring,2005,12.98858695652174,4.566932647362152,154.1,28,11.2,2,48178.37108695652,40244.82717391304,2,Monaco,43.730555555,7.425277777
Conakry,Spring,2005,27.90271739130435,0.5799945116467671,178.8,26,0.0,0,44374.484456521735,38379.4077173913,3,Guinea,9.509166666,-13.712222222
