capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Spring,2007,29.497826086956525,1.5443963407538788,113.7,26,0.0,0,44321.441086956525,37008.00695652174,1,Nigeria
Accra,Spring,2007,28.37173913043478,0.6515536945743755,85.7,24,0.0,0,44046.579239130435,37809.84967391304,1,Ghana
Addis Ababa,Spring,2007,17.332065217391303,0.9037948542435356,373.9,35,0.0,0,44321.441086956525,39033.10326086957,4,Ethiopia
Algiers,Spring,2007,15.707608695652173,3.313251239985313,282.5,33,0.0,0,47072.43793478261,39576.941847826085,3,Algeria
Alofi,Spring,2007,26.007608695652173,0.6294046891950361,1159.8,60,0.0,0,42096.952608695654,29356.034347826087,4,Niue
Amman,Spring,2007,16.288586956521737,5.518092635414414,37.6,11,0.07,0,46474.72826086957,41047.88945652174,3,Jordan
Amsterdam,Spring,2007,11.229891304347827,3.388288327497118,181.8,27,0.07,0,49834.78956521739,36075.14163043478,3,Kingdom of the Netherlands
Andorra la Vella,Spring,2007,8.997826086956522,5.132807176183753,216.5,36,23.73,8,47895.525869565216,37645.0852173913,2,Andorra
Antananarivo,Spring,2007,19.046195652173914,1.248344699500941,249.9,20,0.0,0,42114.74510869565,34852.83163043478,4,Madagascar
Apia,Spring,2007,26.558695652173913,0.6731347323478262,905.8,83,0.0,0,42530.925652173915,32368.463369565216,4,Samoa
Asmara,Spring,2007,18.48641304347826,1.3613604875163892,92.5,22,0.0,0,44846.826413043476,40690.56717391305,1,Eritrea
Astana,Spring,2007,3.9065217391304343,10.811537938883523,59.8,17,14.0,3,49548.64543478261,35556.74717391305,2,Kazakhstan
Asunción,Spring,2007,23.238586956521736,5.770891827686689,418.4,27,0.0,0,41553.46760869565,31958.732391304347,4,Paraguay
Athens,Spring,2007,16.019565217391303,4.206111177496165,96.0,14,0.0,0,47232.82000000001,40519.501304347825,3,Greece
Avarua,Spring,2007,25.495108695652174,0.6512059726573859,562.1,50,0.0,0,41916.63184782609,31319.391304347828,4,Cook Islands
Baghdad,Spring,2007,24.31847826086957,6.748971095335647,41.9,7,0.0,0,46631.626086956516,39972.26945652174,3,Iraq
Baku,Spring,2007,11.875,5.405860169836452,95.3,19,0.0,0,47572.304891304346,35592.93163043478,3,Azerbaijan
Bamako,Spring,2007,32.339130434782604,1.7530009761435572,11.9,3,0.0,0,44615.2022826087,39553.27597826087,1,Mali
Bandar Seri Begawan,Spring,2007,27.117391304347827,0.49081871402122057,812.0,74,0.0,0,43991.16336956521,34942.34717391304,4,Brunei
Bangui,Spring,2007,28.565217391304348,1.2119310522049542,244.6,44,0.0,0,43952.48434782609,37324.23173913043,4,Central African Republic
