capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country,lat,lon
Abuja,Summer,2011,24.741847826086957,0.9412487956273544,634.9,77,0.0,0,45166.6877173913,26229.018804347827,0,Nigeria,9.055555555,7.491388888
Accra,Summer,2011,25.172826086956523,0.707550062045794,142.2,36,0.0,0,44572.18804347826,33575.08358695652,0,Ghana,5.55602,-0.1969
Addis Ababa,Summer,2011,15.589673913043478,0.6177119266834156,971.2,86,0.0,0,45166.6877173913,34993.62945652174,0,Ethiopia,9.027222222,38.736944444
Algiers,Summer,2011,25.09728260869565,3.0986824932509514,31.6,5,0.0,0,51074.74423913043,45693.863152173915,1,Algeria,36.776388888,3.058611111
Alofi,Summer,2011,24.85815217391304,0.8770040527025831,270.0,32,0.0,0,40304.1025,34501.913260869565,0,Niue,-19.056,-169.921
Amman,Summer,2011,25.075,2.331620904854828,0.0,0,0.0,0,49792.47967391304,45907.17413043479,1,Jordan,31.95,35.933333333
Amsterdam,Summer,2011,16.014130434782608,2.0162979634233875,348.1,50,0.0,0,57079.46184782609,34893.93347826087,4,Kingdom of the Netherlands,52.366666666,4.883333333
Andorra la Vella,Summer,2011,18.240760869565218,3.5463255193849563,230.0,36,0.0,0,52846.30097826087,44871.51913043478,4,Andorra,42.507222222,1.522222222
Antananarivo,Summer,2011,16.008695652173913,1.4237894162968443,2.2,0,0.0,0,40343.517173913046,32892.17445652174,3,Madagascar,-18.91,47.525
Apia,Summer,2011,26.188043478260873,0.5659946785181359,186.5,52,0.0,0,41262.92293478261,38402.64467391304,0,Samoa,-13.833333333,-171.833333333
Asmara,Summer,2011,18.816847826086956,1.0791550717558265,641.8,59,0.0,0,46299.426413043475,36648.11652173913,0,Eritrea,15.333333333,38.916666666
Astana,Summer,2011,18.758152173913043,3.614746029212774,177.3,28,0.0,0,56447.236630434774,42328.45847826087,4,Kazakhstan,51.133333333,71.433333333
Asunción,Summer,2011,18.29021739130435,5.541845009206577,295.9,21,0.0,0,39095.5772826087,27454.179239130437,3,Paraguay,-25.28,-57.634444444
Athens,Summer,2011,26.473369565217393,2.160350132984356,13.6,4,0.0,0,51419.27434782609,46535.88576086957,1,Greece,37.984166666,23.728055555
Avarua,Summer,2011,23.74836956521739,0.9251507476496637,104.5,16,0.0,0,39904.095,34187.709130434785,3,Cook Islands,-21.207,-159.771
Baghdad,Summer,2011,37.55434782608695,2.4971593990974488,0.5,0,0.0,0,50128.87826086956,45471.97380434782,1,Iraq,33.315277777,44.366111111
Baku,Summer,2011,26.139673913043477,2.83196567119527,75.9,11,0.0,0,52149.51804347826,44190.4602173913,4,Azerbaijan,40.366655555,49.835183333
Bamako,Summer,2011,27.58532608695652,2.317391699325601,505.2,53,0.0,0,45800.567717391306,36439.46641304348,0,Mali,12.645833333,-7.992222222
Bandar Seri Begawan,Summer,2011,27.17445652173913,0.6114068880085112,397.1,65,0.0,0,44452.149239130435,35692.49336956522,0,Brunei,4.916666666,114.916666666
Bangui,Summer,2011,26.691304347826087,1.1238818300395197,320.09999999999997,47,0.0,0,44368.3277173913,35443.49945652174,0,Central African Republic,4.37325,18.562833333
Basseterre,Summer,2011,26.985326086956523,0.5247468276780205,442.5,59,0.0,0,46666.993478260876,38278.31945652174,0,Saint Kitts and Nevis,17.298333333,-62.734166666
Beijing,Summer,2011,26.171195652173914,1.9572664512783042,401.0,27,0.0,0,51994.34032608695,38709.238586956526,4,People's Republic of China,39.90403,116.407526
Beirut,Summer,2011,25.254891304347826,2.219061525507905,8.700000000000001,2,0.0,0,50292.36913043478,46042.379565217394,1,Lebanon,33.886944444,35.513055555
Belgrade,Summer,2011,22.875543478260873,3.3552770849469615,117.1,22,0.0,0,53680.381630434786,43676.03532608696,4,Serbia,44.817777777,20.456944444
Belmopan,Summer,2011,27.129891304347826,1.1020226105707962,532.1,69,0.0,0,46653.71456521739,34909.352173913045,0,Belize,17.25,-88.7675
Berlin,Summer,2011,18.103804347826088,2.423491189114818,332.8,39,0.0,0,57195.686413043484,37260.47467391304,4,Germany,52.516666666,13.383333333
