capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Spring,1998,29.70434782608696,1.9650329552071553,201.8,25,0.0,0,44326.03130434782,35664.48836956522,3,Nigeria
Accra,Spring,1998,28.9875,0.6625220294906741,96.4,21,0.0,0,44049.421521739125,39341.45902173913,3,Ghana
Addis Ababa,Spring,1998,17.942391304347826,0.9592217192790938,323.0,31,0.0,0,44326.03130434782,39320.08391304348,3,Ethiopia
Algiers,Spring,1998,15.487499999999999,2.6387083191225575,250.9,26,0.0,0,47094.14239130435,38737.41836956522,3,Algeria
Alofi,Spring,1998,25.133152173913043,0.7922452852325793,195.5,23,0.0,0,42087.119239130436,36527.6172826087,3,Niue
Amman,Spring,1998,16.393478260869564,5.82982676212984,58.5,12,0.56,0,46492.752717391304,41211.660652173916,1,Jordan
Amsterdam,Spring,1998,10.095108695652174,4.140732136400283,268.3,47,0.98,0,49873.504565217394,28784.013804347825,2,Kingdom of the Netherlands
Andorra la Vella,Spring,1998,7.989673913043478,4.262464192389175,203.7,32,19.39,4,47922.285978260865,39094.10760869565,2,Andorra
Antananarivo,Spring,1998,19.42608695652174,2.013941494682461,68.2,12,0.0,0,42105.029130434785,35679.48684782609,3,Madagascar
Apia,Spring,1998,26.782608695652176,0.603990156322556,482.5,52,0.0,0,42523.95923913043,36441.51543478261,4,Samoa
Asmara,Spring,1998,18.358152173913044,1.5179743076108536,147.7,27,0.0,0,44854.73076086956,40542.212934782605,3,Eritrea
Astana,Spring,1998,1.5777173913043478,9.659571817605293,59.099999999999994,19,15.75,6,49585.58630434783,35369.82902173913,0,Kazakhstan
Asunción,Spring,1998,22.31086956521739,4.020256580345442,704.9,29,0.0,0,41540.0072826087,27231.28902173913,4,Paraguay
Athens,Spring,1998,14.237499999999999,4.81795306154976,236.79999999999998,19,11.2,1,47255.50913043478,37244.67923913044,2,Greece
Avarua,Spring,1998,24.258695652173916,0.6977045840284388,68.7,11,0.0,0,41905.59902173913,36638.58565217391,3,Cook Islands
Baghdad,Spring,1998,23.904891304347824,6.995693572440401,43.0,7,0.0,0,46650.617173913044,39840.845869565215,1,Iraq
Baku,Spring,1998,12.820652173913043,5.043569249924744,50.9,16,0.63,0,47597.079673913046,37943.81206521739,2,Azerbaijan
Bamako,Spring,1998,32.452173913043474,1.9432033290968478,20.9,6,0.0,0,44621.64858695652,39518.0852173913,1,Mali
Bandar Seri Begawan,Spring,1998,29.188043478260873,0.6684560513559298,258.6,45,0.0,0,43993.65173913044,39278.7022826087,3,Brunei
Bangui,Spring,1998,29.553260869565218,1.4165777587495314,242.9,38,0.0,0,43954.726956521736,37657.466630434785,3,Central African Republic
Basseterre,Spring,1998,26.028260869565216,0.9395259603120792,147.7,35,0.0,0,45026.68184782609,40309.836739130435,3,Saint Kitts and Nevis
Beijing,Spring,1998,14.627717391304348,6.413847331328081,102.9,15,0.0,0,47524.553695652176,34439.22163043478,2,People's Republic of China
Beirut,Spring,1998,16.70054347826087,4.854336990102097,222.7,27,0.0,0,46727.32195652174,40572.72869565217,2,Lebanon
Belgrade,Spring,1998,11.375,5.966189075776268,119.8,25,0.35,0,48310.4277173913,35323.67163043479,2,Serbia
Belmopan,Spring,1998,27.47826086956522,2.4758981536935165,165.7,24,0.0,0,45020.46630434783,38513.37130434783,3,Belize
