capital,season,year,mean_temp,std_temp,rain_total,days_rain,snow_total,days_snow,mean_daylight,mean_sunshine,cluster,country
Abuja,Spring,1999,28.90380434782609,1.826683082031114,171.8,28,0.0,0,44319.56152173913,36084.19695652174,3,Nigeria
Accra,Spring,1999,27.915217391304346,0.8572169103223326,246.8,40,0.0,0,44045.41336956521,36739.43369565217,3,Ghana
Addis Ababa,Spring,1999,17.446195652173913,1.2111712997522381,274.9,29,0.0,0,44319.56152173913,39656.391304347824,3,Ethiopia
Algiers,Spring,1999,16.37608695652174,3.6027956045520595,125.7,16,0.0,0,47063.54608695652,41267.96163043479,3,Algeria
Alofi,Spring,1999,25.88586956521739,1.0416155585487377,295.9,53,0.0,0,42100.97152173913,36994.16173913043,4,Niue
Amman,Spring,1999,17.56413043478261,5.068131014762719,12.600000000000001,5,0.0,0,46467.34608695652,42489.84826086956,1,Jordan
Amsterdam,Spring,1999,9.896195652173914,3.4231775747910484,216.8,43,0.56,0,49818.88086956522,33513.9552173913,2,Kingdom of the Netherlands
Andorra la Vella,Spring,1999,8.677717391304348,4.963960024823515,177.7,32,24.43,5,47884.55608695652,38748.58391304348,0,Andorra
Antananarivo,Spring,1999,18.682065217391305,1.6779366830078728,131.0,26,0.0,0,42118.71543478261,36026.044891304344,3,Madagascar
Apia,Spring,1999,26.25978260869565,0.8722598895163399,703.2,71,0.0,0,42533.77184782609,36954.376521739134,4,Samoa
Asmara,Spring,1999,18.131521739130434,1.7474898385358244,117.8,18,0.0,0,44843.59,40527.89978260869,3,Eritrea
Astana,Spring,1999,1.1869565217391305,13.235522610283269,34.7,9,31.5,9,49533.472065217386,36616.38695652174,0,Kazakhstan
Asunción,Spring,1999,22.809782608695652,4.893701037285745,614.6,40,0.0,0,41558.969239130434,29607.352391304346,4,Paraguay
Athens,Spring,1999,16.39782608695652,4.558086119011243,102.0,17,0.0,0,47223.523043478264,40332.37641304348,3,Greece
Avarua,Spring,1999,25.541847826086954,1.218792348915699,702.0,59,0.0,0,41921.141304347824,32490.858152173914,4,Cook Islands
Baghdad,Spring,1999,25.412499999999998,6.248338790219576,1.9000000000000001,0,0.0,0,46623.847282608695,41721.64978260869,1,Iraq
Baku,Spring,1999,12.370652173913042,4.007459748510182,68.9,15,0.49,0,47562.15021739131,35459.72543478261,2,Azerbaijan
Bamako,Spring,1999,31.883695652173916,1.4811843474698465,17.0,5,0.0,0,44612.56184782609,40159.4922826087,1,Mali
Bandar Seri Begawan,Spring,1999,26.820108695652173,0.6043368803726102,688.2,80,0.0,0,43990.14163043478,33239.385,4,Brunei
Bangui,Spring,1999,27.63804347826087,1.0476391450822402,271.7,37,0.0,0,43951.56456521739,37134.73217391304,3,Central African Republic
Basseterre,Spring,1999,25.569021739130434,0.9641611508440588,46.300000000000004,12,0.0,0,45014.029565217395,41036.059347826085,3,Saint Kitts and Nevis
Beijing,Spring,1999,13.493478260869566,7.199001065438281,85.4,18,0.8400000000000001,0,47490.24913043478,34464.63576086957,2,People's Republic of China
Beirut,Spring,1999,17.678260869565218,4.212816032087117,137.4,13,0.0,0,46699.89010869565,41987.77652173913,3,Lebanon
Belgrade,Spring,1999,12.346739130434784,4.405240412966628,183.5,38,1.54,1,48269.35271739131,33755.59108695652,2,Serbia
Belmopan,Spring,1999,26.43641304347826,2.050101890537696,91.3,22,0.0,0,45007.86869565217,40205.345,3,Belize
Berlin,Spring,1999,9.391847826086956,4.416771713841799,145.8,34,0.28,0,49871.18119565217,31142.569782608694,2,Germany
Bishkek,Spring,1999,7.261956521739131,7.155879660277594,230.4,32,35.769999999999996,12,47940.702173913036,37101.126956521744,0,Kyrgyzstan
Bissau,Spring,1999,28.619565217391305,1.224295189072336,1.5000000000000002,1,0.0,0,44548.57141304348,41437.68521739131,1,Guinea-Bissau
Bogotá,Spring,1999,14.43913043478261,0.732181224450048,492.8,54,0.0,0,43968.087173913045,29174.750217391305,4,Colombia
Brasília,Spring,1999,21.634239130434782,1.3031013165097125,321.2,32,0.0,0,42374.59880434782,36037.700217391306,3,Brazil
Bratislava,Spring,1999,10.967934782608696,4.58259117114475,150.1,30,0.07,0,48883.99586956522,34511.14760869565,2,Slovakia
Brazzaville,Spring,1999,25.73478260869565,0.7055018917442093,371.9,60,0.0,0,43282.22032608696,32542.108586956525,4,Republic of the Congo
Bridgetown,Spring,1999,26.47554347826087,0.7343418435196287,81.4,18,0.0,0,44653.535217391305,40622.695978260876,3,Barbados
Bucharest,Spring,1999,11.719565217391304,4.497587610528701,225.29999999999998,36,5.53,2,48196.795760869565,32994.41847826087,2,Romania
Budapest,Spring,1999,11.266304347826088,4.66024281718729,136.1,27,0.77,0,48759.38989130435,34280.664456521736,2,Hungary
Buenos Aires,Spring,1999,17.370108695652174,4.53978178653711,212.0,27,0.0,0,40624.27347826087,29101.138152173913,4,Argentina
Cairo,Spring,1999,21.206521739130434,4.046496363979346,0.1,0,0.0,0,46253.63141304348,42315.95184782609,1,Egypt
Canberra,Spring,1999,13.106521739130434,4.182132437500866,143.0,17,0.0,0,40546.04010869565,32349.599782608697,3,Australia
Castries,Spring,1999,26.801086956521736,0.9048398031024928,104.0,31,0.0,0,44730.18347826087,40595.25336956522,3,Saint Lucia
Cetinje,Spring,1999,9.395108695652175,4.727061790887507,442.1,40,46.97,6,47862.29934782609,35487.54467391304,0,Montenegro
Chișinău,Spring,1999,10.383152173913043,4.530963541450237,154.1,22,2.59,0,48664.874673913044,31505.71347826087,2,Moldova
City of Brussels,Spring,1999,10.648913043478261,3.805988472932063,188.1,43,0.14,0,49468.88032608696,32375.836086956522,2,Belgium
Commune of Monaco,Spring,1999,13.415217391304349,3.378696503403614,227.79999999999998,24,3.5700000000000003,1,48090.19163043478,38238.62597826087,2,Monaco
Conakry,Spring,1999,27.21630434782609,0.555794090639403,39.7,10,0.0,0,44359.255978260866,39970.621086956526,3,Guinea
Copenhagen,Spring,1999,7.240217391304348,3.7735505122768935,175.0,36,7.28,4,50716.23586956522,29181.713043478263,2,Denmark
Dakar,Spring,1999,22.21413043478261,1.5083526799046838,0.0,0,0.0,0,44783.689021739134,41534.85326086957,1,Senegal
Dhaka,Spring,1999,28.442934782608695,2.246897513297033,439.9,32,0.0,0,45601.994782608694,36866.64423913044,3,Bangladesh
Djibouti City,Spring,1999,28.71032608695652,2.411061255135439,67.9,14,0.0,0,44525.419130434784,40752.91760869565,3,Djibouti
Doha,Spring,1999,26.982065217391302,4.540486864063472,9.2,1,0.0,0,45753.772065217396,41964.347282608695,1,Qatar
Dublin,Spring,1999,9.65,2.7891764903830487,159.9,35,0.5599999999999999,0,50068.285978260865,32204.415217391303,2,Ireland
Freetown,Spring,1999,26.482608695652175,0.5693853820833016,170.2,30,0.0,0,44274.37315217392,39266.510217391304,3,Sierra Leone
Gaborone,Spring,1999,21.327717391304347,3.5728629525209037,95.7,16,0.0,0,41616.5925,36204.96467391304,3,Botswana
Georgetown,Spring,1999,25.94836956521739,0.5449292265245903,310.9,59,0.0,0,44139.85576086956,38749.913260869565,4,Guyana
Gibraltar,Spring,1999,15.768478260869566,2.6192411176692487,121.8,15,0.0,0,46981.14195652174,41726.00630434783,3,Gibraltar
Gitega,Spring,1999,18.058695652173913,0.8162366299210327,231.6,42,0.0,0,43347.26456521739,36205.36239130435,3,Burundi
Guatemala City,Spring,1999,20.24891304347826,0.9910583271130349,201.20000000000002,30,0.0,0,44783.689021739134,40108.50630434783,3,Guatemala
Havana,Spring,1999,26.066847826086956,2.1099226220632166,72.3,17,0.0,0,45547.84641304348,41739.327826086956,3,Cuba
Helsinki,Spring,1999,2.9521739130434783,5.211767713040999,72.8,17,26.67,11,52302.462934782605,33019.38652173913,0,Finland
Honiara,Spring,1999,26.595652173913045,0.5248051534770795,756.5,90,0.0,0,42878.732391304344,34251.14141304348,4,Solomon Islands
Islamabad,Spring,1999,22.090760869565216,5.497576535744104,182.2,15,0.0,0,46674.401521739135,40365.64282608696,3,Pakistan
Jakarta,Spring,1999,26.395652173913046,0.5448889479514322,411.2,73,0.0,0,43135.61989130435,35353.046521739125,4,Indonesia
Jerusalem,Spring,1999,16.968478260869563,4.778355028641342,15.6,5,0.0,0,46451.17739130435,42424.941847826085,1,Israel
Kabul,Spring,1999,11.739673913043477,6.614895520689776,89.7,14,0.98,0,46777.228804347826,41151.74326086957,2,Afghanistan
Kathmandu,Spring,1999,19.47119565217391,2.471266011088915,418.5,38,0.0,0,46004.77,39959.08456521739,3,Nepal
Kigali,Spring,1999,18.62608695652174,0.6905754194422847,273.2,55,0.0,0,43461.04847826087,35913.57445652174,4,Rwanda
Kingston,Spring,1999,26.170108695652175,1.030817977307885,121.4,29,0.0,0,45069.73086956522,40418.350543478264,3,Jamaica
Kingstown,Spring,1999,26.73804347826087,0.7765579719526069,103.60000000000001,18,0.0,0,44659.40510869565,40488.191086956525,3,Saint Vincent and the Grenadines
Kinshasa,Spring,1999,25.934782608695652,0.7055018917442095,371.9,60,0.0,0,43276.79804347826,32543.057282608697,4,Democratic Republic of the Congo
Kuala Lumpur,Spring,1999,26.33858695652174,0.5457680977588328,494.2,64,0.0,0,43852.74108695652,34389.35836956522,4,Malaysia
Kuwait City,Spring,1999,26.20054347826087,6.556476935921891,56.1,5,0.0,0,46176.862065217385,40716.74130434783,1,Kuwait
La Paz,Spring,1999,8.983695652173912,1.243225791195218,759.8,83,2.24,1,42317.109021739125,35404.21641304348,4,Bolivia
Libreville,Spring,1999,26.520108695652173,0.6075558936259258,912.2,88,0.0,0,43640.0725,31674.94239130435,4,Gabon
Lilongwe,Spring,1999,19.971739130434784,1.441540391536082,188.8,32,0.0,0,42522.484021739125,36503.59673913044,3,Malawi
Lima,Spring,1999,20.14021739130435,1.597770409630877,25.8,5,0.0,0,42673.946739130435,36933.75282608696,3,Peru
Lisbon,Spring,1999,15.67554347826087,2.5887700690900206,129.1,25,0.0,0,47320.421739130434,39960.164239130434,3,Portugal
Ljubljana,Spring,1999,10.396739130434783,4.371993813950474,280.1,37,2.45,1,48494.606413043475,31982.897608695654,2,Slovenia
Lobamba,Spring,1999,19.245108695652174,2.5276934256332386,154.5,26,0.0,0,41448.517608695656,34434.357826086954,3,Eswatini
Luanda,Spring,1999,27.26413043478261,1.2074477234140721,494.4,53,0.0,0,42928.15630434782,32791.109891304346,4,Angola
Luxembourg,Spring,1999,9.182608695652174,3.966497297645775,192.9,45,5.74,2,49189.284782608695,29550.073152173914,2,Luxembourg
Majuro,Spring,1999,26.554347826086957,0.4049591061916391,422.8,68,0.0,0,44162.17347826087,38843.01989130435,4,Marshall Islands
Malabo,Spring,1999,27.117391304347827,0.5957927022877835,1276.2,90,0.0,0,43902.08858695652,33510.226739130434,4,Equatorial Guinea
Malé,Spring,1999,27.291847826086954,0.6804683735177245,264.5,43,0.0,0,43935.05706521739,38840.8525,3,Maldives
Managua,Spring,1999,28.546739130434784,0.777881186294182,119.9,19,0.0,0,44571.78586956522,40135.023804347824,3,Nicaragua
Manama,Spring,1999,25.01413043478261,3.7361710293858064,4.8,2,0.0,0,45852.69358695652,42041.70847826087,1,Bahrain
Manila,Spring,1999,27.40978260869565,0.8198176938336922,296.1,40,0.0,0,44777.725326086955,37576.62434782609,3,Philippines
Maputo,Spring,1999,23.24836956521739,1.879990809641974,122.2,28,0.0,0,41500.76467391304,36670.92467391304,3,Mozambique
Maseru,Spring,1999,15.112499999999999,4.255362647734766,160.9,24,0.0,0,41179.43119565217,35461.245,3,Lesotho
Mexico City,Spring,1999,17.91576086956522,1.666475014860791,206.1,30,0.0,0,45195.25869565217,41702.643586956525,3,Mexico
Minsk,Spring,1999,5.897282608695652,6.5206702789121005,78.0,22,39.129999999999995,8,50217.19,32133.476630434783,0,Belarus
Monrovia,Spring,1999,26.904891304347824,0.5822965042181275,595.5,84,0.0,0,44100.8902173913,35743.697717391304,4,Liberia
Moroni,Spring,1999,27.369565217391305,0.7175184847233774,397.8,64,0.0,0,42701.79141304348,38449.552282608696,4,Comoros
Moscow,Spring,1999,3.723913043478261,7.303846940087366,83.2,18,29.330000000000002,8,50758.577173913036,31728.232608695653,0,Russia
Muscat,Spring,1999,27.730434782608693,3.7644079005673348,20.5,3,0.0,0,45588.406739130434,41223.806739130436,1,Oman
N'Djamena,Spring,1999,32.64945652173913,1.4349348984968036,17.6,5,0.0,0,44571.78586956522,41406.88391304348,1,Chad
Nairobi,Spring,1999,19.48478260869565,1.142383740939246,168.1,40,0.0,0,43509.828260869566,38546.51032608696,3,Kenya
Naypyidaw,Spring,1999,29.025000000000002,2.0527855639176167,274.9,32,0.0,0,45227.03760869565,37615.47967391304,3,Myanmar
New Delhi,Spring,1999,28.86902173913043,4.703131072980221,12.3,4,0.0,0,46101.29336956522,42019.01728260869,1,India
Ngerulmud,Spring,1999,26.522282608695654,0.4397404410767729,829.3,79,0.0,0,44195.72445652174,34879.525108695656,4,Palau
Niamey,Spring,1999,32.410869565217396,1.913095789364272,4.4,2,0.0,0,44688.8202173913,41049.65402173913,1,Niger
Nicosia,Spring,1999,18.519021739130434,4.451576103103261,92.6,13,0.0,0,46855.91782608696,41982.6825,3,Cyprus
Nouakchott,Spring,1999,25.74021739130435,3.2632589987435945,0.0,0,0.0,0,45082.173586956524,41883.288260869565,1,Mauritania
